,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PHOENIX_ACTION,MEMPHIS_SCORE,PHOENIX_SCORE
382,4,9:40.0,Shooting foul by F. Kaminsky (drawn by K. Anderson),,90,81
383,4,9:40.0,K. Anderson makes free throw 1 of 1,,91,81
384,4,9:22.0,,Turnover by M. Bridges (bad pass; steal by D. Brooks),91,81
385,4,9:18.0,D. Brooks misses 2-pt layup from 1 ft,,91,81
386,4,9:15.0,,Defensive rebound by M. Bridges,91,81
387,4,8:58.0,,F. Kaminsky makes 2-pt hook shot from 13 ft (assist by D. Šarić),91,83
388,4,8:58.0,,Shooting foul by K. Anderson (drawn by F. Kaminsky),91,83
389,4,8:58.0,,D. Booker enters the game for M. Bridges,91,83
390,4,8:58.0,,F. Kaminsky misses free throw 1 of 1,91,83
391,4,8:55.0,Defensive rebound by K. Anderson,,91,83
392,4,8:46.0,Offensive foul by S. Hill (drawn by R. Rubio),,91,83
393,4,8:46.0,Turnover by S. Hill (offensive foul),,91,83
394,4,8:30.0,,F. Kaminsky makes 3-pt jump shot from 26 ft (assist by D. Booker),91,86
395,4,8:28.0,Memphis full timeout,,91,86
396,4,8:10.0,J. Valančiūnas makes 2-pt dunk at rim (assist by D. Brooks),,93,86
397,4,7:50.0,,D. Booker makes 2-pt jump shot from 11 ft (assist by F. Kaminsky),93,88
398,4,7:32.0,Turnover by D. Brooks (bad pass),,93,88
399,4,7:08.0,,D. Booker misses 2-pt hook shot from 6 ft,93,88
400,4,7:06.0,Defensive rebound by J. Valančiūnas,,93,88
401,4,6:49.0,J. Valančiūnas misses 2-pt hook shot from 4 ft,,93,88
402,4,6:48.0,,Defensive rebound by F. Kaminsky,93,88
403,4,6:45.0,,Personal foul by S. Hill (drawn by R. Rubio),93,88
404,4,6:45.0,J. Crowder enters the game for K. Anderson,,93,88
405,4,6:45.0,J. Jackson enters the game for D. Brooks,,93,88
406,4,6:45.0,D. Melton enters the game for J. Valančiūnas,,93,88
407,4,6:37.0,,Personal foul by J. Crowder (drawn by R. Rubio),93,88
408,4,6:37.0,,R. Rubio makes free throw 1 of 2,93,89
409,4,6:37.0,,R. Rubio makes free throw 2 of 2,93,90
410,4,6:26.0,Shooting foul by D. Šarić (drawn by J. Jackson),,93,90
411,4,6:26.0,J. Jackson makes free throw 1 of 2,,94,90
412,4,6:26.0,,A. Baynes enters the game for F. Kaminsky,94,90
413,4,6:26.0,,M. Bridges enters the game for D. Šarić,94,90
414,4,6:26.0,J. Jackson misses free throw 2 of 2,,94,90
415,4,6:24.0,,Defensive rebound by K. Oubre,94,90
416,4,6:13.0,,A. Baynes misses 3-pt jump shot from 25 ft,94,90
417,4,6:08.0,Defensive rebound by S. Hill,,94,90
418,4,6:03.0,Personal foul by M. Bridges (drawn by J. Morant),,94,90
419,4,5:57.0,J. Morant makes 2-pt layup from 1 ft,,96,90
420,4,5:57.0,Shooting foul by A. Baynes (drawn by J. Morant),,96,90
421,4,5:57.0,J. Morant makes free throw 1 of 1,,97,90
422,4,5:37.0,,D. Booker misses 2-pt layup from 1 ft,97,90
423,4,5:34.0,,Offensive rebound by A. Baynes,97,90
424,4,5:34.0,,A. Baynes misses 2-pt layup from 1 ft,97,90
425,4,5:34.0,,Offensive rebound by A. Baynes,97,90
426,4,5:32.0,,A. Baynes misses 2-pt layup from 1 ft,97,90
427,4,5:31.0,Defensive rebound by J. Crowder,,97,90
428,4,5:18.0,J. Jackson makes 2-pt hook shot from 4 ft,,99,90
429,4,5:17.0,,Phoenix full timeout,99,90
430,4,5:17.0,B. Clarke enters the game for S. Hill,,99,90
431,4,5:17.0,,C. Johnson enters the game for M. Bridges,99,90
432,4,5:00.0,,A. Baynes makes 2-pt hook shot from 4 ft (assist by R. Rubio),99,92
433,4,4:46.0,J. Jackson misses 3-pt jump shot from 23 ft,,99,92
434,4,4:43.0,,Defensive rebound by K. Oubre,99,92
435,4,4:32.0,,A. Baynes makes 2-pt layup at rim (assist by R. Rubio),99,94
436,4,4:32.0,,Shooting foul by B. Clarke (drawn by A. Baynes),99,94
437,4,4:32.0,,A. Baynes misses free throw 1 of 1,99,94
438,4,4:30.0,Defensive rebound by B. Clarke,,99,94
439,4,4:07.0,J. Jackson makes 2-pt layup from 1 ft,,101,94
440,4,3:53.0,,K. Oubre makes 2-pt layup from 3 ft,101,96
441,4,3:37.0,J. Jackson makes 2-pt layup from 1 ft (assist by D. Melton),,103,96
442,4,3:27.0,,Turnover by R. Rubio (bad pass),103,96
443,4,3:14.0,Shooting foul by A. Baynes (drawn by J. Morant),,103,96
444,4,3:14.0,J. Morant makes free throw 1 of 2,,104,96
445,4,3:14.0,,Phoenix full timeout,104,96
446,4,3:14.0,J. Morant makes free throw 2 of 2,,105,96
447,4,3:01.0,,A. Baynes misses 3-pt jump shot from 23 ft,105,96
448,4,2:59.0,Defensive rebound by B. Clarke,,105,96
449,4,2:39.0,J. Jackson misses 2-pt jump shot from 8 ft,,105,96
450,4,2:35.0,,Defensive rebound by C. Johnson,105,96
451,4,2:20.0,,R. Rubio makes 3-pt jump shot from 25 ft (assist by D. Booker),105,99
452,4,1:58.0,J. Morant misses 2-pt layup from 15 ft (block by K. Oubre),,105,99
453,4,1:58.0,,Defensive rebound by K. Oubre,105,99
454,4,1:55.0,,Shooting foul by D. Melton (drawn by K. Oubre),105,99
455,4,1:55.0,,K. Oubre makes free throw 1 of 2,105,100
456,4,1:55.0,D. Brooks enters the game for B. Clarke,,105,100
457,4,1:55.0,S. Hill enters the game for D. Melton,,105,100
458,4,1:55.0,,K. Oubre makes free throw 2 of 2,105,101
459,4,1:44.0,Personal foul by A. Baynes (drawn by D. Brooks),,105,101
460,4,1:44.0,D. Brooks makes free throw 1 of 2,,106,101
461,4,1:44.0,D. Brooks makes free throw 2 of 2,,107,101
462,4,1:33.0,,Shooting foul by J. Jackson (drawn by A. Baynes),107,101
463,4,1:33.0,,A. Baynes makes free throw 1 of 2,107,102
464,4,1:33.0,,A. Baynes makes free throw 2 of 2,107,103
465,4,1:12.0,Shooting foul by C. Johnson (drawn by D. Brooks),,107,103
466,4,1:12.0,D. Brooks makes free throw 1 of 2,,108,103
467,4,1:12.0,D. Brooks makes free throw 2 of 2,,109,103
468,4,1:00.0,,A. Baynes makes 2-pt dunk from 1 ft (assist by D. Booker),109,105
469,4,0:43.0,J. Morant makes 2-pt dunk from 1 ft,,111,105
470,4,0:38.0,,C. Johnson misses 3-pt jump shot from 23 ft,111,105
471,4,0:38.0,Defensive rebound by Team,,111,105
472,4,0:28.0,Personal take foul by K. Oubre (drawn by J. Morant),,111,105
473,4,0:28.0,J. Morant makes free throw 1 of 2,,112,105
474,4,0:28.0,J. Morant makes free throw 2 of 2,,113,105
475,4,0:28.0,,Phoenix full timeout,113,105
476,4,0:24.0,,D. Booker makes 2-pt jump shot from 15 ft,113,107
477,4,0:22.0,Personal take foul by K. Oubre (drawn by D. Brooks),,113,107
478,4,0:22.0,D. Brooks makes free throw 1 of 2,,114,107
479,4,0:22.0,,F. Kaminsky enters the game for A. Baynes,114,107
480,4,0:22.0,D. Brooks makes free throw 2 of 2,,115,107
481,4,0:13.0,,R. Rubio misses 3-pt jump shot from 25 ft,115,107
482,4,0:10.0,,Offensive rebound by C. Johnson,115,107
483,4,0:06.0,,Shooting foul by J. Jackson (drawn by C. Johnson),115,107
484,4,0:06.0,K. Anderson enters the game for J. Jackson,,115,107
485,4,0:06.0,,C. Johnson makes free throw 1 of 2,115,108
486,4,0:06.0,,C. Johnson misses free throw 2 of 2,115,108
487,4,0:04.0,Defensive rebound by K. Anderson,,115,108
