,QUARTER,TIME_REMAINING,MIAMI_ACTION,PHOENIX_ACTION,MIAMI_SCORE,PHOENIX_SCORE
387,4,8:03.0,Defensive rebound by K. Olynyk,,107,93
388,4,7:53.0,T. Herro makes 2-pt jump shot from 19 ft,,109,93
389,4,7:38.0,,A. Baynes makes 2-pt jump shot from 13 ft (assist by R. Rubio),109,95
390,4,7:19.0,Shooting foul by D. Šarić (drawn by J. Johnson),,109,95
391,4,7:19.0,J. Johnson misses free throw 1 of 2,,109,95
392,4,7:19.0,Offensive rebound by Team,,109,95
393,4,7:19.0,J. Johnson makes free throw 2 of 2,,110,95
394,4,7:01.0,,Shooting foul by J. Johnson (drawn by A. Baynes),110,95
395,4,7:01.0,,A. Baynes misses free throw 1 of 2,110,95
396,4,7:01.0,,Offensive rebound by Team,110,95
397,4,7:01.0,,C. Johnson enters the game for D. Šarić,110,95
398,4,7:01.0,,A. Baynes makes free throw 2 of 2,110,96
399,4,6:47.0,K. Olynyk makes 3-pt jump shot from 26 ft,,113,96
400,4,6:33.0,,M. Bridges misses 2-pt jump shot from 20 ft,113,96
401,4,6:30.0,Defensive rebound by D. Robinson,,113,96
402,4,6:28.0,Personal foul by M. Bridges (drawn by J. Johnson),,113,96
403,4,6:24.0,Offensive foul by J. Johnson (drawn by D. Booker),,113,96
404,4,6:24.0,Turnover by J. Johnson (offensive foul),,113,96
405,4,6:24.0,J. Butler enters the game for D. Robinson,,113,96
406,4,6:24.0,,T. Johnson enters the game for M. Bridges,113,96
407,4,6:08.0,,R. Rubio misses 3-pt jump shot from 25 ft,113,96
408,4,6:06.0,Defensive rebound by G. Dragić,,113,96
409,4,5:54.0,J. Butler makes 2-pt jump shot from 5 ft,,115,96
410,4,5:38.0,,C. Johnson makes 2-pt layup from 1 ft (assist by D. Booker),115,98
411,4,5:26.0,Personal foul by D. Booker (drawn by J. Butler),,115,98
412,4,5:26.0,B. Adebayo enters the game for J. Johnson,,115,98
413,4,5:17.0,Turnover by G. Dragić (bad pass),,115,98
414,4,5:08.0,,T. Johnson makes 3-pt jump shot from 27 ft (assist by C. Johnson),115,101
415,4,4:58.0,T. Herro misses 3-pt jump shot from 27 ft,,115,101
416,4,4:55.0,,Defensive rebound by D. Booker,115,101
417,4,4:50.0,,A. Baynes makes 2-pt dunk from 1 ft (assist by D. Booker),115,103
418,4,4:49.0,Miami full timeout,,115,103
419,4,4:38.0,J. Butler misses 2-pt jump shot from 12 ft,,115,103
420,4,4:34.0,,Defensive rebound by C. Johnson,115,103
421,4,4:14.0,,A. Baynes misses 2-pt hook shot from 8 ft,115,103
422,4,4:12.0,Defensive rebound by J. Butler,,115,103
423,4,4:00.0,K. Olynyk misses 3-pt jump shot from 25 ft,,115,103
424,4,3:58.0,,Defensive rebound by D. Booker,115,103
425,4,3:51.0,,R. Rubio misses 3-pt jump shot from 25 ft,115,103
426,4,3:47.0,Defensive rebound by K. Olynyk,,115,103
427,4,3:31.0,Shooting foul by A. Baynes (drawn by B. Adebayo),,115,103
428,4,3:31.0,B. Adebayo misses free throw 1 of 2,,115,103
429,4,3:31.0,Offensive rebound by Team,,115,103
430,4,3:31.0,B. Adebayo misses free throw 2 of 2,,115,103
431,4,3:29.0,,Defensive rebound by C. Johnson,115,103
432,4,3:17.0,,Turnover by D. Booker (lost ball; steal by T. Herro),115,103
433,4,3:14.0,T. Herro makes 2-pt layup at rim,,117,103
434,4,3:01.0,,A. Baynes makes 2-pt dunk from 1 ft (assist by R. Rubio),117,105
435,4,2:45.0,G. Dragić misses 2-pt jump shot from 5 ft,,117,105
436,4,2:43.0,,Defensive rebound by R. Rubio,117,105
437,4,2:41.0,,Personal foul by K. Olynyk (drawn by T. Johnson),117,105
438,4,2:34.0,,Turnover by D. Booker (lost ball; steal by B. Adebayo),117,105
439,4,2:33.0,Turnover by B. Adebayo (palming),,117,105
440,4,2:20.0,,Turnover by D. Booker (bad pass; steal by B. Adebayo),117,105
441,4,1:57.0,K. Olynyk makes 2-pt jump shot from 8 ft,,119,105
442,4,1:57.0,,Phoenix full timeout,119,105
443,4,1:57.0,,M. Bridges enters the game for A. Baynes,119,105
444,4,1:57.0,,J. Carter enters the game for D. Booker,119,105
445,4,1:57.0,,C. Diallo enters the game for T. Johnson,119,105
446,4,1:57.0,,E. Okobo enters the game for R. Rubio,119,105
447,4,1:45.0,,C. Johnson makes 3-pt jump shot from 25 ft (assist by J. Carter),119,108
448,4,1:23.0,G. Dragić misses 2-pt layup from 2 ft,,119,108
449,4,1:21.0,Offensive rebound by G. Dragić,,119,108
450,4,1:09.0,J. Butler misses 2-pt layup from 1 ft,,119,108
451,4,1:09.0,Offensive rebound by B. Adebayo,,119,108
452,4,1:09.0,B. Adebayo makes 2-pt dunk from 1 ft,,121,108
453,4,1:02.0,,J. Carter misses 3-pt jump shot from 25 ft,121,108
454,4,1:00.0,Defensive rebound by B. Adebayo,,121,108
455,4,0:44.0,T. Herro makes 3-pt jump shot from 25 ft (assist by J. Butler),,124,108
456,4,0:42.0,,Personal take foul by J. Butler (drawn by E. Okobo),124,108
457,4,0:42.0,J. Johnson enters the game for B. Adebayo,,124,108
458,4,0:42.0,K. Nunn enters the game for J. Butler,,124,108
459,4,0:42.0,D. Robinson enters the game for G. Dragić,,124,108
460,4,0:42.0,C. Silva enters the game for K. Olynyk,,124,108
461,4,0:29.0,,Shooting foul by D. Robinson (drawn by E. Okobo),124,108
462,4,0:29.0,,E. Okobo misses free throw 1 of 2,124,108
463,4,0:29.0,,Offensive rebound by Team,124,108
464,4,0:29.0,,E. Okobo misses free throw 2 of 2,124,108
465,4,0:27.0,Defensive rebound by D. Robinson,,124,108
466,4,0:05.0,Turnover by Team (shot clock),,124,108
