,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,BROOKLYN_ACTION,CHARLOTTE_SCORE,BROOKLYN_SCORE
390,4,8:20.0,,T. Prince enters the game for T. Pinson,78,84
391,4,8:20.0,T. Rozier makes free throw 2 of 2,,79,84
392,4,8:06.0,,G. Temple misses 3-pt jump shot from 24 ft,79,84
393,4,8:05.0,,Offensive rebound by Team,79,84
394,4,8:01.0,,Turnover by S. Dinwiddie (out of bounds lost ball),79,84
395,4,7:39.0,D. Graham makes 2-pt jump shot from 20 ft,,81,84
396,4,7:23.0,,Turnover by T. Prince (lost ball; steal by D. Bacon),81,84
397,4,7:18.0,D. Graham misses 3-pt jump shot from 25 ft,,81,84
398,4,7:13.0,,Defensive rebound by D. Jordan,81,84
399,4,6:54.0,,Shooting foul by D. Bacon (drawn by S. Dinwiddie),81,84
400,4,6:54.0,,S. Dinwiddie makes free throw 1 of 2,81,85
401,4,6:54.0,,J. Allen enters the game for D. Jordan,81,85
402,4,6:54.0,,S. Dinwiddie makes free throw 2 of 2,81,86
403,4,6:31.0,T. Rozier misses 2-pt jump shot from 11 ft,,81,86
404,4,6:28.0,Offensive rebound by M. Bridges,,81,86
405,4,6:28.0,Shooting foul by S. Dinwiddie (drawn by D. Bacon),,81,86
406,4,6:28.0,D. Bacon makes free throw 1 of 2,,82,86
407,4,6:28.0,,J. Harris enters the game for G. Temple,82,86
408,4,6:28.0,D. Bacon makes free throw 2 of 2,,83,86
409,4,6:14.0,,S. Dinwiddie misses 2-pt jump shot from 8 ft,83,86
410,4,6:14.0,Defensive rebound by Team,,83,86
411,4,6:01.0,M. Bridges misses 2-pt layup from 9 ft,,83,86
412,4,5:58.0,,Defensive rebound by J. Harris,83,86
413,4,5:47.0,,T. Prince makes 3-pt jump shot from 26 ft,83,89
414,4,5:37.0,Charlotte full timeout,,83,89
415,4,5:21.0,Offensive foul by M. Williams (drawn by T. Prince),,83,89
416,4,5:21.0,Turnover by M. Williams (offensive foul),,83,89
417,4,5:11.0,,Personal foul by T. Rozier (drawn by J. Allen),83,89
418,4,5:04.0,,S. Dinwiddie misses 2-pt layup from 9 ft,83,89
419,4,4:59.0,,Offensive rebound by J. Allen,83,89
420,4,4:59.0,,J. Allen makes 2-pt layup at rim,83,91
421,4,4:44.0,M. Bridges makes 3-pt jump shot from 25 ft (assist by D. Graham),,86,91
422,4,4:23.0,,I. Shumpert misses 2-pt jump shot from 19 ft,86,91
423,4,4:21.0,,Offensive rebound by J. Allen,86,91
424,4,4:21.0,,Personal foul by M. Williams (drawn by J. Allen),86,91
425,4,4:21.0,,J. Allen makes free throw 1 of 2,86,92
426,4,4:21.0,,G. Temple enters the game for I. Shumpert,86,92
427,4,4:21.0,,J. Allen makes free throw 2 of 2,86,93
428,4,4:02.0,D. Graham misses 2-pt hook shot from 7 ft,,86,93
429,4,4:02.0,,Defensive rebound by Team,86,93
430,4,4:02.0,,Instant Replay (Challenge: Ruling Stands),86,93
431,4,4:02.0,M. Monk enters the game for D. Bacon,,86,93
432,4,3:41.0,,S. Dinwiddie misses 2-pt jump shot from 17 ft,86,93
433,4,3:40.0,Defensive rebound by T. Rozier,,86,93
434,4,3:33.0,Turnover by T. Rozier (bad pass; steal by T. Prince),,86,93
435,4,3:28.0,,T. Prince makes 2-pt layup from 1 ft,86,95
436,4,3:27.0,Charlotte full timeout,,86,95
437,4,3:11.0,D. Graham misses 3-pt jump shot from 26 ft,,86,95
438,4,3:07.0,,Defensive rebound by G. Temple,86,95
439,4,2:43.0,,S. Dinwiddie makes 2-pt jump shot from 13 ft (assist by J. Harris),86,97
440,4,2:35.0,M. Bridges misses 2-pt layup from 5 ft,,86,97
441,4,2:35.0,,Defensive rebound by J. Allen,86,97
442,4,2:13.0,,S. Dinwiddie misses 2-pt layup from 1 ft (block by M. Bridges),86,97
443,4,2:11.0,,Offensive rebound by J. Allen,86,97
444,4,2:10.0,,Turnover by Team (shot clock),86,97
445,4,1:59.0,Shooting foul by J. Allen (drawn by M. Monk),,86,97
446,4,1:59.0,M. Monk makes free throw 1 of 2,,87,97
447,4,1:59.0,M. Monk makes free throw 2 of 2,,88,97
448,4,1:46.0,,G. Temple misses 3-pt jump shot from 26 ft,88,97
449,4,1:40.0,,Offensive rebound by J. Allen,88,97
450,4,1:33.0,,J. Harris makes 3-pt jump shot from 23 ft (assist by G. Temple),88,100
451,4,1:28.0,T. Rozier makes 3-pt jump shot from 25 ft (assist by M. Monk),,91,100
452,4,1:18.0,,Personal foul by T. Rozier (drawn by G. Temple),91,100
453,4,1:18.0,,G. Temple makes free throw 1 of 2,91,101
454,4,1:18.0,,G. Temple misses free throw 2 of 2,91,101
455,4,1:15.0,Defensive rebound by M. Bridges,,91,101
456,4,1:10.0,D. Graham misses 3-pt jump shot from 24 ft,,91,101
457,4,1:08.0,,Defensive rebound by J. Allen,91,101
458,4,0:51.0,,T. Prince misses 3-pt jump shot from 25 ft,91,101
459,4,0:49.0,Defensive rebound by Team,,91,101
460,4,0:44.0,T. Rozier misses 3-pt jump shot from 26 ft,,91,101
461,4,0:41.0,Offensive rebound by T. Rozier,,91,101
462,4,0:38.0,M. Bridges misses 3-pt jump shot from 24 ft,,91,101
463,4,0:34.0,,Defensive rebound by J. Allen,91,101
464,4,0:12.0,,Turnover by Team (shot clock),91,101
465,4,0:06.0,M. Williams misses 3-pt jump shot from 26 ft,,91,101
466,4,0:03.0,,Defensive rebound by J. Allen,91,101
