,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,INDIANA_ACTION,CHARLOTTE_SCORE,INDIANA_SCORE
380,4,6:17.0,Offensive rebound by Team,,65,106
381,4,6:17.0,C. Martin makes free throw 2 of 2,,66,106
382,4,6:04.0,,J. Sampson makes 2-pt dunk from 3 ft (assist by T. McConnell),66,108
383,4,5:40.0,P. Washington makes 3-pt jump shot from 25 ft (assist by C. Martin),,69,108
384,4,5:23.0,,J. Sampson misses 2-pt hook shot from 9 ft,69,108
385,4,5:20.0,Defensive rebound by W. Hernangómez,,69,108
386,4,5:14.0,P. Washington makes 3-pt jump shot from 29 ft (assist by C. Martin),,72,108
387,4,4:54.0,,A. Holiday misses 3-pt jump shot from 24 ft,72,108
388,4,4:51.0,Defensive rebound by C. Martin,,72,108
389,4,4:47.0,C. Martin makes 2-pt layup from 1 ft,,74,108
390,4,4:23.0,,J. Holiday misses 3-pt jump shot from 28 ft,74,108
391,4,4:19.0,Defensive rebound by P. Washington,,74,108
392,4,4:14.0,Shooting foul by A. Holiday (drawn by W. Hernangómez),,74,108
393,4,4:14.0,W. Hernangómez makes free throw 1 of 2,,75,108
394,4,4:14.0,,B. Bowen enters the game for J. Holiday,75,108
395,4,4:14.0,,T. Leaf enters the game for J. Sampson,75,108
396,4,4:14.0,W. Hernangómez makes free throw 2 of 2,,76,108
397,4,3:54.0,,G. Bitadze misses 2-pt jump shot from 15 ft,76,108
398,4,3:51.0,Defensive rebound by C. Martin,,76,108
399,4,3:44.0,C. Martin misses 2-pt layup from 1 ft,,76,108
400,4,3:42.0,,Defensive rebound by T. Leaf,76,108
401,4,3:37.0,,T. Leaf makes 2-pt jump shot from 14 ft,76,110
402,4,3:20.0,W. Hernangómez misses 2-pt layup from 1 ft,,76,110
403,4,3:18.0,,Defensive rebound by G. Bitadze,76,110
404,4,3:14.0,,A. Holiday misses 2-pt layup from 2 ft (block by C. Martin),76,110
405,4,3:14.0,,Offensive rebound by Team,76,110
406,4,3:05.0,,A. Holiday makes 2-pt layup from 4 ft (assist by T. McConnell),76,112
407,4,2:48.0,C. Martin makes 2-pt jump shot from 19 ft (assist by W. Hernangómez),,78,112
408,4,2:33.0,,G. Bitadze makes 3-pt jump shot from 27 ft (assist by A. Holiday),78,115
409,4,2:04.0,Turnover by W. Hernangómez (lost ball; steal by A. Holiday),,78,115
410,4,1:57.0,,A. Holiday misses 2-pt layup from 5 ft,78,115
411,4,1:55.0,,Offensive rebound by T. Leaf,78,115
412,4,1:55.0,,T. Leaf makes 2-pt layup at rim,78,117
413,4,1:43.0,C. Martin misses 2-pt layup from 2 ft (block by G. Bitadze),,78,117
414,4,1:36.0,,Defensive rebound by B. Bowen,78,117
415,4,1:30.0,,Turnover by T. Leaf (lost ball; steal by J. Chealey),78,117
416,4,1:27.0,C. Martin makes 2-pt layup from 2 ft,,80,117
417,4,1:27.0,Shooting foul by A. Holiday (drawn by C. Martin),,80,117
418,4,1:27.0,Charlotte full timeout,,80,117
419,4,1:27.0,J. McDaniels enters the game for P. Washington,,80,117
420,4,1:27.0,C. Martin misses free throw 1 of 1,,80,117
421,4,1:25.0,,Defensive rebound by T. Leaf,80,117
422,4,1:12.0,,B. Bowen makes 2-pt layup from 3 ft,80,119
423,4,0:51.0,J. McDaniels misses 2-pt jump shot from 7 ft,,80,119
424,4,0:49.0,,Defensive rebound by B. Bowen,80,119
425,4,0:40.0,,Turnover by G. Bitadze (bad pass; steal by J. McDaniels),80,119
426,4,0:32.0,J. McDaniels misses 2-pt layup from 1 ft,,80,119
427,4,0:32.0,,Defensive rebound by G. Bitadze,80,119
428,4,0:08.0,,Turnover by Team (shot clock),80,119
429,4,0:00.0,C. Martin misses 3-pt jump shot from 24 ft,,80,119
430,4,0:00.0,Offensive rebound by Team,,80,119
