,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,GOLDEN STATE_ACTION,SAN ANTONIO_SCORE,GOLDEN STATE_SCORE
386,4,6:02.0,,D. Russell misses 3-pt jump shot from 27 ft,112,97
387,4,6:00.0,,Offensive rebound by G. Robinson,112,97
388,4,5:52.0,,D. Russell misses 3-pt jump shot from 28 ft,112,97
389,4,5:50.0,,Offensive rebound by G. Robinson,112,97
390,4,5:49.0,,G. Robinson makes 2-pt layup from 4 ft,112,99
391,4,5:31.0,L. Aldridge makes 2-pt jump shot from 20 ft (assist by T. Lyles),,114,99
392,4,5:16.0,,J. Poole misses 3-pt jump shot from 26 ft,114,99
393,4,5:14.0,Defensive rebound by T. Lyles,,114,99
394,4,5:14.0,B. Forbes enters the game for M. Belinelli,,114,99
395,4,5:14.0,P. Mills enters the game for D. White,,114,99
396,4,5:14.0,,M. Chriss enters the game for W. Cauley-Stein,114,99
397,4,4:56.0,D. DeRozan makes 2-pt jump shot from 18 ft,,116,99
398,4,4:42.0,,M. Chriss misses 2-pt dunk from 2 ft,116,99
399,4,4:41.0,,Offensive rebound by M. Chriss,116,99
400,4,4:38.0,,Turnover by M. Chriss (lost ball; steal by B. Forbes),116,99
401,4,4:32.0,Personal foul by J. Poole (drawn by P. Mills),,116,99
402,4,4:32.0,,E. Paschall enters the game for D. Green,116,99
403,4,4:26.0,D. DeRozan makes 2-pt layup from 2 ft,,118,99
404,4,4:25.0,,Golden State full timeout,118,99
405,4,4:25.0,,K. Bowman enters the game for G. Robinson,118,99
406,4,4:25.0,,D. Lee enters the game for D. Russell,118,99
407,4,4:12.0,,K. Bowman misses 2-pt jump shot from 13 ft,118,99
408,4,4:10.0,Defensive rebound by B. Forbes,,118,99
409,4,4:03.0,P. Mills makes 3-pt jump shot from 25 ft (assist by B. Forbes),,121,99
410,4,3:50.0,,Turnover by E. Paschall (bad pass; steal by P. Mills),121,99
411,4,3:49.0,P. Mills makes 2-pt layup from 2 ft,,123,99
412,4,3:49.0,Shooting foul by E. Paschall (drawn by P. Mills),,123,99
413,4,3:49.0,C. Metu enters the game for L. Aldridge,,123,99
414,4,3:49.0,P. Mills makes free throw 1 of 1,,124,99
415,4,3:37.0,,J. Poole misses 2-pt jump shot from 17 ft,124,99
416,4,3:35.0,Defensive rebound by P. Mills,,124,99
417,4,3:29.0,Turnover by P. Mills (offensive foul),,124,99
418,4,3:29.0,Offensive foul by P. Mills (drawn by J. Poole),,124,99
419,4,3:14.0,,D. Lee makes 2-pt layup from 3 ft (assist by M. Chriss),124,101
420,4,2:55.0,P. Mills misses 2-pt jump shot from 19 ft,,124,101
421,4,2:53.0,,Defensive rebound by E. Paschall,124,101
422,4,2:40.0,,J. Poole makes 2-pt layup from 2 ft (assist by K. Bowman),124,103
423,4,2:40.0,Violation by Team (def goaltending),,124,103
424,4,2:26.0,C. Metu misses 2-pt jump shot from 22 ft,,124,103
425,4,2:24.0,,Defensive rebound by K. Bowman,124,103
426,4,2:15.0,,E. Paschall makes 2-pt hook shot from 3 ft,124,105
427,4,2:11.0,San Antonio full timeout,,124,105
428,4,2:11.0,L. Walker enters the game for D. DeRozan,,124,105
429,4,2:11.0,D. White enters the game for P. Mills,,124,105
430,4,2:11.0,,O. Spellman enters the game for E. Paschall,124,105
431,4,1:58.0,Shooting foul by O. Spellman (drawn by L. Walker),,124,105
432,4,1:58.0,L. Walker makes free throw 1 of 2,,125,105
433,4,1:58.0,M. Belinelli enters the game for B. Forbes,,125,105
434,4,1:58.0,D. Eubanks enters the game for T. Lyles,,125,105
435,4,1:58.0,L. Walker misses free throw 2 of 2,,125,105
436,4,1:56.0,Offensive rebound by Team,,125,105
437,4,1:45.0,D. White misses 2-pt layup from 3 ft,,125,105
438,4,1:44.0,Offensive rebound by D. Eubanks,,125,105
439,4,1:44.0,D. Eubanks misses 2-pt layup at rim,,125,105
440,4,1:43.0,,Defensive rebound by M. Chriss,125,105
441,4,1:23.0,,Turnover by D. Lee (bad pass; steal by M. Belinelli),125,105
442,4,1:20.0,Turnover by D. Eubanks (bad pass; steal by D. Lee),,125,105
443,4,1:06.0,,D. Lee makes 2-pt layup from 3 ft,125,107
444,4,1:06.0,,Shooting foul by D. Eubanks (drawn by D. Lee),125,107
445,4,1:06.0,,D. Lee makes free throw 1 of 1,125,108
446,4,0:46.0,D. White makes 2-pt jump shot from 14 ft,,127,108
447,4,0:36.0,,K. Bowman misses 3-pt jump shot from 27 ft,127,108
448,4,0:34.0,Defensive rebound by D. Eubanks,,127,108
449,4,0:16.0,L. Walker misses 2-pt layup from 9 ft,,127,108
450,4,0:16.0,Offensive rebound by D. Eubanks,,127,108
451,4,0:16.0,D. Eubanks misses 2-pt layup from 1 ft,,127,108
452,4,0:15.0,,Defensive rebound by M. Chriss,127,108
453,4,0:06.0,,Personal foul by M. Belinelli (drawn by J. Poole),127,108
454,4,0:06.0,Violation by Team (delay of game),,127,108
455,4,0:06.0,,J. Poole makes free throw 1 of 2,127,109
456,4,0:06.0,,J. Poole makes free throw 2 of 2,127,110
