,QUARTER,TIME_REMAINING,NEW YORK_ACTION,ATLANTA_ACTION,NEW YORK_SCORE,ATLANTA_SCORE
386,4,8:25.0,,C. Reddish enters the game for K. Huerter,101,90
387,4,8:06.0,T. Gibson misses 3-pt jump shot from 23 ft,,101,90
388,4,8:04.0,,Defensive rebound by Team,101,90
389,4,7:53.0,,Def 3 sec tech foul by Team,101,90
390,4,7:53.0,,T. Young makes technical free throw,101,91
391,4,7:48.0,,Turnover by D. Dedmon (bad pass),101,91
392,4,7:35.0,Personal foul by C. Reddish (drawn by R. Barrett),,101,91
393,4,7:35.0,E. Payton enters the game for F. Ntilikina,,101,91
394,4,7:35.0,J. Randle enters the game for B. Portis,,101,91
395,4,7:29.0,J. Randle misses 2-pt jump shot from 18 ft,,101,91
396,4,7:25.0,,Defensive rebound by D. Hunter,101,91
397,4,7:11.0,,Turnover by T. Young (lost ball; steal by J. Randle),101,91
398,4,6:52.0,E. Payton makes 2-pt jump shot from 7 ft,,103,91
399,4,6:44.0,,D. Hunter makes 3-pt jump shot from 27 ft (assist by T. Young),103,94
400,4,6:22.0,Shooting foul by D. Dedmon (drawn by E. Payton),,103,94
401,4,6:22.0,E. Payton makes free throw 1 of 2,,104,94
402,4,6:22.0,M. Robinson enters the game for T. Gibson,,104,94
403,4,6:22.0,E. Payton misses free throw 2 of 2,,104,94
404,4,6:20.0,,Defensive rebound by J. Collins,104,94
405,4,6:09.0,,D. Hunter misses 3-pt jump shot from 24 ft,104,94
406,4,6:05.0,Defensive rebound by E. Payton,,104,94
407,4,6:01.0,R. Barrett makes 3-pt jump shot from 24 ft (assist by M. Harkless),,107,94
408,4,5:48.0,,T. Young makes 2-pt jump shot from 8 ft,107,96
409,4,5:24.0,E. Payton misses 2-pt jump shot from 12 ft,,107,96
410,4,5:24.0,,Defensive rebound by D. Dedmon,107,96
411,4,5:17.0,,Turnover by D. Hunter (bad pass; steal by R. Barrett),107,96
412,4,4:59.0,E. Payton makes 2-pt jump shot from 10 ft,,109,96
413,4,4:57.0,,Atlanta full timeout,109,96
414,4,4:57.0,,K. Huerter enters the game for D. Dedmon,109,96
415,4,4:50.0,,T. Young makes 3-pt jump shot from 27 ft,109,99
416,4,4:33.0,Shooting foul by J. Collins (drawn by M. Robinson),,109,99
417,4,4:33.0,M. Robinson misses free throw 1 of 2,,109,99
418,4,4:33.0,Offensive rebound by Team,,109,99
419,4,4:33.0,M. Robinson misses free throw 2 of 2,,109,99
420,4,4:30.0,,Defensive rebound by D. Hunter,109,99
421,4,4:27.0,,Shooting foul by M. Robinson (drawn by T. Young),109,99
422,4,4:27.0,,T. Young makes free throw 1 of 2,109,100
423,4,4:27.0,,T. Young makes free throw 2 of 2,109,101
424,4,4:21.0,Personal foul by K. Huerter (drawn by M. Robinson),,109,101
425,4,4:21.0,M. Robinson misses free throw 1 of 2,,109,101
426,4,4:21.0,Offensive rebound by Team,,109,101
427,4,4:21.0,M. Robinson misses free throw 2 of 2,,109,101
428,4,4:18.0,,Defensive rebound by C. Reddish,109,101
429,4,4:13.0,,J. Collins makes 2-pt dunk from 1 ft (assist by T. Young),109,103
430,4,4:13.0,New York full timeout,,109,103
431,4,4:13.0,F. Ntilikina enters the game for M. Robinson,,109,103
432,4,4:00.0,J. Randle makes 2-pt jump shot from 18 ft,,111,103
433,4,3:47.0,,Turnover by J. Collins (traveling),111,103
434,4,3:24.0,R. Barrett misses 3-pt jump shot from 26 ft,,111,103
435,4,3:21.0,,Defensive rebound by J. Collins,111,103
436,4,3:08.0,,D. Hunter misses 2-pt layup from 2 ft,111,103
437,4,3:04.0,Defensive rebound by J. Randle,,111,103
438,4,2:48.0,J. Randle makes 3-pt jump shot from 25 ft (assist by R. Barrett),,114,103
439,4,2:36.0,,T. Young misses 3-pt jump shot from 30 ft,114,103
440,4,2:33.0,,Offensive rebound by D. Hunter,114,103
441,4,2:28.0,,Personal foul by J. Randle (drawn by T. Young),114,103
442,4,2:28.0,,T. Young makes free throw 1 of 2,114,104
443,4,2:28.0,,T. Young makes free throw 2 of 2,114,105
444,4,2:19.0,Offensive foul by J. Randle (drawn by D. Hunter),,114,105
445,4,2:19.0,Turnover by J. Randle (offensive foul),,114,105
446,4,2:11.0,,K. Huerter makes 2-pt dunk from 1 ft (assist by T. Young),114,107
447,4,2:11.0,New York full timeout,,114,107
448,4,1:56.0,Shooting foul by D. Hunter (drawn by J. Randle),,114,107
449,4,1:56.0,J. Randle makes free throw 1 of 2,,115,107
450,4,1:56.0,J. Randle makes free throw 2 of 2,,116,107
451,4,1:44.0,,T. Young makes 3-pt jump shot from 23 ft (assist by K. Huerter),116,110
452,4,1:27.0,M. Harkless misses 3-pt jump shot from 22 ft,,116,110
453,4,1:23.0,,Defensive rebound by J. Collins,116,110
454,4,1:16.0,,Shooting foul by J. Randle (drawn by T. Young),116,110
455,4,1:16.0,,T. Young makes free throw 1 of 2,116,111
456,4,1:16.0,,T. Young misses free throw 2 of 2,116,111
457,4,1:13.0,,Offensive rebound by J. Collins,116,111
458,4,1:12.0,,J. Collins makes 2-pt layup from 2 ft,116,113
459,4,0:55.0,J. Randle makes 2-pt jump shot from 12 ft,,118,113
460,4,0:47.0,,T. Young makes 3-pt jump shot from 37 ft (assist by K. Huerter),118,116
461,4,0:23.0,J. Randle misses 2-pt jump shot from 11 ft,,118,116
462,4,0:19.0,,Defensive rebound by K. Huerter,118,116
463,4,0:16.0,,T. Young makes 2-pt layup from 3 ft,118,118
464,4,0:15.0,New York full timeout,,118,118
465,4,0:15.0,,D. Dedmon enters the game for K. Huerter,118,118
466,4,0:04.0,E. Payton misses 2-pt jump shot from 13 ft (block by C. Reddish),,118,118
467,4,0:01.0,Offensive rebound by Team,,118,118
468,1OT,4:43.0,J. Randle makes 3-pt jump shot from 23 ft (assist by M. Harkless),,121,118
469,1OT,4:29.0,,T. Young misses 2-pt jump shot from 16 ft,121,118
470,1OT,4:25.0,Defensive rebound by J. Randle,,121,118
471,1OT,4:17.0,M. Harkless misses 2-pt layup from 2 ft,,121,118
472,1OT,4:12.0,,Defensive rebound by C. Reddish,121,118
473,1OT,4:08.0,,D. Dedmon makes 2-pt layup from 2 ft (assist by T. Young),121,120
474,1OT,3:48.0,J. Randle makes 2-pt jump shot from 13 ft,,123,120
475,1OT,3:27.0,,C. Reddish misses 3-pt jump shot from 23 ft,123,120
476,1OT,3:25.0,,Offensive rebound by D. Hunter,123,120
477,1OT,3:23.0,,D. Hunter makes 2-pt jump shot from 10 ft,123,122
478,1OT,3:07.0,M. Robinson makes 2-pt dunk from 1 ft (assist by R. Barrett),,125,122
479,1OT,2:53.0,,T. Young misses 3-pt jump shot from 26 ft,125,122
480,1OT,2:50.0,Defensive rebound by M. Robinson,,125,122
481,1OT,2:29.0,M. Harkless misses 3-pt jump shot from 23 ft,,125,122
482,1OT,2:26.0,,Defensive rebound by D. Dedmon,125,122
483,1OT,2:22.0,,Shooting foul by M. Harkless (drawn by T. Young),125,122
484,1OT,2:22.0,,T. Young makes free throw 1 of 2,125,123
485,1OT,2:22.0,,K. Huerter enters the game for D. Dedmon,125,123
486,1OT,2:22.0,,T. Young makes free throw 2 of 2,125,124
487,1OT,1:58.0,R. Barrett makes 3-pt jump shot from 25 ft (assist by J. Randle),,128,124
488,1OT,1:50.0,,C. Reddish misses 3-pt jump shot from 26 ft,128,124
489,1OT,1:46.0,Defensive rebound by J. Randle,,128,124
490,1OT,1:24.0,J. Randle misses 3-pt jump shot from 26 ft,,128,124
491,1OT,1:21.0,,Defensive rebound by J. Collins,128,124
492,1OT,1:15.0,,Turnover by T. Young (bad pass; steal by E. Payton),128,124
493,1OT,1:13.0,M. Robinson makes 2-pt dunk at rim (assist by E. Payton),,130,124
494,1OT,1:13.0,Shooting foul by T. Young (drawn by M. Robinson),,130,124
495,1OT,1:13.0,M. Robinson makes free throw 1 of 1,,131,124
496,1OT,1:04.0,,J. Collins makes 2-pt layup from 5 ft (assist by T. Young),131,126
497,1OT,0:55.0,Turnover by E. Payton (bad pass),,131,126
498,1OT,0:50.0,,T. Young misses 3-pt jump shot from 31 ft,131,126
499,1OT,0:46.0,Defensive rebound by R. Barrett,,131,126
500,1OT,0:44.0,New York full timeout,,131,126
501,1OT,0:44.0,F. Ntilikina enters the game for M. Robinson,,131,126
502,1OT,0:43.0,Personal take foul by K. Huerter (drawn by F. Ntilikina),,131,126
503,1OT,0:43.0,F. Ntilikina makes free throw 1 of 2,,132,126
504,1OT,0:43.0,F. Ntilikina makes free throw 2 of 2,,133,126
505,1OT,0:33.0,,Turnover by T. Young (bad pass; steal by F. Ntilikina),133,126
506,1OT,0:26.0,Personal take foul by J. Collins (drawn by M. Harkless),,133,126
507,1OT,0:26.0,M. Harkless makes free throw 1 of 2,,134,126
508,1OT,0:26.0,M. Harkless misses free throw 2 of 2,,134,126
509,1OT,0:24.0,,Defensive rebound by J. Collins,134,126
510,1OT,0:24.0,,Atlanta full timeout,134,126
511,1OT,0:24.0,M. Robinson enters the game for F. Ntilikina,,134,126
512,1OT,0:20.0,,Shooting foul by R. Barrett (drawn by D. Hunter),134,126
513,1OT,0:20.0,,D. Hunter makes free throw 1 of 2,134,127
514,1OT,0:20.0,F. Ntilikina enters the game for M. Robinson,,134,127
515,1OT,0:20.0,,D. Hunter makes free throw 2 of 2,134,128
516,1OT,0:20.0,New York full timeout,,134,128
517,1OT,0:20.0,,T. Graham enters the game for T. Young,134,128
518,1OT,0:19.0,Personal take foul by T. Graham (drawn by J. Randle),,134,128
519,1OT,0:19.0,,Atlanta full timeout,134,128
520,1OT,0:19.0,,Instant Replay (Challenge: Ruling Stands),134,128
521,1OT,0:19.0,J. Randle makes free throw 1 of 2,,135,128
522,1OT,0:19.0,,V. Carter enters the game for T. Graham,135,128
523,1OT,0:19.0,,T. Young enters the game for D. Hunter,135,128
524,1OT,0:19.0,J. Randle makes free throw 2 of 2,,136,128
525,1OT,0:13.0,,V. Carter makes 3-pt jump shot from 26 ft (assist by T. Young),136,131
