,QUARTER,TIME_REMAINING,UTAH_ACTION,NEW ORLEANS_ACTION,UTAH_SCORE,NEW ORLEANS_SCORE
378,4,7:21.0,,L. Ball misses 2-pt jump shot from 5 ft,100,102
379,4,7:19.0,Defensive rebound by J. Clarkson,,100,102
380,4,7:10.0,Shooting foul by N. Alexander-Walker (drawn by J. Clarkson),,100,102
381,4,7:10.0,J. Clarkson makes free throw 1 of 2,,101,102
382,4,7:10.0,R. O'Neale enters the game for E. Mudiay,,101,102
383,4,7:10.0,,B. Ingram enters the game for L. Ball,101,102
384,4,7:10.0,J. Clarkson makes free throw 2 of 2,,102,102
385,4,6:54.0,,B. Ingram makes 2-pt jump shot from 18 ft,102,104
386,4,6:37.0,B. Bogdanović misses 2-pt jump shot from 18 ft,,102,104
387,4,6:33.0,,Defensive rebound by J. Hart,102,104
388,4,6:15.0,,N. Alexander-Walker makes 2-pt layup from 2 ft,102,106
389,4,6:15.0,Utah full timeout,,102,106
390,4,6:15.0,D. Mitchell enters the game for J. Clarkson,,102,106
391,4,6:00.0,J. Ingles makes 2-pt layup from 2 ft,,104,106
392,4,5:46.0,,Personal foul by R. Gobert (drawn by B. Ingram),104,106
393,4,5:36.0,,B. Ingram makes 2-pt jump shot from 15 ft,104,108
394,4,5:25.0,Personal foul by N. Alexander-Walker (drawn by J. Ingles),,104,108
395,4,5:17.0,D. Mitchell makes 2-pt jump shot from 6 ft,,106,108
396,4,5:00.0,,N. Alexander-Walker misses 2-pt layup from 2 ft (block by R. Gobert),106,108
397,4,4:57.0,Defensive rebound by D. Mitchell,,106,108
398,4,4:46.0,D. Mitchell misses 3-pt jump shot from 25 ft,,106,108
399,4,4:43.0,Offensive rebound by Team,,106,108
400,4,4:43.0,,L. Ball enters the game for N. Alexander-Walker,106,108
401,4,4:29.0,J. Ingles makes 2-pt layup from 2 ft (assist by B. Bogdanović),,108,108
402,4,4:09.0,,E. Moore misses 2-pt jump shot from 11 ft,108,108
403,4,4:07.0,Defensive rebound by R. Gobert,,108,108
404,4,4:02.0,D. Mitchell makes 3-pt jump shot from 26 ft (assist by B. Bogdanović),,111,108
405,4,3:45.0,,B. Ingram makes 3-pt jump shot from 25 ft (assist by L. Ball),111,111
406,4,3:28.0,R. Gobert makes 2-pt dunk from 1 ft (assist by D. Mitchell),,113,111
407,4,3:28.0,Shooting foul by D. Favors (drawn by R. Gobert),,113,111
408,4,3:28.0,,F. Jackson enters the game for E. Moore,113,111
409,4,3:28.0,R. Gobert makes free throw 1 of 1,,114,111
410,4,3:25.0,,New Orleans full timeout,114,111
411,4,3:13.0,,B. Ingram misses 2-pt layup from 2 ft (block by R. O'Neale),114,111
412,4,3:11.0,,Offensive rebound by Team,114,111
413,4,3:09.0,,L. Ball misses 3-pt jump shot from 25 ft,114,111
414,4,3:05.0,Defensive rebound by J. Ingles,,114,111
415,4,2:53.0,J. Ingles misses 3-pt jump shot from 24 ft,,114,111
416,4,2:49.0,,Defensive rebound by D. Favors,114,111
417,4,2:26.0,,D. Favors makes 2-pt dunk at rim (assist by B. Ingram),114,113
418,4,2:06.0,D. Mitchell makes 3-pt jump shot from 25 ft,,117,113
419,4,1:53.0,,B. Ingram misses 2-pt jump shot from 18 ft,117,113
420,4,1:50.0,,Offensive rebound by J. Hart,117,113
421,4,1:49.0,,B. Ingram makes 3-pt jump shot from 26 ft (assist by L. Ball),117,116
422,4,1:34.0,D. Mitchell makes 3-pt jump shot from 27 ft,,120,116
423,4,1:10.0,,F. Jackson makes 2-pt layup from 1 ft,120,118
424,4,0:47.0,D. Mitchell misses 3-pt jump shot from 31 ft,,120,118
425,4,0:44.0,,Defensive rebound by J. Hart,120,118
426,4,0:38.0,,Turnover by B. Ingram (lost ball; steal by J. Ingles),120,118
427,4,0:36.0,,Loose ball foul by J. Hart (drawn by J. Ingles),120,118
428,4,0:36.0,J. Ingles makes free throw 1 of 2,,121,118
429,4,0:36.0,J. Ingles misses free throw 2 of 2,,121,118
430,4,0:36.0,,Defensive rebound by B. Ingram,121,118
431,4,0:36.0,,New Orleans full timeout,121,118
432,4,0:28.0,,Shooting foul by R. Gobert (drawn by B. Ingram),121,118
433,4,0:28.0,,B. Ingram makes free throw 1 of 2,121,119
434,4,0:28.0,,B. Ingram makes free throw 2 of 2,121,120
435,4,0:09.0,D. Mitchell misses 2-pt jump shot from 18 ft,,121,120
436,4,0:06.0,,Defensive rebound by B. Ingram,121,120
437,4,0:06.0,,New Orleans full timeout,121,120
438,4,0:06.0,,E. Moore enters the game for F. Jackson,121,120
439,4,0:01.0,,B. Ingram makes 2-pt jump shot from 16 ft (assist by L. Ball),121,122
440,4,0:00.0,Utah full timeout,,121,122
441,4,0:00.0,J. Clarkson enters the game for R. O'Neale,,121,122
442,4,0:00.0,,J. Hayes enters the game for E. Moore,121,122
443,4,0:00.0,Utah full timeout,,121,122
444,4,0:00.0,Personal foul by J. Hayes (drawn by R. Gobert),,121,122
445,4,0:02.0,Instant Replay (Request: Ruling Stands),,121,122
446,4,0:00.0,R. Gobert misses free throw 1 of 2,,121,122
447,4,0:00.0,Offensive rebound by Team,,121,122
448,4,0:00.0,T. Bradley enters the game for J. Clarkson,,121,122
449,4,0:00.0,R. Gobert makes free throw 2 of 2,,122,122
450,1OT,4:46.0,,Shooting foul by J. Ingles (drawn by D. Favors),122,122
451,1OT,4:46.0,,D. Favors misses free throw 1 of 2,122,122
452,1OT,4:46.0,,Offensive rebound by Team,122,122
453,1OT,4:46.0,,D. Favors makes free throw 2 of 2,122,123
454,1OT,4:35.0,Personal foul by J. Hart (drawn by D. Mitchell),,122,123
455,1OT,4:35.0,,E. Moore enters the game for J. Hart,122,123
456,1OT,4:25.0,D. Mitchell misses 2-pt jump shot from 10 ft,,122,123
457,1OT,4:24.0,Offensive rebound by R. Gobert,,122,123
458,1OT,4:24.0,Shooting foul by B. Ingram (drawn by R. Gobert),,122,123
459,1OT,4:24.0,R. Gobert makes free throw 1 of 2,,123,123
460,1OT,4:24.0,R. Gobert makes free throw 2 of 2,,124,123
461,1OT,4:11.0,,Turnover by F. Jackson (traveling),124,123
462,1OT,3:56.0,D. Mitchell makes 3-pt jump shot from 24 ft,,127,123
463,1OT,3:45.0,,Personal foul by B. Bogdanović (drawn by B. Ingram),127,123
464,1OT,3:41.0,,Personal foul by R. O'Neale (drawn by B. Ingram),127,123
465,1OT,3:31.0,,D. Favors makes 2-pt layup from 2 ft (assist by B. Ingram),127,125
466,1OT,3:12.0,D. Mitchell makes 2-pt jump shot from 10 ft,,129,125
467,1OT,2:59.0,,D. Favors makes 2-pt layup from 2 ft (assist by B. Ingram),129,127
468,1OT,2:40.0,D. Mitchell misses 3-pt jump shot from 24 ft,,129,127
469,1OT,2:37.0,Offensive rebound by Team,,129,127
470,1OT,2:37.0,,Loose ball foul by B. Ingram (drawn by R. Gobert),129,127
471,1OT,2:28.0,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by D. Mitchell),,132,127
472,1OT,2:17.0,,Shooting foul by R. O'Neale (drawn by B. Ingram),132,127
473,1OT,2:17.0,,B. Ingram misses free throw 1 of 3,132,127
474,1OT,2:17.0,,Offensive rebound by Team,132,127
475,1OT,2:17.0,,B. Ingram misses free throw 2 of 3,132,127
476,1OT,2:17.0,,Offensive rebound by Team,132,127
477,1OT,2:17.0,,B. Ingram makes free throw 3 of 3,132,128
478,1OT,2:05.0,D. Mitchell misses 2-pt layup from 1 ft,,132,128
479,1OT,2:05.0,Offensive rebound by Team,,132,128
480,1OT,1:59.0,B. Bogdanović misses 3-pt jump shot from 23 ft,,132,128
481,1OT,1:57.0,,Defensive rebound by B. Ingram,132,128
482,1OT,1:41.0,,D. Favors makes 2-pt layup at rim (assist by B. Ingram),132,130
483,1OT,1:25.0,D. Mitchell misses 2-pt layup from 3 ft,,132,130
484,1OT,1:25.0,Offensive rebound by R. Gobert,,132,130
485,1OT,1:19.0,R. Gobert misses 2-pt dunk at rim,,132,130
486,1OT,1:19.0,,Defensive rebound by B. Ingram,132,130
487,1OT,1:19.0,,Shooting foul by R. Gobert (drawn by B. Ingram),132,130
488,1OT,1:19.0,Utah full timeout,,132,130
489,1OT,1:19.0,Instant Replay (Challenge: Stands),,132,130
490,1OT,1:19.0,T. Bradley enters the game for R. Gobert,,132,130
491,1OT,1:19.0,,B. Ingram makes free throw 1 of 2,132,131
492,1OT,1:19.0,,B. Ingram misses free throw 2 of 2,132,131
493,1OT,1:16.0,Defensive rebound by R. O'Neale,,132,131
494,1OT,1:00.0,Turnover by B. Bogdanović (bad pass; steal by E. Moore),,132,131
495,1OT,0:58.0,,E. Moore makes 2-pt layup from 1 ft,132,133
496,1OT,0:58.0,,Shooting foul by D. Mitchell (drawn by E. Moore),132,133
497,1OT,0:58.0,,E. Moore misses free throw 1 of 1,132,133
498,1OT,0:55.0,Defensive rebound by R. O'Neale,,132,133
499,1OT,0:37.0,T. Bradley misses 2-pt layup from 3 ft (block by D. Favors),,132,133
500,1OT,0:34.0,,Defensive rebound by F. Jackson,132,133
501,1OT,0:22.0,,Shooting foul by T. Bradley (drawn by B. Ingram),132,133
502,1OT,0:22.0,,B. Ingram makes free throw 1 of 2,132,134
503,1OT,0:22.0,J. Clarkson enters the game for T. Bradley,,132,134
504,1OT,0:22.0,,N. Alexander-Walker enters the game for D. Favors,132,134
505,1OT,0:22.0,,B. Ingram makes free throw 2 of 2,132,135
506,1OT,0:16.0,D. Mitchell misses 2-pt layup from 2 ft,,132,135
507,1OT,0:14.0,,Defensive rebound by L. Ball,132,135
508,1OT,0:13.0,,Personal take foul by R. O'Neale (drawn by B. Ingram),132,135
509,1OT,0:13.0,T. Bradley enters the game for R. O'Neale,,132,135
510,1OT,0:13.0,,B. Ingram misses free throw 1 of 2,132,135
511,1OT,0:13.0,,Offensive rebound by Team,132,135
512,1OT,0:13.0,,B. Ingram makes free throw 2 of 2,132,136
513,1OT,0:13.0,Utah full timeout,,132,136
514,1OT,0:11.0,B. Bogdanović misses 3-pt jump shot from 33 ft,,132,136
515,1OT,0:09.0,,Defensive rebound by Team,132,136
516,1OT,0:09.0,Loose ball foul by D. Mitchell (drawn by F. Jackson),,132,136
517,1OT,0:09.0,,F. Jackson makes free throw 1 of 2,132,137
518,1OT,0:09.0,,F. Jackson makes free throw 2 of 2,132,138
519,1OT,0:05.0,D. Mitchell misses 3-pt jump shot from 31 ft,,132,138
520,1OT,0:01.0,Offensive rebound by D. Mitchell,,132,138
521,1OT,0:00.0,D. Mitchell misses 3-pt jump shot from 27 ft,,132,138
522,1OT,0:00.0,Offensive rebound by Team,,132,138
