,QUARTER,TIME_REMAINING,BOSTON_ACTION,NEW YORK_ACTION,BOSTON_SCORE,NEW YORK_SCORE
391,4,8:36.0,,B. Portis misses 3-pt jump shot from 26 ft,87,91
392,4,8:34.0,Defensive rebound by Team,,87,91
393,4,8:34.0,K. Walker enters the game for E. Freedom,,87,91
394,4,8:11.0,S. Ojeleye misses 3-pt jump shot from 24 ft,,87,91
395,4,8:09.0,,Defensive rebound by B. Portis,87,91
396,4,8:01.0,,Shooting foul by G. Williams (drawn by J. Randle),87,91
397,4,8:01.0,,J. Randle makes free throw 1 of 2,87,92
398,4,8:01.0,J. Brown enters the game for B. Wanamaker,,87,92
399,4,8:01.0,,R. Barrett enters the game for W. Ellington,87,92
400,4,8:01.0,,J. Randle makes free throw 2 of 2,87,93
401,4,7:38.0,J. Tatum makes 2-pt jump shot from 18 ft (assist by G. Williams),,89,93
402,4,7:23.0,,R. Barrett misses 2-pt layup from 2 ft,89,93
403,4,7:19.0,Defensive rebound by K. Walker,,89,93
404,4,7:15.0,J. Brown makes 3-pt jump shot from 23 ft (assist by J. Tatum),,92,93
405,4,7:02.0,,Personal foul by G. Williams (drawn by B. Portis),92,93
406,4,6:48.0,,J. Randle makes 2-pt jump shot from 9 ft,92,95
407,4,6:33.0,S. Ojeleye makes 3-pt jump shot from 26 ft (assist by K. Walker),,95,95
408,4,6:06.0,,J. Randle misses 3-pt jump shot from 26 ft,95,95
409,4,6:05.0,Defensive rebound by K. Walker,,95,95
410,4,6:03.0,Turnover by K. Walker (bad pass),,95,95
411,4,6:03.0,,New York full timeout,95,95
412,4,5:55.0,,Turnover by D. Dotson (bad pass; steal by J. Brown),95,95
413,4,5:52.0,J. Brown makes 2-pt layup at rim,,97,95
414,4,5:27.0,,Turnover by J. Randle (bad pass),97,95
415,4,5:27.0,,Loose ball foul by R. Barrett (drawn by S. Ojeleye),97,95
416,4,5:18.0,Shooting foul by D. Dotson (drawn by J. Tatum),,97,95
417,4,5:18.0,J. Tatum makes free throw 1 of 2,,98,95
418,4,5:18.0,J. Tatum misses free throw 2 of 2,,98,95
419,4,5:16.0,,Defensive rebound by B. Portis,98,95
420,4,4:53.0,,R. Barrett misses 3-pt jump shot from 26 ft,98,95
421,4,4:53.0,,Offensive rebound by Team,98,95
422,4,4:53.0,,Turnover by Team (shot clock),98,95
423,4,4:38.0,J. Tatum misses 2-pt layup from 1 ft,,98,95
424,4,4:35.0,,Defensive rebound by D. Dotson,98,95
425,4,4:29.0,,B. Portis misses 3-pt jump shot from 26 ft,98,95
426,4,4:27.0,,Offensive rebound by Team,98,95
427,4,4:27.0,Loose ball foul by J. Tatum (drawn by J. Randle),,98,95
428,4,4:27.0,,K. Knox enters the game for B. Portis,98,95
429,4,4:20.0,,Turnover by D. Smith (bad pass),98,95
430,4,4:08.0,K. Walker makes 3-pt jump shot from 25 ft (assist by J. Brown),,101,95
431,4,3:43.0,,R. Barrett misses 2-pt layup from 2 ft,101,95
432,4,3:40.0,Defensive rebound by K. Walker,,101,95
433,4,3:34.0,J. Tatum makes 3-pt jump shot from 26 ft (assist by K. Walker),,104,95
434,4,3:32.0,,New York full timeout,104,95
435,4,3:18.0,,J. Randle misses 2-pt layup from 3 ft,104,95
436,4,3:16.0,Defensive rebound by J. Brown,,104,95
437,4,2:56.0,K. Walker misses 3-pt jump shot from 25 ft,,104,95
438,4,2:54.0,,Defensive rebound by K. Knox,104,95
439,4,2:38.0,,D. Smith makes 3-pt jump shot from 26 ft,104,98
440,4,2:19.0,J. Brown makes 2-pt layup from 1 ft,,106,98
441,4,2:11.0,,Personal foul by J. Brown (drawn by J. Randle),106,98
442,4,2:11.0,,J. Randle misses free throw 1 of 2,106,98
443,4,2:11.0,,Offensive rebound by Team,106,98
444,4,2:11.0,,M. Robinson enters the game for K. Knox,106,98
445,4,2:11.0,,J. Randle makes free throw 2 of 2,106,99
446,4,1:57.0,J. Brown makes 2-pt layup from 4 ft (assist by K. Walker),,108,99
447,4,1:46.0,,D. Smith misses 2-pt layup from 3 ft,108,99
448,4,1:45.0,Defensive rebound by K. Walker,,108,99
449,4,1:41.0,J. Tatum misses 2-pt layup from 1 ft,,108,99
450,4,1:41.0,Offensive rebound by J. Brown,,108,99
451,4,1:39.0,J. Brown makes 2-pt layup from 1 ft,,110,99
452,4,1:33.0,,Personal foul by S. Ojeleye (drawn by J. Randle),110,99
453,4,1:33.0,,J. Randle makes free throw 1 of 2,110,100
454,4,1:33.0,,J. Randle makes free throw 2 of 2,110,101
455,4,1:19.0,J. Tatum misses 3-pt jump shot from 25 ft,,110,101
456,4,1:17.0,,Defensive rebound by M. Robinson,110,101
457,4,1:09.0,,J. Randle makes 2-pt layup from 2 ft,110,103
458,4,1:09.0,,Instant Replay (Challenge: Ruling Stands),110,103
459,4,0:57.0,K. Walker makes 2-pt jump shot from 13 ft,,112,103
460,4,0:42.0,,R. Barrett misses 2-pt layup from 2 ft (block by J. Tatum),112,103
461,4,0:42.0,,Offensive rebound by J. Randle,112,103
462,4,0:42.0,,Shooting foul by S. Ojeleye (drawn by J. Randle),112,103
463,4,0:42.0,,J. Randle misses free throw 1 of 2,112,103
464,4,0:42.0,,Offensive rebound by Team,112,103
465,4,0:42.0,,J. Randle makes free throw 2 of 2,112,104
466,4,0:18.0,K. Walker misses 2-pt jump shot from 11 ft,,112,104
467,4,0:15.0,Offensive rebound by G. Williams,,112,104
468,4,0:12.0,Personal take foul by M. Robinson (drawn by K. Walker),,112,104
469,4,0:12.0,K. Walker makes free throw 1 of 2,,113,104
470,4,0:12.0,,K. Knox enters the game for M. Robinson,113,104
471,4,0:12.0,K. Walker misses free throw 2 of 2,,113,104
472,4,0:10.0,,Defensive rebound by R. Barrett,113,104
473,4,0:03.0,,K. Knox misses 3-pt jump shot from 26 ft,113,104
474,4,0:00.0,Defensive rebound by J. Tatum,,113,104
