,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,OKLAHOMA CITY_ACTION,MINNESOTA_SCORE,OKLAHOMA CITY_SCORE
382,4,6:09.0,J. Teague misses 3-pt jump shot from 25 ft,,103,109
383,4,6:07.0,,Defensive rebound by D. Gallinari,103,109
384,4,6:00.0,,D. Schröder makes 2-pt jump shot from 15 ft (assist by S. Gilgeous-Alexander),103,111
385,4,6:00.0,Minnesota full timeout,,103,111
386,4,6:00.0,J. Bell enters the game for J. Culver,,103,111
387,4,5:42.0,J. Bell misses 2-pt jump shot from 9 ft,,103,111
388,4,5:41.0,Offensive rebound by T. Graham,,103,111
389,4,5:35.0,T. Graham misses 2-pt layup from 6 ft,,103,111
390,4,5:35.0,,Defensive rebound by Team,103,111
391,4,5:35.0,,Instant Replay (Challenge: Ruling Stands),103,111
392,4,5:19.0,,D. Schröder makes 2-pt jump shot from 15 ft (assist by D. Gallinari),103,113
393,4,5:19.0,Minnesota full timeout,,103,113
394,4,5:19.0,R. Covington enters the game for K. Bates-Diop,,103,113
395,4,5:19.0,J. Okogie enters the game for T. Graham,,103,113
396,4,5:02.0,R. Covington makes 2-pt layup from 2 ft (assist by J. Teague),,105,113
397,4,4:36.0,,A. Nader misses 3-pt jump shot from 23 ft,105,113
398,4,4:33.0,Defensive rebound by J. Bell,,105,113
399,4,4:24.0,J. Okogie makes 3-pt jump shot from 24 ft (assist by J. Teague),,108,113
400,4,3:59.0,,D. Gallinari misses 3-pt jump shot from 27 ft,108,113
401,4,3:58.0,Defensive rebound by J. Okogie,,108,113
402,4,3:58.0,Personal foul by N. Noel (drawn by J. Okogie),,108,113
403,4,3:58.0,,S. Adams enters the game for A. Nader,108,113
404,4,3:58.0,,C. Paul enters the game for N. Noel,108,113
405,4,3:48.0,K. Towns makes 3-pt jump shot from 26 ft (assist by J. Okogie),,111,113
406,4,3:30.0,,Personal foul by R. Covington (drawn by D. Gallinari),111,113
407,4,3:16.0,,C. Paul makes 2-pt jump shot from 15 ft,111,115
408,4,2:50.0,J. Teague makes 2-pt jump shot from 10 ft,,113,115
409,4,2:31.0,,C. Paul makes 2-pt jump shot from 16 ft,113,117
410,4,2:08.0,J. Bell makes 2-pt dunk from 1 ft (assist by K. Towns),,115,117
411,4,1:50.0,,D. Gallinari misses 2-pt layup from 5 ft,115,117
412,4,1:49.0,Defensive rebound by J. Teague,,115,117
413,4,1:41.0,Shooting foul by S. Gilgeous-Alexander (drawn by J. Bell),,115,117
414,4,1:41.0,J. Bell misses free throw 1 of 2,,115,117
415,4,1:41.0,Offensive rebound by Team,,115,117
416,4,1:41.0,J. Bell makes free throw 2 of 2,,116,117
417,4,1:19.0,,C. Paul misses 2-pt layup from 3 ft,116,117
418,4,1:16.0,Defensive rebound by R. Covington,,116,117
419,4,1:04.0,K. Towns makes 3-pt jump shot from 26 ft (assist by J. Bell),,119,117
420,4,1:03.0,,Oklahoma City full timeout,119,117
421,4,0:52.0,,D. Schröder misses 2-pt layup from 5 ft (block by K. Towns),119,117
422,4,0:52.0,,Offensive rebound by S. Adams,119,117
423,4,0:51.0,,S. Adams makes 2-pt layup from 2 ft,119,119
424,4,0:33.0,K. Towns makes 2-pt dunk from 2 ft,,121,119
425,4,0:23.0,,D. Schröder misses 2-pt layup from 3 ft,121,119
426,4,0:21.0,Defensive rebound by K. Towns,,121,119
427,4,0:17.0,Minnesota full timeout,,121,119
428,4,0:17.0,S. Napier enters the game for J. Bell,,121,119
429,4,0:17.0,,L. Dort enters the game for D. Gallinari,121,119
430,4,0:14.0,Turnover by J. Okogie (bad pass; steal by L. Dort),,121,119
431,4,0:14.0,,Oklahoma City full timeout,121,119
432,4,0:14.0,J. Bell enters the game for S. Napier,,121,119
433,4,0:14.0,,D. Gallinari enters the game for L. Dort,121,119
434,4,0:06.0,,C. Paul misses 2-pt jump shot from 12 ft,121,119
435,4,0:04.0,Defensive rebound by J. Bell,,121,119
436,4,0:03.0,Personal take foul by S. Adams (drawn by J. Bell),,121,119
437,4,0:03.0,J. Bell misses free throw 1 of 2,,121,119
438,4,0:03.0,Offensive rebound by Team,,121,119
439,4,0:03.0,J. Bell misses free throw 2 of 2,,121,119
440,4,0:01.0,Offensive rebound by J. Okogie,,121,119
441,4,0:01.0,Minnesota full timeout,,121,119
442,4,0:01.0,T. Graham enters the game for J. Bell,,121,119
443,4,0:01.0,S. Napier enters the game for J. Okogie,,121,119
444,4,0:01.0,,L. Dort enters the game for D. Gallinari,121,119
445,4,0:01.0,Personal foul by C. Paul (drawn by K. Towns),,121,119
446,4,0:01.0,K. Towns misses free throw 1 of 2,,121,119
447,4,0:01.0,Offensive rebound by Team,,121,119
448,4,0:01.0,J. Bell enters the game for S. Napier,,121,119
449,4,0:01.0,,D. Gallinari enters the game for L. Dort,121,119
450,4,0:01.0,Violation by Team (delay of game),,121,119
451,4,0:01.0,,D. Gallinari makes technical free throw,121,120
452,4,0:01.0,K. Towns makes free throw 2 of 2,,122,120
453,4,0:01.0,,D. Schröder makes 2-pt layup from 6 ft (assist by S. Adams),122,122
454,4,0:00.0,,Instant Replay (Request: Ruling Stands),122,122
455,1OT,4:33.0,,D. Gallinari misses 3-pt jump shot from 26 ft,122,122
456,1OT,4:30.0,Defensive rebound by J. Bell,,122,122
457,1OT,4:18.0,Shooting foul by C. Paul (drawn by J. Bell),,122,122
458,1OT,4:18.0,J. Bell makes free throw 1 of 2,,123,122
459,1OT,4:18.0,J. Bell misses free throw 2 of 2,,123,122
460,1OT,4:16.0,,Defensive rebound by S. Gilgeous-Alexander,123,122
461,1OT,4:07.0,,Shooting foul by K. Towns (drawn by S. Gilgeous-Alexander),123,122
462,1OT,4:07.0,,S. Gilgeous-Alexander makes free throw 1 of 2,123,123
463,1OT,4:07.0,,S. Gilgeous-Alexander makes free throw 2 of 2,123,124
464,1OT,3:51.0,J. Teague misses 2-pt jump shot from 5 ft (block by D. Schröder),,123,124
465,1OT,3:48.0,,Defensive rebound by D. Gallinari,123,124
466,1OT,3:42.0,,D. Schröder makes 2-pt jump shot from 18 ft,123,126
467,1OT,3:26.0,K. Towns misses 3-pt jump shot from 24 ft,,123,126
468,1OT,3:23.0,,Defensive rebound by D. Schröder,123,126
469,1OT,3:07.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 15 ft,123,128
470,1OT,3:06.0,Minnesota full timeout,,123,128
471,1OT,2:43.0,J. Bell makes 2-pt layup from 2 ft (assist by J. Teague),,125,128
472,1OT,2:23.0,,Shooting foul by K. Towns (drawn by S. Gilgeous-Alexander),125,128
473,1OT,2:23.0,,S. Gilgeous-Alexander makes free throw 1 of 2,125,129
474,1OT,2:23.0,,S. Gilgeous-Alexander makes free throw 2 of 2,125,130
475,1OT,2:05.0,J. Teague misses 2-pt jump shot from 6 ft (block by D. Gallinari),,125,130
476,1OT,2:02.0,,Defensive rebound by D. Gallinari,125,130
477,1OT,2:02.0,,Personal foul by J. Teague (drawn by D. Gallinari),125,130
478,1OT,1:48.0,,S. Gilgeous-Alexander makes 3-pt jump shot from 26 ft,125,133
479,1OT,1:29.0,Turnover by R. Covington (bad pass; steal by S. Adams),,125,133
480,1OT,1:28.0,,Personal take foul by R. Covington (drawn by D. Schröder),125,133
481,1OT,1:28.0,,D. Schröder makes free throw 1 of 2,125,134
482,1OT,1:28.0,K. Bates-Diop enters the game for J. Okogie,,125,134
483,1OT,1:28.0,,D. Schröder makes free throw 2 of 2,125,135
484,1OT,1:17.0,K. Towns misses 3-pt jump shot from 26 ft,,125,135
485,1OT,1:14.0,,Defensive rebound by D. Gallinari,125,135
486,1OT,0:52.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 15 ft,125,135
487,1OT,0:50.0,Defensive rebound by J. Bell,,125,135
488,1OT,0:43.0,Turnover by J. Teague (bad pass),,125,135
489,1OT,0:43.0,K. Martin enters the game for J. Bell,,125,135
490,1OT,0:22.0,,C. Paul misses 2-pt jump shot from 8 ft,125,135
491,1OT,0:22.0,,Offensive rebound by S. Adams,125,135
492,1OT,0:22.0,,S. Adams makes 2-pt layup from 1 ft,125,137
493,1OT,0:17.0,K. Towns makes 2-pt dunk from 1 ft,,127,137
494,1OT,0:17.0,,Personal take foul by K. Martin (drawn by S. Gilgeous-Alexander),127,137
495,1OT,0:17.0,,S. Gilgeous-Alexander makes free throw 1 of 2,127,138
496,1OT,0:17.0,,S. Gilgeous-Alexander makes free throw 2 of 2,127,139
497,1OT,0:10.0,K. Towns misses 3-pt jump shot from 23 ft,,127,139
498,1OT,0:06.0,,Defensive rebound by D. Gallinari,127,139
