,QUARTER,TIME_REMAINING,DALLAS_ACTION,GOLDEN STATE_ACTION,DALLAS_SCORE,GOLDEN STATE_SCORE
373,4,7:22.0,,D. Russell misses 3-pt jump shot from 28 ft,135,108
374,4,7:20.0,Defensive rebound by J. Jackson,,135,108
375,4,7:16.0,Dallas full timeout,,135,108
376,4,7:16.0,,J. Evans enters the game for D. Green,135,108
377,4,7:16.0,,A. Smailagić enters the game for D. Russell,135,108
378,4,7:00.0,D. Wright makes 2-pt jump shot from 8 ft (assist by D. Finney-Smith),,137,108
379,4,6:40.0,,Turnover by W. Cauley-Stein (lost ball; steal by D. Wright),137,108
380,4,6:35.0,D. Wright misses 3-pt jump shot from 28 ft,,137,108
381,4,6:33.0,,Defensive rebound by W. Cauley-Stein,137,108
382,4,6:28.0,,J. Evans makes 2-pt jump shot from 16 ft,137,110
383,4,6:08.0,S. Curry misses 3-pt jump shot from 32 ft,,137,110
384,4,6:06.0,,Defensive rebound by W. Cauley-Stein,137,110
385,4,5:56.0,,Turnover by J. Evans (bad pass; steal by S. Curry),137,110
386,4,5:53.0,D. Finney-Smith misses 2-pt layup from 2 ft,,137,110
387,4,5:51.0,,Defensive rebound by J. Evans,137,110
388,4,5:47.0,,G. Robinson misses 2-pt layup from 7 ft,137,110
389,4,5:45.0,Defensive rebound by D. Finney-Smith,,137,110
390,4,5:41.0,Dallas full timeout,,137,110
391,4,5:41.0,J. Brunson enters the game for D. Finney-Smith,,137,110
392,4,5:41.0,,K. Bowman enters the game for A. Burks,137,110
393,4,5:41.0,,M. Chriss enters the game for W. Cauley-Stein,137,110
394,4,5:28.0,M. Kleber misses 2-pt layup from 2 ft (block by M. Chriss),,137,110
395,4,5:26.0,,Defensive rebound by A. Smailagić,137,110
396,4,5:11.0,,Shooting foul by J. Brunson (drawn by M. Chriss),137,110
397,4,5:11.0,,M. Chriss makes free throw 1 of 2,137,111
398,4,5:11.0,R. Broekhoff enters the game for M. Kleber,,137,111
399,4,5:11.0,,M. Chriss makes free throw 2 of 2,137,112
400,4,4:56.0,J. Brunson makes 2-pt jump shot from 10 ft,,139,112
401,4,4:40.0,,G. Robinson makes 2-pt jump shot from 14 ft,139,114
402,4,4:22.0,J. Jackson misses 3-pt jump shot from 23 ft,,139,114
403,4,4:20.0,,Defensive rebound by A. Smailagić,139,114
404,4,4:15.0,,G. Robinson misses 2-pt jump shot from 17 ft,139,114
405,4,4:13.0,Defensive rebound by J. Jackson,,139,114
406,4,4:06.0,S. Curry misses 3-pt jump shot from 29 ft,,139,114
407,4,4:04.0,,Defensive rebound by K. Bowman,139,114
408,4,3:57.0,,Personal foul by S. Curry (drawn by A. Smailagić),139,114
409,4,3:57.0,,D. Lee enters the game for G. Robinson,139,114
410,4,3:41.0,,Turnover by J. Evans (lost ball; steal by R. Broekhoff),139,114
411,4,3:36.0,R. Broekhoff misses 3-pt jump shot from 27 ft,,139,114
412,4,3:31.0,,Defensive rebound by D. Lee,139,114
413,4,3:20.0,,M. Chriss misses 2-pt layup from 4 ft,139,114
414,4,3:18.0,Defensive rebound by J. Brunson,,139,114
415,4,3:11.0,J. Jackson misses 3-pt jump shot from 30 ft,,139,114
416,4,3:09.0,,Defensive rebound by D. Lee,139,114
417,4,2:51.0,,K. Bowman misses 3-pt jump shot from 27 ft,139,114
418,4,2:49.0,Defensive rebound by J. Jackson,,139,114
419,4,2:27.0,J. Jackson misses 2-pt jump shot from 9 ft,,139,114
420,4,2:25.0,,Defensive rebound by A. Smailagić,139,114
421,4,2:21.0,,J. Evans misses 3-pt jump shot from 27 ft,139,114
422,4,2:16.0,Defensive rebound by D. Wright,,139,114
423,4,2:04.0,Shooting foul by A. Smailagić (drawn by S. Curry),,139,114
424,4,2:04.0,S. Curry makes free throw 1 of 2,,140,114
425,4,2:04.0,B. Marjanović enters the game for J. Jackson,,140,114
426,4,2:04.0,S. Curry makes free throw 2 of 2,,141,114
427,4,1:54.0,,D. Lee makes 2-pt jump shot from 19 ft (assist by K. Bowman),141,116
428,4,1:40.0,S. Curry misses 3-pt jump shot from 29 ft,,141,116
429,4,1:38.0,,Defensive rebound by M. Chriss,141,116
430,4,1:28.0,,J. Evans misses 2-pt jump shot from 12 ft (block by D. Wright),141,116
431,4,1:26.0,Defensive rebound by R. Broekhoff,,141,116
432,4,1:11.0,B. Marjanović misses 2-pt jump shot from 10 ft,,141,116
433,4,1:09.0,,Defensive rebound by D. Lee,141,116
434,4,0:59.0,,D. Lee makes 2-pt jump shot from 14 ft (assist by K. Bowman),141,118
435,4,0:50.0,B. Marjanović misses 3-pt jump shot from 29 ft,,141,118
436,4,0:47.0,,Defensive rebound by D. Lee,141,118
437,4,0:33.0,,Shooting foul by B. Marjanović (drawn by D. Lee),141,118
438,4,0:33.0,,D. Lee makes free throw 1 of 2,141,119
439,4,0:33.0,,D. Lee misses free throw 2 of 2,141,119
440,4,0:31.0,Defensive rebound by D. Wright,,141,119
441,4,0:11.0,B. Marjanović misses 3-pt jump shot from 29 ft,,141,119
442,4,0:10.0,,Defensive rebound by A. Smailagić,141,119
443,4,0:02.0,,D. Lee makes 2-pt layup from 3 ft,141,121
