,QUARTER,TIME_REMAINING,MIAMI_ACTION,BROOKLYN_ACTION,MIAMI_SCORE,BROOKLYN_SCORE
387,4,7:18.0,,Defensive rebound by S. Dinwiddie,91,92
388,4,7:10.0,,S. Dinwiddie misses 2-pt jump shot from 10 ft,91,92
389,4,7:09.0,Defensive rebound by B. Adebayo,,91,92
390,4,6:56.0,J. Winslow misses 2-pt jump shot from 7 ft,,91,92
391,4,6:54.0,,Defensive rebound by D. Nwaba,91,92
392,4,6:48.0,,Brooklyn full timeout,91,92
393,4,6:48.0,J. Butler enters the game for B. Adebayo,,91,92
394,4,6:48.0,M. Leonard enters the game for T. Herro,,91,92
395,4,6:48.0,,J. Allen enters the game for D. Jordan,91,92
396,4,6:48.0,,T. Prince enters the game for G. Temple,91,92
397,4,6:40.0,,J. Harris makes 3-pt jump shot from 25 ft (assist by T. Prince),91,95
398,4,6:19.0,Shooting foul by T. Prince (drawn by J. Winslow),,91,95
399,4,6:19.0,J. Winslow misses free throw 1 of 2,,91,95
400,4,6:19.0,Offensive rebound by Team,,91,95
401,4,6:19.0,J. Winslow makes free throw 2 of 2,,92,95
402,4,6:02.0,,J. Harris makes 3-pt jump shot from 25 ft (assist by J. Allen),92,98
403,4,5:45.0,J. Winslow misses 2-pt layup from 5 ft (block by D. Nwaba),,92,98
404,4,5:45.0,Offensive rebound by Team,,92,98
405,4,5:43.0,Miami full timeout,,92,98
406,4,5:38.0,J. Butler makes 3-pt jump shot from 27 ft,,95,98
407,4,5:20.0,,S. Dinwiddie misses 2-pt layup from 2 ft,95,98
408,4,5:18.0,Defensive rebound by J. Butler,,95,98
409,4,5:04.0,J. Winslow misses 3-pt jump shot from 22 ft,,95,98
410,4,5:02.0,,Defensive rebound by J. Allen,95,98
411,4,4:59.0,,Shooting foul by G. Dragić (drawn by S. Dinwiddie),95,98
412,4,4:59.0,,S. Dinwiddie makes free throw 1 of 2,95,99
413,4,4:59.0,B. Adebayo enters the game for M. Leonard,,95,99
414,4,4:59.0,,G. Temple enters the game for D. Nwaba,95,99
415,4,4:59.0,,S. Dinwiddie makes free throw 2 of 2,95,100
416,4,4:45.0,J. Butler misses 3-pt jump shot from 25 ft,,95,100
417,4,4:39.0,,Defensive rebound by S. Dinwiddie,95,100
418,4,4:24.0,,S. Dinwiddie makes 3-pt jump shot from 25 ft,95,103
419,4,4:11.0,Personal foul by J. Harris (drawn by D. Robinson),,95,103
420,4,4:07.0,Shooting foul by J. Allen (drawn by B. Adebayo),,95,103
421,4,4:07.0,B. Adebayo makes free throw 1 of 2,,96,103
422,4,4:07.0,B. Adebayo makes free throw 2 of 2,,97,103
423,4,3:52.0,,J. Harris misses 2-pt layup from 2 ft,97,103
424,4,3:50.0,Defensive rebound by Team,,97,103
425,4,3:32.0,J. Winslow misses 2-pt layup from 5 ft,,97,103
426,4,3:30.0,Offensive rebound by B. Adebayo,,97,103
427,4,3:28.0,B. Adebayo misses 2-pt layup from 2 ft,,97,103
428,4,3:26.0,Offensive rebound by B. Adebayo,,97,103
429,4,3:23.0,J. Winslow misses 3-pt jump shot from 23 ft,,97,103
430,4,3:18.0,,Defensive rebound by T. Prince,97,103
431,4,3:11.0,,Brooklyn full timeout,97,103
432,4,2:58.0,,Turnover by S. Dinwiddie (step out of bounds),97,103
433,4,2:51.0,Personal foul by S. Dinwiddie (drawn by J. Butler),,97,103
434,4,2:43.0,J. Butler misses 3-pt jump shot from 26 ft,,97,103
435,4,2:40.0,,Defensive rebound by J. Harris,97,103
436,4,2:21.0,,T. Prince misses 3-pt jump shot from 23 ft,97,103
437,4,2:17.0,Defensive rebound by B. Adebayo,,97,103
438,4,2:01.0,B. Adebayo makes 2-pt dunk from 2 ft (assist by G. Dragić),,99,103
439,4,1:45.0,,J. Harris makes 3-pt jump shot from 23 ft (assist by T. Prince),99,106
440,4,1:36.0,G. Dragić makes 2-pt layup from 2 ft,,101,106
441,4,1:36.0,Shooting foul by J. Allen (drawn by G. Dragić),,101,106
442,4,1:36.0,G. Dragić makes free throw 1 of 1,,102,106
443,4,1:16.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft (block by J. Butler),102,106
444,4,1:13.0,Defensive rebound by J. Winslow,,102,106
445,4,1:07.0,Shooting foul by J. Allen (drawn by J. Butler),,102,106
446,4,1:07.0,J. Butler makes free throw 1 of 2,,103,106
447,4,1:07.0,J. Butler makes free throw 2 of 2,,104,106
448,4,0:50.0,,T. Prince misses 2-pt jump shot from 5 ft,104,106
449,4,0:49.0,Defensive rebound by B. Adebayo,,104,106
450,4,0:44.0,Shooting foul by T. Prince (drawn by J. Butler),,104,106
451,4,0:44.0,J. Butler misses free throw 1 of 2,,104,106
452,4,0:44.0,Offensive rebound by Team,,104,106
453,4,0:44.0,J. Butler makes free throw 2 of 2,,105,106
454,4,0:44.0,,Brooklyn full timeout,105,106
455,4,0:40.0,,J. Harris misses 3-pt jump shot from 26 ft,105,106
456,4,0:37.0,Defensive rebound by D. Robinson,,105,106
457,4,0:29.0,Shooting foul by S. Dinwiddie (drawn by J. Butler),,105,106
458,4,0:29.0,,Brooklyn full timeout,105,106
459,4,0:29.0,,Instant Replay (Challenge: Ruling Stands),105,106
460,4,0:29.0,J. Butler makes free throw 1 of 2,,106,106
461,4,0:29.0,J. Butler makes free throw 2 of 2,,107,106
462,4,0:12.0,,S. Dinwiddie misses 2-pt layup from 1 ft,107,106
463,4,0:11.0,Defensive rebound by J. Winslow,,107,106
464,4,0:11.0,Personal take foul by S. Dinwiddie (drawn by J. Winslow),,107,106
465,4,0:11.0,J. Winslow makes free throw 1 of 2,,108,106
466,4,0:11.0,J. Winslow makes free throw 2 of 2,,109,106
467,4,0:11.0,K. Nunn enters the game for G. Dragić,,109,106
468,4,0:02.0,,S. Dinwiddie misses 3-pt jump shot from 28 ft,109,106
469,4,0:01.0,Defensive rebound by Team,,109,106
