,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,BROOKLYN_ACTION,OKLAHOMA CITY_SCORE,BROOKLYN_SCORE
380,4,8:33.0,D. Burton misses 2-pt layup from 4 ft,,83,88
381,4,8:31.0,,Defensive rebound by D. Jordan,83,88
382,4,8:27.0,,G. Temple makes 2-pt layup from 1 ft (assist by S. Dinwiddie),83,90
383,4,8:10.0,M. Muscala misses 3-pt jump shot from 25 ft,,83,90
384,4,8:06.0,,Defensive rebound by W. Chandler,83,90
385,4,7:46.0,,Turnover by S. Dinwiddie (bad pass; steal by C. Paul),83,90
386,4,7:37.0,C. Paul makes 3-pt jump shot from 26 ft (assist by D. Burton),,86,90
387,4,7:19.0,,G. Temple misses 2-pt jump shot from 19 ft,86,90
388,4,7:17.0,Defensive rebound by D. Burton,,86,90
389,4,7:08.0,D. Schröder misses 3-pt jump shot from 24 ft,,86,90
390,4,7:04.0,,Defensive rebound by D. Jordan,86,90
391,4,6:55.0,,T. Luwawu-Cabarrot misses 2-pt jump shot from 15 ft,86,90
392,4,6:54.0,Defensive rebound by H. Diallo,,86,90
393,4,6:54.0,Oklahoma City full timeout,,86,90
394,4,6:54.0,S. Adams enters the game for D. Burton,,86,90
395,4,6:54.0,T. Ferguson enters the game for H. Diallo,,86,90
396,4,6:54.0,S. Gilgeous-Alexander enters the game for M. Muscala,,86,90
397,4,6:54.0,A. Nader enters the game for C. Paul,,86,90
398,4,6:54.0,,J. Allen enters the game for W. Chandler,86,90
399,4,6:54.0,,J. Harris enters the game for D. Jordan,86,90
400,4,6:54.0,,T. Prince enters the game for T. Luwawu-Cabarrot,86,90
401,4,6:34.0,A. Nader makes 3-pt jump shot from 26 ft (assist by D. Schröder),,89,90
402,4,6:15.0,,Shooting foul by D. Schröder (drawn by S. Dinwiddie),89,90
403,4,6:15.0,,Instant Replay (Challenge: Ruling Stands),89,90
404,4,6:15.0,Oklahoma City full timeout,,89,90
405,4,6:15.0,,S. Dinwiddie makes free throw 1 of 2,89,91
406,4,6:15.0,,S. Dinwiddie makes free throw 2 of 2,89,92
407,4,6:04.0,S. Gilgeous-Alexander misses 2-pt layup from 2 ft,,89,92
408,4,6:02.0,,Defensive rebound by J. Allen,89,92
409,4,5:58.0,,J. Harris misses 2-pt layup from 1 ft,89,92
410,4,5:56.0,Defensive rebound by S. Adams,,89,92
411,4,5:54.0,Turnover by D. Schröder (dbl dribble),,89,92
412,4,5:42.0,,S. Dinwiddie misses 2-pt jump shot from 20 ft,89,92
413,4,5:39.0,Defensive rebound by S. Adams,,89,92
414,4,5:17.0,A. Nader misses 3-pt jump shot from 25 ft,,89,92
415,4,5:17.0,Offensive rebound by Team,,89,92
416,4,5:17.0,Turnover by Team (shot clock),,89,92
417,4,5:17.0,,C. LeVert enters the game for G. Temple,89,92
418,4,5:00.0,,T. Prince misses 3-pt jump shot from 23 ft,89,92
419,4,4:57.0,Defensive rebound by S. Adams,,89,92
420,4,4:45.0,Turnover by S. Gilgeous-Alexander (out of bounds lost ball),,89,92
421,4,4:45.0,C. Paul enters the game for A. Nader,,89,92
422,4,4:32.0,,Personal foul by T. Ferguson (drawn by J. Allen),89,92
423,4,4:32.0,,Instant Replay (Request: Ruling Stands),89,92
424,4,4:27.0,,S. Dinwiddie makes 2-pt layup from 1 ft,89,94
425,4,4:06.0,D. Schröder misses 2-pt jump shot from 13 ft,,89,94
426,4,4:03.0,,Defensive rebound by T. Prince,89,94
427,4,3:47.0,,C. LeVert misses 2-pt jump shot from 13 ft,89,94
428,4,3:45.0,,Offensive rebound by C. LeVert,89,94
429,4,3:44.0,,C. LeVert makes 2-pt layup from 8 ft,89,96
430,4,3:30.0,Personal foul by S. Dinwiddie (drawn by S. Adams),,89,96
431,4,3:25.0,Personal foul by S. Dinwiddie (drawn by C. Paul),,89,96
432,4,3:25.0,C. Paul makes free throw 1 of 2,,90,96
433,4,3:25.0,C. Paul makes free throw 2 of 2,,91,96
434,4,3:02.0,,Turnover by C. LeVert (bad pass; steal by S. Adams),91,96
435,4,3:00.0,Personal foul by J. Allen (drawn by C. Paul),,91,96
436,4,3:00.0,C. Paul makes free throw 1 of 2,,92,96
437,4,3:00.0,C. Paul makes free throw 2 of 2,,93,96
438,4,2:50.0,,C. LeVert makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),93,99
439,4,2:32.0,C. Paul makes 2-pt jump shot from 18 ft,,95,99
440,4,2:14.0,,S. Dinwiddie misses 2-pt layup from 1 ft,95,99
441,4,2:12.0,,Offensive rebound by J. Allen,95,99
442,4,2:12.0,,J. Allen misses 2-pt layup from 1 ft,95,99
443,4,2:10.0,Defensive rebound by C. Paul,,95,99
444,4,2:06.0,C. Paul misses 3-pt jump shot from 24 ft,,95,99
445,4,2:02.0,,Defensive rebound by C. LeVert,95,99
446,4,1:48.0,,C. LeVert misses 2-pt hook shot from 8 ft,95,99
447,4,1:48.0,Defensive rebound by S. Adams,,95,99
448,4,1:41.0,D. Schröder makes 2-pt layup from 4 ft,,97,99
449,4,1:18.0,,S. Dinwiddie makes 2-pt layup from 2 ft,97,101
450,4,1:12.0,C. Paul makes 2-pt jump shot from 12 ft,,99,101
451,4,1:00.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,99,101
452,4,0:57.0,Defensive rebound by S. Adams,,99,101
453,4,0:47.0,C. Paul makes 2-pt jump shot from 14 ft,,101,101
454,4,0:47.0,,Brooklyn full timeout,101,101
455,4,0:30.0,,C. LeVert misses 2-pt layup from 3 ft,101,101
456,4,0:28.0,Defensive rebound by S. Adams,,101,101
457,4,0:11.0,Turnover by C. Paul (out of bounds lost ball),,101,101
458,4,0:11.0,,Brooklyn full timeout,101,101
459,4,0:11.0,,Away from play foul by D. Schröder (drawn by J. Allen),101,101
460,4,0:11.0,,S. Dinwiddie misses free throw 1 of 1,101,101
461,4,0:11.0,,Offensive rebound by Team,101,101
462,4,0:00.0,,S. Dinwiddie misses 2-pt jump shot from 13 ft,101,101
463,4,0:00.0,,Offensive rebound by Team,101,101
464,1OT,4:48.0,Personal foul by T. Prince (drawn by S. Gilgeous-Alexander),,101,101
465,1OT,4:37.0,S. Gilgeous-Alexander makes 2-pt jump shot from 16 ft,,103,101
466,1OT,4:18.0,,S. Dinwiddie misses 2-pt jump shot from 13 ft,103,101
467,1OT,4:15.0,Defensive rebound by S. Gilgeous-Alexander,,103,101
468,1OT,4:09.0,Turnover by S. Gilgeous-Alexander (traveling),,103,101
469,1OT,3:59.0,,J. Harris makes 2-pt layup from 2 ft (assist by G. Temple),103,103
470,1OT,3:36.0,C. Paul makes 2-pt jump shot from 11 ft (assist by S. Adams),,105,103
471,1OT,3:12.0,,Turnover by T. Prince (bad pass; steal by S. Adams),105,103
472,1OT,3:07.0,D. Schröder misses 3-pt jump shot from 25 ft,,105,103
473,1OT,3:03.0,,Defensive rebound by S. Dinwiddie,105,103
474,1OT,2:57.0,,G. Temple misses 3-pt jump shot from 25 ft,105,103
475,1OT,2:57.0,Defensive rebound by Team,,105,103
476,1OT,2:39.0,C. Paul makes 2-pt jump shot from 13 ft,,107,103
477,1OT,2:23.0,,Turnover by J. Harris (step out of bounds),107,103
478,1OT,2:05.0,Turnover by C. Paul (bad pass; steal by G. Temple),,107,103
479,1OT,1:54.0,,S. Dinwiddie misses 2-pt jump shot from 14 ft,107,103
480,1OT,1:52.0,Defensive rebound by Team,,107,103
481,1OT,1:33.0,S. Gilgeous-Alexander misses 2-pt jump shot from 9 ft,,107,103
482,1OT,1:30.0,,Defensive rebound by J. Allen,107,103
483,1OT,1:15.0,,T. Prince misses 3-pt jump shot from 25 ft,107,103
484,1OT,1:10.0,,Offensive rebound by G. Temple,107,103
485,1OT,1:08.0,,Turnover by G. Temple (bad pass; steal by S. Gilgeous-Alexander),107,103
486,1OT,0:49.0,Shooting foul by J. Harris (drawn by S. Gilgeous-Alexander),,107,103
487,1OT,0:49.0,S. Gilgeous-Alexander makes free throw 1 of 2,,108,103
488,1OT,0:49.0,S. Gilgeous-Alexander makes free throw 2 of 2,,109,103
489,1OT,0:49.0,,Brooklyn full timeout,109,103
490,1OT,0:42.0,,J. Harris misses 3-pt jump shot from 25 ft,109,103
491,1OT,0:38.0,,Offensive rebound by S. Dinwiddie,109,103
492,1OT,0:34.0,,T. Prince misses 3-pt jump shot from 25 ft,109,103
493,1OT,0:32.0,Defensive rebound by S. Gilgeous-Alexander,,109,103
494,1OT,0:32.0,Personal foul by J. Harris (drawn by S. Gilgeous-Alexander),,109,103
495,1OT,0:32.0,S. Gilgeous-Alexander makes free throw 1 of 2,,110,103
496,1OT,0:32.0,S. Gilgeous-Alexander makes free throw 2 of 2,,111,103
497,1OT,0:32.0,,Brooklyn full timeout,111,103
498,1OT,0:29.0,,J. Harris misses 3-pt jump shot from 25 ft,111,103
499,1OT,0:24.0,Defensive rebound by C. Paul,,111,103
500,1OT,0:02.0,Turnover by Team (shot clock),,111,103
