,QUARTER,TIME_REMAINING,MIAMI_ACTION,UTAH_ACTION,MIAMI_SCORE,UTAH_SCORE
379,4,6:29.0,,B. Bogdanović makes 2-pt jump shot from 9 ft (assist by D. Mitchell),92,103
380,4,6:15.0,D. Robinson misses 3-pt jump shot from 26 ft,,92,103
381,4,6:12.0,,Defensive rebound by R. Gobert,92,103
382,4,6:05.0,,D. Mitchell misses 2-pt jump shot from 16 ft,92,103
383,4,6:02.0,Defensive rebound by J. Butler,,92,103
384,4,5:52.0,J. Butler misses 2-pt jump shot from 14 ft,,92,103
385,4,5:49.0,,Defensive rebound by R. Gobert,92,103
386,4,5:34.0,,J. Clarkson misses 2-pt jump shot from 8 ft,92,103
387,4,5:31.0,Defensive rebound by B. Adebayo,,92,103
388,4,5:16.0,Turnover by A. Iguodala (bad pass; steal by J. Clarkson),,92,103
389,4,5:05.0,,B. Bogdanović misses 2-pt layup from 3 ft,92,103
390,4,5:04.0,,Offensive rebound by R. Gobert,92,103
391,4,5:03.0,,R. Gobert misses 2-pt dunk from 2 ft,92,103
392,4,5:01.0,Defensive rebound by J. Butler,,92,103
393,4,4:55.0,Shooting foul by R. O'Neale (drawn by G. Dragić),,92,103
394,4,4:55.0,G. Dragić makes free throw 1 of 2,,93,103
395,4,4:55.0,J. Crowder enters the game for B. Adebayo,,93,103
396,4,4:55.0,D. Jones enters the game for D. Robinson,,93,103
397,4,4:55.0,G. Dragić makes free throw 2 of 2,,94,103
398,4,4:34.0,,D. Mitchell misses 2-pt jump shot from 20 ft,94,103
399,4,4:29.0,Defensive rebound by G. Dragić,,94,103
400,4,4:25.0,G. Dragić makes 2-pt layup from 2 ft,,96,103
401,4,4:25.0,,Utah full timeout,96,103
402,4,4:25.0,,J. Ingles enters the game for J. Clarkson,96,103
403,4,4:03.0,,D. Mitchell makes 3-pt jump shot from 25 ft (assist by R. O'Neale),96,106
404,4,3:43.0,A. Iguodala makes 3-pt jump shot from 25 ft,,99,106
405,4,3:16.0,,B. Bogdanović misses 2-pt jump shot from 12 ft,99,106
406,4,3:15.0,Defensive rebound by D. Jones,,99,106
407,4,3:08.0,J. Crowder misses 3-pt jump shot from 25 ft,,99,106
408,4,3:05.0,,Defensive rebound by R. Gobert,99,106
409,4,2:56.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by J. Ingles),99,109
410,4,2:43.0,J. Butler makes 2-pt dunk from 3 ft,,101,109
411,4,2:27.0,,Shooting foul by D. Jones (drawn by R. Gobert),101,109
412,4,2:27.0,,R. Gobert makes free throw 1 of 2,101,110
413,4,2:27.0,B. Adebayo enters the game for D. Jones,,101,110
414,4,2:27.0,,R. Gobert makes free throw 2 of 2,101,111
415,4,2:10.0,J. Butler misses 2-pt jump shot from 5 ft,,101,111
416,4,2:07.0,Turnover by J. Butler (bad pass),,101,111
417,4,2:07.0,Offensive rebound by J. Butler,,101,111
418,4,1:49.0,,B. Bogdanović makes 3-pt jump shot from 27 ft,101,114
419,4,1:41.0,G. Dragić misses 2-pt jump shot from 13 ft,,101,114
420,4,1:38.0,,Defensive rebound by R. Gobert,101,114
421,4,1:31.0,,R. Gobert makes 2-pt dunk from 2 ft (assist by J. Ingles),101,116
422,4,1:31.0,Miami full timeout,,101,116
423,4,1:31.0,D. Robinson enters the game for J. Crowder,,101,116
424,4,1:29.0,D. Robinson misses 3-pt jump shot from 22 ft,,101,116
425,4,1:25.0,,Defensive rebound by R. Gobert,101,116
426,4,1:24.0,,Turnover by R. Gobert (lost ball; steal by B. Adebayo),101,116
427,4,1:15.0,G. Dragić misses 3-pt jump shot from 24 ft,,101,116
428,4,1:12.0,,Defensive rebound by R. O'Neale,101,116
429,4,0:55.0,,R. O'Neale misses 3-pt jump shot from 22 ft,101,116
430,4,0:52.0,Defensive rebound by J. Butler,,101,116
431,4,0:47.0,J. Butler misses 3-pt jump shot from 26 ft,,101,116
432,4,0:45.0,Offensive rebound by J. Butler,,101,116
433,4,0:43.0,Turnover by J. Butler (out of bounds lost ball),,101,116
434,4,0:43.0,J. Crowder enters the game for B. Adebayo,,101,116
435,4,0:43.0,D. Jones enters the game for J. Butler,,101,116
436,4,0:43.0,K. Nunn enters the game for A. Iguodala,,101,116
437,4,0:35.0,,Turnover by J. Ingles (bad pass; steal by D. Jones),101,116
438,4,0:30.0,K. Nunn misses 3-pt jump shot from 25 ft,,101,116
439,4,0:27.0,,Defensive rebound by R. Gobert,101,116
440,4,0:04.0,,Turnover by Team (shot clock),101,116
