,QUARTER,TIME_REMAINING,PHOENIX_ACTION,ATLANTA_ACTION,PHOENIX_SCORE,ATLANTA_SCORE
389,4,8:31.0,A. Baynes enters the game for D. Ayton,,94,99
390,4,8:31.0,D. Booker enters the game for T. Johnson,,94,99
391,4,8:31.0,,D. Hunter enters the game for A. Crabbe,94,99
392,4,8:13.0,D. Booker misses 2-pt jump shot from 12 ft,,94,99
393,4,8:09.0,,Defensive rebound by K. Huerter,94,99
394,4,7:53.0,,K. Huerter makes 2-pt jump shot from 15 ft (assist by D. Jones),94,101
395,4,7:40.0,Turnover by C. Johnson (step out of bounds),,94,101
396,4,7:25.0,,T. Young misses 3-pt jump shot from 27 ft,94,101
397,4,7:21.0,Defensive rebound by D. Booker,,94,101
398,4,7:16.0,K. Oubre misses 3-pt jump shot from 24 ft,,94,101
399,4,7:14.0,,Defensive rebound by D. Jones,94,101
400,4,6:59.0,,Shooting foul by A. Baynes (drawn by K. Huerter),94,101
401,4,6:59.0,,K. Huerter makes free throw 1 of 2,94,102
402,4,6:59.0,,J. Collins enters the game for D. Jones,94,102
403,4,6:59.0,,K. Huerter misses free throw 2 of 2,94,102
404,4,6:57.0,Defensive rebound by M. Bridges,,94,102
405,4,6:50.0,D. Booker makes 2-pt jump shot from 10 ft,,96,102
406,4,6:21.0,,D. Hunter makes 2-pt jump shot from 16 ft,96,104
407,4,6:03.0,K. Oubre misses 2-pt layup from 3 ft (block by J. Collins),,96,104
408,4,6:00.0,,Defensive rebound by J. Collins,96,104
409,4,5:56.0,,Turnover by T. Young (lost ball; steal by M. Bridges),96,104
410,4,5:52.0,K. Oubre makes 2-pt dunk from 1 ft (assist by M. Bridges),,98,104
411,4,5:40.0,,Personal foul by K. Oubre (drawn by T. Young),98,104
412,4,5:40.0,D. Ayton enters the game for A. Baynes,,98,104
413,4,5:40.0,,D. Bembry enters the game for C. Reddish,98,104
414,4,5:36.0,,Personal foul by K. Oubre (drawn by D. Hunter),98,104
415,4,5:25.0,,D. Hunter misses 2-pt jump shot from 12 ft,98,104
416,4,5:22.0,Defensive rebound by D. Booker,,98,104
417,4,5:12.0,D. Ayton misses 2-pt dunk from 3 ft,,98,104
418,4,5:09.0,,Defensive rebound by K. Huerter,98,104
419,4,5:09.0,,Shooting foul by K. Oubre (drawn by T. Young),98,104
420,4,5:09.0,,T. Young makes free throw 1 of 2,98,105
421,4,5:09.0,D. Šarić enters the game for C. Johnson,,98,105
422,4,5:09.0,,T. Young makes free throw 2 of 2,98,106
423,4,4:50.0,Personal foul by J. Collins (drawn by D. Booker),,98,106
424,4,4:50.0,,Technical foul by K. Oubre,98,106
425,4,4:50.0,,T. Young makes technical free throw,98,107
426,4,4:50.0,,D. Jones enters the game for J. Collins,98,107
427,4,4:45.0,M. Bridges makes 2-pt dunk from 1 ft (assist by D. Ayton),,100,107
428,4,4:45.0,Violation by Team (delay of game),,100,107
429,4,4:34.0,,T. Young makes 3-pt jump shot from 26 ft,100,110
430,4,4:25.0,Personal foul by D. Jones (drawn by D. Booker),,100,110
431,4,4:25.0,D. Booker makes free throw 1 of 2,,101,110
432,4,4:25.0,D. Booker makes free throw 2 of 2,,102,110
433,4,4:08.0,,T. Young makes 3-pt jump shot from 29 ft,102,113
434,4,3:56.0,D. Booker makes 2-pt layup from 2 ft,,104,113
435,4,3:39.0,,D. Jones makes 2-pt dunk from 1 ft (assist by T. Young),104,115
436,4,3:39.0,Phoenix full timeout,,104,115
437,4,3:39.0,C. Johnson enters the game for D. Šarić,,104,115
438,4,3:39.0,,J. Collins enters the game for D. Jones,104,115
439,4,3:21.0,Shooting foul by D. Hunter (drawn by D. Booker),,104,115
440,4,3:21.0,D. Booker makes free throw 1 of 2,,105,115
441,4,3:21.0,D. Booker makes free throw 2 of 2,,106,115
442,4,2:55.0,,D. Bembry misses 2-pt jump shot from 11 ft,106,115
443,4,2:53.0,Defensive rebound by D. Booker,,106,115
444,4,2:52.0,Offensive foul by D. Ayton (drawn by T. Young),,106,115
445,4,2:52.0,Turnover by D. Ayton (offensive foul),,106,115
446,4,2:42.0,,Personal foul by M. Bridges (drawn by K. Huerter),106,115
447,4,2:42.0,,K. Huerter makes free throw 1 of 2,106,116
448,4,2:42.0,,K. Huerter makes free throw 2 of 2,106,117
449,4,2:33.0,K. Oubre misses 2-pt jump shot from 5 ft,,106,117
450,4,2:31.0,,Defensive rebound by J. Collins,106,117
451,4,2:18.0,,T. Young misses 3-pt jump shot from 26 ft,106,117
452,4,2:14.0,Defensive rebound by C. Johnson,,106,117
453,4,2:08.0,M. Bridges misses 3-pt jump shot from 23 ft,,106,117
454,4,2:05.0,,Defensive rebound by J. Collins,106,117
455,4,1:43.0,,J. Collins misses 2-pt layup from 1 ft (block by C. Johnson),106,117
456,4,1:43.0,,Offensive rebound by Team,106,117
457,4,1:43.0,,Turnover by Team (shot clock),106,117
458,4,1:35.0,D. Booker makes 2-pt dunk from 1 ft,,108,117
459,4,1:35.0,,Technical foul by D. Booker,108,117
460,4,1:35.0,D. Booker ejected from game,,108,117
461,4,1:35.0,T. Johnson enters the game for D. Booker,,108,117
462,4,1:35.0,,T. Young misses technical free throw,108,117
463,4,1:35.0,,Offensive rebound by Team,108,117
464,4,1:26.0,,Turnover by T. Young (lost ball; steal by M. Bridges),108,117
465,4,1:22.0,K. Oubre makes 2-pt layup from 1 ft (assist by M. Bridges),,110,117
466,4,1:06.0,,D. Bembry makes 2-pt dunk from 1 ft (assist by T. Young),110,119
467,4,1:01.0,Turnover by T. Johnson (bad pass; steal by T. Young),,110,119
468,4,1:00.0,,Personal take foul by K. Oubre (drawn by T. Young),110,119
469,4,1:00.0,,T. Young makes free throw 1 of 2,110,120
470,4,1:00.0,,C. Reddish enters the game for D. Bembry,110,120
471,4,1:00.0,,T. Young makes free throw 2 of 2,110,121
472,4,0:49.0,Shooting foul by C. Reddish (drawn by K. Oubre),,110,121
473,4,0:49.0,K. Oubre misses free throw 1 of 2,,110,121
474,4,0:49.0,Offensive rebound by Team,,110,121
475,4,0:49.0,K. Oubre misses free throw 2 of 2,,110,121
476,4,0:47.0,,Defensive rebound by J. Collins,110,121
477,4,0:40.0,,Personal foul by K. Oubre (drawn by T. Young),110,121
478,4,0:40.0,T. Jerome enters the game for K. Oubre,,110,121
479,4,0:40.0,,T. Young makes free throw 1 of 2,110,122
480,4,0:40.0,C. Diallo enters the game for D. Ayton,,110,122
481,4,0:40.0,E. Okobo enters the game for M. Bridges,,110,122
482,4,0:40.0,,T. Young makes free throw 2 of 2,110,123
483,4,0:30.0,E. Okobo misses 2-pt layup from 1 ft,,110,123
484,4,0:27.0,,Defensive rebound by K. Huerter,110,123
485,4,0:05.0,,Turnover by Team (shot clock),110,123
