,QUARTER,TIME_REMAINING,BOSTON_ACTION,WASHINGTON_ACTION,BOSTON_SCORE,WASHINGTON_SCORE
389,4,8:01.0,J. Brown makes 3-pt jump shot from 27 ft,,80,80
390,4,7:40.0,,I. Smith makes 2-pt layup from 1 ft,80,82
391,4,7:28.0,J. Brown misses 3-pt jump shot from 27 ft,,80,82
392,4,7:24.0,,Defensive rebound by A. Pasečņiks,80,82
393,4,7:10.0,,I. Smith makes 2-pt jump shot from 15 ft,80,84
394,4,7:09.0,Boston full timeout,,80,84
395,4,7:09.0,M. Smart enters the game for G. Hayward,,80,84
396,4,7:09.0,J. Tatum enters the game for E. Freedom,,80,84
397,4,7:09.0,D. Theis enters the game for B. Wanamaker,,80,84
398,4,6:52.0,J. Tatum misses 2-pt jump shot from 3 ft (block by J. McRae),,80,84
399,4,6:51.0,,Defensive rebound by Team,80,84
400,4,6:39.0,Violation by Team (kicked ball),,80,84
401,4,6:30.0,,I. Smith makes 2-pt jump shot from 19 ft,80,86
402,4,6:13.0,J. Tatum misses 2-pt jump shot from 16 ft,,80,86
403,4,6:10.0,,Defensive rebound by I. Bonga,80,86
404,4,5:54.0,,I. Smith makes 2-pt jump shot from 21 ft,80,88
405,4,5:36.0,D. Theis misses 2-pt dunk from 2 ft (block by A. Pasečņiks),,80,88
406,4,5:31.0,,Defensive rebound by I. Bonga,80,88
407,4,5:19.0,,Turnover by I. Smith (bad pass; steal by D. Theis),80,88
408,4,5:14.0,Shooting foul by A. Pasečņiks (drawn by G. Williams),,80,88
409,4,5:14.0,G. Williams makes free throw 1 of 2,,81,88
410,4,5:14.0,G. Hayward enters the game for D. Theis,,81,88
411,4,5:14.0,G. Williams misses free throw 2 of 2,,81,88
412,4,5:12.0,,Defensive rebound by T. Brown,81,88
413,4,4:55.0,,T. Brown misses 3-pt jump shot from 27 ft,81,88
414,4,4:53.0,Defensive rebound by J. Brown,,81,88
415,4,4:49.0,Shooting foul by I. Bonga (drawn by J. Brown),,81,88
416,4,4:49.0,J. Brown makes free throw 1 of 2,,82,88
417,4,4:49.0,J. Brown makes free throw 2 of 2,,83,88
418,4,4:27.0,,J. McRae misses 2-pt jump shot from 9 ft,83,88
419,4,4:26.0,Defensive rebound by J. Brown,,83,88
420,4,4:21.0,Turnover by J. Brown (lost ball; steal by J. McRae),,83,88
421,4,4:15.0,,J. McRae misses 2-pt jump shot from 5 ft (block by G. Hayward),83,88
422,4,4:11.0,Defensive rebound by G. Williams,,83,88
423,4,4:05.0,M. Smart misses 2-pt layup from 9 ft,,83,88
424,4,4:03.0,,Defensive rebound by I. Bonga,83,88
425,4,3:57.0,,I. Bonga makes 2-pt layup from 2 ft,83,90
426,4,3:44.0,Offensive foul by G. Williams (drawn by J. McRae),,83,90
427,4,3:44.0,Turnover by G. Williams (offensive foul),,83,90
428,4,3:24.0,,Shooting foul by G. Hayward (drawn by I. Smith),83,90
429,4,3:24.0,,I. Smith makes free throw 1 of 2,83,91
430,4,3:24.0,,I. Smith misses free throw 2 of 2,83,91
431,4,3:22.0,Defensive rebound by G. Hayward,,83,91
432,4,3:07.0,J. Brown makes 2-pt jump shot from 5 ft (assist by J. Tatum),,85,91
433,4,2:46.0,,J. McRae makes 2-pt jump shot from 19 ft,85,93
434,4,2:36.0,G. Williams makes 2-pt layup from 2 ft (assist by G. Hayward),,87,93
435,4,2:09.0,,I. Smith misses 3-pt jump shot from 26 ft,87,93
436,4,2:07.0,Defensive rebound by G. Hayward,,87,93
437,4,2:00.0,J. Tatum makes 2-pt dunk from 2 ft (assist by G. Hayward),,89,93
438,4,1:38.0,,J. McRae misses 3-pt jump shot from 25 ft,89,93
439,4,1:35.0,Defensive rebound by J. Brown,,89,93
440,4,1:21.0,G. Hayward misses 3-pt jump shot from 23 ft,,89,93
441,4,1:18.0,,Defensive rebound by I. Smith,89,93
442,4,0:57.0,,I. Smith misses 2-pt jump shot from 19 ft,89,93
443,4,0:54.0,,Offensive rebound by T. Brown,89,93
444,4,0:45.0,,Personal foul by J. Tatum (drawn by J. McRae),89,93
445,4,0:45.0,,Washington full timeout,89,93
446,4,0:43.0,,Personal foul by G. Williams (drawn by A. Pasečņiks),89,93
447,4,0:43.0,,A. Pasečņiks makes free throw 1 of 2,89,94
448,4,0:43.0,,A. Pasečņiks makes free throw 2 of 2,89,95
449,4,0:39.0,Shooting foul by T. Brown (drawn by M. Smart),,89,95
450,4,0:39.0,M. Smart makes free throw 1 of 2,,90,95
451,4,0:39.0,T. Waters enters the game for G. Williams,,90,95
452,4,0:39.0,M. Smart misses free throw 2 of 2,,90,95
453,4,0:38.0,,Defensive rebound by I. Bonga,90,95
454,4,0:30.0,,Personal foul by M. Smart (drawn by T. Brown),90,95
455,4,0:30.0,,T. Brown makes free throw 1 of 2,90,96
456,4,0:30.0,G. Williams enters the game for T. Waters,,90,96
457,4,0:30.0,,G. Payton enters the game for A. Pasečņiks,90,96
458,4,0:30.0,,T. Brown makes free throw 2 of 2,90,97
459,4,0:19.0,J. Tatum misses 3-pt jump shot from 24 ft,,90,97
460,4,0:17.0,Offensive rebound by G. Hayward,,90,97
461,4,0:16.0,G. Hayward makes 2-pt layup from 2 ft,,92,97
462,4,0:15.0,,Personal foul by J. Tatum (drawn by J. McRae),92,97
463,4,0:15.0,,J. McRae misses free throw 1 of 2,92,97
464,4,0:15.0,,Offensive rebound by Team,92,97
465,4,0:15.0,,J. McRae makes free throw 2 of 2,92,98
466,4,0:15.0,Boston full timeout,,92,98
467,4,0:13.0,J. Tatum misses 3-pt jump shot from 27 ft,,92,98
468,4,0:11.0,Offensive rebound by J. Brown,,92,98
469,4,0:11.0,J. Brown makes 2-pt layup from 3 ft,,94,98
470,4,0:09.0,,Personal foul by G. Williams (drawn by I. Smith),94,98
471,4,0:09.0,D. Theis enters the game for G. Williams,,94,98
472,4,0:09.0,,I. Smith misses free throw 1 of 2,94,98
473,4,0:09.0,,Offensive rebound by Team,94,98
474,4,0:09.0,,I. Smith makes free throw 2 of 2,94,99
475,4,0:04.0,J. Tatum misses 3-pt jump shot from 27 ft,,94,99
476,4,0:01.0,Offensive rebound by D. Theis,,94,99
477,4,0:00.0,D. Theis misses 2-pt jump shot from 17 ft,,94,99
478,4,0:00.0,Offensive rebound by Team,,94,99
