,QUARTER,TIME_REMAINING,DETROIT_ACTION,BOSTON_ACTION,DETROIT_SCORE,BOSTON_SCORE
388,4,7:08.0,T. Frazier enters the game for T. Snell,,73,100
389,4,6:59.0,L. Galloway makes 3-pt jump shot from 28 ft (assist by T. Frazier),,76,100
390,4,6:41.0,,R. Langford makes 2-pt jump shot from 16 ft (assist by K. Walker),76,102
391,4,6:33.0,B. Brown makes 2-pt layup from 3 ft (assist by T. Frazier),,78,102
392,4,6:23.0,,Shooting foul by T. Frazier (drawn by E. Freedom),78,102
393,4,6:23.0,,Technical foul by M. Morris,78,102
394,4,6:23.0,,K. Walker makes technical free throw,78,103
395,4,6:23.0,,E. Freedom misses free throw 1 of 2,78,103
396,4,6:23.0,,Offensive rebound by Team,78,103
397,4,6:23.0,,B. Wanamaker enters the game for K. Walker,78,103
398,4,6:23.0,,E. Freedom misses free throw 2 of 2,78,103
399,4,6:23.0,Defensive rebound by S. Doumbouya,,78,103
400,4,6:03.0,B. Brown misses 2-pt layup from 9 ft,,78,103
401,4,6:02.0,Offensive rebound by T. Maker,,78,103
402,4,5:54.0,S. Doumbouya makes 2-pt layup from 4 ft (assist by T. Frazier),,80,103
403,4,5:36.0,,E. Freedom makes 2-pt jump shot from 9 ft,80,105
404,4,5:26.0,L. Galloway misses 3-pt jump shot from 24 ft,,80,105
405,4,5:25.0,,Defensive rebound by E. Freedom,80,105
406,4,5:13.0,,E. Freedom makes 2-pt layup from 2 ft (assist by J. Green),80,107
407,4,4:48.0,T. Maker misses 2-pt jump shot from 18 ft,,80,107
408,4,4:47.0,,Defensive rebound by E. Freedom,80,107
409,4,4:36.0,,R. Langford misses 3-pt jump shot from 24 ft,80,107
410,4,4:33.0,Defensive rebound by T. Maker,,80,107
411,4,4:31.0,Personal foul by B. Wanamaker (drawn by B. Brown),,80,107
412,4,4:31.0,S. Mykhailiuk enters the game for L. Galloway,,80,107
413,4,4:31.0,,T. Fall enters the game for E. Freedom,80,107
414,4,4:23.0,Shooting foul by T. Fall (drawn by T. Maker),,80,107
415,4,4:23.0,T. Maker makes free throw 1 of 2,,81,107
416,4,4:23.0,T. Maker makes free throw 2 of 2,,82,107
417,4,4:09.0,,R. Langford makes 2-pt jump shot from 10 ft,82,109
418,4,3:53.0,Turnover by S. Doumbouya (lost ball; steal by R. Langford),,82,109
419,4,3:50.0,,Turnover by R. Langford (lost ball; steal by S. Mykhailiuk),82,109
420,4,3:35.0,Turnover by T. Maker (bad pass),,82,109
421,4,3:24.0,,Turnover by B. Wanamaker (bad pass),82,109
422,4,3:19.0,T. Maker makes 2-pt dunk from 1 ft (assist by T. Frazier),,84,109
423,4,2:52.0,,Turnover by T. Fall (lost ball; steal by S. Mykhailiuk),84,109
424,4,2:49.0,Shooting foul by J. Green (drawn by T. Maker),,84,109
425,4,2:49.0,T. Maker makes free throw 1 of 2,,85,109
426,4,2:49.0,T. Maker makes free throw 2 of 2,,86,109
427,4,2:39.0,,Offensive foul by G. Williams (drawn by T. Frazier),86,109
428,4,2:39.0,,Turnover by G. Williams (offensive foul),86,109
429,4,2:29.0,T. Frazier makes 2-pt jump shot from 19 ft,,88,109
430,4,2:04.0,,J. Green misses 2-pt layup from 5 ft,88,109
431,4,2:03.0,Defensive rebound by B. Brown,,88,109
432,4,2:00.0,Detroit full timeout,,88,109
433,4,1:49.0,S. Doumbouya misses 2-pt layup from 4 ft (block by T. Fall),,88,109
434,4,1:46.0,,Defensive rebound by T. Fall,88,109
435,4,1:28.0,,T. Fall makes 2-pt hook shot from 6 ft,88,111
436,4,1:21.0,S. Mykhailiuk misses 2-pt layup from 2 ft,,88,111
437,4,1:18.0,,Defensive rebound by T. Fall,88,111
438,4,1:12.0,,Turnover by T. Fall (lost ball; steal by B. Brown),88,111
439,4,1:09.0,B. Brown makes 2-pt dunk from 1 ft,,90,111
440,4,0:56.0,,Personal foul by B. Brown (drawn by J. Green),90,111
441,4,0:52.0,,Shooting foul by T. Maker (drawn by T. Fall),90,111
442,4,0:52.0,,T. Fall makes free throw 1 of 2,90,112
443,4,0:52.0,,T. Fall misses free throw 2 of 2,90,112
444,4,0:52.0,Defensive rebound by T. Maker,,90,112
445,4,0:44.0,S. Mykhailiuk makes 3-pt jump shot from 27 ft (assist by T. Frazier),,93,112
446,4,0:32.0,,T. Fall makes 2-pt dunk from 1 ft (assist by B. Wanamaker),93,114
447,4,0:17.0,S. Doumbouya misses 3-pt jump shot from 26 ft,,93,114
448,4,0:16.0,,Defensive rebound by J. Green,93,114
