,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,NEW ORLEANS_ACTION,SAN ANTONIO_SCORE,NEW ORLEANS_SCORE
385,4,7:10.0,D. White makes 2-pt layup from 2 ft,,106,101
386,4,7:00.0,,Z. Williamson makes 3-pt jump shot from 26 ft (assist by L. Ball),106,104
387,4,6:40.0,Personal foul by L. Ball (drawn by D. White),,106,104
388,4,6:40.0,L. Aldridge enters the game for J. Poeltl,,106,104
389,4,6:32.0,Turnover by D. White (bad pass; steal by L. Ball),,106,104
390,4,6:18.0,,Z. Williamson makes 3-pt jump shot from 25 ft (assist by L. Ball),106,107
391,4,5:56.0,M. Belinelli makes 3-pt jump shot from 25 ft (assist by D. White),,109,107
392,4,5:44.0,,Shooting foul by L. Aldridge (drawn by Z. Williamson),109,107
393,4,5:44.0,,Z. Williamson misses free throw 1 of 2,109,107
394,4,5:44.0,,Offensive rebound by Team,109,107
395,4,5:44.0,B. Forbes enters the game for P. Mills,,109,107
396,4,5:44.0,D. Murray enters the game for D. White,,109,107
397,4,5:44.0,,Z. Williamson makes free throw 2 of 2,109,108
398,4,5:33.0,D. Murray makes 2-pt layup from 3 ft,,111,108
399,4,5:23.0,,New Orleans full timeout,111,108
400,4,5:23.0,,D. Favors enters the game for J. Hart,111,108
401,4,5:23.0,,J. Holiday enters the game for E. Moore,111,108
402,4,5:23.0,,B. Ingram enters the game for Z. Williamson,111,108
403,4,5:15.0,,B. Ingram misses 2-pt jump shot from 14 ft,111,108
404,4,5:10.0,Defensive rebound by D. Murray,,111,108
405,4,4:56.0,D. DeRozan makes 2-pt layup from 1 ft (assist by D. Murray),,113,108
406,4,4:44.0,,J. Holiday misses 2-pt jump shot from 9 ft,113,108
407,4,4:42.0,Defensive rebound by D. Murray,,113,108
408,4,4:33.0,D. DeRozan makes 2-pt jump shot from 6 ft,,115,108
409,4,4:21.0,,Shooting foul by L. Aldridge (drawn by B. Ingram),115,108
410,4,4:21.0,,B. Ingram misses free throw 1 of 2,115,108
411,4,4:21.0,,Offensive rebound by Team,115,108
412,4,4:21.0,,J. Hart enters the game for F. Jackson,115,108
413,4,4:21.0,,B. Ingram makes free throw 2 of 2,115,109
414,4,4:06.0,D. Murray misses 2-pt jump shot from 17 ft,,115,109
415,4,3:59.0,,Defensive rebound by J. Hart,115,109
416,4,3:57.0,,Personal foul by M. Belinelli (drawn by D. Favors),115,109
417,4,3:52.0,,Shooting foul by L. Aldridge (drawn by B. Ingram),115,109
418,4,3:52.0,,B. Ingram misses free throw 1 of 2,115,109
419,4,3:52.0,,Offensive rebound by Team,115,109
420,4,3:52.0,D. White enters the game for M. Belinelli,,115,109
421,4,3:52.0,,B. Ingram misses free throw 2 of 2,115,109
422,4,3:50.0,Defensive rebound by D. Murray,,115,109
423,4,3:37.0,D. White misses 2-pt layup from 3 ft,,115,109
424,4,3:34.0,Offensive rebound by L. Aldridge,,115,109
425,4,3:34.0,L. Aldridge makes 2-pt layup at rim,,117,109
426,4,3:28.0,,B. Ingram makes 2-pt layup from 2 ft,117,111
427,4,3:07.0,L. Aldridge misses 2-pt jump shot from 12 ft,,117,111
428,4,3:05.0,,Defensive rebound by J. Hart,117,111
429,4,2:51.0,,J. Hart misses 3-pt jump shot from 23 ft,117,111
430,4,2:45.0,Defensive rebound by D. White,,117,111
431,4,2:40.0,Turnover by D. Murray (bad pass; steal by L. Ball),,117,111
432,4,2:33.0,,B. Ingram misses 3-pt jump shot from 26 ft,117,111
433,4,2:31.0,Defensive rebound by B. Forbes,,117,111
434,4,2:15.0,D. DeRozan misses 2-pt jump shot from 20 ft,,117,111
435,4,2:12.0,,Defensive rebound by D. Favors,117,111
436,4,2:01.0,,L. Ball misses 3-pt jump shot from 25 ft,117,111
437,4,1:57.0,Defensive rebound by L. Aldridge,,117,111
438,4,1:38.0,D. White misses 2-pt jump shot from 20 ft,,117,111
439,4,1:36.0,,Defensive rebound by D. Favors,117,111
440,4,1:31.0,,L. Ball makes 3-pt jump shot from 23 ft (assist by J. Holiday),117,114
441,4,1:09.0,L. Aldridge makes 2-pt jump shot from 16 ft (assist by D. White),,119,114
442,4,1:00.0,,J. Hart makes 3-pt jump shot from 24 ft (assist by L. Ball),119,117
443,4,0:45.0,Shooting foul by J. Hart (drawn by L. Aldridge),,119,117
444,4,0:45.0,L. Aldridge makes free throw 1 of 2,,120,117
445,4,0:45.0,P. Mills enters the game for B. Forbes,,120,117
446,4,0:45.0,L. Walker enters the game for D. Murray,,120,117
447,4,0:45.0,L. Aldridge makes free throw 2 of 2,,121,117
448,4,0:45.0,,New Orleans full timeout,121,117
449,4,0:45.0,D. Murray enters the game for L. Walker,,121,117
450,4,0:35.0,,B. Ingram misses 2-pt jump shot from 6 ft,121,117
451,4,0:33.0,Defensive rebound by D. White,,121,117
452,4,0:13.0,D. White misses 3-pt jump shot from 27 ft,,121,117
453,4,0:11.0,,Defensive rebound by L. Ball,121,117
454,4,0:11.0,,New Orleans full timeout,121,117
455,4,0:05.0,,J. Holiday misses 3-pt jump shot from 32 ft,121,117
456,4,0:04.0,Defensive rebound by D. Murray,,121,117
