,QUARTER,TIME_REMAINING,DETROIT_ACTION,OKLAHOMA CITY_ACTION,DETROIT_SCORE,OKLAHOMA CITY_SCORE
382,4,5:11.0,Shooting foul by N. Noel (drawn by C. Wood),,83,93
383,4,5:11.0,C. Wood misses free throw 1 of 2,,83,93
384,4,5:11.0,Offensive rebound by Team,,83,93
385,4,5:11.0,,S. Adams enters the game for N. Noel,83,93
386,4,5:11.0,C. Wood makes free throw 2 of 2,,84,93
387,4,4:54.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 18 ft,84,95
388,4,4:43.0,R. Jackson makes 3-pt jump shot from 29 ft,,87,95
389,4,4:23.0,,S. Adams makes 2-pt jump shot from 8 ft,87,97
390,4,4:14.0,Personal foul by L. Dort (drawn by R. Jackson),,87,97
391,4,4:14.0,,Oklahoma City full timeout,87,97
392,4,4:14.0,,Instant Replay (Challenge: Ruling Stands),87,97
393,4,4:14.0,T. Maker enters the game for B. Brown,,87,97
394,4,4:14.0,,D. Schröder enters the game for L. Dort,87,97
395,4,4:14.0,R. Jackson misses free throw 1 of 2,,87,97
396,4,4:14.0,Offensive rebound by Team,,87,97
397,4,4:14.0,R. Jackson makes free throw 2 of 2,,88,97
398,4,3:56.0,,Turnover by S. Adams (lost ball; steal by T. Maker),88,97
399,4,3:50.0,T. Maker misses 2-pt layup from 1 ft,,88,97
400,4,3:44.0,Offensive rebound by C. Wood,,88,97
401,4,3:43.0,C. Wood makes 2-pt layup from 1 ft,,90,97
402,4,3:28.0,,D. Gallinari makes 2-pt layup from 1 ft (assist by D. Schröder),90,99
403,4,3:13.0,T. Snell makes 2-pt jump shot from 19 ft,,92,99
404,4,3:01.0,,D. Schröder misses 2-pt layup from 6 ft,92,99
405,4,2:59.0,Defensive rebound by R. Jackson,,92,99
406,4,2:51.0,C. Wood makes 2-pt layup from 8 ft,,94,99
407,4,2:36.0,,D. Gallinari misses 3-pt jump shot from 28 ft,94,99
408,4,2:36.0,Defensive rebound by L. Galloway,,94,99
409,4,2:28.0,L. Galloway misses 3-pt jump shot from 25 ft,,94,99
410,4,2:28.0,Offensive rebound by Team,,94,99
411,4,2:28.0,,Loose ball foul by C. Paul (drawn by T. Maker),94,99
412,4,2:28.0,T. Maker misses free throw 1 of 2,,94,99
413,4,2:28.0,Offensive rebound by Team,,94,99
414,4,2:28.0,T. Maker makes free throw 2 of 2,,95,99
415,4,2:15.0,,Shooting foul by T. Maker (drawn by C. Paul),95,99
416,4,2:15.0,,C. Paul makes free throw 1 of 2,95,100
417,4,2:15.0,,C. Paul makes free throw 2 of 2,95,101
418,4,1:58.0,L. Galloway misses 3-pt jump shot from 23 ft (block by S. Gilgeous-Alexander),,95,101
419,4,1:55.0,,Defensive rebound by S. Adams,95,101
420,4,1:52.0,,S. Gilgeous-Alexander misses 2-pt layup from 2 ft,95,101
421,4,1:50.0,Defensive rebound by C. Wood,,95,101
422,4,1:46.0,R. Jackson misses 3-pt jump shot from 25 ft,,95,101
423,4,1:41.0,,Defensive rebound by S. Adams,95,101
424,4,1:31.0,,C. Paul makes 2-pt jump shot from 17 ft,95,103
425,4,1:31.0,Detroit full timeout,,95,103
426,4,1:20.0,T. Snell misses 2-pt layup at rim,,95,103
427,4,1:20.0,Offensive rebound by T. Maker,,95,103
428,4,1:20.0,T. Maker makes 2-pt dunk at rim,,97,103
429,4,1:12.0,,Personal foul by R. Jackson (drawn by S. Gilgeous-Alexander),97,103
430,4,1:12.0,,S. Gilgeous-Alexander misses free throw 1 of 2,97,103
431,4,1:12.0,,Offensive rebound by Team,97,103
432,4,1:12.0,,S. Gilgeous-Alexander makes free throw 2 of 2,97,104
433,4,0:57.0,R. Jackson makes 2-pt layup from 2 ft,,99,104
434,4,0:47.0,,Oklahoma City full timeout,99,104
435,4,0:35.0,,C. Paul misses 3-pt jump shot from 26 ft,99,104
436,4,0:31.0,Defensive rebound by T. Maker,,99,104
437,4,0:18.0,T. Snell misses 3-pt jump shot from 24 ft,,99,104
438,4,0:14.0,,Defensive rebound by C. Paul,99,104
439,4,0:14.0,,Personal take foul by T. Maker (drawn by C. Paul),99,104
440,4,0:14.0,,Instant Replay (Request: Ruling Stands),99,104
441,4,0:14.0,S. Doumbouya enters the game for T. Maker,,99,104
442,4,0:14.0,,C. Paul makes free throw 1 of 2,99,105
443,4,0:14.0,,C. Paul makes free throw 2 of 2,99,106
444,4,0:14.0,Detroit full timeout,,99,106
445,4,0:14.0,B. Brown enters the game for S. Doumbouya,,99,106
446,4,0:10.0,R. Jackson makes 2-pt dunk from 1 ft,,101,106
447,4,0:06.0,,Personal take foul by B. Brown (drawn by C. Paul),101,106
448,4,0:06.0,,C. Paul makes free throw 1 of 2,101,107
449,4,0:06.0,,C. Paul makes free throw 2 of 2,101,108
