,QUARTER,TIME_REMAINING,CHICAGO_ACTION,PORTLAND_ACTION,CHICAGO_SCORE,PORTLAND_SCORE
389,4,9:31.0,Defensive rebound by Z. LaVine,,81,85
390,4,9:18.0,Z. LaVine misses 3-pt jump shot from 26 ft,,81,85
391,4,9:16.0,Offensive rebound by T. Young,,81,85
392,4,9:14.0,T. Young misses 2-pt layup from 3 ft,,81,85
393,4,9:11.0,,Defensive rebound by H. Whiteside,81,85
394,4,8:59.0,,C. Anthony misses 2-pt jump shot from 13 ft,81,85
395,4,8:56.0,Defensive rebound by T. Young,,81,85
396,4,8:52.0,R. Arcidiacono makes 3-pt jump shot from 25 ft (assist by T. Young),,84,85
397,4,8:30.0,,C. McCollum makes 3-pt jump shot from 25 ft (assist by C. Anthony),84,88
398,4,8:12.0,T. Young misses 2-pt layup from 2 ft,,84,88
399,4,8:10.0,Offensive rebound by W. Carter,,84,88
400,4,8:05.0,W. Carter misses 2-pt layup from 2 ft,,84,88
401,4,8:01.0,,Defensive rebound by C. McCollum,84,88
402,4,8:01.0,,R. Hood enters the game for K. Bazemore,84,88
403,4,7:44.0,,Turnover by A. Simons (lost ball; steal by T. Young),84,88
404,4,7:33.0,C. White misses 2-pt jump shot from 9 ft (block by H. Whiteside),,84,88
405,4,7:31.0,,Defensive rebound by C. McCollum,84,88
406,4,7:28.0,,C. Anthony makes 3-pt jump shot from 26 ft (assist by C. McCollum),84,91
407,4,7:26.0,Chicago full timeout,,84,91
408,4,7:26.0,K. Dunn enters the game for R. Arcidiacono,,84,91
409,4,7:26.0,L. Markkanen enters the game for C. White,,84,91
410,4,7:26.0,T. Satoranský enters the game for T. Young,,84,91
411,4,7:26.0,,D. Lillard enters the game for A. Simons,84,91
412,4,7:19.0,W. Carter makes 2-pt dunk from 1 ft (assist by Z. LaVine),,86,91
413,4,7:02.0,,D. Lillard misses 3-pt jump shot from 25 ft,86,91
414,4,6:59.0,Defensive rebound by L. Markkanen,,86,91
415,4,6:49.0,W. Carter makes 2-pt dunk at rim (assist by T. Satoranský),,88,91
416,4,6:31.0,,Turnover by H. Whiteside (bad pass; steal by K. Dunn),88,91
417,4,6:28.0,Shooting foul by H. Whiteside (drawn by Z. LaVine),,88,91
418,4,6:28.0,Z. LaVine makes free throw 1 of 2,,89,91
419,4,6:28.0,Z. LaVine misses free throw 2 of 2,,89,91
420,4,6:25.0,,Defensive rebound by C. Anthony,89,91
421,4,6:15.0,,C. Anthony makes 2-pt jump shot from 18 ft (assist by D. Lillard),89,93
422,4,5:55.0,Z. LaVine misses 2-pt jump shot from 16 ft (block by C. McCollum),,89,93
423,4,5:52.0,Offensive rebound by Z. LaVine,,89,93
424,4,5:52.0,L. Markkanen makes 3-pt jump shot from 26 ft (assist by Z. LaVine),,92,93
425,4,5:39.0,,D. Lillard makes 3-pt jump shot from 25 ft,92,96
426,4,5:25.0,Away from play foul by R. Hood (drawn by W. Carter),,92,96
427,4,5:17.0,Turnover by T. Satoranský (bad pass),,92,96
428,4,5:17.0,Loose ball foul by T. Satoranský (drawn by R. Hood),,92,96
429,4,5:01.0,,R. Hood misses 3-pt jump shot from 23 ft,92,96
430,4,4:59.0,Defensive rebound by Z. LaVine,,92,96
431,4,4:55.0,Z. LaVine misses 2-pt layup from 2 ft (block by H. Whiteside),,92,96
432,4,4:52.0,Offensive rebound by L. Markkanen,,92,96
433,4,4:41.0,Z. LaVine misses 2-pt layup from 2 ft,,92,96
434,4,4:40.0,Offensive rebound by W. Carter,,92,96
435,4,4:36.0,K. Dunn makes 2-pt jump shot from 11 ft (assist by T. Satoranský),,94,96
436,4,4:35.0,,Portland full timeout,94,96
437,4,4:20.0,,D. Lillard makes 3-pt jump shot from 30 ft (assist by R. Hood),94,99
438,4,4:01.0,L. Markkanen misses 3-pt jump shot from 25 ft,,94,99
439,4,3:59.0,,Defensive rebound by C. McCollum,94,99
440,4,3:48.0,,H. Whiteside misses 2-pt hook shot from 4 ft,94,99
441,4,3:46.0,Defensive rebound by W. Carter,,94,99
442,4,3:33.0,W. Carter makes 2-pt jump shot from 16 ft (assist by Z. LaVine),,96,99
443,4,3:32.0,,Portland full timeout,96,99
444,4,3:12.0,,D. Lillard makes 2-pt jump shot from 6 ft,96,101
445,4,3:00.0,Z. LaVine misses 2-pt jump shot from 19 ft,,96,101
446,4,2:58.0,,Defensive rebound by C. McCollum,96,101
447,4,2:43.0,,C. Anthony misses 2-pt jump shot from 4 ft,96,101
448,4,2:43.0,,Offensive rebound by H. Whiteside,96,101
449,4,2:43.0,,Personal foul by L. Markkanen (drawn by H. Whiteside),96,101
450,4,2:27.0,,D. Lillard misses 3-pt jump shot from 29 ft,96,101
451,4,2:26.0,Defensive rebound by T. Satoranský,,96,101
452,4,2:15.0,T. Satoranský makes 2-pt jump shot from 5 ft,,98,101
453,4,1:53.0,,C. Anthony misses 2-pt layup from 1 ft,98,101
454,4,1:51.0,Defensive rebound by L. Markkanen,,98,101
455,4,1:43.0,L. Markkanen misses 2-pt layup from 3 ft (block by H. Whiteside),,98,101
456,4,1:39.0,,Defensive rebound by C. McCollum,98,101
457,4,1:21.0,,Shooting foul by L. Markkanen (drawn by C. Anthony),98,101
458,4,1:21.0,,C. Anthony makes free throw 1 of 2,98,102
459,4,1:21.0,,C. Anthony makes free throw 2 of 2,98,103
460,4,1:14.0,Z. LaVine misses 3-pt jump shot from 25 ft,,98,103
461,4,1:12.0,,Defensive rebound by H. Whiteside,98,103
462,4,1:00.0,,Shooting foul by K. Dunn (drawn by D. Lillard),98,103
463,4,1:00.0,,D. Lillard makes free throw 1 of 2,98,104
464,4,1:00.0,,D. Lillard makes free throw 2 of 2,98,105
465,4,0:54.0,Shooting foul by C. McCollum (drawn by L. Markkanen),,98,105
466,4,0:54.0,,Portland full timeout,98,105
467,4,0:54.0,,Instant Replay (Challenge: Stands),98,105
468,4,0:54.0,L. Markkanen makes free throw 1 of 2,,99,105
469,4,0:54.0,L. Markkanen makes free throw 2 of 2,,100,105
470,4,0:35.0,,Turnover by C. McCollum (bad pass; steal by K. Dunn),100,105
471,4,0:31.0,Z. LaVine makes 3-pt jump shot from 22 ft (assist by T. Satoranský),,103,105
472,4,0:09.0,,D. Lillard misses 2-pt jump shot from 9 ft,103,105
473,4,0:08.0,,Offensive rebound by H. Whiteside,103,105
474,4,0:08.0,,H. Whiteside makes 2-pt layup at rim,103,107
475,4,0:08.0,Chicago full timeout,,103,107
476,4,0:04.0,Z. LaVine misses 2-pt layup from 1 ft,,103,107
477,4,0:02.0,Offensive rebound by L. Markkanen,,103,107
478,4,0:01.0,L. Markkanen misses 2-pt layup from 2 ft,,103,107
479,4,0:01.0,Offensive rebound by Team,,103,107
