,QUARTER,TIME_REMAINING,BOSTON_ACTION,PORTLAND_ACTION,BOSTON_SCORE,PORTLAND_SCORE
385,4,4:24.0,,C. McCollum misses free throw 1 of 3,106,92
386,4,4:24.0,,Offensive rebound by Team,106,92
387,4,4:24.0,,C. McCollum makes free throw 2 of 3,106,93
388,4,4:24.0,,C. McCollum makes free throw 3 of 3,106,94
389,4,4:10.0,M. Smart misses 2-pt jump shot from 12 ft (block by C. McCollum),,106,94
390,4,4:08.0,,Defensive rebound by Team,106,94
391,4,4:01.0,,Shooting foul by D. Theis (drawn by C. McCollum),106,94
392,4,4:01.0,,C. McCollum misses free throw 1 of 2,106,94
393,4,4:01.0,,Offensive rebound by Team,106,94
394,4,4:01.0,,C. McCollum misses free throw 2 of 2,106,94
395,4,3:59.0,Defensive rebound by M. Smart,,106,94
396,4,3:44.0,Turnover by G. Hayward (lost ball; steal by G. Trent),,106,94
397,4,3:39.0,,C. McCollum misses 3-pt jump shot from 27 ft,106,94
398,4,3:36.0,Defensive rebound by M. Smart,,106,94
399,4,3:24.0,Personal foul by H. Whiteside (drawn by J. Brown),,106,94
400,4,3:24.0,J. Brown makes free throw 1 of 2,,107,94
401,4,3:24.0,J. Brown makes free throw 2 of 2,,108,94
402,4,3:14.0,,G. Trent misses 3-pt jump shot from 24 ft,108,94
403,4,3:11.0,Defensive rebound by M. Smart,,108,94
404,4,2:58.0,J. Tatum makes 3-pt jump shot from 26 ft,,111,94
405,4,2:56.0,,Portland full timeout,111,94
406,4,2:56.0,C. Edwards enters the game for J. Brown,,111,94
407,4,2:56.0,R. Langford enters the game for G. Hayward,,111,94
408,4,2:56.0,S. Ojeleye enters the game for M. Smart,,111,94
409,4,2:56.0,V. Poirier enters the game for J. Tatum,,111,94
410,4,2:56.0,B. Wanamaker enters the game for D. Theis,,111,94
411,4,2:56.0,,W. Gabriel enters the game for C. Anthony,111,94
412,4,2:56.0,,M. Hezonja enters the game for T. Ariza,111,94
413,4,2:56.0,,N. Little enters the game for C. McCollum,111,94
414,4,2:56.0,,A. Simons enters the game for G. Trent,111,94
415,4,2:56.0,,C. Swanigan enters the game for H. Whiteside,111,94
416,4,2:36.0,,Turnover by W. Gabriel (bad pass),111,94
417,4,2:24.0,Turnover by R. Langford (lost ball; steal by M. Hezonja),,111,94
418,4,2:21.0,,M. Hezonja makes 2-pt dunk at rim (assist by N. Little),111,96
419,4,2:07.0,B. Wanamaker makes 3-pt jump shot from 25 ft,,114,96
420,4,1:47.0,,C. Swanigan makes 2-pt layup from 3 ft (assist by W. Gabriel),114,98
421,4,1:32.0,V. Poirier makes 2-pt jump shot from 9 ft,,116,98
422,4,1:11.0,,W. Gabriel makes 3-pt jump shot from 24 ft (assist by A. Simons),116,101
423,4,1:03.0,C. Edwards makes 2-pt jump shot from 16 ft (assist by B. Wanamaker),,118,101
424,4,0:55.0,,A. Simons misses 2-pt layup from 2 ft,118,101
425,4,0:55.0,,Offensive rebound by C. Swanigan,118,101
426,4,0:55.0,,Personal foul by C. Edwards (drawn by C. Swanigan),118,101
427,4,0:55.0,,C. Swanigan makes free throw 1 of 2,118,102
428,4,0:55.0,,C. Swanigan misses free throw 2 of 2,118,102
429,4,0:54.0,,Offensive rebound by Team,118,102
430,4,0:54.0,,Personal foul by C. Edwards (drawn by C. Swanigan),118,102
431,4,0:54.0,,C. Swanigan makes free throw 1 of 2,118,103
432,4,0:54.0,,C. Swanigan makes free throw 2 of 2,118,104
433,4,0:45.0,C. Edwards misses 3-pt jump shot from 26 ft,,118,104
434,4,0:43.0,Offensive rebound by R. Langford,,118,104
435,4,0:42.0,Turnover by R. Langford (bad pass),,118,104
436,4,0:36.0,,A. Simons misses 2-pt jump shot from 8 ft,118,104
437,4,0:35.0,Defensive rebound by Team,,118,104
438,4,0:20.0,V. Poirier misses 2-pt jump shot from 21 ft,,118,104
439,4,0:17.0,,Defensive rebound by C. Swanigan,118,104
440,4,0:16.0,,Personal foul by V. Poirier (drawn by A. Simons),118,104
441,4,0:16.0,,A. Simons makes free throw 1 of 2,118,105
442,4,0:16.0,,A. Simons makes free throw 2 of 2,118,106
