,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,DENVER_ACTION,SAN ANTONIO_SCORE,DENVER_SCORE
384,4,2:37.0,,J. Murray makes 3-pt jump shot from 26 ft (assist by N. Jokić),109,119
385,4,2:16.0,D. White misses 2-pt jump shot from 5 ft,,109,119
386,4,2:15.0,Offensive rebound by Team,,109,119
387,4,2:05.0,B. Forbes makes 2-pt layup from 3 ft (assist by D. White),,111,119
388,4,1:41.0,,J. Murray misses 2-pt jump shot from 17 ft,111,119
389,4,1:37.0,Defensive rebound by T. Lyles,,111,119
390,4,1:29.0,L. Aldridge makes 2-pt layup from 1 ft (assist by D. White),,113,119
391,4,1:12.0,,N. Jokić makes 2-pt jump shot from 7 ft (assist by J. Murray),113,121
392,4,1:08.0,Shooting foul by J. Murray (drawn by D. White),,113,121
393,4,1:08.0,D. White makes free throw 1 of 2,,114,121
394,4,1:08.0,D. White makes free throw 2 of 2,,115,121
395,4,0:47.0,,Shooting foul by L. Aldridge (drawn by N. Jokić),115,121
396,4,0:47.0,,N. Jokić makes free throw 1 of 2,115,122
397,4,0:47.0,,N. Jokić makes free throw 2 of 2,115,123
398,4,0:43.0,Shooting foul by J. Murray (drawn by D. White),,115,123
399,4,0:43.0,D. White makes free throw 1 of 2,,116,123
400,4,0:43.0,D. White makes free throw 2 of 2,,117,123
401,4,0:32.0,,Denver full timeout,117,123
402,4,0:32.0,,M. Morris enters the game for T. Craig,117,123
403,4,0:30.0,,Personal foul by D. Murray (drawn by N. Jokić),117,123
404,4,0:30.0,,N. Jokić makes free throw 1 of 2,117,124
405,4,0:30.0,,T. Craig enters the game for M. Morris,117,124
406,4,0:30.0,,N. Jokić makes free throw 2 of 2,117,125
407,4,0:26.0,Shooting foul by G. Harris (drawn by B. Forbes),,117,125
408,4,0:26.0,B. Forbes makes free throw 1 of 3,,118,125
409,4,0:26.0,B. Forbes makes free throw 2 of 3,,119,125
410,4,0:26.0,L. Walker enters the game for L. Aldridge,,119,125
411,4,0:26.0,,M. Morris enters the game for T. Craig,119,125
412,4,0:26.0,B. Forbes makes free throw 3 of 3,,120,125
413,4,0:19.0,,Personal take foul by L. Walker (drawn by M. Morris),120,125
414,4,0:19.0,,M. Morris makes free throw 1 of 2,120,126
415,4,0:19.0,L. Aldridge enters the game for L. Walker,,120,126
416,4,0:19.0,,T. Craig enters the game for J. Murray,120,126
417,4,0:19.0,,M. Morris makes free throw 2 of 2,120,127
418,4,0:14.0,D. White misses 3-pt jump shot from 25 ft,,120,127
419,4,0:10.0,,Defensive rebound by N. Jokić,120,127
