,QUARTER,TIME_REMAINING,UTAH_ACTION,ATLANTA_ACTION,UTAH_SCORE,ATLANTA_SCORE
389,4,8:47.0,B. Bogdanović misses 2-pt jump shot from 8 ft,,90,93
390,4,8:43.0,Offensive rebound by R. Gobert,,90,93
391,4,8:35.0,R. Gobert misses 2-pt layup from 3 ft,,90,93
392,4,8:32.0,,Defensive rebound by B. Fernando,90,93
393,4,8:27.0,,T. Young misses 3-pt jump shot from 26 ft,90,93
394,4,8:22.0,,Offensive rebound by T. Young,90,93
395,4,8:21.0,,T. Young misses 2-pt jump shot from 10 ft,90,93
396,4,8:21.0,,Offensive rebound by Team,90,93
397,4,8:21.0,Loose ball foul by G. Niang (drawn by B. Fernando),,90,93
398,4,8:21.0,E. Mudiay enters the game for D. Mitchell,,90,93
399,4,8:11.0,,D. Hunter misses 2-pt jump shot from 19 ft,90,93
400,4,8:09.0,Defensive rebound by B. Bogdanović,,90,93
401,4,8:00.0,B. Bogdanović misses 2-pt jump shot from 17 ft,,90,93
402,4,7:59.0,,Defensive rebound by Team,90,93
403,4,7:59.0,Loose ball foul by R. Gobert (drawn by B. Fernando),,90,93
404,4,7:59.0,R. O'Neale enters the game for G. Niang,,90,93
405,4,7:41.0,,Turnover by B. Fernando (bad pass),90,93
406,4,7:29.0,J. Ingles makes 3-pt jump shot from 26 ft (assist by E. Mudiay),,93,93
407,4,7:13.0,,D. Hunter misses 2-pt jump shot from 18 ft,93,93
408,4,7:10.0,Defensive rebound by R. Gobert,,93,93
409,4,6:58.0,J. Ingles misses 3-pt jump shot from 27 ft,,93,93
410,4,6:53.0,Offensive rebound by J. Ingles,,93,93
411,4,6:40.0,R. Gobert misses 2-pt layup from 2 ft,,93,93
412,4,6:38.0,Offensive rebound by R. Gobert,,93,93
413,4,6:37.0,R. Gobert makes 2-pt layup from 2 ft,,95,93
414,4,6:26.0,,B. Fernando misses 3-pt jump shot from 26 ft,95,93
415,4,6:21.0,Defensive rebound by R. Gobert,,95,93
416,4,6:05.0,E. Mudiay misses 3-pt jump shot from 23 ft,,95,93
417,4,6:03.0,,Defensive rebound by C. Reddish,95,93
418,4,6:00.0,,T. Young makes 3-pt jump shot from 28 ft,95,96
419,4,5:57.0,Utah full timeout,,95,96
420,4,5:57.0,D. Mitchell enters the game for J. Ingles,,95,96
421,4,5:57.0,G. Niang enters the game for E. Mudiay,,95,96
422,4,5:57.0,,K. Huerter enters the game for A. Crabbe,95,96
423,4,5:57.0,,A. Len enters the game for B. Fernando,95,96
424,4,5:38.0,D. Mitchell makes 2-pt jump shot from 11 ft,,97,96
425,4,5:26.0,,T. Young misses 3-pt jump shot from 26 ft,97,96
426,4,5:24.0,Defensive rebound by B. Bogdanović,,97,96
427,4,5:17.0,D. Mitchell makes 2-pt layup from 1 ft,,99,96
428,4,5:03.0,,K. Huerter makes 3-pt jump shot from 26 ft (assist by A. Len),99,99
429,4,4:39.0,D. Mitchell misses 2-pt jump shot from 15 ft,,99,99
430,4,4:35.0,,Defensive rebound by C. Reddish,99,99
431,4,4:32.0,,T. Young misses 2-pt layup from 2 ft,99,99
432,4,4:31.0,,Offensive rebound by Team,99,99
433,4,4:31.0,J. Ingles enters the game for G. Niang,,99,99
434,4,4:25.0,,Turnover by K. Huerter (bad pass),99,99
435,4,4:25.0,,Loose ball foul by A. Len (drawn by J. Ingles),99,99
436,4,4:12.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,99,99
437,4,4:08.0,,Defensive rebound by D. Hunter,99,99
438,4,3:56.0,,T. Young misses 2-pt jump shot from 12 ft,99,99
439,4,3:51.0,Defensive rebound by R. O'Neale,,99,99
440,4,3:46.0,D. Mitchell makes 2-pt layup from 1 ft,,101,99
441,4,3:26.0,,Turnover by C. Reddish (lost ball; steal by D. Mitchell),101,99
442,4,3:24.0,R. O'Neale makes 2-pt layup from 1 ft (assist by B. Bogdanović),,103,99
443,4,3:24.0,,Atlanta full timeout,103,99
444,4,3:24.0,,J. Parker enters the game for A. Len,103,99
445,4,3:14.0,,T. Young makes 2-pt jump shot from 12 ft,103,101
446,4,2:56.0,D. Mitchell makes 2-pt layup from 1 ft,,105,101
447,4,2:39.0,,J. Parker misses 2-pt layup from 1 ft (block by R. O'Neale),105,101
448,4,2:36.0,Defensive rebound by R. O'Neale,,105,101
449,4,2:26.0,Turnover by D. Mitchell (bad pass; steal by C. Reddish),,105,101
450,4,2:23.0,,Turnover by C. Reddish (lost ball; steal by R. O'Neale),105,101
451,4,2:23.0,Turnover by R. O'Neale (step out of bounds),,105,101
452,4,2:17.0,,T. Young misses 2-pt jump shot from 13 ft,105,101
453,4,2:13.0,Defensive rebound by J. Ingles,,105,101
454,4,1:59.0,J. Ingles makes 2-pt layup from 1 ft,,107,101
455,4,1:47.0,,J. Parker misses 2-pt hook shot from 6 ft,107,101
456,4,1:45.0,Defensive rebound by B. Bogdanović,,107,101
457,4,1:32.0,Personal foul by C. Reddish (drawn by D. Mitchell),,107,101
458,4,1:24.0,J. Ingles misses 2-pt layup from 5 ft,,107,101
459,4,1:21.0,Offensive rebound by J. Ingles,,107,101
460,4,1:13.0,R. Gobert misses 2-pt layup from 4 ft,,107,101
461,4,1:11.0,,Defensive rebound by K. Huerter,107,101
462,4,1:03.0,,Shooting foul by R. Gobert (drawn by K. Huerter),107,101
463,4,1:03.0,,K. Huerter makes free throw 1 of 2,107,102
464,4,1:03.0,,A. Len enters the game for J. Parker,107,102
465,4,1:03.0,,K. Huerter makes free throw 2 of 2,107,103
466,4,0:44.0,R. O'Neale misses 3-pt jump shot from 26 ft,,107,103
467,4,0:42.0,Offensive rebound by R. Gobert,,107,103
468,4,0:42.0,R. Gobert makes 2-pt dunk from 2 ft,,109,103
469,4,0:33.0,,K. Huerter makes 3-pt jump shot from 25 ft (assist by T. Young),109,106
470,4,0:13.0,Shooting foul by A. Len (drawn by D. Mitchell),,109,106
471,4,0:13.0,,B. Fernando enters the game for A. Len,109,106
472,4,0:13.0,D. Mitchell makes free throw 1 of 2,,110,106
473,4,0:13.0,,J. Parker enters the game for C. Reddish,110,106
474,4,0:13.0,D. Mitchell makes free throw 2 of 2,,111,106
475,4,0:13.0,,Atlanta full timeout,111,106
476,4,0:13.0,,C. Reddish enters the game for B. Fernando,111,106
477,4,0:08.0,,D. Hunter misses 2-pt dunk from 1 ft (block by R. Gobert),111,106
478,4,0:07.0,Defensive rebound by R. Gobert,,111,106
479,4,0:07.0,Personal take foul by J. Parker (drawn by R. Gobert),,111,106
480,4,0:07.0,R. Gobert misses free throw 1 of 2,,111,106
481,4,0:07.0,Offensive rebound by Team,,111,106
482,4,0:07.0,R. Gobert misses free throw 2 of 2,,111,106
483,4,0:06.0,,Defensive rebound by J. Parker,111,106
484,4,0:06.0,,Atlanta full timeout,111,106
485,4,0:05.0,,T. Young misses 3-pt jump shot from 26 ft,111,106
486,4,0:02.0,Defensive rebound by R. Gobert,,111,106
487,4,0:02.0,Personal take foul by J. Parker (drawn by R. Gobert),,111,106
488,4,0:02.0,R. Gobert misses free throw 1 of 2,,111,106
489,4,0:02.0,Offensive rebound by Team,,111,106
490,4,0:02.0,R. Gobert misses free throw 2 of 2,,111,106
491,4,0:00.0,,Defensive rebound by J. Parker,111,106
