,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,DETROIT_ACTION,MILWAUKEE_SCORE,DETROIT_SCORE
379,4,10:13.0,,B. Griffin misses 3-pt jump shot from 27 ft,95,75
380,4,10:10.0,,Offensive rebound by M. Morris,95,75
381,4,10:07.0,,D. Rose misses 3-pt jump shot from 24 ft,95,75
382,4,10:05.0,Defensive rebound by E. Bledsoe,,95,75
383,4,10:00.0,D. Wilson misses 2-pt layup from 3 ft,,95,75
384,4,9:57.0,,Defensive rebound by B. Griffin,95,75
385,4,9:56.0,,L. Galloway makes 2-pt layup from 2 ft (assist by D. Rose),95,77
386,4,9:56.0,,Shooting foul by K. Korver (drawn by L. Galloway),95,77
387,4,9:56.0,,L. Galloway makes free throw 1 of 1,95,78
388,4,9:45.0,E. İlyasova makes 2-pt layup from 2 ft (assist by E. Bledsoe),,97,78
389,4,9:36.0,,B. Griffin misses 2-pt hook shot from 5 ft,97,78
390,4,9:33.0,Defensive rebound by E. İlyasova,,97,78
391,4,9:27.0,E. Bledsoe misses 2-pt jump shot from 5 ft,,97,78
392,4,9:24.0,,Defensive rebound by M. Morris,97,78
393,4,9:16.0,,Shooting foul by D. Wilson (drawn by M. Morris),97,78
394,4,9:16.0,,M. Morris makes free throw 1 of 2,97,79
395,4,9:16.0,G. Antetokounmpo enters the game for E. İlyasova,,97,79
396,4,9:16.0,,M. Morris makes free throw 2 of 2,97,80
397,4,9:08.0,E. Bledsoe makes 2-pt layup from 2 ft,,99,80
398,4,8:59.0,,D. Rose makes 2-pt layup from 2 ft,99,82
399,4,8:45.0,E. Bledsoe makes 2-pt layup from 2 ft,,101,82
400,4,8:21.0,,Turnover by Team (shot clock),101,82
401,4,8:14.0,Shooting foul by M. Morris (drawn by G. Antetokounmpo),,101,82
402,4,8:14.0,G. Antetokounmpo makes free throw 1 of 2,,102,82
403,4,8:14.0,G. Antetokounmpo makes free throw 2 of 2,,103,82
404,4,8:09.0,,Detroit full timeout,103,82
405,4,8:09.0,P. Connaughton enters the game for K. Middleton,,103,82
406,4,8:09.0,,B. Brown enters the game for M. Morris,103,82
407,4,8:09.0,,A. Drummond enters the game for D. Rose,103,82
408,4,7:56.0,,B. Brown misses 2-pt hook shot from 6 ft,103,82
409,4,7:56.0,,Offensive rebound by A. Drummond,103,82
410,4,7:56.0,,Shooting foul by K. Korver (drawn by A. Drummond),103,82
411,4,7:56.0,,A. Drummond makes free throw 1 of 2,103,83
412,4,7:56.0,,A. Drummond misses free throw 2 of 2,103,83
413,4,7:52.0,Defensive rebound by G. Antetokounmpo,,103,83
414,4,7:46.0,K. Korver misses 3-pt jump shot from 26 ft,,103,83
415,4,7:44.0,,Defensive rebound by A. Drummond,103,83
416,4,7:28.0,,T. Snell makes 2-pt hook shot from 5 ft,103,85
417,4,7:14.0,E. Bledsoe misses 2-pt jump shot from 14 ft,,103,85
418,4,7:12.0,,Defensive rebound by B. Griffin,103,85
419,4,7:06.0,,A. Drummond makes 2-pt hook shot from 6 ft (assist by B. Brown),103,87
420,4,6:51.0,G. Antetokounmpo makes 3-pt jump shot from 26 ft,,106,87
421,4,6:21.0,,B. Brown misses 2-pt layup from 7 ft,106,87
422,4,6:19.0,Defensive rebound by D. Wilson,,106,87
423,4,6:11.0,D. Wilson makes 3-pt jump shot from 24 ft (assist by K. Korver),,109,87
424,4,5:47.0,,L. Galloway misses 2-pt jump shot from 7 ft,109,87
425,4,5:45.0,,Offensive rebound by A. Drummond,109,87
426,4,5:41.0,,Offensive foul by A. Drummond (drawn by D. Wilson),109,87
427,4,5:41.0,,Turnover by A. Drummond (offensive foul),109,87
428,4,5:41.0,Milwaukee full timeout,,109,87
429,4,5:41.0,D. DiVincenzo enters the game for G. Antetokounmpo,,109,87
430,4,5:41.0,R. Lopez enters the game for E. Bledsoe,,109,87
431,4,5:41.0,,S. Mykhailiuk enters the game for B. Griffin,109,87
432,4,5:41.0,,C. Wood enters the game for T. Snell,109,87
433,4,5:27.0,K. Korver makes 3-pt jump shot from 25 ft (assist by D. Wilson),,112,87
434,4,5:04.0,,C. Wood misses 3-pt jump shot from 26 ft,112,87
435,4,5:01.0,Defensive rebound by D. Wilson,,112,87
436,4,4:53.0,P. Connaughton makes 3-pt jump shot from 25 ft (assist by D. DiVincenzo),,115,87
437,4,4:39.0,,L. Galloway makes 2-pt jump shot from 3 ft (assist by A. Drummond),115,89
438,4,4:24.0,P. Connaughton makes 2-pt layup from 2 ft (assist by D. DiVincenzo),,117,89
439,4,4:07.0,,A. Drummond makes 2-pt dunk from 3 ft (assist by S. Mykhailiuk),117,91
440,4,3:55.0,Offensive foul by K. Korver (drawn by C. Wood),,117,91
441,4,3:55.0,Turnover by K. Korver (offensive foul),,117,91
442,4,3:42.0,,A. Drummond misses 2-pt jump shot from 11 ft,117,91
443,4,3:40.0,Defensive rebound by D. Wilson,,117,91
444,4,3:36.0,Turnover by D. DiVincenzo (out of bounds lost ball),,117,91
445,4,3:20.0,,S. Mykhailiuk misses 2-pt layup from 4 ft,117,91
446,4,3:15.0,,Offensive rebound by A. Drummond,117,91
447,4,3:14.0,,A. Drummond makes 2-pt layup from 3 ft,117,93
448,4,2:59.0,D. Wilson misses 2-pt dunk from 7 ft (block by A. Drummond),,117,93
449,4,2:56.0,Offensive rebound by D. Wilson,,117,93
450,4,2:52.0,P. Connaughton misses 2-pt jump shot from 11 ft,,117,93
451,4,2:50.0,,Defensive rebound by A. Drummond,117,93
452,4,2:41.0,,C. Wood makes 2-pt layup from 3 ft,117,95
453,4,2:41.0,,Shooting foul by R. Lopez (drawn by C. Wood),117,95
454,4,2:41.0,,S. Doumbouya enters the game for B. Brown,117,95
455,4,2:41.0,,T. Frazier enters the game for A. Drummond,117,95
456,4,2:41.0,,T. Maker enters the game for S. Mykhailiuk,117,95
457,4,2:41.0,,C. Wood makes free throw 1 of 1,117,96
458,4,2:29.0,Shooting foul by S. Doumbouya (drawn by K. Korver),,117,96
459,4,2:29.0,K. Korver makes free throw 1 of 3,,118,96
460,4,2:29.0,K. Korver makes free throw 2 of 3,,119,96
461,4,2:29.0,K. Korver makes free throw 3 of 3,,120,96
462,4,2:06.0,,T. Maker makes 3-pt jump shot from 23 ft (assist by C. Wood),120,99
463,4,1:52.0,D. Wilson misses 3-pt jump shot from 25 ft,,120,99
464,4,1:51.0,Offensive rebound by Team,,120,99
465,4,1:45.0,D. DiVincenzo misses 3-pt jump shot from 24 ft,,120,99
466,4,1:41.0,Offensive rebound by R. Lopez,,120,99
467,4,1:41.0,R. Lopez makes 2-pt layup from 1 ft,,122,99
468,4,1:35.0,,T. Maker makes 2-pt dunk from 3 ft (assist by T. Frazier),122,101
469,4,1:19.0,D. DiVincenzo misses 2-pt layup from 5 ft,,122,101
470,4,1:17.0,,Defensive rebound by T. Frazier,122,101
471,4,1:13.0,,C. Wood misses 2-pt dunk from 8 ft (block by P. Connaughton),122,101
472,4,1:11.0,Defensive rebound by P. Connaughton,,122,101
473,4,1:11.0,D. DiVincenzo makes 2-pt dunk from 2 ft (assist by P. Connaughton),,124,101
474,4,0:57.0,,T. Frazier misses 3-pt jump shot from 26 ft,124,101
475,4,0:54.0,Defensive rebound by K. Korver,,124,101
476,4,0:40.0,R. Lopez makes 3-pt jump shot from 26 ft (assist by P. Connaughton),,127,101
477,4,0:26.0,,C. Wood makes 2-pt dunk from 2 ft (assist by T. Frazier),127,103
478,4,0:02.0,Turnover by Team (shot clock),,127,103
