,QUARTER,TIME_REMAINING,DETROIT_ACTION,MEMPHIS_ACTION,DETROIT_SCORE,MEMPHIS_SCORE
250,3,8:53.0,Offensive rebound by A. Drummond,,53,60
251,3,8:51.0,Turnover by A. Drummond (lost ball; steal by J. Jackson),,53,60
252,3,8:50.0,,Technical foul by A. Drummond,53,60
253,3,8:50.0,,J. Valančiūnas misses technical free throw,53,60
254,3,8:50.0,,Offensive rebound by Team,53,60
255,3,8:40.0,,J. Valančiūnas makes 2-pt dunk at rim (assist by J. Jackson),53,62
256,3,8:18.0,A. Drummond makes 2-pt hook shot from 3 ft (assist by L. Galloway),,55,62
257,3,8:02.0,,J. Morant misses 2-pt jump shot from 2 ft,55,62
258,3,8:00.0,Defensive rebound by L. Galloway,,55,62
259,3,7:48.0,Shooting foul by D. Brooks (drawn by B. Brown),,55,62
260,3,7:48.0,B. Brown makes free throw 1 of 2,,56,62
261,3,7:48.0,B. Brown makes free throw 2 of 2,,57,62
262,3,7:38.0,,J. Jackson misses 2-pt jump shot from 7 ft,57,62
263,3,7:35.0,Defensive rebound by C. Wood,,57,62
264,3,7:27.0,Personal foul by D. Brooks (drawn by A. Drummond),,57,62
265,3,7:20.0,L. Galloway misses 2-pt jump shot from 8 ft,,57,62
266,3,7:18.0,Offensive rebound by A. Drummond,,57,62
267,3,7:16.0,A. Drummond makes 2-pt jump shot from 7 ft,,59,62
268,3,7:03.0,,J. Morant makes 2-pt layup from 2 ft,59,64
269,3,6:51.0,A. Drummond misses 2-pt layup from 5 ft (block by D. Brooks),,59,64
270,3,6:51.0,Offensive rebound by Team,,59,64
271,3,6:51.0,,D. Melton enters the game for D. Brooks,59,64
272,3,6:42.0,Personal foul by J. Morant (drawn by A. Drummond),,59,64
273,3,6:30.0,A. Drummond misses 2-pt jump shot from 21 ft,,59,64
274,3,6:27.0,,Defensive rebound by J. Crowder,59,64
275,3,6:17.0,,J. Jackson misses 3-pt jump shot from 26 ft,59,64
276,3,6:14.0,Defensive rebound by B. Brown,,59,64
277,3,6:04.0,A. Drummond misses 2-pt layup from 3 ft (block by J. Valančiūnas),,59,64
278,3,6:00.0,,Defensive rebound by J. Crowder,59,64
279,3,5:56.0,,Shooting foul by B. Brown (drawn by J. Jackson),59,64
280,3,5:56.0,,J. Jackson makes free throw 1 of 2,59,65
281,3,5:56.0,S. Doumbouya enters the game for T. Snell,,59,65
282,3,5:56.0,,B. Clarke enters the game for J. Valančiūnas,59,65
283,3,5:56.0,,J. Jackson makes free throw 2 of 2,59,66
284,3,5:40.0,A. Drummond misses 2-pt layup from 2 ft (block by J. Jackson),,59,66
285,3,5:37.0,,Defensive rebound by J. Morant,59,66
286,3,5:32.0,,J. Crowder makes 2-pt layup from 2 ft (assist by J. Morant),59,68
287,3,5:32.0,Detroit full timeout,,59,68
288,3,5:14.0,A. Drummond misses 2-pt hook shot from 7 ft,,59,68
289,3,5:10.0,,Defensive rebound by B. Clarke,59,68
290,3,5:04.0,,Turnover by J. Morant (lost ball; steal by S. Doumbouya),59,68
291,3,4:59.0,Shooting foul by J. Jackson (drawn by C. Wood),,59,68
292,3,4:59.0,C. Wood misses free throw 1 of 2,,59,68
293,3,4:59.0,Offensive rebound by Team,,59,68
294,3,4:59.0,,K. Anderson enters the game for J. Crowder,59,68
295,3,4:59.0,,T. Jones enters the game for J. Morant,59,68
296,3,4:59.0,C. Wood makes free throw 2 of 2,,60,68
297,3,4:47.0,,D. Melton misses 2-pt jump shot from 2 ft,60,68
298,3,4:44.0,Defensive rebound by A. Drummond,,60,68
299,3,4:40.0,C. Wood misses 2-pt layup at rim,,60,68
300,3,4:35.0,,Defensive rebound by B. Clarke,60,68
301,3,4:24.0,,D. Melton misses 2-pt layup from 2 ft,60,68
302,3,4:19.0,Defensive rebound by B. Brown,,60,68
303,3,4:19.0,Offensive foul by B. Brown (drawn by J. Jackson),,60,68
304,3,4:19.0,Turnover by B. Brown (offensive foul),,60,68
305,3,3:56.0,,B. Clarke misses 2-pt jump shot from 14 ft,60,68
306,3,3:52.0,,Offensive rebound by B. Clarke,60,68
307,3,3:52.0,,B. Clarke misses 2-pt layup from 1 ft,60,68
308,3,3:50.0,Defensive rebound by A. Drummond,,60,68
309,3,3:41.0,B. Brown misses 2-pt jump shot from 8 ft,,60,68
310,3,3:38.0,Offensive rebound by A. Drummond,,60,68
311,3,3:38.0,A. Drummond misses 2-pt layup from 1 ft,,60,68
312,3,3:34.0,,Defensive rebound by K. Anderson,60,68
313,3,3:28.0,,T. Jones misses 2-pt jump shot from 8 ft,60,68
314,3,3:26.0,Defensive rebound by A. Drummond,,60,68
315,3,3:26.0,R. Jackson enters the game for B. Brown,,60,68
316,3,3:13.0,Turnover by L. Galloway (bad pass),,60,68
317,3,3:09.0,,Memphis full timeout,60,68
318,3,3:09.0,T. Maker enters the game for A. Drummond,,60,68
319,3,3:02.0,,T. Jones misses 3-pt jump shot from 27 ft,60,68
320,3,2:59.0,Defensive rebound by S. Doumbouya,,60,68
321,3,2:38.0,S. Doumbouya misses 2-pt layup at rim (block by K. Anderson),,60,68
322,3,2:34.0,,Defensive rebound by K. Anderson,60,68
323,3,2:33.0,,Turnover by D. Melton (traveling),60,68
324,3,2:14.0,Turnover by R. Jackson (bad pass; steal by D. Melton),,60,68
325,3,2:00.0,,D. Melton misses 2-pt jump shot from 15 ft,60,68
326,3,1:58.0,,Offensive rebound by Team,60,68
327,3,1:57.0,,Personal foul by L. Galloway (drawn by D. Melton),60,68
328,3,1:43.0,,J. Jackson misses 2-pt jump shot from 19 ft,60,68
329,3,1:39.0,Defensive rebound by S. Doumbouya,,60,68
330,3,1:32.0,R. Jackson misses 2-pt jump shot from 8 ft,,60,68
331,3,1:29.0,,Defensive rebound by J. Jackson,60,68
332,3,1:27.0,,Personal foul by S. Doumbouya (drawn by J. Jackson),60,68
333,3,1:27.0,,J. Jackson makes free throw 1 of 2,60,69
334,3,1:27.0,,J. Jackson makes free throw 2 of 2,60,70
335,3,1:14.0,L. Galloway makes 3-pt jump shot from 26 ft (assist by S. Doumbouya),,63,70
336,3,1:01.0,,D. Melton makes 2-pt jump shot from 6 ft,63,72
337,3,1:01.0,,J. Valančiūnas enters the game for J. Jackson,63,72
338,3,0:47.0,T. Maker misses 2-pt jump shot from 11 ft,,63,72
339,3,0:44.0,,Defensive rebound by J. Valančiūnas,63,72
340,3,0:30.0,,D. Melton misses 2-pt jump shot from 2 ft,63,72
341,3,0:25.0,Defensive rebound by T. Maker,,63,72
342,3,0:09.0,R. Jackson misses 2-pt jump shot from 13 ft,,63,72
343,3,0:06.0,Offensive rebound by R. Jackson,,63,72
344,3,0:06.0,Turnover by S. Doumbouya (step out of bounds),,63,72
345,3,0:00.0,,T. Jones misses 2-pt jump shot from 6 ft,63,72
346,3,0:00.0,,Offensive rebound by Team,63,72
347,4,11:43.0,,J. Valančiūnas misses 2-pt hook shot from 10 ft,63,72
348,4,11:41.0,Defensive rebound by T. Maker,,63,72
349,4,11:29.0,Personal foul by S. Hill (drawn by T. Maker),,63,72
350,4,11:18.0,T. Maker misses 3-pt jump shot from 25 ft,,63,72
351,4,11:17.0,Offensive rebound by Team,,63,72
352,4,11:17.0,,Loose ball foul by K. Anderson (drawn by C. Wood),63,72
353,4,11:07.0,S. Doumbouya misses 2-pt jump shot from 2 ft,,63,72
354,4,11:04.0,,Defensive rebound by J. Valančiūnas,63,72
355,4,10:51.0,,J. Valančiūnas makes 2-pt layup from 2 ft (assist by T. Jones),63,74
356,4,10:40.0,L. Galloway misses 2-pt jump shot from 13 ft,,63,74
357,4,10:36.0,,Defensive rebound by T. Jones,63,74
358,4,10:28.0,,Turnover by J. Jackson (bad pass; steal by B. Brown),63,74
359,4,10:19.0,S. Doumbouya misses 3-pt jump shot from 27 ft,,63,74
360,4,10:15.0,Offensive rebound by C. Wood,,63,74
361,4,10:03.0,Turnover by S. Doumbouya (lost ball; steal by K. Anderson),,63,74
362,4,9:56.0,,J. Jackson makes 2-pt layup from 1 ft (assist by S. Hill),63,76
363,4,9:30.0,S. Doumbouya makes 3-pt jump shot from 26 ft,,66,76
364,4,9:16.0,,T. Jones makes 2-pt jump shot from 9 ft (assist by J. Valančiūnas),66,78
365,4,9:03.0,C. Wood makes 2-pt dunk at rim,,68,78
366,4,8:45.0,,T. Jones misses 3-pt jump shot from 26 ft,68,78
367,4,8:44.0,Defensive rebound by B. Brown,,68,78
368,4,8:37.0,B. Brown misses 2-pt layup from 2 ft,,68,78
369,4,8:34.0,,Defensive rebound by J. Valančiūnas,68,78
370,4,8:27.0,,J. Valančiūnas makes 2-pt jump shot from 6 ft (assist by S. Hill),68,80
371,4,8:26.0,Detroit full timeout,,68,80
372,4,8:26.0,A. Drummond enters the game for S. Doumbouya,,68,80
373,4,8:26.0,T. Snell enters the game for C. Wood,,68,80
374,4,8:26.0,,D. Brooks enters the game for K. Anderson,68,80
375,4,8:26.0,,J. Morant enters the game for T. Jones,68,80
376,4,8:11.0,Turnover by L. Galloway (bad pass),,68,80
377,4,8:01.0,,J. Jackson misses 3-pt jump shot from 24 ft,68,80
378,4,7:58.0,Defensive rebound by T. Maker,,68,80
379,4,7:47.0,Turnover by T. Snell (bad pass),,68,80
380,4,7:32.0,,J. Valančiūnas makes 2-pt hook shot from 9 ft,68,82
381,4,7:09.0,T. Snell misses 2-pt jump shot from 12 ft,,68,82
382,4,7:07.0,,Defensive rebound by J. Morant,68,82
