,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,BROOKLYN_ACTION,MILWAUKEE_SCORE,BROOKLYN_SCORE
369,4,9:54.0,Defensive rebound by D. DiVincenzo,,93,73
370,4,9:43.0,Turnover by E. Bledsoe (bad pass; steal by K. Irving),,93,73
371,4,9:40.0,,C. LeVert makes 2-pt dunk from 1 ft (assist by T. Prince),93,75
372,4,9:20.0,G. Antetokounmpo misses 2-pt jump shot from 17 ft,,93,75
373,4,9:15.0,,Defensive rebound by K. Irving,93,75
374,4,9:15.0,,Shooting foul by E. Bledsoe (drawn by K. Irving),93,75
375,4,9:15.0,,Technical foul by E. Bledsoe,93,75
376,4,9:15.0,,K. Irving makes technical free throw,93,76
377,4,9:15.0,,K. Irving makes free throw 1 of 2,93,77
378,4,9:15.0,K. Middleton enters the game for D. DiVincenzo,,93,77
379,4,9:15.0,,K. Irving makes free throw 2 of 2,93,78
380,4,8:58.0,G. Antetokounmpo makes 2-pt jump shot from 12 ft (assist by K. Middleton),,95,78
381,4,8:47.0,,K. Irving misses 3-pt jump shot from 25 ft,95,78
382,4,8:43.0,Defensive rebound by G. Antetokounmpo,,95,78
383,4,8:35.0,Shooting foul by J. Allen (drawn by G. Antetokounmpo),,95,78
384,4,8:35.0,G. Antetokounmpo misses free throw 1 of 2,,95,78
385,4,8:35.0,Offensive rebound by Team,,95,78
386,4,8:35.0,W. Matthews enters the game for K. Korver,,95,78
387,4,8:35.0,G. Antetokounmpo makes free throw 2 of 2,,96,78
388,4,8:20.0,,T. Prince makes 3-pt jump shot from 25 ft (assist by J. Allen),96,81
389,4,8:08.0,E. Bledsoe makes 2-pt layup from 1 ft (assist by K. Middleton),,98,81
390,4,7:51.0,,T. Prince misses 3-pt jump shot from 24 ft,98,81
391,4,7:47.0,Defensive rebound by B. Lopez,,98,81
392,4,7:40.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,98,81
393,4,7:34.0,,Defensive rebound by S. Dinwiddie,98,81
394,4,7:30.0,,J. Allen misses 2-pt layup from 2 ft (block by B. Lopez),98,81
395,4,7:30.0,Defensive rebound by Team,,98,81
396,4,7:14.0,K. Middleton makes 3-pt jump shot from 25 ft (assist by W. Matthews),,101,81
397,4,7:12.0,,Brooklyn full timeout,101,81
398,4,7:12.0,D. DiVincenzo enters the game for G. Antetokounmpo,,101,81
399,4,7:12.0,,C. Chiozza enters the game for J. Allen,101,81
400,4,7:12.0,,N. Claxton enters the game for S. Dinwiddie,101,81
401,4,7:12.0,,T. Luwawu-Cabarrot enters the game for K. Irving,101,81
402,4,7:12.0,,D. Musa enters the game for C. LeVert,101,81
403,4,7:12.0,,T. Pinson enters the game for T. Prince,101,81
404,4,7:00.0,,Turnover by T. Luwawu-Cabarrot (bad pass; steal by K. Middleton),101,81
405,4,6:46.0,Turnover by K. Middleton (bad pass; steal by T. Pinson),,101,81
406,4,6:42.0,,C. Chiozza misses 3-pt jump shot from 25 ft,101,81
407,4,6:38.0,,Offensive rebound by D. Musa,101,81
408,4,6:30.0,,T. Pinson misses 3-pt jump shot from 26 ft,101,81
409,4,6:27.0,Defensive rebound by B. Lopez,,101,81
410,4,6:18.0,B. Lopez misses 3-pt jump shot from 25 ft,,101,81
411,4,6:13.0,,Defensive rebound by D. Musa,101,81
412,4,6:04.0,,D. Musa misses 2-pt layup from 5 ft (block by B. Lopez),101,81
413,4,6:00.0,Defensive rebound by D. DiVincenzo,,101,81
414,4,5:57.0,D. DiVincenzo makes 2-pt jump shot from 4 ft (assist by W. Matthews),,103,81
415,4,5:42.0,,T. Pinson misses 3-pt jump shot from 25 ft,103,81
416,4,5:39.0,,Offensive rebound by D. Musa,103,81
417,4,5:38.0,,D. Musa misses 3-pt jump shot from 25 ft,103,81
418,4,5:35.0,Defensive rebound by W. Matthews,,103,81
419,4,5:28.0,W. Matthews misses 2-pt jump shot from 11 ft,,103,81
420,4,5:27.0,Offensive rebound by B. Lopez,,103,81
421,4,5:27.0,Milwaukee full timeout,,103,81
422,4,5:27.0,D. Bender enters the game for E. Bledsoe,,103,81
423,4,5:27.0,S. Brown enters the game for B. Lopez,,103,81
424,4,5:27.0,P. Connaughton enters the game for K. Middleton,,103,81
425,4,5:18.0,D. Bender makes 3-pt jump shot from 23 ft (assist by W. Matthews),,106,81
426,4,5:05.0,,N. Claxton makes 2-pt dunk from 2 ft (assist by T. Pinson),106,83
427,4,4:58.0,Turnover by D. DiVincenzo (out of bounds lost ball),,106,83
428,4,4:58.0,D. Wilson enters the game for D. DiVincenzo,,106,83
429,4,4:52.0,,T. Luwawu-Cabarrot makes 3-pt jump shot from 25 ft (assist by N. Claxton),106,86
430,4,4:35.0,S. Brown misses 2-pt jump shot from 18 ft (block by N. Claxton),,106,86
431,4,4:30.0,,Defensive rebound by C. Chiozza,106,86
432,4,4:22.0,,Turnover by T. Pinson (lost ball; steal by D. Wilson),106,86
433,4,4:15.0,Turnover by D. Wilson (bad pass; steal by D. Musa),,106,86
434,4,4:07.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 23 ft,106,86
435,4,4:03.0,,Offensive rebound by D. Musa,106,86
436,4,3:59.0,,T. Pinson misses 3-pt jump shot from 25 ft,106,86
437,4,3:55.0,Defensive rebound by D. Wilson,,106,86
438,4,3:43.0,W. Matthews makes 3-pt jump shot from 25 ft,,109,86
439,4,3:35.0,,N. Claxton makes 2-pt dunk at rim (assist by T. Luwawu-Cabarrot),109,88
440,4,3:10.0,Turnover by P. Connaughton (lost ball; steal by T. Pinson),,109,88
441,4,3:06.0,,N. Claxton misses 2-pt layup from 2 ft,109,88
442,4,3:03.0,,Offensive rebound by D. Musa,109,88
443,4,3:03.0,,Shooting foul by D. Bender (drawn by D. Musa),109,88
444,4,3:03.0,,D. Musa makes free throw 1 of 2,109,89
445,4,3:03.0,,D. Musa makes free throw 2 of 2,109,90
446,4,2:57.0,Turnover by S. Brown (lost ball; steal by T. Pinson),,109,90
447,4,2:51.0,,Shooting foul by D. Wilson (drawn by D. Musa),109,90
448,4,2:51.0,,D. Musa makes free throw 1 of 2,109,91
449,4,2:51.0,,D. Musa makes free throw 2 of 2,109,92
450,4,2:38.0,S. Brown misses 3-pt jump shot from 25 ft,,109,92
451,4,2:36.0,Offensive rebound by S. Brown,,109,92
452,4,2:34.0,W. Matthews makes 3-pt jump shot from 22 ft (assist by S. Brown),,112,92
453,4,2:22.0,,Personal foul by D. Wilson (drawn by D. Musa),112,92
454,4,2:14.0,,T. Luwawu-Cabarrot makes 3-pt jump shot from 26 ft (assist by C. Chiozza),112,95
455,4,1:58.0,D. Wilson misses 2-pt jump shot from 21 ft,,112,95
456,4,1:54.0,,Defensive rebound by N. Claxton,112,95
457,4,1:49.0,,C. Chiozza misses 2-pt jump shot from 12 ft,112,95
458,4,1:47.0,,Offensive rebound by N. Claxton,112,95
459,4,1:47.0,,N. Claxton makes 2-pt dunk from 1 ft,112,97
460,4,1:33.0,S. Brown misses 2-pt jump shot from 17 ft,,112,97
461,4,1:31.0,,Defensive rebound by T. Luwawu-Cabarrot,112,97
462,4,1:19.0,,C. Chiozza misses 3-pt jump shot from 24 ft,112,97
463,4,1:14.0,Defensive rebound by S. Brown,,112,97
464,4,1:01.0,Personal foul by T. Luwawu-Cabarrot (drawn by D. Bender),,112,97
465,4,0:56.0,W. Matthews makes 3-pt jump shot from 25 ft,,115,97
466,4,0:44.0,,D. Musa misses 3-pt jump shot from 26 ft,115,97
467,4,0:39.0,Defensive rebound by P. Connaughton,,115,97
468,4,0:35.0,S. Brown makes 2-pt jump shot from 5 ft (assist by D. Wilson),,117,97
469,4,0:12.0,,N. Claxton misses 2-pt jump shot from 19 ft,117,97
470,4,0:09.0,Defensive rebound by S. Brown,,117,97
