,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,DENVER_ACTION,MILWAUKEE_SCORE,DENVER_SCORE
381,4,7:07.0,,M. Morris makes 2-pt layup from 2 ft (assist by J. Grant),81,89
382,4,7:07.0,Milwaukee full timeout,,81,89
383,4,7:07.0,E. İlyasova enters the game for T. Antetokounmpo,,81,89
384,4,7:07.0,K. Korver enters the game for R. Lopez,,81,89
385,4,6:55.0,Turnover by E. İlyasova (bad pass; steal by W. Barton),,81,89
386,4,6:52.0,,J. Murray misses 3-pt jump shot from 25 ft,81,89
387,4,6:48.0,,Offensive rebound by W. Barton,81,89
388,4,6:41.0,,M. Morris misses 3-pt jump shot from 23 ft,81,89
389,4,6:39.0,,Offensive rebound by Team,81,89
390,4,6:39.0,,G. Harris enters the game for M. Morris,81,89
391,4,6:35.0,,Turnover by M. Plumlee (bad pass; steal by E. İlyasova),81,89
392,4,6:35.0,,N. Jokić enters the game for M. Plumlee,81,89
393,4,6:13.0,Turnover by K. Korver (traveling),,81,89
394,4,6:11.0,,Shooting foul by E. İlyasova (drawn by G. Harris),81,89
395,4,6:11.0,,G. Harris makes free throw 1 of 2,81,90
396,4,6:11.0,,G. Harris makes free throw 2 of 2,81,91
397,4,6:00.0,K. Korver misses 3-pt jump shot from 24 ft,,81,91
398,4,5:57.0,,Defensive rebound by W. Barton,81,91
399,4,5:44.0,,N. Jokić makes 2-pt jump shot from 15 ft (assist by J. Murray),81,93
400,4,5:43.0,Milwaukee full timeout,,81,93
401,4,5:43.0,R. Lopez enters the game for E. İlyasova,,81,93
402,4,5:43.0,D. Wilson enters the game for F. Mason,,81,93
403,4,5:32.0,Personal foul by W. Barton (drawn by S. Brown),,81,93
404,4,5:25.0,R. Lopez makes 2-pt dunk from 1 ft (assist by S. Brown),,83,93
405,4,5:06.0,,G. Harris misses 2-pt jump shot from 10 ft (block by K. Korver),83,93
406,4,5:03.0,Defensive rebound by D. Wilson,,83,93
407,4,5:00.0,W. Matthews misses 3-pt jump shot from 26 ft,,83,93
408,4,4:56.0,Offensive rebound by S. Brown,,83,93
409,4,4:55.0,D. Wilson makes 3-pt jump shot from 24 ft (assist by S. Brown),,86,93
410,4,4:35.0,,G. Harris makes 3-pt jump shot from 22 ft (assist by N. Jokić),86,96
411,4,4:21.0,S. Brown makes 3-pt jump shot from 23 ft (assist by K. Korver),,89,96
412,4,4:02.0,,N. Jokić misses 2-pt jump shot from 18 ft,89,96
413,4,3:59.0,Defensive rebound by W. Matthews,,89,96
414,4,3:47.0,Personal foul by J. Murray (drawn by D. Wilson),,89,96
415,4,3:47.0,,Denver full timeout,89,96
416,4,3:47.0,,Instant Replay (Challenge: Stands),89,96
417,4,3:43.0,Offensive foul by R. Lopez (drawn by N. Jokić),,89,96
418,4,3:43.0,Turnover by R. Lopez (offensive foul),,89,96
419,4,3:33.0,,N. Jokić misses 2-pt jump shot from 15 ft,89,96
420,4,3:30.0,Defensive rebound by D. Wilson,,89,96
421,4,3:25.0,Shooting foul by W. Barton (drawn by W. Matthews),,89,96
422,4,3:25.0,W. Matthews misses free throw 1 of 3,,89,96
423,4,3:25.0,Offensive rebound by Team,,89,96
424,4,3:25.0,W. Matthews makes free throw 2 of 3,,90,96
425,4,3:25.0,P. Connaughton enters the game for S. Brown,,90,96
426,4,3:25.0,W. Matthews makes free throw 3 of 3,,91,96
427,4,3:08.0,,N. Jokić misses 2-pt layup from 3 ft,91,96
428,4,3:05.0,,Offensive rebound by J. Grant,91,96
429,4,3:00.0,,N. Jokić makes 3-pt jump shot from 22 ft (assist by J. Grant),91,99
430,4,2:40.0,K. Korver misses 3-pt jump shot from 23 ft,,91,99
431,4,2:38.0,,Defensive rebound by W. Barton,91,99
432,4,2:26.0,,Shooting foul by R. Lopez (drawn by N. Jokić),91,99
433,4,2:26.0,,N. Jokić misses free throw 1 of 2,91,99
434,4,2:26.0,,Offensive rebound by Team,91,99
435,4,2:26.0,S. Brown enters the game for D. Wilson,,91,99
436,4,2:26.0,,N. Jokić makes free throw 2 of 2,91,100
437,4,2:11.0,S. Brown makes 2-pt jump shot from 12 ft,,93,100
438,4,1:51.0,,W. Barton makes 3-pt jump shot from 22 ft (assist by G. Harris),93,103
439,4,1:43.0,Shooting foul by J. Grant (drawn by K. Korver),,93,103
440,4,1:43.0,D. Wilson enters the game for W. Matthews,,93,103
441,4,1:43.0,K. Korver misses free throw 1 of 3,,93,103
442,4,1:43.0,Offensive rebound by Team,,93,103
443,4,1:43.0,K. Korver makes free throw 2 of 3,,94,103
444,4,1:43.0,K. Korver makes free throw 3 of 3,,95,103
445,4,1:30.0,,N. Jokić makes 2-pt jump shot from 15 ft (assist by J. Murray),95,105
446,4,1:22.0,K. Korver misses 3-pt jump shot from 25 ft,,95,105
447,4,1:19.0,,Defensive rebound by G. Harris,95,105
448,4,1:09.0,,G. Harris makes 2-pt layup from 2 ft (assist by N. Jokić),95,107
449,4,0:58.0,D. Wilson misses 3-pt jump shot from 25 ft,,95,107
450,4,0:54.0,,Defensive rebound by N. Jokić,95,107
451,4,0:53.0,,Shooting foul by D. Wilson (drawn by J. Grant),95,107
452,4,0:53.0,,J. Grant makes free throw 1 of 2,95,108
453,4,0:53.0,T. Antetokounmpo enters the game for K. Korver,,95,108
454,4,0:53.0,F. Mason enters the game for R. Lopez,,95,108
455,4,0:53.0,,T. Craig enters the game for N. Jokić,95,108
456,4,0:53.0,,J. Grant makes free throw 2 of 2,95,109
457,4,0:46.0,S. Brown misses 3-pt jump shot from 27 ft,,95,109
458,4,0:44.0,,Defensive rebound by Team,95,109
459,4,0:44.0,,T. Daniels enters the game for W. Barton,95,109
460,4,0:44.0,,P. Dozier enters the game for J. Grant,95,109
461,4,0:44.0,,M. Porter enters the game for G. Harris,95,109
462,4,0:44.0,,N. Vonleh enters the game for J. Murray,95,109
463,4,0:30.0,,P. Dozier misses 2-pt jump shot from 10 ft,95,109
464,4,0:26.0,,Offensive rebound by N. Vonleh,95,109
465,4,0:25.0,,T. Daniels misses 3-pt jump shot from 23 ft,95,109
466,4,0:23.0,Defensive rebound by Team,,95,109
