,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,TORONTO_ACTION,PHILADELPHIA_SCORE,TORONTO_SCORE
380,4,6:52.0,,N. Powell makes 2-pt layup from 1 ft,82,86
381,4,6:36.0,Turnover by B. Simmons (bad pass; steal by S. Ibaka),,82,86
382,4,6:35.0,,S. Ibaka makes 2-pt dunk from 1 ft (assist by R. Hollis-Jefferson),82,88
383,4,6:35.0,,Shooting foul by M. Thybulle (drawn by S. Ibaka),82,88
384,4,6:35.0,Philadelphia full timeout,,82,88
385,4,6:35.0,A. Horford enters the game for N. Pelle,,82,88
386,4,6:35.0,,P. Siakam enters the game for R. Hollis-Jefferson,82,88
387,4,6:35.0,,S. Ibaka makes free throw 1 of 1,82,89
388,4,6:22.0,M. Scott misses 3-pt jump shot from 23 ft,,82,89
389,4,6:20.0,,Defensive rebound by N. Powell,82,89
390,4,6:15.0,,N. Powell makes 2-pt layup from 1 ft,82,91
391,4,6:15.0,Violation by Team (def goaltending),,82,91
392,4,6:06.0,Turnover by B. Simmons (lost ball; steal by P. Siakam),,82,91
393,4,5:50.0,,P. Siakam misses 2-pt jump shot from 6 ft,82,91
394,4,5:48.0,Defensive rebound by M. Thybulle,,82,91
395,4,5:38.0,M. Thybulle makes 3-pt jump shot from 25 ft (assist by A. Horford),,85,91
396,4,5:09.0,,P. Siakam misses 3-pt jump shot from 23 ft,85,91
397,4,5:07.0,Defensive rebound by T. Harris,,85,91
398,4,5:00.0,M. Thybulle makes 3-pt jump shot from 24 ft (assist by T. Harris),,88,91
399,4,4:39.0,,N. Powell makes 2-pt layup from 1 ft (assist by F. VanVleet),88,93
400,4,4:25.0,B. Simmons makes 2-pt dunk at rim,,90,93
401,4,4:14.0,,Personal foul by M. Thybulle (drawn by F. VanVleet),90,93
402,4,4:14.0,F. Korkmaz enters the game for M. Scott,,90,93
403,4,4:08.0,,P. Siakam misses 3-pt jump shot from 26 ft,90,93
404,4,4:05.0,Defensive rebound by B. Simmons,,90,93
405,4,3:48.0,Turnover by M. Thybulle (lost ball),,90,93
406,4,3:48.0,Loose ball foul by T. Harris (drawn by N. Powell),,90,93
407,4,3:48.0,,N. Powell misses free throw 1 of 2,90,93
408,4,3:48.0,,Offensive rebound by Team,90,93
409,4,3:48.0,,N. Powell makes free throw 2 of 2,90,94
410,4,3:37.0,A. Horford misses 3-pt jump shot from 27 ft,,90,94
411,4,3:34.0,,Defensive rebound by N. Powell,90,94
412,4,3:12.0,,P. Siakam makes 2-pt hook shot from 4 ft,90,96
413,4,2:50.0,A. Horford misses 2-pt jump shot from 16 ft,,90,96
414,4,2:47.0,,Defensive rebound by S. Ibaka,90,96
415,4,2:30.0,,Personal foul by F. Korkmaz (drawn by P. Siakam),90,96
416,4,2:30.0,,Instant Replay (Challenge: Ruling Stands),90,96
417,4,2:30.0,,P. Siakam misses free throw 1 of 2,90,96
418,4,2:30.0,,Offensive rebound by Team,90,96
419,4,2:30.0,,P. Siakam makes free throw 2 of 2,90,97
420,4,2:13.0,F. Korkmaz misses 2-pt jump shot from 15 ft,,90,97
421,4,2:10.0,,Defensive rebound by P. Siakam,90,97
422,4,2:04.0,,F. VanVleet makes 3-pt jump shot from 30 ft (assist by P. Siakam),90,100
423,4,2:02.0,Philadelphia full timeout,,90,100
424,4,1:51.0,M. Thybulle misses 2-pt layup from 4 ft,,90,100
425,4,1:49.0,,Defensive rebound by P. Siakam,90,100
426,4,1:29.0,,F. VanVleet makes 3-pt jump shot from 28 ft,90,103
427,4,1:22.0,T. Harris misses 3-pt jump shot from 27 ft,,90,103
428,4,1:18.0,,Defensive rebound by S. Ibaka,90,103
429,4,0:58.0,,P. Siakam misses 3-pt jump shot from 27 ft,90,103
430,4,0:55.0,Defensive rebound by T. Harris,,90,103
431,4,0:45.0,Personal foul by N. Powell (drawn by F. Korkmaz),,90,103
432,4,0:40.0,Shooting foul by P. Siakam (drawn by T. Harris),,90,103
433,4,0:40.0,T. Harris makes free throw 1 of 2,,91,103
434,4,0:40.0,T. Harris makes free throw 2 of 2,,92,103
435,4,0:40.0,,Toronto full timeout,92,103
436,4,0:34.0,,Personal foul by T. Harris (drawn by N. Powell),92,103
437,4,0:34.0,,N. Powell makes free throw 1 of 2,92,104
438,4,0:34.0,,N. Powell makes free throw 2 of 2,92,105
439,4,0:27.0,F. Korkmaz makes 3-pt jump shot from 25 ft (assist by A. Horford),,95,105
440,4,0:24.0,,P. Siakam makes 2-pt dunk from 1 ft,95,107
441,4,0:11.0,A. Horford misses 2-pt layup from 2 ft,,95,107
442,4,0:09.0,,Defensive rebound by N. Powell,95,107
