,QUARTER,TIME_REMAINING,PHOENIX_ACTION,DENVER_ACTION,PHOENIX_SCORE,DENVER_SCORE
385,4,4:04.0,,Offensive rebound by Team,96,104
386,4,4:04.0,,G. Harris makes free throw 2 of 2,96,105
387,4,3:54.0,D. Booker misses 2-pt jump shot from 16 ft,,96,105
388,4,3:52.0,,Defensive rebound by N. Jokić,96,105
389,4,3:43.0,,J. Murray makes 3-pt jump shot from 26 ft,96,108
390,4,3:28.0,Turnover by D. Booker (bad pass),,96,108
391,4,3:13.0,,P. Millsap makes 3-pt jump shot from 23 ft (assist by W. Barton),96,111
392,4,3:01.0,D. Booker makes 2-pt layup from 1 ft,,98,111
393,4,2:43.0,,P. Millsap makes 2-pt jump shot from 21 ft (assist by W. Barton),98,113
394,4,2:31.0,C. Diallo makes 2-pt dunk from 1 ft (assist by D. Booker),,100,113
395,4,2:06.0,,J. Murray misses 2-pt jump shot from 14 ft,100,113
396,4,2:04.0,,Offensive rebound by N. Jokić,100,113
397,4,1:53.0,,J. Murray misses 3-pt jump shot from 29 ft,100,113
398,4,1:51.0,Defensive rebound by D. Šarić,,100,113
399,4,1:51.0,M. Bridges enters the game for D. Booker,,100,113
400,4,1:51.0,J. Carter enters the game for K. Oubre,,100,113
401,4,1:51.0,E. Okobo enters the game for D. Šarić,,100,113
402,4,1:30.0,J. Carter makes 2-pt layup from 3 ft,,102,113
403,4,1:15.0,,W. Barton makes 3-pt jump shot from 27 ft,102,116
404,4,1:01.0,E. Okobo makes 2-pt jump shot from 10 ft (assist by J. Carter),,104,116
405,4,0:39.0,,J. Murray misses 2-pt layup from 3 ft,104,116
406,4,0:37.0,Defensive rebound by J. Carter,,104,116
407,4,0:36.0,Personal take foul by N. Jokić (drawn by J. Carter),,104,116
408,4,0:27.0,Turnover by C. Diallo (bad pass; steal by N. Jokić),,104,116
409,4,0:02.0,,Turnover by Team (shot clock),104,116
