,QUARTER,TIME_REMAINING,CHICAGO_ACTION,CHARLOTTE_ACTION,CHICAGO_SCORE,CHARLOTTE_SCORE
386,4,4:59.0,,M. Williams makes 2-pt hook shot from 9 ft,89,97
387,4,4:46.0,Z. LaVine makes 3-pt jump shot from 26 ft,,92,97
388,4,4:28.0,,M. Williams makes 2-pt hook shot from 3 ft,92,99
389,4,4:15.0,Z. LaVine makes 2-pt layup from 3 ft,,94,99
390,4,3:55.0,,Turnover by C. Zeller (lost ball; steal by R. Arcidiacono),94,99
391,4,3:50.0,Z. LaVine makes 3-pt jump shot from 24 ft,,97,99
392,4,3:45.0,,Charlotte full timeout,97,99
393,4,3:45.0,,B. Biyombo enters the game for C. Zeller,97,99
394,4,3:31.0,,B. Biyombo makes 2-pt layup from 2 ft (assist by D. Graham),97,101
395,4,3:13.0,Z. LaVine misses 3-pt jump shot from 28 ft,,97,101
396,4,3:11.0,,Defensive rebound by B. Biyombo,97,101
397,4,2:56.0,,T. Rozier makes 3-pt jump shot from 25 ft,97,104
398,4,2:31.0,Turnover by Z. LaVine (bad pass; steal by T. Rozier),,97,104
399,4,2:22.0,,Shooting foul by W. Carter (drawn by T. Rozier),97,104
400,4,2:22.0,,T. Rozier misses free throw 1 of 2,97,104
401,4,2:22.0,,Offensive rebound by Team,97,104
402,4,2:22.0,,T. Rozier makes free throw 2 of 2,97,105
403,4,2:13.0,C. White makes 2-pt layup from 2 ft,,99,105
404,4,1:46.0,,Turnover by Team (shot clock),99,105
405,4,1:35.0,Z. LaVine misses 2-pt layup from 4 ft,,99,105
406,4,1:35.0,Offensive rebound by Team,,99,105
407,4,1:33.0,Personal foul by M. Williams (drawn by W. Carter),,99,105
408,4,1:23.0,T. Satoranský misses 3-pt jump shot from 26 ft,,99,105
409,4,1:21.0,Offensive rebound by W. Carter,,99,105
410,4,1:21.0,Shooting foul by T. Rozier (drawn by W. Carter),,99,105
411,4,1:21.0,W. Carter misses free throw 1 of 2,,99,105
412,4,1:21.0,Offensive rebound by Team,,99,105
413,4,1:21.0,W. Carter makes free throw 2 of 2,,100,105
414,4,1:02.0,,T. Rozier makes 3-pt jump shot from 26 ft (assist by D. Graham),100,108
415,4,0:55.0,Z. LaVine misses 2-pt layup from 2 ft (block by B. Biyombo),,100,108
416,4,0:47.0,Offensive rebound by W. Carter,,100,108
417,4,0:47.0,W. Carter makes 2-pt dunk from 1 ft,,102,108
418,4,0:45.0,,B. Biyombo makes 2-pt dunk from 2 ft (assist by D. Graham),102,110
419,4,0:45.0,Chicago full timeout,,102,110
420,4,0:40.0,Z. LaVine makes 3-pt jump shot from 27 ft,,105,110
421,4,0:35.0,,Personal take foul by R. Arcidiacono (drawn by M. Bridges),105,110
422,4,0:32.0,,Personal take foul by Z. LaVine (drawn by T. Rozier),105,110
423,4,0:32.0,,T. Rozier makes free throw 1 of 2,105,111
424,4,0:32.0,,T. Rozier makes free throw 2 of 2,105,112
425,4,0:25.0,Z. LaVine makes 3-pt jump shot from 33 ft,,108,112
426,4,0:22.0,,Personal take foul by Z. LaVine (drawn by T. Rozier),108,112
427,4,0:22.0,,T. Rozier misses free throw 1 of 2,108,112
428,4,0:22.0,,Offensive rebound by Team,108,112
429,4,0:22.0,,T. Rozier makes free throw 2 of 2,108,113
430,4,0:22.0,Chicago full timeout,,108,113
431,4,0:17.0,C. White makes 2-pt layup from 1 ft (assist by R. Arcidiacono),,110,113
432,4,0:14.0,,Personal take foul by T. Satoranský (drawn by D. Graham),110,113
433,4,0:14.0,,D. Graham makes free throw 1 of 2,110,114
434,4,0:14.0,,D. Graham makes free throw 2 of 2,110,115
435,4,0:08.0,T. Satoranský makes 3-pt jump shot from 26 ft (assist by C. White),,113,115
436,4,0:03.0,,Turnover by D. Graham (lost ball; steal by Z. LaVine),113,115
437,4,0:00.0,Z. LaVine makes 3-pt jump shot from 26 ft,,116,115
438,4,0:00.0,,Turnover by M. Williams (bad pass; steal by W. Carter),116,115
