,QUARTER,TIME_REMAINING,DENVER_ACTION,PHOENIX_ACTION,DENVER_SCORE,PHOENIX_SCORE
387,4,5:09.0,J. Grant makes 2-pt dunk from 1 ft (assist by N. Jokić),,103,94
388,4,4:51.0,,R. Rubio makes 2-pt jump shot from 17 ft,103,96
389,4,4:29.0,N. Jokić misses 2-pt jump shot from 19 ft,,103,96
390,4,4:27.0,,Defensive rebound by D. Ayton,103,96
391,4,4:17.0,,R. Rubio misses 2-pt jump shot from 9 ft (block by J. Murray),103,96
392,4,4:14.0,Defensive rebound by J. Murray,,103,96
393,4,4:10.0,J. Murray makes 2-pt layup from 1 ft,,105,96
394,4,3:50.0,,Shooting foul by G. Harris (drawn by D. Booker),105,96
395,4,3:50.0,Denver full timeout,,105,96
396,4,3:50.0,Instant Replay (Challenge: Stands),,105,96
397,4,3:50.0,,D. Booker makes free throw 1 of 2,105,97
398,4,3:50.0,,D. Booker makes free throw 2 of 2,105,98
399,4,3:29.0,N. Jokić makes 2-pt hook shot from 3 ft,,107,98
400,4,3:13.0,,Shooting foul by N. Jokić (drawn by D. Booker),107,98
401,4,3:13.0,,D. Booker makes free throw 1 of 2,107,99
402,4,3:13.0,,D. Booker makes free throw 2 of 2,107,100
403,4,2:59.0,J. Murray misses 3-pt jump shot from 26 ft,,107,100
404,4,2:56.0,,Defensive rebound by D. Ayton,107,100
405,4,2:52.0,,M. Bridges makes 2-pt dunk from 1 ft (assist by D. Booker),107,102
406,4,2:35.0,Personal foul by D. Ayton (drawn by N. Jokić),,107,102
407,4,2:35.0,N. Jokić makes free throw 1 of 2,,108,102
408,4,2:35.0,N. Jokić makes free throw 2 of 2,,109,102
409,4,2:17.0,,D. Ayton makes 2-pt jump shot from 13 ft (assist by R. Rubio),109,104
410,4,2:00.0,J. Murray makes 2-pt layup from 1 ft,,111,104
411,4,1:51.0,,Personal foul by N. Jokić (drawn by D. Booker),111,104
412,4,1:51.0,,D. Booker makes free throw 1 of 2,111,105
413,4,1:51.0,,D. Booker makes free throw 2 of 2,111,106
414,4,1:35.0,N. Jokić makes 2-pt dunk from 1 ft (assist by J. Murray),,113,106
415,4,1:33.0,,Phoenix full timeout,113,106
416,4,1:24.0,,M. Bridges misses 2-pt layup from 1 ft (block by N. Jokić),113,106
417,4,1:23.0,,Offensive rebound by Team,113,106
418,4,1:21.0,,D. Booker misses 2-pt jump shot from 14 ft,113,106
419,4,1:18.0,Defensive rebound by G. Harris,,113,106
420,4,1:16.0,J. Murray makes 2-pt dunk at rim (assist by G. Harris),,115,106
421,4,1:04.0,Instant Replay (Request: Ruling Stands),,115,106
422,4,1:04.0,,C. Johnson enters the game for M. Bridges,115,106
423,4,1:02.0,,K. Oubre misses 3-pt jump shot from 23 ft,115,106
424,4,0:57.0,Defensive rebound by T. Craig,,115,106
425,4,0:53.0,Denver full timeout,,115,106
426,4,0:53.0,M. Morris enters the game for T. Craig,,115,106
427,4,0:42.0,Turnover by J. Murray (lost ball; steal by C. Johnson),,115,106
428,4,0:40.0,,Personal foul by J. Murray (drawn by R. Rubio),115,106
429,4,0:40.0,,R. Rubio makes free throw 1 of 2,115,107
430,4,0:40.0,,R. Rubio makes free throw 2 of 2,115,108
431,4,0:40.0,,Violation by Team (delay of game),115,108
432,4,0:33.0,Personal take foul by K. Oubre (drawn by M. Morris),,115,108
433,4,0:33.0,M. Morris makes free throw 1 of 2,,116,108
434,4,0:33.0,T. Craig enters the game for J. Murray,,116,108
435,4,0:33.0,M. Morris makes free throw 2 of 2,,117,108
436,4,0:21.0,,Turnover by R. Rubio (bad pass; steal by J. Grant),117,108
