,QUARTER,TIME_REMAINING,DENVER_ACTION,MINNESOTA_ACTION,DENVER_SCORE,MINNESOTA_SCORE
392,4,9:46.0,,Offensive foul by J. Culver (drawn by M. Morris),79,70
393,4,9:46.0,,Turnover by J. Culver (offensive foul),79,70
394,4,9:46.0,W. Barton enters the game for M. Porter,,79,70
395,4,9:46.0,,T. Graham enters the game for J. Layman,79,70
396,4,9:28.0,J. Grant makes 3-pt jump shot from 26 ft (assist by M. Morris),,82,70
397,4,9:27.0,,Minnesota full timeout,82,70
398,4,9:27.0,,J. Okogie enters the game for J. Culver,82,70
399,4,9:12.0,Violation by Team (kicked ball),,82,70
400,4,8:58.0,,R. Covington makes 2-pt layup from 1 ft (assist by J. Okogie),82,72
401,4,8:45.0,J. Grant makes 2-pt layup from 4 ft (assist by M. Morris),,84,72
402,4,8:25.0,,A. Wiggins makes 2-pt layup from 1 ft (assist by K. Towns),84,74
403,4,8:10.0,T. Craig makes 3-pt jump shot from 25 ft (assist by J. Grant),,87,74
404,4,7:58.0,,A. Wiggins misses 2-pt jump shot from 22 ft,87,74
405,4,7:55.0,Defensive rebound by M. Plumlee,,87,74
406,4,7:47.0,W. Barton misses 2-pt layup from 2 ft,,87,74
407,4,7:45.0,,Defensive rebound by K. Towns,87,74
408,4,7:41.0,,Offensive foul by K. Towns (drawn by M. Plumlee),87,74
409,4,7:41.0,,Turnover by K. Towns (offensive foul),87,74
410,4,7:41.0,G. Harris enters the game for T. Craig,,87,74
411,4,7:32.0,Offensive foul by W. Barton (drawn by T. Graham),,87,74
412,4,7:32.0,Turnover by W. Barton (offensive foul),,87,74
413,4,7:18.0,,Personal foul by M. Plumlee (drawn by A. Wiggins),87,74
414,4,7:08.0,,Personal foul by G. Harris (drawn by K. Towns),87,74
415,4,7:03.0,,A. Wiggins misses 2-pt jump shot from 18 ft,87,74
416,4,7:02.0,,Offensive rebound by K. Towns,87,74
417,4,6:59.0,,K. Towns misses 2-pt hook shot from 3 ft,87,74
418,4,6:58.0,,Offensive rebound by R. Covington,87,74
419,4,6:58.0,,R. Covington misses 2-pt layup from 3 ft,87,74
420,4,6:56.0,,Offensive rebound by J. Okogie,87,74
421,4,6:50.0,,R. Covington misses 2-pt layup from 1 ft,87,74
422,4,6:49.0,Defensive rebound by M. Plumlee,,87,74
423,4,6:43.0,G. Harris makes 3-pt jump shot from 23 ft (assist by M. Morris),,90,74
424,4,6:41.0,,Minnesota full timeout,90,74
425,4,6:41.0,,J. Culver enters the game for R. Covington,90,74
426,4,6:41.0,,J. Layman enters the game for A. Wiggins,90,74
427,4,6:25.0,,K. Towns misses 2-pt jump shot from 14 ft (block by M. Plumlee),90,74
428,4,6:25.0,,Offensive rebound by Team,90,74
429,4,6:23.0,,K. Towns makes 2-pt jump shot from 22 ft (assist by J. Culver),90,76
430,4,6:11.0,,Flagrant foul type 1 by M. Plumlee (drawn by K. Towns),90,76
431,4,6:11.0,Turnover by M. Plumlee (turnover),,90,76
432,4,6:11.0,Instant Replay (Request: Ruling Stands),,90,76
433,4,6:11.0,,K. Towns makes flagrant free throw 1 of 2,90,77
434,4,6:11.0,,K. Towns makes flagrant free throw 2 of 2,90,78
435,4,6:11.0,N. Jokić enters the game for M. Morris,,90,78
436,4,6:11.0,J. Murray enters the game for M. Plumlee,,90,78
437,4,6:03.0,,Shooting foul by G. Harris (drawn by J. Okogie),90,78
438,4,6:03.0,,J. Okogie makes free throw 1 of 2,90,79
439,4,6:03.0,,J. Okogie misses free throw 2 of 2,90,79
440,4,6:01.0,Defensive rebound by W. Barton,,90,79
441,4,5:39.0,N. Jokić misses 2-pt layup from 8 ft,,90,79
442,4,5:36.0,,Defensive rebound by K. Towns,90,79
443,4,5:21.0,,K. Towns misses 3-pt jump shot from 32 ft,90,79
444,4,5:17.0,Defensive rebound by N. Jokić,,90,79
445,4,5:11.0,Offensive foul by J. Murray (drawn by K. Towns),,90,79
446,4,5:11.0,Turnover by J. Murray (offensive foul),,90,79
447,4,5:11.0,P. Millsap enters the game for J. Grant,,90,79
448,4,5:11.0,,G. Dieng enters the game for J. Culver,90,79
449,4,5:11.0,,A. Wiggins enters the game for K. Towns,90,79
450,4,4:53.0,,T. Graham makes 2-pt layup from 2 ft,90,81
451,4,4:35.0,J. Murray misses 2-pt jump shot from 9 ft,,90,81
452,4,4:32.0,Offensive rebound by P. Millsap,,90,81
453,4,4:29.0,Turnover by P. Millsap (lost ball; steal by G. Dieng),,90,81
454,4,4:18.0,,Turnover by G. Dieng (traveling),90,81
455,4,4:05.0,Personal foul by G. Dieng (drawn by N. Jokić),,90,81
456,4,3:59.0,Offensive foul by J. Murray (drawn by G. Dieng),,90,81
457,4,3:59.0,Turnover by J. Murray (offensive foul),,90,81
458,4,3:58.0,,Personal foul by J. Murray (drawn by J. Okogie),90,81
459,4,3:58.0,,J. Okogie makes free throw 1 of 2,90,82
460,4,3:58.0,,K. Towns enters the game for G. Dieng,90,82
461,4,3:58.0,,J. Okogie misses free throw 2 of 2,90,82
462,4,3:56.0,Defensive rebound by J. Murray,,90,82
463,4,3:53.0,Denver full timeout,,90,82
464,4,3:43.0,N. Jokić misses 2-pt jump shot from 13 ft,,90,82
465,4,3:40.0,,Defensive rebound by J. Layman,90,82
466,4,3:25.0,,J. Layman misses 3-pt jump shot from 25 ft,90,82
467,4,3:20.0,Defensive rebound by J. Murray,,90,82
468,4,3:10.0,N. Jokić misses 3-pt jump shot from 25 ft,,90,82
469,4,3:08.0,,Defensive rebound by J. Okogie,90,82
470,4,3:08.0,,Personal foul by P. Millsap (drawn by J. Okogie),90,82
471,4,3:08.0,,J. Okogie misses free throw 1 of 2,90,82
472,4,3:08.0,,Offensive rebound by Team,90,82
473,4,3:08.0,,R. Covington enters the game for J. Layman,90,82
474,4,3:08.0,,J. Okogie makes free throw 2 of 2,90,83
475,4,2:55.0,Turnover by P. Millsap (bad pass; steal by R. Covington),,90,83
476,4,2:47.0,,Shooting foul by W. Barton (drawn by T. Graham),90,83
477,4,2:47.0,,T. Graham makes free throw 1 of 2,90,84
478,4,2:47.0,,T. Graham makes free throw 2 of 2,90,85
479,4,2:35.0,G. Harris misses 3-pt jump shot from 25 ft,,90,85
480,4,2:31.0,,Defensive rebound by K. Towns,90,85
481,4,2:29.0,,Shooting foul by G. Harris (drawn by A. Wiggins),90,85
482,4,2:29.0,M. Morris enters the game for G. Harris,,90,85
483,4,2:29.0,,A. Wiggins makes free throw 1 of 2,90,86
484,4,2:29.0,,A. Wiggins makes free throw 2 of 2,90,87
485,4,2:16.0,W. Barton misses 2-pt jump shot from 19 ft,,90,87
486,4,2:12.0,Offensive rebound by N. Jokić,,90,87
487,4,2:06.0,J. Murray misses 2-pt jump shot from 16 ft,,90,87
488,4,2:02.0,,Defensive rebound by R. Covington,90,87
489,4,1:52.0,,K. Towns misses 3-pt jump shot from 26 ft,90,87
490,4,1:49.0,Defensive rebound by W. Barton,,90,87
491,4,1:30.0,Turnover by J. Murray (lost ball; steal by R. Covington),,90,87
492,4,1:15.0,,K. Towns misses 3-pt jump shot from 26 ft,90,87
493,4,1:12.0,Defensive rebound by M. Morris,,90,87
494,4,0:54.0,Turnover by J. Murray (out of bounds lost ball),,90,87
495,4,0:54.0,Instant Replay (Request: Ruling Stands),,90,87
496,4,0:42.0,,K. Towns makes 3-pt jump shot from 23 ft (assist by A. Wiggins),90,90
497,4,0:41.0,Denver full timeout,,90,90
498,4,0:34.0,J. Murray misses 2-pt jump shot from 19 ft,,90,90
499,4,0:31.0,,Defensive rebound by A. Wiggins,90,90
500,4,0:12.0,,A. Wiggins misses 3-pt jump shot from 27 ft,90,90
501,4,0:09.0,Defensive rebound by W. Barton,,90,90
502,4,0:09.0,Denver full timeout,,90,90
503,4,0:00.0,J. Murray misses 2-pt jump shot from 17 ft,,90,90
504,4,0:00.0,Offensive rebound by Team,,90,90
505,1OT,4:42.0,,A. Wiggins makes 2-pt layup from 3 ft,90,92
506,1OT,4:20.0,N. Jokić misses 2-pt jump shot from 16 ft,,90,92
507,1OT,4:18.0,Offensive rebound by Team,,90,92
508,1OT,4:18.0,T. Craig enters the game for M. Morris,,90,92
509,1OT,4:12.0,Personal foul by T. Graham (drawn by W. Barton),,90,92
510,1OT,4:05.0,Turnover by P. Millsap (bad pass),,90,92
511,1OT,3:51.0,,A. Wiggins misses 3-pt jump shot from 25 ft,90,92
512,1OT,3:49.0,Defensive rebound by W. Barton,,90,92
513,1OT,3:41.0,T. Craig misses 3-pt jump shot from 25 ft,,90,92
514,1OT,3:41.0,Offensive rebound by N. Jokić,,90,92
515,1OT,3:40.0,N. Jokić makes 2-pt layup from 2 ft,,92,92
516,1OT,3:40.0,Shooting foul by J. Okogie (drawn by N. Jokić),,92,92
517,1OT,3:40.0,N. Jokić misses free throw 1 of 1,,92,92
518,1OT,3:38.0,,Defensive rebound by K. Towns,92,92
519,1OT,3:18.0,,R. Covington misses 2-pt jump shot from 16 ft,92,92
520,1OT,3:16.0,Defensive rebound by J. Murray,,92,92
521,1OT,3:07.0,W. Barton makes 3-pt jump shot from 24 ft (assist by N. Jokić),,95,92
522,1OT,2:54.0,,K. Towns misses 3-pt jump shot from 23 ft,95,92
523,1OT,2:51.0,,Offensive rebound by T. Graham,95,92
524,1OT,2:50.0,,T. Graham misses 2-pt layup from 2 ft,95,92
525,1OT,2:50.0,Defensive rebound by W. Barton,,95,92
526,1OT,2:28.0,N. Jokić misses 2-pt jump shot from 20 ft,,95,92
527,1OT,2:25.0,Offensive rebound by N. Jokić,,95,92
528,1OT,2:24.0,N. Jokić misses 2-pt layup from 3 ft (block by K. Towns),,95,92
529,1OT,2:24.0,Offensive rebound by Team,,95,92
530,1OT,2:17.0,N. Jokić misses 2-pt jump shot from 11 ft,,95,92
531,1OT,2:15.0,,Defensive rebound by J. Okogie,95,92
532,1OT,2:03.0,,A. Wiggins makes 2-pt layup from 2 ft,95,94
533,1OT,1:52.0,W. Barton makes 3-pt jump shot from 25 ft (assist by N. Jokić),,98,94
534,1OT,1:41.0,,Personal foul by T. Craig (drawn by A. Wiggins),98,94
535,1OT,1:29.0,,J. Okogie makes 2-pt dunk at rim (assist by K. Towns),98,96
536,1OT,1:06.0,W. Barton misses 2-pt jump shot from 15 ft,,98,96
537,1OT,1:04.0,,Defensive rebound by A. Wiggins,98,96
538,1OT,0:51.0,,K. Towns misses 3-pt jump shot from 23 ft,98,96
539,1OT,0:48.0,,Offensive rebound by J. Okogie,98,96
540,1OT,0:46.0,,R. Covington misses 3-pt jump shot from 25 ft,98,96
541,1OT,0:42.0,Defensive rebound by W. Barton,,98,96
542,1OT,0:42.0,Personal foul by J. Okogie (drawn by W. Barton),,98,96
543,1OT,0:29.0,Turnover by J. Murray (bad pass; steal by J. Okogie),,98,96
544,1OT,0:26.0,,R. Covington makes 2-pt layup from 1 ft (assist by J. Okogie),98,98
545,1OT,0:26.0,Denver full timeout,,98,98
546,1OT,0:03.0,N. Jokić makes 2-pt jump shot from 15 ft,,100,98
547,1OT,0:02.0,,Minnesota full timeout,100,98
548,1OT,0:02.0,J. Grant enters the game for N. Jokić,,100,98
549,1OT,0:02.0,M. Plumlee enters the game for J. Murray,,100,98
550,1OT,0:02.0,,J. Layman enters the game for T. Graham,100,98
551,1OT,0:02.0,,Minnesota full timeout,100,98
552,1OT,0:00.0,,J. Okogie misses 3-pt jump shot from 23 ft,100,98
553,1OT,0:00.0,,Offensive rebound by Team,100,98
