,QUARTER,TIME_REMAINING,INDIANA_ACTION,MIAMI_ACTION,INDIANA_SCORE,MIAMI_SCORE
380,4,2:21.0,,J. Butler makes 2-pt jump shot from 19 ft,108,109
381,4,2:03.0,Shooting foul by J. Butler (drawn by T. Warren),,108,109
382,4,2:03.0,T. Warren makes free throw 1 of 2,,109,109
383,4,2:03.0,T. Warren makes free throw 2 of 2,,110,109
384,4,1:47.0,,B. Adebayo makes 2-pt layup from 3 ft,110,111
385,4,1:35.0,A. Holiday misses 2-pt jump shot from 16 ft,,110,111
386,4,1:30.0,,Defensive rebound by J. Butler,110,111
387,4,1:16.0,,G. Dragić misses 3-pt jump shot from 29 ft,110,111
388,4,1:12.0,,Offensive rebound by B. Adebayo,110,111
389,4,1:10.0,,Offensive foul by J. Butler (drawn by T. Warren),110,111
390,4,1:10.0,,Turnover by J. Butler (offensive foul),110,111
391,4,1:10.0,Indiana full timeout,,110,111
392,4,0:57.0,J. Lamb misses 2-pt jump shot from 20 ft,,110,111
393,4,0:54.0,,Defensive rebound by B. Adebayo,110,111
394,4,0:39.0,,J. Butler misses 2-pt jump shot from 12 ft,110,111
395,4,0:37.0,Defensive rebound by T. Warren,,110,111
396,4,0:30.0,J. Lamb makes 2-pt jump shot from 8 ft,,112,111
397,4,0:30.0,,Miami full timeout,112,111
398,4,0:30.0,E. Sumner enters the game for A. Holiday,,112,111
399,4,0:22.0,,J. Butler misses 2-pt jump shot from 6 ft,112,111
400,4,0:20.0,,Offensive rebound by J. Butler,112,111
401,4,0:12.0,,K. Nunn misses 2-pt layup from 3 ft,112,111
402,4,0:11.0,,Offensive rebound by B. Adebayo,112,111
403,4,0:06.0,,G. Dragić makes 2-pt jump shot from 9 ft (assist by B. Adebayo),112,113
404,4,0:06.0,Indiana full timeout,,112,113
405,4,0:06.0,A. Holiday enters the game for J. Holiday,,112,113
406,4,0:06.0,D. McDermott enters the game for E. Sumner,,112,113
407,4,0:06.0,,D. Jones enters the game for D. Robinson,112,113
408,4,0:01.0,A. Holiday misses 2-pt jump shot from 12 ft,,112,113
409,4,0:00.0,Offensive rebound by Team,,112,113
