,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,ORLANDO_ACTION,MILWAUKEE_SCORE,ORLANDO_SCORE
370,4,9:40.0,Personal foul by E. Fournier (drawn by K. Middleton),,88,78
371,4,9:33.0,W. Matthews misses 2-pt layup from 9 ft (block by M. Bamba),,88,78
372,4,9:28.0,,Defensive rebound by G. Clark,88,78
373,4,9:22.0,,M. Carter-Williams makes 2-pt hook shot from 6 ft,88,80
374,4,9:11.0,B. Lopez makes 3-pt jump shot from 25 ft (assist by K. Middleton),,91,80
375,4,8:53.0,,E. Fournier misses 3-pt jump shot from 25 ft,91,80
376,4,8:51.0,Defensive rebound by B. Lopez,,91,80
377,4,8:36.0,K. Middleton makes 2-pt jump shot from 17 ft,,93,80
378,4,8:23.0,,E. Fournier makes 2-pt layup from 3 ft (assist by M. Carter-Williams),93,82
379,4,8:11.0,Shooting foul by M. Bamba (drawn by K. Middleton),,93,82
380,4,8:11.0,,Orlando full timeout,93,82
381,4,8:11.0,,Instant Replay (Challenge: Ruling Stands),93,82
382,4,8:11.0,G. Antetokounmpo enters the game for E. Bledsoe,,93,82
383,4,8:11.0,D. DiVincenzo enters the game for E. İlyasova,,93,82
384,4,8:11.0,,A. Gordon enters the game for M. Bamba,93,82
385,4,8:11.0,,N. Vučević enters the game for G. Clark,93,82
386,4,8:11.0,K. Middleton makes free throw 1 of 2,,94,82
387,4,8:11.0,K. Middleton makes free throw 2 of 2,,95,82
388,4,7:55.0,,N. Vučević misses 2-pt jump shot from 21 ft,95,82
389,4,7:50.0,Defensive rebound by W. Matthews,,95,82
390,4,7:41.0,Shooting foul by A. Gordon (drawn by B. Lopez),,95,82
391,4,7:41.0,B. Lopez misses free throw 1 of 2,,95,82
392,4,7:41.0,Offensive rebound by Team,,95,82
393,4,7:41.0,,M. Fultz enters the game for E. Fournier,95,82
394,4,7:41.0,B. Lopez misses free throw 2 of 2,,95,82
395,4,7:39.0,,Defensive rebound by A. Gordon,95,82
396,4,7:28.0,,M. Fultz makes 2-pt jump shot from 16 ft (assist by M. Carter-Williams),95,84
397,4,7:05.0,D. DiVincenzo misses 3-pt jump shot from 25 ft,,95,84
398,4,7:03.0,,Defensive rebound by M. Carter-Williams,95,84
399,4,6:51.0,,Turnover by N. Vučević (bad pass; steal by K. Middleton),95,84
400,4,6:47.0,W. Matthews misses 3-pt jump shot from 25 ft,,95,84
401,4,6:42.0,,Defensive rebound by T. Ross,95,84
402,4,6:33.0,,M. Fultz misses 3-pt jump shot from 23 ft,95,84
403,4,6:30.0,Defensive rebound by B. Lopez,,95,84
404,4,6:19.0,B. Lopez makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),,98,84
405,4,6:04.0,,M. Fultz makes 2-pt jump shot from 11 ft,98,86
406,4,5:43.0,K. Middleton makes 3-pt jump shot from 26 ft,,101,86
407,4,5:22.0,,N. Vučević makes 2-pt layup from 2 ft (assist by A. Gordon),101,88
408,4,5:06.0,B. Lopez misses 2-pt layup from 5 ft (block by M. Carter-Williams),,101,88
409,4,5:06.0,Offensive rebound by Team,,101,88
410,4,5:06.0,E. Bledsoe enters the game for K. Middleton,,101,88
411,4,5:06.0,,E. Fournier enters the game for M. Carter-Williams,101,88
412,4,4:57.0,Turnover by G. Antetokounmpo (lost ball; steal by E. Fournier),,101,88
413,4,4:47.0,,T. Ross makes 2-pt jump shot from 18 ft (assist by A. Gordon),101,90
414,4,4:47.0,Milwaukee full timeout,,101,90
415,4,4:33.0,D. DiVincenzo makes 2-pt layup from 3 ft (assist by G. Antetokounmpo),,103,90
416,4,4:12.0,,T. Ross misses 3-pt jump shot from 25 ft (block by W. Matthews),103,90
417,4,4:08.0,Defensive rebound by G. Antetokounmpo,,103,90
418,4,4:06.0,W. Matthews misses 3-pt jump shot from 25 ft,,103,90
419,4,4:02.0,,Defensive rebound by M. Fultz,103,90
420,4,3:51.0,,M. Fultz makes 3-pt jump shot from 25 ft (assist by N. Vučević),103,93
421,4,3:27.0,W. Matthews misses 3-pt jump shot from 27 ft,,103,93
422,4,3:27.0,,Defensive rebound by Team,103,93
423,4,3:27.0,E. İlyasova enters the game for B. Lopez,,103,93
424,4,3:27.0,K. Middleton enters the game for W. Matthews,,103,93
425,4,3:09.0,,M. Fultz misses 3-pt jump shot from 25 ft,103,93
426,4,3:07.0,Defensive rebound by G. Antetokounmpo,,103,93
427,4,3:07.0,Milwaukee full timeout,,103,93
428,4,2:50.0,Shooting foul by A. Gordon (drawn by G. Antetokounmpo),,103,93
429,4,2:50.0,G. Antetokounmpo makes free throw 1 of 2,,104,93
430,4,2:50.0,G. Antetokounmpo makes free throw 2 of 2,,105,93
431,4,2:30.0,Violation by Team (kicked ball),,105,93
432,4,2:30.0,W. Matthews enters the game for D. DiVincenzo,,105,93
433,4,2:21.0,,M. Fultz misses 2-pt layup from 4 ft,105,93
434,4,2:21.0,,Offensive rebound by Team,105,93
435,4,2:18.0,,E. Fournier misses 2-pt layup from 4 ft,105,93
436,4,2:15.0,Defensive rebound by E. İlyasova,,105,93
437,4,2:11.0,E. Bledsoe makes 2-pt layup from 4 ft,,107,93
438,4,2:08.0,,Personal foul by E. Bledsoe (drawn by M. Fultz),107,93
439,4,1:58.0,,T. Ross makes 2-pt jump shot from 11 ft (assist by N. Vučević),107,95
440,4,1:49.0,E. İlyasova makes 2-pt layup from 4 ft (assist by E. Bledsoe),,109,95
441,4,1:38.0,,E. Fournier misses 3-pt jump shot from 25 ft,109,95
442,4,1:34.0,Defensive rebound by G. Antetokounmpo,,109,95
443,4,1:23.0,E. Bledsoe misses 3-pt jump shot from 24 ft,,109,95
444,4,1:20.0,,Defensive rebound by N. Vučević,109,95
445,4,1:11.0,,T. Ross misses 3-pt jump shot from 25 ft,109,95
446,4,1:08.0,Defensive rebound by E. İlyasova,,109,95
447,4,0:51.0,K. Middleton makes 2-pt jump shot from 12 ft,,111,95
448,4,0:46.0,,Personal take foul by W. Matthews (drawn by M. Fultz),111,95
449,4,0:46.0,P. Connaughton enters the game for G. Antetokounmpo,,111,95
450,4,0:46.0,D. DiVincenzo enters the game for E. Bledsoe,,111,95
451,4,0:46.0,R. Lopez enters the game for K. Middleton,,111,95
452,4,0:46.0,,M. Bamba enters the game for E. Fournier,111,95
453,4,0:46.0,,M. Carter-Williams enters the game for M. Fultz,111,95
454,4,0:46.0,,G. Clark enters the game for A. Gordon,111,95
455,4,0:46.0,,M. Frazier enters the game for T. Ross,111,95
456,4,0:46.0,,V. Law enters the game for N. Vučević,111,95
457,4,0:32.0,,V. Law misses 2-pt jump shot from 20 ft,111,95
458,4,0:28.0,Defensive rebound by P. Connaughton,,111,95
459,4,0:11.0,W. Matthews misses 3-pt jump shot from 25 ft,,111,95
460,4,0:05.0,Offensive rebound by P. Connaughton,,111,95
