,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MIAMI_ACTION,ATLANTA_SCORE,MIAMI_SCORE
387,4,5:42.0,,B. Adebayo makes 2-pt layup from 1 ft (assist by J. Butler),107,106
388,4,5:42.0,Atlanta full timeout,,107,106
389,4,5:42.0,K. Huerter enters the game for V. Carter,,107,106
390,4,5:42.0,A. Len enters the game for C. Reddish,,107,106
391,4,5:18.0,D. Hunter makes 2-pt jump shot from 10 ft (assist by K. Huerter),,109,106
392,4,5:04.0,,J. Butler misses 2-pt layup from 1 ft,109,106
393,4,5:02.0,Defensive rebound by A. Len,,109,106
394,4,4:47.0,D. Hunter misses 3-pt jump shot from 25 ft,,109,106
395,4,4:44.0,,Defensive rebound by J. Butler,109,106
396,4,4:31.0,,K. Nunn misses 3-pt jump shot from 23 ft,109,106
397,4,4:28.0,Defensive rebound by D. Hunter,,109,106
398,4,4:15.0,D. Hunter makes 2-pt dunk from 1 ft (assist by A. Len),,111,106
399,4,4:15.0,,Miami full timeout,111,106
400,4,3:56.0,,K. Nunn makes 2-pt jump shot from 9 ft,111,108
401,4,3:40.0,T. Young misses 3-pt jump shot from 25 ft,,111,108
402,4,3:37.0,,Defensive rebound by D. Robinson,111,108
403,4,3:26.0,,J. Butler misses 3-pt jump shot from 25 ft,111,108
404,4,3:23.0,,Offensive rebound by D. Jones,111,108
405,4,3:21.0,,D. Jones misses 2-pt layup from 3 ft (block by K. Huerter),111,108
406,4,3:19.0,,Offensive rebound by Team,111,108
407,4,3:14.0,,D. Robinson makes 3-pt jump shot from 24 ft (assist by B. Adebayo),111,111
408,4,3:03.0,Personal foul by D. Jones (drawn by T. Young),,111,111
409,4,2:48.0,K. Huerter misses 3-pt jump shot from 23 ft,,111,111
410,4,2:46.0,,Defensive rebound by B. Adebayo,111,111
411,4,2:29.0,,B. Adebayo misses 2-pt layup from 1 ft,111,111
412,4,2:28.0,,Offensive rebound by B. Adebayo,111,111
413,4,2:26.0,,B. Adebayo misses 2-pt layup from 2 ft,111,111
414,4,2:24.0,Defensive rebound by K. Huerter,,111,111
415,4,2:06.0,J. Parker makes 2-pt dunk from 2 ft (assist by D. Hunter),,113,111
416,4,1:54.0,,D. Robinson misses 3-pt jump shot from 26 ft,113,111
417,4,1:54.0,Defensive rebound by T. Young,,113,111
418,4,1:35.0,T. Young makes 2-pt layup from 2 ft,,115,111
419,4,1:18.0,,Shooting foul by D. Hunter (drawn by J. Butler),115,111
420,4,1:18.0,,J. Butler misses free throw 1 of 2,115,111
421,4,1:18.0,,Offensive rebound by Team,115,111
422,4,1:18.0,,J. Butler misses free throw 2 of 2,115,111
423,4,1:15.0,Defensive rebound by T. Young,,115,111
424,4,0:59.0,A. Len makes 2-pt dunk from 2 ft (assist by T. Young),,117,111
425,4,0:59.0,,Miami full timeout,117,111
426,4,0:59.0,D. Bembry enters the game for J. Parker,,117,111
427,4,0:59.0,V. Carter enters the game for T. Young,,117,111
428,4,0:54.0,,D. Robinson makes 3-pt jump shot from 25 ft (assist by J. Butler),117,114
429,4,0:39.0,D. Bembry misses 2-pt layup from 4 ft (block by D. Jones),,117,114
430,4,0:39.0,,Defensive rebound by D. Jones,117,114
431,4,0:29.0,,J. Butler makes 3-pt jump shot from 24 ft (assist by D. Robinson),117,117
432,4,0:29.0,Atlanta full timeout,,117,117
433,4,0:29.0,J. Parker enters the game for D. Bembry,,117,117
434,4,0:29.0,T. Young enters the game for A. Len,,117,117
435,4,0:06.0,D. Hunter misses 3-pt jump shot from 23 ft,,117,117
436,4,0:06.0,Offensive rebound by Team,,117,117
437,4,0:05.0,Turnover by Team (shot clock),,117,117
438,4,0:05.0,D. Bembry enters the game for J. Parker,,117,117
439,4,0:05.0,C. Reddish enters the game for T. Young,,117,117
440,4,0:05.0,,T. Herro enters the game for D. Jones,117,117
441,4,0:00.0,,J. Butler misses 2-pt jump shot from 18 ft,117,117
442,4,0:00.0,,Offensive rebound by Team,117,117
443,1OT,4:43.0,,D. Robinson makes 3-pt jump shot from 28 ft (assist by B. Adebayo),117,120
444,1OT,4:30.0,Turnover by V. Carter (bad pass; steal by D. Jones),,117,120
445,1OT,4:29.0,,Personal foul by T. Young (drawn by D. Jones),117,120
446,1OT,4:14.0,,B. Adebayo makes 2-pt dunk from 2 ft (assist by D. Robinson),117,122
447,1OT,3:55.0,A. Len misses 3-pt jump shot from 25 ft,,117,122
448,1OT,3:53.0,,Defensive rebound by J. Butler,117,122
449,1OT,3:50.0,,D. Jones makes 2-pt dunk from 2 ft (assist by D. Robinson),117,124
450,1OT,3:50.0,Atlanta full timeout,,117,124
451,1OT,3:50.0,J. Parker enters the game for A. Len,,117,124
452,1OT,3:38.0,T. Young misses 3-pt jump shot from 26 ft,,117,124
453,1OT,3:36.0,,Defensive rebound by B. Adebayo,117,124
454,1OT,3:21.0,,B. Adebayo makes 2-pt layup from 2 ft (assist by D. Robinson),117,126
455,1OT,3:21.0,,Shooting foul by V. Carter (drawn by B. Adebayo),117,126
456,1OT,3:21.0,,B. Adebayo makes free throw 1 of 1,117,127
457,1OT,3:13.0,Shooting foul by B. Adebayo (drawn by J. Parker),,117,127
458,1OT,3:13.0,J. Parker misses free throw 1 of 2,,117,127
459,1OT,3:13.0,Offensive rebound by Team,,117,127
460,1OT,3:13.0,C. Reddish enters the game for A. Crabbe,,117,127
461,1OT,3:13.0,J. Parker misses free throw 2 of 2,,117,127
462,1OT,3:09.0,,Defensive rebound by B. Adebayo,117,127
463,1OT,2:46.0,,K. Nunn misses 3-pt jump shot from 26 ft,117,127
464,1OT,2:39.0,Defensive rebound by D. Hunter,,117,127
465,1OT,2:36.0,J. Parker misses 2-pt layup from 2 ft,,117,127
466,1OT,2:34.0,,Defensive rebound by K. Nunn,117,127
467,1OT,2:18.0,,D. Robinson makes 3-pt jump shot from 26 ft (assist by J. Butler),117,130
468,1OT,2:09.0,Personal foul by D. Jones (drawn by T. Young),,117,130
469,1OT,1:59.0,C. Reddish misses 2-pt jump shot from 17 ft,,117,130
470,1OT,1:56.0,,Defensive rebound by J. Butler,117,130
471,1OT,1:45.0,,D. Robinson misses 3-pt jump shot from 28 ft,117,130
472,1OT,1:43.0,,Offensive rebound by B. Adebayo,117,130
473,1OT,1:42.0,,B. Adebayo makes 2-pt layup from 3 ft,117,132
474,1OT,1:32.0,T. Young misses 2-pt jump shot from 22 ft,,117,132
475,1OT,1:32.0,,Defensive rebound by K. Nunn,117,132
476,1OT,1:24.0,,Shooting foul by T. Young (drawn by D. Jones),117,132
477,1OT,1:24.0,,D. Jones misses free throw 1 of 2,117,132
478,1OT,1:24.0,,Offensive rebound by Team,117,132
479,1OT,1:24.0,D. Bembry enters the game for V. Carter,,117,132
480,1OT,1:24.0,A. Crabbe enters the game for J. Parker,,117,132
481,1OT,1:24.0,B. Fernando enters the game for T. Young,,117,132
482,1OT,1:24.0,,D. Jones makes free throw 2 of 2,117,133
483,1OT,1:14.0,C. Reddish makes 2-pt layup from 11 ft,,119,133
484,1OT,0:54.0,,B. Adebayo makes 2-pt jump shot from 9 ft (assist by J. Butler),119,135
485,1OT,0:49.0,Personal take foul by B. Adebayo (drawn by B. Fernando),,119,135
486,1OT,0:49.0,,D. Macon enters the game for B. Adebayo,119,135
487,1OT,0:49.0,,K. Okpala enters the game for J. Butler,119,135
488,1OT,0:49.0,,C. Silva enters the game for D. Jones,119,135
489,1OT,0:35.0,C. Reddish misses 2-pt jump shot from 5 ft,,119,135
490,1OT,0:33.0,Offensive rebound by C. Reddish,,119,135
491,1OT,0:32.0,C. Reddish makes 2-pt layup from 4 ft,,121,135
492,1OT,0:16.0,,K. Nunn misses 3-pt jump shot from 26 ft,121,135
493,1OT,0:16.0,Defensive rebound by Team,,121,135
494,1OT,0:02.0,D. Bembry misses 3-pt jump shot from 25 ft,,121,135
495,1OT,0:01.0,Offensive rebound by Team,,121,135
