,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,LA LAKERS_ACTION,OKLAHOMA CITY_SCORE,LA LAKERS_SCORE
380,4,8:15.0,A. Nader makes free throw 1 of 2,,90,98
381,4,8:15.0,,K. Caldwell-Pope enters the game for R. Rondo,90,98
382,4,8:15.0,A. Nader makes free throw 2 of 2,,91,98
383,4,8:08.0,,Personal foul by A. Nader (drawn by A. Caruso),91,98
384,4,8:08.0,D. Gallinari enters the game for A. Nader,,91,98
385,4,7:55.0,,L. James misses 2-pt jump shot from 12 ft,91,98
386,4,7:54.0,,Offensive rebound by Team,91,98
387,4,7:54.0,Loose ball foul by N. Noel (drawn by J. McGee),,91,98
388,4,7:45.0,,L. James makes 2-pt jump shot from 4 ft,91,100
389,4,7:23.0,N. Noel makes 2-pt hook shot from 5 ft (assist by D. Schröder),,93,100
390,4,7:14.0,,LA Lakers full timeout,93,100
391,4,7:14.0,,A. Davis enters the game for Q. Cook,93,100
392,4,7:01.0,,K. Caldwell-Pope misses 2-pt layup from 3 ft,93,100
393,4,6:58.0,,Offensive rebound by J. McGee,93,100
394,4,6:58.0,,J. McGee makes 2-pt dunk at rim,93,102
395,4,6:35.0,D. Schröder misses 3-pt jump shot from 26 ft,,93,102
396,4,6:31.0,,Defensive rebound by L. James,93,102
397,4,6:28.0,,Turnover by A. Davis (out of bounds lost ball),93,102
398,4,6:09.0,C. Paul misses 3-pt jump shot from 27 ft,,93,102
399,4,6:07.0,,Defensive rebound by L. James,93,102
400,4,5:57.0,,L. James misses 3-pt jump shot from 27 ft,93,102
401,4,5:53.0,Defensive rebound by C. Paul,,93,102
402,4,5:50.0,D. Burton makes 2-pt layup from 2 ft (assist by C. Paul),,95,102
403,4,5:24.0,,A. Davis misses 2-pt jump shot from 18 ft,95,102
404,4,5:21.0,Defensive rebound by D. Schröder,,95,102
405,4,5:04.0,D. Schröder misses 2-pt layup from 3 ft (block by A. Davis),,95,102
406,4,5:02.0,,Defensive rebound by L. James,95,102
407,4,5:01.0,,Personal foul by D. Gallinari (drawn by L. James),95,102
408,4,5:01.0,S. Gilgeous-Alexander enters the game for D. Schröder,,95,102
409,4,5:01.0,,D. Green enters the game for A. Caruso,95,102
410,4,4:50.0,,A. Davis makes 2-pt dunk from 1 ft (assist by L. James),95,104
411,4,4:32.0,Personal foul by K. Caldwell-Pope (drawn by S. Gilgeous-Alexander),,95,104
412,4,4:23.0,D. Gallinari makes 3-pt jump shot from 26 ft (assist by C. Paul),,98,104
413,4,4:08.0,,A. Davis makes 2-pt jump shot from 15 ft (assist by L. James),98,106
414,4,4:08.0,T. Ferguson enters the game for D. Burton,,98,106
415,4,3:43.0,Turnover by N. Noel (step out of bounds),,98,106
416,4,3:22.0,,L. James makes 3-pt jump shot from 26 ft,98,109
417,4,3:19.0,Oklahoma City full timeout,,98,109
418,4,3:08.0,Shooting foul by A. Davis (drawn by D. Gallinari),,98,109
419,4,3:08.0,D. Gallinari makes free throw 1 of 2,,99,109
420,4,3:08.0,D. Schröder enters the game for T. Ferguson,,99,109
421,4,3:08.0,D. Gallinari makes free throw 2 of 2,,100,109
422,4,2:52.0,,Personal foul by C. Paul (drawn by L. James),100,109
423,4,2:45.0,,A. Davis misses 2-pt jump shot from 19 ft,100,109
424,4,2:42.0,Defensive rebound by N. Noel,,100,109
425,4,2:34.0,N. Noel makes 2-pt dunk at rim (assist by C. Paul),,102,109
426,4,2:11.0,,Turnover by L. James (lost ball; steal by C. Paul),102,109
427,4,2:08.0,S. Gilgeous-Alexander makes 2-pt layup from 3 ft (assist by C. Paul),,104,109
428,4,2:08.0,Shooting foul by D. Green (drawn by S. Gilgeous-Alexander),,104,109
429,4,2:08.0,S. Gilgeous-Alexander makes free throw 1 of 1,,105,109
430,4,1:43.0,,D. Green misses 3-pt jump shot from 23 ft,105,109
431,4,1:42.0,,Offensive rebound by A. Davis,105,109
432,4,1:42.0,,A. Davis misses 2-pt layup at rim,105,109
433,4,1:42.0,Defensive rebound by Team,,105,109
434,4,1:42.0,,R. Rondo enters the game for J. McGee,105,109
435,4,1:24.0,Shooting foul by L. James (drawn by D. Gallinari),,105,109
436,4,1:24.0,D. Gallinari makes free throw 1 of 2,,106,109
437,4,1:24.0,D. Gallinari makes free throw 2 of 2,,107,109
438,4,1:01.0,,A. Davis misses 3-pt jump shot from 24 ft,107,109
439,4,0:56.0,,Offensive rebound by D. Green,107,109
440,4,0:55.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by D. Green),107,112
441,4,0:55.0,Oklahoma City full timeout,,107,112
442,4,0:35.0,Turnover by D. Gallinari (traveling),,107,112
443,4,0:30.0,,Personal take foul by C. Paul (drawn by L. James),107,112
444,4,0:30.0,,L. James misses free throw 1 of 2,107,112
445,4,0:30.0,,Offensive rebound by Team,107,112
446,4,0:30.0,,L. James misses free throw 2 of 2,107,112
447,4,0:29.0,Defensive rebound by S. Gilgeous-Alexander,,107,112
448,4,0:29.0,Instant Replay (Request: Ruling Stands),,107,112
449,4,0:17.0,C. Paul misses 3-pt jump shot from 26 ft,,107,112
450,4,0:13.0,Offensive rebound by N. Noel,,107,112
451,4,0:12.0,N. Noel misses 2-pt layup from 2 ft,,107,112
452,4,0:12.0,,Defensive rebound by A. Davis,107,112
