,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,MIAMI_ACTION,BROOKLYN_SCORE,MIAMI_SCORE
378,4,7:03.0,J. Harris makes 3-pt jump shot from 23 ft (assist by D. Jordan),,91,96
379,4,6:49.0,,G. Dragić makes 2-pt jump shot from 13 ft (assist by B. Adebayo),91,98
380,4,6:33.0,Shooting foul by G. Dragić (drawn by D. Jordan),,91,98
381,4,6:33.0,D. Jordan misses free throw 1 of 2,,91,98
382,4,6:33.0,Offensive rebound by Team,,91,98
383,4,6:33.0,,K. Nunn enters the game for D. Robinson,91,98
384,4,6:33.0,D. Jordan makes free throw 2 of 2,,92,98
385,4,6:18.0,,J. Butler makes 2-pt jump shot from 15 ft,92,100
386,4,6:08.0,T. Prince misses 3-pt jump shot from 26 ft,,92,100
387,4,6:01.0,Offensive rebound by T. Luwawu-Cabarrot,,92,100
388,4,6:01.0,S. Dinwiddie makes 2-pt jump shot from 8 ft (assist by D. Jordan),,94,100
389,4,6:01.0,Shooting foul by J. Crowder (drawn by S. Dinwiddie),,94,100
390,4,6:01.0,J. Allen enters the game for D. Jordan,,94,100
391,4,6:01.0,C. LeVert enters the game for T. Luwawu-Cabarrot,,94,100
392,4,6:01.0,S. Dinwiddie makes free throw 1 of 1,,95,100
393,4,5:53.0,Violation by Team (kicked ball),,95,100
394,4,5:49.0,,J. Butler makes 2-pt layup from 1 ft (assist by B. Adebayo),95,102
395,4,5:49.0,,Shooting foul by J. Allen (drawn by B. Adebayo),95,102
396,4,5:49.0,,J. Butler makes free throw 1 of 1,95,103
397,4,5:40.0,Personal foul by G. Dragić (drawn by J. Allen),,95,103
398,4,5:40.0,J. Allen misses free throw 1 of 2,,95,103
399,4,5:40.0,Offensive rebound by Team,,95,103
400,4,5:40.0,J. Allen makes free throw 2 of 2,,96,103
401,4,5:29.0,,Personal foul by T. Prince (drawn by J. Butler),96,103
402,4,5:23.0,,B. Adebayo makes 2-pt layup from 2 ft (assist by J. Butler),96,105
403,4,5:02.0,J. Harris makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,98,105
404,4,4:46.0,,J. Butler misses 2-pt jump shot from 10 ft,98,105
405,4,4:46.0,Defensive rebound by S. Dinwiddie,,98,105
406,4,4:39.0,J. Harris misses 3-pt jump shot from 23 ft,,98,105
407,4,4:35.0,,Defensive rebound by J. Crowder,98,105
408,4,4:25.0,,Shooting foul by S. Dinwiddie (drawn by J. Butler),98,105
409,4,4:25.0,,J. Butler makes free throw 1 of 2,98,106
410,4,4:25.0,,J. Butler makes free throw 2 of 2,98,107
411,4,4:12.0,T. Prince makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),,101,107
412,4,3:59.0,,B. Adebayo makes 2-pt layup from 1 ft (assist by G. Dragić),101,109
413,4,3:59.0,Brooklyn full timeout,,101,109
414,4,3:38.0,J. Allen makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),,103,109
415,4,3:18.0,,J. Butler misses 2-pt jump shot from 13 ft,103,109
416,4,3:15.0,,Offensive rebound by B. Adebayo,103,109
417,4,3:00.0,,G. Dragić misses 2-pt jump shot from 14 ft,103,109
418,4,2:56.0,,Offensive rebound by K. Nunn,103,109
419,4,2:44.0,,K. Nunn makes 3-pt jump shot from 24 ft (assist by G. Dragić),103,112
420,4,2:26.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,103,112
421,4,2:24.0,Offensive rebound by J. Allen,,103,112
422,4,2:19.0,Shooting foul by K. Nunn (drawn by S. Dinwiddie),,103,112
423,4,2:19.0,S. Dinwiddie makes free throw 1 of 2,,104,112
424,4,2:19.0,S. Dinwiddie makes free throw 2 of 2,,105,112
425,4,2:05.0,,B. Adebayo misses 2-pt jump shot from 13 ft,105,112
426,4,2:03.0,Defensive rebound by J. Allen,,105,112
427,4,1:56.0,J. Harris makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),,108,112
428,4,1:36.0,,J. Butler misses 2-pt jump shot from 6 ft,108,112
429,4,1:34.0,Defensive rebound by T. Prince,,108,112
430,4,1:20.0,S. Dinwiddie makes 2-pt layup from 1 ft,,110,112
431,4,1:00.0,,J. Butler misses 3-pt jump shot from 24 ft,110,112
432,4,0:57.0,Defensive rebound by J. Harris,,110,112
433,4,0:38.0,T. Prince misses 3-pt jump shot from 25 ft,,110,112
434,4,0:36.0,,Defensive rebound by B. Adebayo,110,112
435,4,0:13.0,,G. Dragić makes 2-pt jump shot from 17 ft,110,114
436,4,0:13.0,Brooklyn full timeout,,110,114
437,4,0:13.0,W. Chandler enters the game for J. Allen,,110,114
438,4,0:13.0,,D. Jones enters the game for G. Dragić,110,114
439,4,0:11.0,J. Harris makes 3-pt jump shot from 27 ft (assist by S. Dinwiddie),,113,114
440,4,0:11.0,,Miami full timeout,113,114
441,4,0:11.0,T. Luwawu-Cabarrot enters the game for J. Harris,,113,114
442,4,0:11.0,G. Temple enters the game for T. Prince,,113,114
443,4,0:11.0,,G. Dragić enters the game for J. Crowder,113,114
444,4,0:11.0,,A. Iguodala enters the game for D. Jones,113,114
445,4,0:11.0,,D. Robinson enters the game for K. Nunn,113,114
446,4,0:10.0,,Personal take foul by S. Dinwiddie (drawn by J. Butler),113,114
447,4,0:09.0,,Personal take foul by C. LeVert (drawn by J. Butler),113,114
448,4,0:09.0,,J. Butler misses free throw 1 of 2,113,114
449,4,0:09.0,,Offensive rebound by Team,113,114
450,4,0:09.0,J. Allen enters the game for T. Luwawu-Cabarrot,,113,114
451,4,0:09.0,D. Jordan enters the game for G. Temple,,113,114
452,4,0:09.0,,J. Crowder enters the game for G. Dragić,113,114
453,4,0:09.0,,D. Jones enters the game for D. Robinson,113,114
454,4,0:09.0,,J. Butler makes free throw 2 of 2,113,115
455,4,0:09.0,Brooklyn full timeout,,113,115
456,4,0:09.0,J. Harris enters the game for J. Allen,,113,115
457,4,0:09.0,T. Prince enters the game for D. Jordan,,113,115
458,4,0:01.0,Turnover by S. Dinwiddie (bad pass),,113,115
459,4,0:01.0,,Miami full timeout,113,115
460,4,0:01.0,T. Luwawu-Cabarrot enters the game for J. Harris,,113,115
461,4,0:01.0,G. Temple enters the game for T. Prince,,113,115
462,4,0:01.0,,G. Dragić enters the game for J. Crowder,113,115
463,4,0:01.0,,D. Robinson enters the game for D. Jones,113,115
464,4,0:00.0,,Personal take foul by T. Luwawu-Cabarrot (drawn by G. Dragić),113,115
465,4,0:00.0,,Instant Replay (Request: Ruling Stands),113,115
466,4,0:00.0,,G. Dragić misses free throw 1 of 2,113,115
467,4,0:00.0,,Offensive rebound by Team,113,115
468,4,0:00.0,,G. Dragić makes free throw 2 of 2,113,116
469,4,0:00.0,,J. Crowder enters the game for D. Robinson,113,116
470,4,0:00.0,Turnover by W. Chandler (bad pass; steal by J. Butler),,113,116
