,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CHARLOTTE_ACTION,MILWAUKEE_SCORE,CHARLOTTE_SCORE
377,4,10:44.0,,Defensive rebound by M. Bridges,80,78
378,4,10:42.0,,Personal foul by D. DiVincenzo (drawn by T. Rozier),80,78
379,4,10:42.0,G. Antetokounmpo enters the game for D. DiVincenzo,,80,78
380,4,10:42.0,K. Middleton enters the game for B. Lopez,,80,78
381,4,10:24.0,,M. Monk misses 2-pt layup from 2 ft,80,78
382,4,10:22.0,Defensive rebound by P. Connaughton,,80,78
383,4,10:11.0,K. Middleton misses 2-pt layup from 2 ft,,80,78
384,4,10:09.0,,Defensive rebound by T. Rozier,80,78
385,4,10:05.0,,T. Rozier misses 2-pt jump shot from 14 ft,80,78
386,4,10:01.0,Defensive rebound by G. Antetokounmpo,,80,78
387,4,9:58.0,G. Antetokounmpo makes 2-pt layup from 2 ft,,82,78
388,4,9:58.0,Shooting foul by W. Hernangómez (drawn by G. Antetokounmpo),,82,78
389,4,9:58.0,E. Bledsoe enters the game for G. Hill,,82,78
390,4,9:58.0,,D. Graham enters the game for M. Bridges,82,78
391,4,9:58.0,G. Antetokounmpo makes free throw 1 of 1,,83,78
392,4,9:46.0,,Shooting foul by K. Korver (drawn by W. Hernangómez),83,78
393,4,9:46.0,,W. Hernangómez misses free throw 1 of 2,83,78
394,4,9:46.0,,Offensive rebound by Team,83,78
395,4,9:46.0,,N. Batum enters the game for M. Monk,83,78
396,4,9:46.0,,W. Hernangómez makes free throw 2 of 2,83,79
397,4,9:36.0,Shooting foul by D. Graham (drawn by K. Korver),,83,79
398,4,9:36.0,Instant Replay (Request: Ruling Stands),,83,79
399,4,9:36.0,K. Korver makes free throw 1 of 3,,84,79
400,4,9:36.0,K. Korver makes free throw 2 of 3,,85,79
401,4,9:36.0,,M. Monk enters the game for D. Graham,85,79
402,4,9:36.0,,M. Williams enters the game for W. Hernangómez,85,79
403,4,9:36.0,K. Korver makes free throw 3 of 3,,86,79
404,4,9:23.0,,Shooting foul by P. Connaughton (drawn by N. Batum),86,79
405,4,9:23.0,,N. Batum misses free throw 1 of 2,86,79
406,4,9:23.0,,Offensive rebound by Team,86,79
407,4,9:23.0,,N. Batum makes free throw 2 of 2,86,80
408,4,9:10.0,K. Middleton makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),,89,80
409,4,9:05.0,,M. Williams makes 3-pt jump shot from 27 ft (assist by M. Monk),89,83
410,4,9:05.0,D. DiVincenzo enters the game for K. Korver,,89,83
411,4,8:39.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by K. Middleton),,91,83
412,4,8:25.0,,T. Rozier misses 2-pt jump shot from 11 ft,91,83
413,4,8:23.0,Defensive rebound by K. Middleton,,91,83
414,4,8:09.0,E. Bledsoe misses 2-pt jump shot from 12 ft,,91,83
415,4,8:04.0,Offensive rebound by G. Antetokounmpo,,91,83
416,4,8:04.0,G. Antetokounmpo makes 2-pt layup at rim,,93,83
417,4,7:44.0,,M. Monk misses 2-pt layup from 3 ft,93,83
418,4,7:44.0,,Offensive rebound by N. Batum,93,83
419,4,7:44.0,,N. Batum misses 2-pt layup from 1 ft,93,83
420,4,7:44.0,,Offensive rebound by N. Batum,93,83
421,4,7:44.0,,Shooting foul by E. Bledsoe (drawn by N. Batum),93,83
422,4,7:44.0,,N. Batum makes free throw 1 of 2,93,84
423,4,7:44.0,,N. Batum makes free throw 2 of 2,93,85
424,4,7:35.0,Turnover by E. Bledsoe (bad pass),,93,85
425,4,7:16.0,,P. Washington makes 2-pt layup from 2 ft (assist by M. Monk),93,87
426,4,7:02.0,E. Bledsoe makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),,96,87
427,4,6:37.0,,P. Washington misses 3-pt jump shot from 25 ft,96,87
428,4,6:34.0,Defensive rebound by D. DiVincenzo,,96,87
429,4,6:27.0,E. Bledsoe misses 2-pt layup from 3 ft (block by M. Williams),,96,87
430,4,6:27.0,,Defensive rebound by Team,96,87
431,4,6:27.0,,Charlotte full timeout,96,87
432,4,6:27.0,G. Hill enters the game for P. Connaughton,,96,87
433,4,6:27.0,,D. Graham enters the game for N. Batum,96,87
434,4,6:07.0,,Personal foul by K. Middleton (drawn by M. Williams),96,87
435,4,6:07.0,,M. Williams makes free throw 1 of 2,96,88
436,4,6:07.0,,M. Williams makes free throw 2 of 2,96,89
437,4,5:53.0,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by E. Bledsoe),,98,89
438,4,5:25.0,,Turnover by D. Graham (bad pass; steal by E. Bledsoe),98,89
439,4,5:09.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,98,89
440,4,5:06.0,Offensive rebound by D. DiVincenzo,,98,89
441,4,5:03.0,G. Hill misses 3-pt jump shot from 26 ft,,98,89
442,4,4:59.0,Offensive rebound by K. Middleton,,98,89
443,4,4:59.0,K. Middleton makes 2-pt layup at rim,,100,89
444,4,4:50.0,,D. Graham misses 3-pt jump shot from 28 ft,100,89
445,4,4:45.0,Defensive rebound by E. Bledsoe,,100,89
446,4,4:37.0,G. Antetokounmpo makes 2-pt jump shot from 10 ft,,102,89
447,4,4:21.0,,Personal foul by G. Antetokounmpo (drawn by M. Williams),102,89
448,4,4:21.0,Milwaukee full timeout,,102,89
449,4,4:21.0,,M. Williams makes free throw 1 of 2,102,90
450,4,4:21.0,,M. Williams makes free throw 2 of 2,102,91
451,4,4:03.0,E. Bledsoe makes 2-pt layup from 1 ft,,104,91
452,4,3:45.0,,M. Monk makes 3-pt jump shot from 27 ft (assist by T. Rozier),104,94
453,4,3:27.0,K. Middleton misses 3-pt jump shot from 26 ft,,104,94
454,4,3:23.0,,Defensive rebound by D. Graham,104,94
455,4,3:21.0,,Shooting foul by D. DiVincenzo (drawn by M. Monk),104,94
456,4,3:21.0,,M. Monk makes free throw 1 of 2,104,95
457,4,3:21.0,,N. Batum enters the game for M. Williams,104,95
458,4,3:21.0,Milwaukee full timeout,,104,95
459,4,3:21.0,,M. Monk makes free throw 2 of 2,104,96
460,4,2:58.0,G. Hill makes 2-pt layup from 2 ft (assist by D. DiVincenzo),,106,96
461,4,2:39.0,,M. Monk makes 2-pt layup from 3 ft,106,98
462,4,2:29.0,G. Hill misses 3-pt jump shot from 27 ft,,106,98
463,4,2:26.0,,Defensive rebound by T. Rozier,106,98
464,4,2:22.0,,M. Monk makes 2-pt layup from 1 ft (assist by T. Rozier),106,100
465,4,2:00.0,G. Antetokounmpo makes 2-pt layup from 3 ft (assist by K. Middleton),,108,100
466,4,1:51.0,,Shooting foul by D. DiVincenzo (drawn by M. Monk),108,100
467,4,1:51.0,,M. Monk makes free throw 1 of 2,108,101
468,4,1:51.0,,M. Monk makes free throw 2 of 2,108,102
469,4,1:38.0,K. Middleton makes 2-pt jump shot from 13 ft (assist by G. Hill),,110,102
470,4,1:25.0,,M. Monk misses 3-pt jump shot from 27 ft,110,102
471,4,1:22.0,Defensive rebound by G. Antetokounmpo,,110,102
472,4,1:08.0,D. DiVincenzo makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),,113,102
473,4,0:56.0,,P. Washington misses 3-pt jump shot from 26 ft,113,102
474,4,0:53.0,Defensive rebound by E. Bledsoe,,113,102
475,4,0:32.0,K. Middleton makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),,116,102
476,4,0:31.0,,Charlotte full timeout,116,102
477,4,0:31.0,T. Antetokounmpo enters the game for G. Antetokounmpo,,116,102
478,4,0:31.0,D. Bender enters the game for E. Bledsoe,,116,102
479,4,0:31.0,P. Connaughton enters the game for G. Hill,,116,102
480,4,0:31.0,E. İlyasova enters the game for K. Middleton,,116,102
481,4,0:26.0,,Shooting foul by D. Bender (drawn by P. Washington),116,102
482,4,0:26.0,,P. Washington makes free throw 1 of 2,116,103
483,4,0:26.0,,M. Bridges enters the game for N. Batum,116,103
484,4,0:26.0,,P. Washington misses free throw 2 of 2,116,103
485,4,0:26.0,Defensive rebound by D. Bender,,116,103
486,4,0:01.0,Turnover by Team (shot clock),,116,103
