,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,MINNESOTA_ACTION,BROOKLYN_SCORE,MINNESOTA_SCORE
384,4,9:23.0,,S. Napier enters the game for J. Teague,86,80
385,4,9:18.0,T. Luwawu-Cabarrot makes 3-pt jump shot from 25 ft (assist by R. Kurucs),,89,80
386,4,9:16.0,,Minnesota full timeout,89,80
387,4,9:03.0,,J. Culver makes 2-pt jump shot from 9 ft,89,82
388,4,8:49.0,T. Prince misses 3-pt jump shot from 25 ft,,89,82
389,4,8:46.0,Offensive rebound by T. Luwawu-Cabarrot,,89,82
390,4,8:40.0,T. Prince misses 2-pt layup from 2 ft (block by R. Covington),,89,82
391,4,8:40.0,,Defensive rebound by Team,89,82
392,4,8:28.0,,S. Napier makes 2-pt jump shot from 12 ft,89,84
393,4,8:10.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,,89,84
394,4,8:07.0,,Defensive rebound by K. Martin,89,84
395,4,8:02.0,,J. Culver makes 3-pt jump shot from 23 ft (assist by S. Napier),89,87
396,4,8:00.0,Brooklyn full timeout,,89,87
397,4,8:00.0,S. Dinwiddie enters the game for R. Kurucs,,89,87
398,4,8:00.0,J. Harris enters the game for G. Temple,,89,87
399,4,7:58.0,Turnover by S. Dinwiddie (lost ball; steal by S. Napier),,89,87
400,4,7:53.0,,K. Martin makes 2-pt layup from 1 ft (assist by S. Napier),89,89
401,4,7:27.0,S. Dinwiddie makes 3-pt jump shot from 28 ft,,92,89
402,4,7:03.0,,Personal foul by S. Dinwiddie (drawn by S. Napier),92,89
403,4,6:57.0,,R. Covington misses 3-pt jump shot from 25 ft,92,89
404,4,6:53.0,Defensive rebound by J. Harris,,92,89
405,4,6:43.0,Personal foul by K. Martin (drawn by S. Dinwiddie),,92,89
406,4,6:43.0,,K. Bates-Diop enters the game for K. Martin,92,89
407,4,6:32.0,Turnover by S. Dinwiddie (bad pass; steal by G. Dieng),,92,89
408,4,6:18.0,,S. Napier misses 2-pt jump shot from 13 ft,92,89
409,4,6:17.0,Defensive rebound by T. Prince,,92,89
410,4,6:11.0,Turnover by T. Prince (bad pass; steal by G. Dieng),,92,89
411,4,5:56.0,,J. Culver misses 2-pt layup at rim,92,89
412,4,5:54.0,Defensive rebound by T. Luwawu-Cabarrot,,92,89
413,4,5:44.0,S. Dinwiddie misses 2-pt layup from 3 ft,,92,89
414,4,5:44.0,,Defensive rebound by G. Dieng,92,89
415,4,5:44.0,,Personal foul by J. Allen (drawn by G. Dieng),92,89
416,4,5:33.0,,Turnover by G. Dieng (bad pass),92,89
417,4,5:33.0,G. Temple enters the game for T. Luwawu-Cabarrot,,92,89
418,4,5:15.0,Turnover by G. Temple (bad pass; steal by S. Napier),,92,89
419,4,5:11.0,,J. Culver misses 2-pt layup from 2 ft (block by G. Temple),92,89
420,4,5:08.0,Defensive rebound by T. Prince,,92,89
421,4,5:07.0,Shooting foul by R. Covington (drawn by S. Dinwiddie),,92,89
422,4,5:07.0,S. Dinwiddie makes free throw 1 of 2,,93,89
423,4,5:07.0,,K. Martin enters the game for J. Culver,93,89
424,4,5:07.0,S. Dinwiddie makes free throw 2 of 2,,94,89
425,4,4:55.0,,K. Martin misses 3-pt jump shot from 25 ft,94,89
426,4,4:52.0,,Offensive rebound by G. Dieng,94,89
427,4,4:41.0,,K. Bates-Diop misses 2-pt jump shot from 11 ft,94,89
428,4,4:39.0,,Offensive rebound by K. Bates-Diop,94,89
429,4,4:39.0,,K. Bates-Diop makes 2-pt layup from 1 ft,94,91
430,4,4:39.0,,Shooting foul by S. Dinwiddie (drawn by K. Bates-Diop),94,91
431,4,4:39.0,,K. Bates-Diop misses free throw 1 of 1,94,91
432,4,4:37.0,Defensive rebound by T. Prince,,94,91
433,4,4:23.0,Shooting foul by K. Martin (drawn by S. Dinwiddie),,94,91
434,4,4:23.0,S. Dinwiddie makes free throw 1 of 3,,95,91
435,4,4:23.0,S. Dinwiddie misses free throw 2 of 3,,95,91
436,4,4:23.0,Offensive rebound by Team,,95,91
437,4,4:23.0,D. Jordan enters the game for J. Allen,,95,91
438,4,4:23.0,S. Dinwiddie makes free throw 3 of 3,,96,91
439,4,4:09.0,,G. Dieng misses 2-pt jump shot from 23 ft,96,91
440,4,4:04.0,,Offensive rebound by R. Covington,96,91
441,4,3:58.0,,Shooting foul by G. Temple (drawn by S. Napier),96,91
442,4,3:58.0,,S. Napier makes free throw 1 of 3,96,92
443,4,3:58.0,,S. Napier makes free throw 2 of 3,96,93
444,4,3:58.0,,J. Culver enters the game for K. Bates-Diop,96,93
445,4,3:58.0,,S. Napier makes free throw 3 of 3,96,94
446,4,3:41.0,S. Dinwiddie misses 2-pt layup from 3 ft,,96,94
447,4,3:39.0,,Defensive rebound by G. Dieng,96,94
448,4,3:35.0,,S. Napier misses 2-pt layup from 3 ft,96,94
449,4,3:30.0,,Offensive rebound by G. Dieng,96,94
450,4,3:30.0,,G. Dieng makes 2-pt dunk at rim,96,96
451,4,3:18.0,D. Jordan makes 2-pt dunk at rim (assist by S. Dinwiddie),,98,96
452,4,2:57.0,,Turnover by R. Covington (bad pass; steal by T. Prince),98,96
453,4,2:39.0,J. Harris makes 2-pt layup from 1 ft,,100,96
454,4,2:39.0,,Minnesota full timeout,100,96
455,4,2:24.0,,S. Napier misses 2-pt layup from 1 ft,100,96
456,4,2:23.0,Defensive rebound by D. Jordan,,100,96
457,4,2:21.0,Personal foul by G. Dieng (drawn by D. Jordan),,100,96
458,4,2:21.0,D. Jordan misses free throw 1 of 2,,100,96
459,4,2:21.0,Offensive rebound by Team,,100,96
460,4,2:21.0,D. Jordan misses free throw 2 of 2,,100,96
461,4,2:18.0,Offensive rebound by J. Harris,,100,96
462,4,2:06.0,Shooting foul by S. Napier (drawn by S. Dinwiddie),,100,96
463,4,2:06.0,S. Dinwiddie misses free throw 1 of 2,,100,96
464,4,2:06.0,Offensive rebound by Team,,100,96
465,4,2:06.0,S. Dinwiddie makes free throw 2 of 2,,101,96
466,4,1:51.0,,Turnover by S. Napier (bad pass; steal by T. Prince),101,96
467,4,1:38.0,Turnover by D. Jordan (bad pass; steal by G. Dieng),,101,96
468,4,1:29.0,,J. Culver misses 3-pt jump shot from 25 ft,101,96
469,4,1:25.0,,Offensive rebound by G. Dieng,101,96
470,4,1:25.0,,Shooting foul by T. Prince (drawn by J. Culver),101,96
471,4,1:25.0,,J. Culver makes free throw 1 of 2,101,97
472,4,1:25.0,,J. Culver makes free throw 2 of 2,101,98
473,4,1:06.0,S. Dinwiddie misses 2-pt jump shot from 11 ft,,101,98
474,4,1:04.0,,Defensive rebound by G. Dieng,101,98
475,4,0:57.0,,Shooting foul by D. Jordan (drawn by G. Dieng),101,98
476,4,0:57.0,,G. Dieng makes free throw 1 of 2,101,99
477,4,0:57.0,,G. Dieng makes free throw 2 of 2,101,100
478,4,0:44.0,Turnover by S. Dinwiddie (bad pass; steal by R. Covington),,101,100
479,4,0:36.0,,G. Dieng makes 3-pt jump shot from 23 ft (assist by S. Napier),101,103
480,4,0:36.0,Brooklyn full timeout,,101,103
481,4,0:29.0,T. Prince makes 2-pt jump shot from 12 ft (assist by S. Dinwiddie),,103,103
482,4,0:26.0,,Minnesota full timeout,103,103
483,4,0:26.0,W. Chandler enters the game for D. Jordan,,103,103
484,4,0:04.0,,S. Napier misses 3-pt jump shot from 24 ft,103,103
485,4,0:00.0,Defensive rebound by J. Harris,,103,103
486,4,0:00.0,Brooklyn full timeout,,103,103
487,1OT,4:39.0,J. Harris misses 2-pt jump shot from 17 ft,,103,103
488,1OT,4:35.0,,Defensive rebound by G. Dieng,103,103
489,1OT,4:24.0,,S. Napier misses 2-pt layup from 1 ft,103,103
490,1OT,4:23.0,,Offensive rebound by G. Dieng,103,103
491,1OT,4:23.0,,G. Dieng makes 2-pt layup from 1 ft,103,105
492,1OT,4:12.0,S. Dinwiddie makes 2-pt jump shot from 10 ft,,105,105
493,1OT,4:00.0,,S. Napier makes 2-pt layup from 1 ft,105,107
494,1OT,3:48.0,S. Dinwiddie misses 3-pt jump shot from 24 ft,,105,107
495,1OT,3:46.0,,Defensive rebound by G. Dieng,105,107
496,1OT,3:39.0,,Turnover by S. Napier (out of bounds lost ball),105,107
497,1OT,3:27.0,Shooting foul by G. Dieng (drawn by J. Allen),,105,107
498,1OT,3:27.0,J. Allen makes free throw 1 of 2,,106,107
499,1OT,3:27.0,J. Allen makes free throw 2 of 2,,107,107
500,1OT,3:15.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by S. Napier),107,110
501,1OT,2:59.0,S. Dinwiddie misses 2-pt layup from 2 ft,,107,110
502,1OT,2:58.0,,Defensive rebound by R. Covington,107,110
503,1OT,2:43.0,,S. Napier misses 2-pt layup at rim,107,110
504,1OT,2:42.0,,Offensive rebound by G. Dieng,107,110
505,1OT,2:42.0,,G. Dieng misses 2-pt layup from 1 ft,107,110
506,1OT,2:41.0,Defensive rebound by S. Dinwiddie,,107,110
507,1OT,2:38.0,Shooting foul by J. Culver (drawn by G. Temple),,107,110
508,1OT,2:38.0,G. Temple makes free throw 1 of 2,,108,110
509,1OT,2:38.0,G. Temple makes free throw 2 of 2,,109,110
510,1OT,2:24.0,,K. Martin makes 3-pt jump shot from 23 ft (assist by S. Napier),109,113
511,1OT,2:02.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,109,113
512,1OT,1:59.0,,Defensive rebound by G. Dieng,109,113
513,1OT,1:39.0,,S. Napier makes 2-pt jump shot from 15 ft,109,115
514,1OT,1:39.0,Brooklyn full timeout,,109,115
515,1OT,1:35.0,J. Harris makes 2-pt layup from 2 ft,,111,115
516,1OT,1:13.0,,J. Culver makes 2-pt jump shot from 18 ft (assist by G. Dieng),111,117
517,1OT,1:00.0,S. Dinwiddie makes 2-pt dunk from 1 ft,,113,117
518,1OT,1:00.0,Shooting foul by G. Dieng (drawn by S. Dinwiddie),,113,117
519,1OT,1:00.0,W. Chandler enters the game for J. Allen,,113,117
520,1OT,1:00.0,,N. Reid enters the game for G. Dieng,113,117
521,1OT,1:00.0,S. Dinwiddie misses free throw 1 of 1,,113,117
522,1OT,0:59.0,,Defensive rebound by K. Martin,113,117
523,1OT,0:42.0,,S. Napier makes 3-pt jump shot from 26 ft,113,120
524,1OT,0:38.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,113,120
525,1OT,0:35.0,Offensive rebound by T. Prince,,113,120
526,1OT,0:32.0,G. Temple misses 3-pt jump shot from 25 ft (block by J. Culver),,113,120
527,1OT,0:32.0,,Defensive rebound by S. Napier,113,120
528,1OT,0:23.0,,Personal take foul by G. Temple (drawn by K. Martin),113,120
529,1OT,0:22.0,,Personal take foul by G. Temple (drawn by S. Napier),113,120
530,1OT,0:22.0,,S. Napier makes free throw 1 of 2,113,121
531,1OT,0:22.0,,S. Napier misses free throw 2 of 2,113,121
532,1OT,0:22.0,Defensive rebound by T. Prince,,113,121
533,1OT,0:22.0,Brooklyn full timeout,,113,121
534,1OT,0:22.0,,K. Bates-Diop enters the game for N. Reid,113,121
535,1OT,0:14.0,G. Temple misses 2-pt jump shot from 22 ft,,113,121
536,1OT,0:11.0,,Defensive rebound by R. Covington,113,121
537,1OT,0:11.0,,Personal take foul by W. Chandler (drawn by R. Covington),113,121
538,1OT,0:11.0,,R. Covington misses free throw 1 of 2,113,121
539,1OT,0:11.0,,Offensive rebound by Team,113,121
540,1OT,0:11.0,,R. Covington makes free throw 2 of 2,113,122
541,1OT,0:06.0,S. Dinwiddie makes 2-pt layup from 2 ft,,115,122
