,QUARTER,TIME_REMAINING,MIAMI_ACTION,HOUSTON_ACTION,MIAMI_SCORE,HOUSTON_SCORE
386,4,6:32.0,G. Dragić misses 2-pt layup from 3 ft,,83,100
387,4,6:32.0,Offensive rebound by B. Adebayo,,83,100
388,4,6:32.0,Shooting foul by R. Westbrook (drawn by B. Adebayo),,83,100
389,4,6:32.0,B. Adebayo makes free throw 1 of 2,,84,100
390,4,6:32.0,,A. Rivers enters the game for R. Westbrook,84,100
391,4,6:32.0,B. Adebayo makes free throw 2 of 2,,85,100
392,4,6:21.0,,J. Harden misses 3-pt jump shot from 27 ft,85,100
393,4,6:21.0,Defensive rebound by Team,,85,100
394,4,6:21.0,,Loose ball foul by G. Clark (drawn by J. Winslow),85,100
395,4,6:21.0,J. Winslow makes free throw 1 of 2,,86,100
396,4,6:21.0,J. Winslow makes free throw 2 of 2,,87,100
397,4,5:57.0,,J. Harden makes 3-pt jump shot from 31 ft (assist by G. Clark),87,103
398,4,5:42.0,T. Herro makes 2-pt jump shot from 20 ft,,89,103
399,4,5:30.0,,D. House misses 3-pt jump shot from 24 ft,89,103
400,4,5:28.0,Defensive rebound by G. Dragić,,89,103
401,4,5:18.0,J. Winslow makes 2-pt layup from 2 ft (assist by B. Adebayo),,91,103
402,4,5:18.0,,Houston full timeout,91,103
403,4,5:07.0,,G. Clark misses 3-pt jump shot from 27 ft,91,103
404,4,5:06.0,Defensive rebound by J. Winslow,,91,103
405,4,4:58.0,Personal foul by P. Tucker (drawn by G. Dragić),,91,103
406,4,4:58.0,G. Dragić misses free throw 1 of 2,,91,103
407,4,4:58.0,Offensive rebound by Team,,91,103
408,4,4:58.0,,R. Westbrook enters the game for A. Rivers,91,103
409,4,4:58.0,G. Dragić misses free throw 2 of 2,,91,103
410,4,4:56.0,,Defensive rebound by G. Clark,91,103
411,4,4:47.0,,D. House misses 3-pt jump shot from 28 ft,91,103
412,4,4:45.0,,Offensive rebound by G. Clark,91,103
413,4,4:43.0,,J. Harden misses 3-pt jump shot from 30 ft,91,103
414,4,4:42.0,Defensive rebound by Team,,91,103
415,4,4:23.0,T. Herro misses 3-pt jump shot from 30 ft,,91,103
416,4,4:23.0,,Defensive rebound by Team,91,103
417,4,4:23.0,Loose ball foul by J. Winslow (drawn by G. Clark),,91,103
418,4,4:05.0,,J. Harden misses 2-pt layup from 4 ft (block by B. Adebayo),91,103
419,4,4:04.0,,Offensive rebound by Team,91,103
420,4,3:58.0,,J. Harden makes 3-pt jump shot from 24 ft,91,106
421,4,3:35.0,K. Olynyk makes 3-pt jump shot from 28 ft (assist by B. Adebayo),,94,106
422,4,3:11.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by D. House),94,109
423,4,3:02.0,T. Herro makes 2-pt layup from 1 ft (assist by B. Adebayo),,96,109
424,4,2:40.0,,R. Westbrook makes 2-pt jump shot from 21 ft (assist by J. Harden),96,111
425,4,2:22.0,K. Olynyk misses 2-pt jump shot from 6 ft,,96,111
426,4,2:21.0,Offensive rebound by K. Olynyk,,96,111
427,4,2:21.0,K. Olynyk makes 2-pt layup from 1 ft,,98,111
428,4,2:09.0,,D. House makes 3-pt jump shot from 24 ft (assist by J. Harden),98,114
429,4,1:58.0,Personal foul by D. House (drawn by K. Olynyk),,98,114
430,4,1:58.0,K. Olynyk makes free throw 1 of 2,,99,114
431,4,1:58.0,K. Olynyk makes free throw 2 of 2,,100,114
432,4,1:38.0,,P. Tucker misses 2-pt hook shot from 7 ft,100,114
433,4,1:36.0,Defensive rebound by B. Adebayo,,100,114
434,4,1:26.0,K. Olynyk makes 2-pt layup from 3 ft (assist by B. Adebayo),,102,114
435,4,1:07.0,,Turnover by R. Westbrook (lost ball; steal by T. Herro),102,114
436,4,1:04.0,K. Olynyk makes 2-pt layup from 1 ft (assist by J. Winslow),,104,114
437,4,0:56.0,,Personal take foul by G. Dragić (drawn by G. Clark),104,114
438,4,0:55.0,,Personal take foul by J. Winslow (drawn by J. Harden),104,114
439,4,0:55.0,,J. Harden makes free throw 1 of 2,104,115
440,4,0:55.0,,J. Harden misses free throw 2 of 2,104,115
441,4,0:55.0,Defensive rebound by T. Herro,,104,115
442,4,0:50.0,Shooting foul by R. Westbrook (drawn by G. Dragić),,104,115
443,4,0:50.0,G. Dragić misses free throw 1 of 2,,104,115
444,4,0:50.0,Offensive rebound by Team,,104,115
445,4,0:50.0,G. Dragić makes free throw 2 of 2,,105,115
446,4,0:32.0,,Flagrant foul type 1 by G. Dragić (drawn by D. House),105,115
447,4,0:32.0,,Instant Replay (Request: Ruling Stands),105,115
448,4,0:32.0,Technical foul by D. House,,105,115
449,4,0:32.0,K. Olynyk makes technical free throw,,106,115
450,4,0:32.0,,D. House makes flagrant free throw 1 of 2,106,116
451,4,0:32.0,,D. House makes flagrant free throw 2 of 2,106,117
452,4,0:32.0,,C. Clemons enters the game for J. Harden,106,117
453,4,0:32.0,,B. McLemore enters the game for P. Tucker,106,117
454,4,0:32.0,,A. Rivers enters the game for R. Westbrook,106,117
455,4,0:17.0,,C. Clemons misses 3-pt jump shot from 26 ft,106,117
456,4,0:14.0,Defensive rebound by B. Adebayo,,106,117
457,4,0:11.0,B. Adebayo makes 2-pt layup from 2 ft,,108,117
