,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,TORONTO_ACTION,SACRAMENTO_SCORE,TORONTO_SCORE
378,4,6:39.0,Defensive rebound by B. Hield,,104,109
379,4,6:23.0,H. Barnes misses 2-pt jump shot from 8 ft,,104,109
380,4,6:23.0,,Defensive rebound by Team,104,109
381,4,6:23.0,D. Fox enters the game for C. Joseph,,104,109
382,4,6:23.0,,P. Siakam enters the game for N. Powell,104,109
383,4,6:23.0,,F. VanVleet enters the game for M. Thomas,104,109
384,4,6:05.0,,S. Ibaka makes 2-pt dunk from 1 ft (assist by P. Siakam),104,111
385,4,6:04.0,Sacramento full timeout,,104,111
386,4,5:58.0,Turnover by D. Fox (bad pass; steal by S. Ibaka),,104,111
387,4,5:45.0,Violation by Team (kicked ball),,104,111
388,4,5:33.0,,F. VanVleet misses 3-pt jump shot from 26 ft,104,111
389,4,5:30.0,Defensive rebound by B. Hield,,104,111
390,4,5:14.0,Shooting foul by K. Lowry (drawn by H. Barnes),,104,111
391,4,5:14.0,H. Barnes makes free throw 1 of 2,,105,111
392,4,5:14.0,H. Barnes misses free throw 2 of 2,,105,111
393,4,5:12.0,,Defensive rebound by S. Ibaka,105,111
394,4,5:01.0,,Personal foul by B. Hield (drawn by K. Lowry),105,111
395,4,4:47.0,,K. Lowry makes 3-pt jump shot from 26 ft (assist by S. Ibaka),105,114
396,4,4:31.0,B. Hield makes 2-pt jump shot from 15 ft,,107,114
397,4,4:16.0,,S. Ibaka makes 2-pt hook shot from 6 ft (assist by O. Anunoby),107,116
398,4,4:05.0,D. Fox misses 2-pt jump shot from 9 ft,,107,116
399,4,4:03.0,,Defensive rebound by P. Siakam,107,116
400,4,4:00.0,,Turnover by P. Siakam (bad pass; steal by R. Holmes),107,116
401,4,3:52.0,D. Fox misses 2-pt jump shot from 18 ft,,107,116
402,4,3:50.0,,Defensive rebound by S. Ibaka,107,116
403,4,3:31.0,,S. Ibaka misses 3-pt jump shot from 27 ft,107,116
404,4,3:29.0,Defensive rebound by D. Fox,,107,116
405,4,3:15.0,D. Fox misses 2-pt jump shot from 13 ft,,107,116
406,4,3:12.0,,Defensive rebound by P. Siakam,107,116
407,4,3:06.0,,Toronto full timeout,107,116
408,4,2:52.0,,P. Siakam misses 2-pt jump shot from 10 ft,107,116
409,4,2:50.0,Defensive rebound by D. Fox,,107,116
410,4,2:43.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by D. Fox),,110,116
411,4,2:13.0,,S. Ibaka makes 2-pt hook shot from 6 ft (assist by K. Lowry),110,118
412,4,2:01.0,D. Fox misses 2-pt layup from 4 ft (block by O. Anunoby),,110,118
413,4,2:01.0,Offensive rebound by Team,,110,118
414,4,1:56.0,H. Barnes misses 2-pt layup from 3 ft,,110,118
415,4,1:56.0,Offensive rebound by Team,,110,118
416,4,1:56.0,Instant Replay (Request: Ruling Stands),,110,118
417,4,1:54.0,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by D. Fox),,113,118
418,4,1:38.0,,P. Siakam makes 2-pt jump shot from 12 ft,113,120
419,4,1:30.0,D. Fox makes 2-pt jump shot from 12 ft,,115,120
420,4,1:19.0,,F. VanVleet makes 2-pt layup from 1 ft,115,122
421,4,1:11.0,H. Barnes makes 3-pt jump shot from 24 ft (assist by D. Fox),,118,122
422,4,0:53.0,,S. Ibaka misses 3-pt jump shot from 23 ft,118,122
423,4,0:50.0,Defensive rebound by H. Barnes,,118,122
424,4,0:35.0,B. Hield misses 2-pt jump shot from 11 ft,,118,122
425,4,0:32.0,,Defensive rebound by S. Ibaka,118,122
426,4,0:28.0,,Personal take foul by R. Holmes (drawn by K. Lowry),118,122
427,4,0:24.0,,Personal foul by H. Barnes (drawn by F. VanVleet),118,122
428,4,0:24.0,,F. VanVleet makes free throw 1 of 2,118,123
429,4,0:24.0,D. Dedmon enters the game for D. Fox,,118,123
430,4,0:24.0,,F. VanVleet makes free throw 2 of 2,118,124
431,4,0:24.0,Sacramento full timeout,,118,124
432,4,0:24.0,D. Fox enters the game for D. Dedmon,,118,124
433,4,0:20.0,R. Holmes makes 2-pt dunk at rim (assist by H. Barnes),,120,124
434,4,0:17.0,,Turnover by P. Siakam (out of bounds lost ball),120,124
435,4,0:17.0,,Instant Replay (Request: Ruling Stands),120,124
436,4,0:16.0,Personal foul by O. Anunoby (drawn by R. Holmes),,120,124
437,4,0:13.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,120,124
438,4,0:10.0,,Defensive rebound by O. Anunoby,120,124
439,4,0:10.0,,Personal foul by R. Holmes (drawn by O. Anunoby),120,124
440,4,0:10.0,,O. Anunoby misses free throw 1 of 2,120,124
441,4,0:10.0,,Offensive rebound by Team,120,124
442,4,0:10.0,,O. Anunoby misses free throw 2 of 2,120,124
443,4,0:10.0,Defensive rebound by B. Hield,,120,124
444,4,0:10.0,Sacramento full timeout,,120,124
445,4,0:04.0,H. Barnes misses 3-pt jump shot from 23 ft,,120,124
446,4,0:01.0,Offensive rebound by R. Holmes,,120,124
447,4,0:00.0,R. Holmes misses 2-pt hook shot from 3 ft,,120,124
448,4,0:00.0,,Defensive rebound by P. Siakam,120,124
