,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,DALLAS_ACTION,SAN ANTONIO_SCORE,DALLAS_SCORE
382,4,3:46.0,,Defensive rebound by L. Dončić,85,102
383,4,3:37.0,,Personal foul by R. Gay (drawn by D. Powell),85,102
384,4,3:28.0,,M. Kleber misses 3-pt jump shot from 26 ft,85,102
385,4,3:24.0,Defensive rebound by B. Forbes,,85,102
386,4,3:17.0,D. DeRozan makes 2-pt jump shot from 10 ft (assist by D. White),,87,102
387,4,2:54.0,,D. Wright misses 2-pt jump shot from 10 ft,87,102
388,4,2:51.0,Defensive rebound by D. DeRozan,,87,102
389,4,2:51.0,,K. Porziņģis enters the game for D. Powell,87,102
390,4,2:36.0,B. Forbes misses 3-pt jump shot from 25 ft,,87,102
391,4,2:33.0,,Defensive rebound by M. Kleber,87,102
392,4,2:25.0,,L. Dončić misses 2-pt layup from 6 ft (block by R. Gay),87,102
393,4,2:22.0,Defensive rebound by R. Gay,,87,102
394,4,2:20.0,D. DeRozan makes 2-pt dunk at rim,,89,102
395,4,2:20.0,,Violation by Team (def goaltending),89,102
396,4,1:56.0,,D. Wright misses 2-pt layup from 2 ft,89,102
397,4,1:55.0,Defensive rebound by L. Aldridge,,89,102
398,4,1:51.0,D. White makes 3-pt jump shot from 23 ft (assist by D. DeRozan),,92,102
399,4,1:51.0,,Dallas full timeout,92,102
400,4,1:51.0,San Antonio full timeout,,92,102
401,4,1:51.0,D. Murray enters the game for R. Gay,,92,102
402,4,1:51.0,,T. Hardaway enters the game for D. Wright,92,102
403,4,1:41.0,,Turnover by T. Hardaway (out of bounds lost ball),92,102
404,4,1:41.0,R. Gay enters the game for D. Murray,,92,102
405,4,1:31.0,R. Gay misses 3-pt jump shot from 25 ft,,92,102
406,4,1:28.0,,Defensive rebound by L. Dončić,92,102
407,4,1:17.0,,K. Porziņģis misses 3-pt jump shot from 25 ft,92,102
408,4,1:14.0,,Offensive rebound by M. Kleber,92,102
409,4,1:04.0,,Turnover by M. Kleber (lost ball; steal by R. Gay),92,102
410,4,0:58.0,B. Forbes makes 2-pt layup at rim (assist by D. White),,94,102
411,4,0:58.0,Shooting foul by L. Dončić (drawn by B. Forbes),,94,102
412,4,0:58.0,D. Murray enters the game for R. Gay,,94,102
413,4,0:58.0,,D. Powell enters the game for M. Kleber,94,102
414,4,0:58.0,B. Forbes makes free throw 1 of 1,,95,102
415,4,0:47.0,,Shooting foul by D. White (drawn by L. Dončić),95,102
416,4,0:47.0,,L. Dončić misses free throw 1 of 2,95,102
417,4,0:47.0,,Offensive rebound by Team,95,102
418,4,0:47.0,R. Gay enters the game for D. Murray,,95,102
419,4,0:47.0,,L. Dončić misses free throw 2 of 2,95,102
420,4,0:45.0,Defensive rebound by R. Gay,,95,102
421,4,0:38.0,R. Gay makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,98,102
422,4,0:13.0,,T. Hardaway misses 2-pt layup from 3 ft,98,102
423,4,0:11.0,Defensive rebound by B. Forbes,,98,102
424,4,0:05.0,D. White misses 3-pt jump shot from 26 ft,,98,102
425,4,0:03.0,,Defensive rebound by L. Dončić,98,102
