,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,PORTLAND_ACTION,LA LAKERS_SCORE,PORTLAND_SCORE
384,4,7:44.0,Offensive rebound by D. Howard,,109,103
385,4,7:43.0,D. Howard makes 2-pt dunk from 1 ft,,111,103
386,4,7:34.0,Violation by Team (kicked ball),,111,103
387,4,7:26.0,,C. McCollum makes 2-pt jump shot from 12 ft,111,105
388,4,7:07.0,Personal foul by C. Anthony (drawn by K. Caldwell-Pope),,111,105
389,4,6:57.0,D. Howard makes 2-pt dunk from 1 ft (assist by K. Caldwell-Pope),,113,105
390,4,6:36.0,,A. Simons misses 2-pt layup from 1 ft (block by D. Howard),113,105
391,4,6:36.0,,Offensive rebound by Team,113,105
392,4,6:36.0,Technical foul by C. Anthony,,113,105
393,4,6:36.0,Violation by Team (kicked ball),,113,105
394,4,6:36.0,K. Caldwell-Pope makes technical free throw,,114,105
395,4,6:36.0,A. Caruso enters the game for L. James,,114,105
396,4,6:23.0,,C. Anthony makes 2-pt jump shot from 21 ft,114,107
397,4,6:04.0,R. Rondo misses 2-pt jump shot from 2 ft,,114,107
398,4,6:02.0,Offensive rebound by R. Rondo,,114,107
399,4,5:55.0,Shooting foul by D. Lillard (drawn by D. Howard),,114,107
400,4,5:55.0,D. Howard makes free throw 1 of 2,,115,107
401,4,5:55.0,A. Davis enters the game for K. Kuzma,,115,107
402,4,5:55.0,D. Howard misses free throw 2 of 2,,115,107
403,4,5:53.0,,Defensive rebound by H. Whiteside,115,107
404,4,5:53.0,,Personal foul by R. Rondo (drawn by H. Whiteside),115,107
405,4,5:45.0,,Personal foul by A. Caruso (drawn by D. Lillard),115,107
406,4,5:45.0,,Instant Replay (Challenge: Stands),115,107
407,4,5:45.0,LA Lakers full timeout,,115,107
408,4,5:45.0,L. James enters the game for R. Rondo,,115,107
409,4,5:45.0,,A. Tolliver enters the game for C. Anthony,115,107
410,4,5:28.0,,D. Lillard misses 3-pt jump shot from 24 ft,115,107
411,4,5:27.0,Defensive rebound by D. Howard,,115,107
412,4,5:18.0,K. Caldwell-Pope misses 2-pt jump shot from 5 ft,,115,107
413,4,5:16.0,,Defensive rebound by A. Simons,115,107
414,4,5:12.0,,D. Lillard misses 3-pt jump shot from 25 ft,115,107
415,4,5:09.0,,Offensive rebound by H. Whiteside,115,107
416,4,5:08.0,,H. Whiteside misses 2-pt layup from 2 ft (block by D. Howard),115,107
417,4,5:08.0,,Offensive rebound by Team,115,107
418,4,4:58.0,,A. Tolliver misses 3-pt jump shot from 23 ft,115,107
419,4,4:54.0,Defensive rebound by D. Howard,,115,107
420,4,4:48.0,L. James misses 2-pt layup from 1 ft,,115,107
421,4,4:44.0,,Defensive rebound by H. Whiteside,115,107
422,4,4:37.0,,Turnover by H. Whiteside (off goaltending),115,107
423,4,4:16.0,A. Davis misses 2-pt jump shot from 8 ft,,115,107
424,4,4:14.0,,Defensive rebound by H. Whiteside,115,107
425,4,4:00.0,,Turnover by C. McCollum (bad pass; steal by L. James),115,107
426,4,3:55.0,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by L. James),,118,107
427,4,3:54.0,,Portland full timeout,118,107
428,4,3:54.0,,C. Anthony enters the game for A. Simons,118,107
429,4,3:54.0,,K. Bazemore enters the game for A. Tolliver,118,107
430,4,3:46.0,,Shooting foul by A. Caruso (drawn by D. Lillard),118,107
431,4,3:46.0,,D. Lillard makes free throw 1 of 3,118,108
432,4,3:46.0,,D. Lillard makes free throw 2 of 3,118,109
433,4,3:46.0,,D. Lillard makes free throw 3 of 3,118,110
434,4,3:32.0,L. James misses 2-pt layup from 1 ft (block by H. Whiteside),,118,110
435,4,3:26.0,Offensive rebound by L. James,,118,110
436,4,3:26.0,L. James makes 2-pt layup from 1 ft,,120,110
437,4,3:17.0,,C. Anthony makes 2-pt jump shot from 13 ft (assist by D. Lillard),120,112
438,4,2:54.0,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by L. James),,123,112
439,4,2:38.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by D. Lillard),123,115
440,4,2:16.0,Personal foul by H. Whiteside (drawn by L. James),,123,115
441,4,2:16.0,K. Kuzma enters the game for D. Howard,,123,115
442,4,2:04.0,L. James misses 2-pt layup from 3 ft (block by H. Whiteside),,123,115
443,4,2:04.0,Offensive rebound by Team,,123,115
444,4,2:02.0,A. Davis makes 2-pt jump shot from 21 ft (assist by A. Caruso),,125,115
445,4,1:48.0,,Turnover by D. Lillard (bad pass),125,115
446,4,1:37.0,A. Davis makes 2-pt dunk from 1 ft (assist by L. James),,127,115
447,4,1:37.0,,Portland full timeout,127,115
448,4,1:37.0,,A. Tolliver enters the game for H. Whiteside,127,115
449,4,1:37.0,Violation by Team (delay of game),,127,115
450,4,1:33.0,,K. Bazemore makes 2-pt layup from 1 ft,127,117
451,4,1:33.0,,Shooting foul by K. Kuzma (drawn by K. Bazemore),127,117
452,4,1:33.0,,H. Whiteside enters the game for A. Tolliver,127,117
453,4,1:33.0,,K. Bazemore makes free throw 1 of 1,127,118
454,4,1:08.0,K. Kuzma misses 3-pt jump shot from 25 ft,,127,118
455,4,1:06.0,,Defensive rebound by C. Anthony,127,118
456,4,0:57.0,,K. Bazemore misses 2-pt layup from 2 ft (block by K. Caldwell-Pope),127,118
457,4,0:57.0,Defensive rebound by K. Caldwell-Pope,,127,118
458,4,0:57.0,Personal take foul by K. Bazemore (drawn by K. Caldwell-Pope),,127,118
459,4,0:41.0,Personal foul by K. Bazemore (drawn by L. James),,127,118
460,4,0:41.0,L. James misses free throw 1 of 2,,127,118
461,4,0:41.0,Offensive rebound by Team,,127,118
462,4,0:41.0,J. Dudley enters the game for A. Davis,,127,118
463,4,0:41.0,L. James makes free throw 2 of 2,,128,118
464,4,0:35.0,,C. McCollum makes 2-pt jump shot from 8 ft,128,120
465,4,0:35.0,D. Green enters the game for L. James,,128,120
466,4,0:35.0,,N. Little enters the game for C. Anthony,128,120
467,4,0:35.0,,A. Simons enters the game for D. Lillard,128,120
468,4,0:35.0,,A. Tolliver enters the game for C. McCollum,128,120
469,4,0:35.0,,G. Trent enters the game for H. Whiteside,128,120
470,4,0:10.0,Turnover by Team (shot clock),,128,120
471,4,0:03.0,,A. Simons misses 2-pt jump shot from 5 ft,128,120
472,4,0:03.0,Defensive rebound by A. Caruso,,128,120
