,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DENVER_ACTION,GOLDEN STATE_SCORE,DENVER_SCORE
384,4,6:52.0,Turnover by D. Lee (lost ball; steal by W. Barton),,94,88
385,4,6:46.0,,W. Barton makes 2-pt layup from 2 ft,94,90
386,4,6:20.0,Personal foul by W. Barton (drawn by E. Paschall),,94,90
387,4,6:20.0,,P. Millsap enters the game for J. Grant,94,90
388,4,6:12.0,E. Paschall makes 3-pt jump shot from 22 ft (assist by J. Poole),,97,90
389,4,5:56.0,,N. Jokić misses 3-pt jump shot from 25 ft,97,90
390,4,5:54.0,Defensive rebound by M. Mulder,,97,90
391,4,5:44.0,Turnover by M. Mulder (bad pass),,97,90
392,4,5:44.0,,J. Murray enters the game for M. Morris,97,90
393,4,5:25.0,,N. Jokić makes 2-pt hook shot from 4 ft,97,92
394,4,5:15.0,Personal foul by W. Barton (drawn by J. Poole),,97,92
395,4,5:15.0,M. Chriss enters the game for D. Bender,,97,92
396,4,5:15.0,A. Wiggins enters the game for J. Poole,,97,92
397,4,5:03.0,E. Paschall makes 2-pt jump shot from 20 ft (assist by A. Wiggins),,99,92
398,4,4:44.0,,Offensive foul by P. Millsap (drawn by A. Wiggins),99,92
399,4,4:44.0,,Turnover by P. Millsap (offensive foul),99,92
400,4,4:33.0,E. Paschall makes 2-pt jump shot from 16 ft (assist by A. Wiggins),,101,92
401,4,4:31.0,,Denver full timeout,101,92
402,4,4:23.0,,Turnover by J. Murray (bad pass; steal by M. Chriss),101,92
403,4,4:19.0,M. Chriss makes 2-pt layup from 2 ft (assist by E. Paschall),,103,92
404,4,4:03.0,,W. Barton misses 2-pt layup from 3 ft,103,92
405,4,3:59.0,,Offensive rebound by P. Millsap,103,92
406,4,3:59.0,,P. Millsap misses 2-pt layup at rim,103,92
407,4,3:58.0,Defensive rebound by A. Wiggins,,103,92
408,4,3:46.0,Instant Replay (Challenge: Ruling Stands),,103,92
409,4,3:46.0,E. Paschall makes 2-pt layup from 1 ft,,105,92
410,4,3:46.0,Shooting foul by P. Millsap (drawn by E. Paschall),,105,92
411,4,3:46.0,E. Paschall misses free throw 1 of 1,,105,92
412,4,3:44.0,,Defensive rebound by N. Jokić,105,92
413,4,3:34.0,,N. Jokić misses 2-pt jump shot from 13 ft,105,92
414,4,3:30.0,Defensive rebound by A. Wiggins,,105,92
415,4,3:22.0,Personal foul by W. Barton (drawn by A. Wiggins),,105,92
416,4,3:22.0,A. Wiggins makes free throw 1 of 2,,106,92
417,4,3:22.0,A. Wiggins misses free throw 2 of 2,,106,92
418,4,3:18.0,,Defensive rebound by P. Millsap,106,92
419,4,3:06.0,,Turnover by N. Jokić (lost ball; steal by A. Wiggins),106,92
420,4,3:03.0,M. Chriss makes 2-pt layup from 1 ft (assist by A. Wiggins),,108,92
421,4,3:02.0,,Denver full timeout,108,92
422,4,3:02.0,Golden State full timeout,,108,92
423,4,2:45.0,,G. Harris makes 2-pt layup from 2 ft (assist by N. Jokić),108,94
424,4,2:41.0,Personal take foul by G. Harris (drawn by M. Chriss),,108,94
425,4,2:41.0,M. Chriss makes free throw 1 of 2,,109,94
426,4,2:41.0,M. Chriss makes free throw 2 of 2,,110,94
427,4,2:35.0,,W. Barton misses 3-pt jump shot from 25 ft,110,94
428,4,2:30.0,Defensive rebound by A. Wiggins,,110,94
429,4,2:15.0,E. Paschall misses 2-pt jump shot from 11 ft,,110,94
430,4,2:14.0,Offensive rebound by E. Paschall,,110,94
431,4,2:02.0,A. Wiggins misses 2-pt jump shot from 23 ft,,110,94
432,4,1:59.0,,Defensive rebound by W. Barton,110,94
433,4,1:51.0,,W. Barton misses 3-pt jump shot from 25 ft,110,94
434,4,1:49.0,,Offensive rebound by P. Millsap,110,94
435,4,1:49.0,,Shooting foul by M. Mulder (drawn by P. Millsap),110,94
436,4,1:49.0,,P. Millsap makes free throw 1 of 2,110,95
437,4,1:49.0,,J. Grant enters the game for N. Jokić,110,95
438,4,1:49.0,,P. Millsap makes free throw 2 of 2,110,96
439,4,1:43.0,Personal foul by J. Grant (drawn by D. Lee),,110,96
440,4,1:43.0,D. Lee misses free throw 1 of 2,,110,96
441,4,1:43.0,Offensive rebound by Team,,110,96
442,4,1:43.0,D. Lee makes free throw 2 of 2,,111,96
443,4,1:38.0,,W. Barton misses 3-pt jump shot from 25 ft (block by A. Wiggins),111,96
444,4,1:35.0,,Offensive rebound by P. Millsap,111,96
445,4,1:35.0,,W. Barton makes 2-pt dunk from 1 ft (assist by P. Millsap),111,98
446,4,1:17.0,M. Chriss makes 2-pt dunk from 1 ft (assist by A. Wiggins),,113,98
447,4,1:05.0,,P. Millsap misses 2-pt jump shot from 12 ft,113,98
448,4,1:04.0,,Offensive rebound by P. Millsap,113,98
449,4,1:04.0,,P. Millsap makes 2-pt layup at rim,113,100
450,4,0:55.0,Personal foul by J. Murray (drawn by E. Paschall),,113,100
451,4,0:55.0,E. Paschall misses free throw 1 of 2,,113,100
452,4,0:55.0,Offensive rebound by Team,,113,100
453,4,0:55.0,J. Poole enters the game for M. Chriss,,113,100
454,4,0:55.0,C. Randle enters the game for D. Lee,,113,100
455,4,0:55.0,J. Toscano-Anderson enters the game for A. Wiggins,,113,100
456,4,0:55.0,,V. Čančar enters the game for G. Harris,113,100
457,4,0:55.0,,P. Dozier enters the game for P. Millsap,113,100
458,4,0:55.0,,M. Morris enters the game for J. Murray,113,100
459,4,0:55.0,E. Paschall misses free throw 2 of 2,,113,100
460,4,0:54.0,,Defensive rebound by W. Barton,113,100
461,4,0:46.0,,Turnover by W. Barton (out of bounds lost ball),113,100
462,4,0:46.0,D. Bender enters the game for E. Paschall,,113,100
463,4,0:22.0,J. Toscano-Anderson makes 3-pt jump shot from 23 ft (assist by M. Mulder),,116,100
