,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,SACRAMENTO_ACTION,NEW ORLEANS_SCORE,SACRAMENTO_SCORE
391,4,9:09.0,,D. Fox misses 2-pt jump shot from 10 ft,88,85
392,4,9:06.0,Defensive rebound by D. Favors,,88,85
393,4,9:02.0,B. Ingram misses 3-pt jump shot from 25 ft,,88,85
394,4,8:59.0,,Defensive rebound by R. Holmes,88,85
395,4,8:51.0,,R. Holmes misses 2-pt jump shot from 14 ft,88,85
396,4,8:49.0,Defensive rebound by D. Favors,,88,85
397,4,8:29.0,Shooting foul by R. Holmes (drawn by B. Ingram),,88,85
398,4,8:29.0,B. Ingram makes free throw 1 of 2,,89,85
399,4,8:29.0,,H. Giles enters the game for D. Fox,89,85
400,4,8:29.0,,B. Hield enters the game for R. Holmes,89,85
401,4,8:29.0,B. Ingram makes free throw 2 of 2,,90,85
402,4,8:13.0,,Personal foul by E. Moore (drawn by H. Giles),90,85
403,4,7:59.0,,C. Joseph misses 2-pt jump shot from 15 ft,90,85
404,4,7:55.0,Defensive rebound by E. Moore,,90,85
405,4,7:39.0,J. Hart misses 3-pt jump shot from 26 ft,,90,85
406,4,7:37.0,Offensive rebound by L. Ball,,90,85
407,4,7:37.0,D. Favors makes 2-pt layup from 2 ft (assist by L. Ball),,92,85
408,4,7:37.0,Personal foul by B. Hield (drawn by D. Favors),,92,85
409,4,7:37.0,Technical foul by B. Hield,,92,85
410,4,7:37.0,B. Ingram makes technical free throw,,93,85
411,4,7:37.0,,H. Barnes enters the game for N. Bjelica,93,85
412,4,7:37.0,D. Favors makes free throw 1 of 1,,94,85
413,4,7:21.0,,Personal foul by B. Ingram (drawn by C. Joseph),94,85
414,4,7:21.0,J. Holiday enters the game for B. Ingram,,94,85
415,4,7:21.0,,D. Fox enters the game for C. Joseph,94,85
416,4,7:09.0,,H. Giles misses 2-pt layup from 3 ft,94,85
417,4,7:05.0,Defensive rebound by L. Ball,,94,85
418,4,7:01.0,J. Holiday misses 3-pt jump shot from 25 ft,,94,85
419,4,6:55.0,Offensive rebound by D. Favors,,94,85
420,4,6:55.0,Shooting foul by H. Giles (drawn by L. Ball),,94,85
421,4,6:55.0,L. Ball makes free throw 1 of 2,,95,85
422,4,6:55.0,J. Okafor enters the game for D. Favors,,95,85
423,4,6:55.0,,R. Holmes enters the game for H. Giles,95,85
424,4,6:55.0,L. Ball makes free throw 2 of 2,,96,85
425,4,6:48.0,,R. Holmes makes 2-pt layup from 2 ft (assist by D. Fox),96,87
426,4,6:48.0,,Shooting foul by J. Okafor (drawn by R. Holmes),96,87
427,4,6:48.0,,R. Holmes makes free throw 1 of 1,96,88
428,4,6:37.0,L. Ball makes 3-pt jump shot from 23 ft (assist by J. Holiday),,99,88
429,4,6:22.0,,B. Hield misses 2-pt layup from 5 ft,99,88
430,4,6:19.0,Defensive rebound by J. Hart,,99,88
431,4,6:17.0,Shooting foul by D. Fox (drawn by J. Hart),,99,88
432,4,6:17.0,J. Hart misses free throw 1 of 2,,99,88
433,4,6:17.0,Offensive rebound by Team,,99,88
434,4,6:17.0,J. Hart misses free throw 2 of 2,,99,88
435,4,6:14.0,Offensive rebound by J. Hart,,99,88
436,4,6:12.0,L. Ball makes 2-pt layup from 2 ft (assist by J. Hart),,101,88
437,4,5:51.0,,H. Barnes makes 2-pt layup from 2 ft,101,90
438,4,5:34.0,E. Moore misses 3-pt jump shot from 24 ft,,101,90
439,4,5:31.0,,Defensive rebound by R. Holmes,101,90
440,4,5:25.0,,D. Fox misses 3-pt jump shot from 25 ft,101,90
441,4,5:21.0,Defensive rebound by J. Hart,,101,90
442,4,5:18.0,New Orleans full timeout,,101,90
443,4,5:18.0,D. Favors enters the game for J. Okafor,,101,90
444,4,5:01.0,J. Holiday misses 3-pt jump shot from 25 ft,,101,90
445,4,4:58.0,Offensive rebound by E. Moore,,101,90
446,4,4:50.0,D. Favors misses 2-pt layup from 3 ft (block by T. Ariza),,101,90
447,4,4:50.0,,Defensive rebound by T. Ariza,101,90
448,4,4:35.0,,D. Fox misses 2-pt layup from 1 ft,101,90
449,4,4:32.0,Defensive rebound by D. Favors,,101,90
450,4,4:28.0,J. Hart makes 2-pt layup from 2 ft (assist by J. Holiday),,103,90
451,4,4:14.0,,B. Hield misses 3-pt jump shot from 23 ft,103,90
452,4,4:10.0,,Offensive rebound by B. Hield,103,90
453,4,4:09.0,,R. Holmes makes 2-pt dunk from 1 ft (assist by B. Hield),103,92
454,4,4:04.0,J. Hart makes 2-pt layup from 2 ft (assist by L. Ball),,105,92
455,4,4:04.0,Shooting foul by T. Ariza (drawn by J. Hart),,105,92
456,4,4:04.0,J. Hart makes free throw 1 of 1,,106,92
457,4,3:54.0,,H. Barnes makes 3-pt jump shot from 26 ft (assist by T. Ariza),106,95
458,4,3:37.0,L. Ball misses 3-pt jump shot from 25 ft,,106,95
459,4,3:34.0,,Defensive rebound by H. Barnes,106,95
460,4,3:29.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by H. Barnes),106,98
461,4,3:29.0,New Orleans full timeout,,106,98
462,4,3:29.0,B. Ingram enters the game for E. Moore,,106,98
463,4,3:07.0,B. Ingram makes 3-pt jump shot from 26 ft (assist by L. Ball),,109,98
464,4,2:51.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by D. Fox),109,101
465,4,2:32.0,J. Holiday misses 2-pt jump shot from 17 ft,,109,101
466,4,2:29.0,,Defensive rebound by B. Hield,109,101
467,4,2:23.0,,H. Barnes makes 2-pt layup from 3 ft (assist by B. Hield),109,103
468,4,2:00.0,L. Ball makes 3-pt jump shot from 26 ft (assist by J. Holiday),,112,103
469,4,1:53.0,,Turnover by B. Hield (bad pass),112,103
470,4,1:34.0,Turnover by D. Favors (3 sec),,112,103
471,4,1:27.0,,D. Fox makes 2-pt jump shot from 4 ft,112,105
472,4,1:27.0,,Shooting foul by J. Hart (drawn by D. Fox),112,105
473,4,1:27.0,,Technical foul by J. Hart,112,105
474,4,1:27.0,,B. Hield makes technical free throw,112,106
475,4,1:27.0,,D. Fox makes free throw 1 of 1,112,107
476,4,1:08.0,L. Ball misses 3-pt jump shot from 25 ft,,112,107
477,4,1:07.0,,Defensive rebound by Team,112,107
478,4,0:58.0,,D. Fox misses 2-pt layup from 8 ft,112,107
479,4,0:58.0,,Offensive rebound by R. Holmes,112,107
480,4,0:58.0,,R. Holmes misses 2-pt layup at rim,112,107
481,4,0:58.0,Defensive rebound by B. Ingram,,112,107
482,4,0:58.0,Turnover by B. Ingram (lost ball; steal by B. Hield),,112,107
483,4,0:46.0,,Sacramento full timeout,112,107
484,4,0:41.0,,H. Barnes makes 2-pt jump shot from 6 ft,112,109
485,4,0:31.0,New Orleans full timeout,,112,109
486,4,0:31.0,J. Redick enters the game for J. Hart,,112,109
487,4,0:31.0,,C. Joseph enters the game for B. Hield,112,109
488,4,0:18.0,J. Redick misses 3-pt jump shot from 26 ft,,112,109
489,4,0:17.0,Offensive rebound by Team,,112,109
490,4,0:17.0,,Loose ball foul by R. Holmes (drawn by D. Favors),112,109
491,4,0:17.0,D. Favors misses free throw 1 of 2,,112,109
492,4,0:17.0,Offensive rebound by Team,,112,109
493,4,0:17.0,J. Hart enters the game for J. Redick,,112,109
494,4,0:17.0,,B. Hield enters the game for C. Joseph,112,109
495,4,0:17.0,D. Favors makes free throw 2 of 2,,113,109
496,4,0:07.0,,B. Hield misses 2-pt jump shot from 23 ft,113,109
497,4,0:06.0,,Offensive rebound by R. Holmes,113,109
498,4,0:06.0,,R. Holmes makes 2-pt layup from 2 ft,113,111
499,4,0:05.0,Personal take foul by D. Fox (drawn by J. Holiday),,113,111
500,4,0:05.0,J. Holiday makes free throw 1 of 2,,114,111
501,4,0:05.0,,N. Bjelica enters the game for B. Hield,114,111
502,4,0:05.0,J. Holiday makes free throw 2 of 2,,115,111
503,4,0:05.0,,Sacramento full timeout,115,111
504,4,0:05.0,K. Williams enters the game for D. Favors,,115,111
505,4,0:05.0,,B. Hield enters the game for R. Holmes,115,111
506,4,0:04.0,,N. Bjelica makes 3-pt jump shot from 26 ft (assist by D. Fox),115,114
507,4,0:04.0,,Shooting foul by B. Ingram (drawn by N. Bjelica),115,114
508,4,0:04.0,D. Favors enters the game for J. Hart,,115,114
509,4,0:04.0,J. Okafor enters the game for B. Ingram,,115,114
510,4,0:04.0,,N. Bjelica makes free throw 1 of 1,115,115
511,4,0:04.0,New Orleans full timeout,,115,115
512,4,0:04.0,J. Hart enters the game for J. Okafor,,115,115
513,4,0:04.0,J. Redick enters the game for K. Williams,,115,115
514,4,0:04.0,,R. Holmes enters the game for N. Bjelica,115,115
515,4,0:04.0,,C. Joseph enters the game for B. Hield,115,115
516,4,0:01.0,J. Redick makes 2-pt layup from 2 ft (assist by L. Ball),,117,115
