,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,PORTLAND_ACTION,CHARLOTTE_SCORE,PORTLAND_SCORE
383,4,5:28.0,T. Rozier makes 2-pt jump shot from 9 ft,,99,104
384,4,5:09.0,,D. Lillard makes 3-pt jump shot from 26 ft,99,107
385,4,4:57.0,N. Batum makes 3-pt jump shot from 23 ft (assist by D. Bacon),,102,107
386,4,4:35.0,,A. Simons misses 3-pt jump shot from 23 ft,102,107
387,4,4:32.0,Defensive rebound by M. Williams,,102,107
388,4,4:21.0,D. Bacon misses 2-pt jump shot from 13 ft,,102,107
389,4,4:20.0,,Defensive rebound by A. Tolliver,102,107
390,4,4:19.0,,Portland full timeout,102,107
391,4,4:19.0,D. Graham enters the game for D. Bacon,,102,107
392,4,4:19.0,P. Washington enters the game for M. Williams,,102,107
393,4,4:19.0,,K. Bazemore enters the game for A. Simons,102,107
394,4,4:01.0,,A. Tolliver makes 2-pt layup from 2 ft (assist by D. Lillard),102,109
395,4,3:46.0,T. Rozier makes 3-pt jump shot from 26 ft (assist by N. Batum),,105,109
396,4,3:20.0,,K. Bazemore misses 3-pt jump shot from 22 ft,105,109
397,4,3:14.0,Defensive rebound by P. Washington,,105,109
398,4,3:07.0,C. Zeller makes 2-pt layup from 1 ft (assist by P. Washington),,107,109
399,4,2:54.0,,Personal foul by N. Batum (drawn by A. Tolliver),107,109
400,4,2:43.0,,D. Lillard misses 3-pt jump shot from 31 ft,107,109
401,4,2:40.0,Defensive rebound by T. Rozier,,107,109
402,4,2:32.0,Shooting foul by A. Tolliver (drawn by P. Washington),,107,109
403,4,2:32.0,P. Washington makes free throw 1 of 2,,108,109
404,4,2:32.0,P. Washington makes free throw 2 of 2,,109,109
405,4,2:11.0,,A. Tolliver makes 3-pt jump shot from 28 ft (assist by C. McCollum),109,112
406,4,1:48.0,Turnover by D. Graham (lost ball; steal by K. Bazemore),,109,112
407,4,1:46.0,,Turnover by K. Bazemore (bad pass),109,112
408,4,1:36.0,Personal foul by K. Bazemore (drawn by D. Graham),,109,112
409,4,1:24.0,C. Zeller misses 2-pt hook shot from 2 ft,,109,112
410,4,1:23.0,,Defensive rebound by K. Bazemore,109,112
411,4,1:06.0,,C. McCollum misses 2-pt jump shot from 17 ft,109,112
412,4,1:02.0,Defensive rebound by T. Rozier,,109,112
413,4,0:47.0,T. Rozier misses 3-pt jump shot from 25 ft,,109,112
414,4,0:41.0,Offensive rebound by P. Washington,,109,112
415,4,0:36.0,Turnover by T. Rozier (bad pass; steal by C. Anthony),,109,112
416,4,0:36.0,,Personal foul by D. Graham (drawn by A. Tolliver),109,112
417,4,0:36.0,M. Williams enters the game for C. Zeller,,109,112
418,4,0:17.0,,D. Lillard makes 2-pt layup from 1 ft,109,114
419,4,0:17.0,Charlotte full timeout,,109,114
420,4,0:17.0,C. Zeller enters the game for M. Williams,,109,114
421,4,0:13.0,D. Graham makes 3-pt jump shot from 26 ft (assist by T. Rozier),,112,114
422,4,0:08.0,,Personal take foul by N. Batum (drawn by D. Lillard),112,114
423,4,0:08.0,,D. Lillard makes free throw 1 of 2,112,115
424,4,0:08.0,,D. Lillard misses free throw 2 of 2,112,115
425,4,0:06.0,Defensive rebound by Team,,112,115
426,4,0:06.0,Charlotte full timeout,,112,115
427,4,0:00.0,D. Graham misses 3-pt jump shot from 23 ft (block by K. Bazemore),,112,115
428,4,0:00.0,Offensive rebound by Team,,112,115
