,QUARTER,TIME_REMAINING,INDIANA_ACTION,DENVER_ACTION,INDIANA_SCORE,DENVER_SCORE
432,4,0:36.0,,M. Plumlee misses free throw 1 of 2,109,104
433,4,0:36.0,,Offensive rebound by Team,109,104
434,4,0:36.0,J. Holiday enters the game for M. Turner,,109,104
435,4,0:36.0,,M. Plumlee makes free throw 2 of 2,109,105
436,4,0:36.0,Indiana full timeout,,109,105
437,4,0:32.0,Personal take foul by J. Grant (drawn by M. Brogdon),,109,105
438,4,0:32.0,M. Brogdon makes free throw 1 of 2,,110,105
439,4,0:32.0,,M. Beasley enters the game for M. Plumlee,110,105
440,4,0:32.0,M. Brogdon makes free throw 2 of 2,,111,105
441,4,0:25.0,,N. Jokić misses 3-pt jump shot from 28 ft,111,105
442,4,0:20.0,Defensive rebound by D. McDermott,,111,105
443,4,0:15.0,Personal take foul by N. Jokić (drawn by T. Warren),,111,105
444,4,0:15.0,T. Warren makes free throw 1 of 2,,112,105
445,4,0:15.0,T. Warren makes free throw 2 of 2,,113,105
446,4,0:15.0,,Denver full timeout,113,105
447,4,0:14.0,,W. Barton misses 3-pt jump shot from 24 ft,113,105
448,4,0:11.0,,Offensive rebound by W. Barton,113,105
449,4,0:10.0,,W. Barton makes 2-pt layup from 5 ft,113,107
450,4,0:08.0,Personal take foul by W. Barton (drawn by M. Brogdon),,113,107
451,4,0:08.0,M. Brogdon makes free throw 1 of 2,,114,107
452,4,0:08.0,M. Brogdon makes free throw 2 of 2,,115,107
453,4,0:03.0,,W. Barton misses 3-pt jump shot from 26 ft,115,107
454,4,0:03.0,,Offensive rebound by M. Beasley,115,107
