,QUARTER,TIME_REMAINING,PHOENIX_ACTION,MILWAUKEE_ACTION,PHOENIX_SCORE,MILWAUKEE_SCORE
375,3,2:37.0,,Defensive rebound by D. DiVincenzo,74,88
376,3,2:24.0,,D. DiVincenzo makes 3-pt jump shot from 26 ft (assist by R. Lopez),74,91
377,3,2:13.0,J. Carter misses 3-pt jump shot from 27 ft,,74,91
378,3,2:10.0,,Defensive rebound by P. Connaughton,74,91
379,3,2:05.0,,D. DiVincenzo makes 3-pt jump shot from 26 ft,74,94
380,3,2:05.0,Phoenix full timeout,,74,94
381,3,2:05.0,T. Johnson enters the game for D. Booker,,74,94
382,3,2:05.0,J. Lecque enters the game for K. Oubre,,74,94
383,3,2:05.0,,G. Antetokounmpo enters the game for E. İlyasova,74,94
384,3,1:52.0,D. Ayton misses 2-pt jump shot from 14 ft,,74,94
385,3,1:49.0,,Defensive rebound by G. Antetokounmpo,74,94
386,3,1:41.0,,Personal foul by J. Lecque (drawn by G. Antetokounmpo),74,94
387,3,1:41.0,,G. Antetokounmpo makes free throw 1 of 2,74,95
388,3,1:41.0,M. Bridges enters the game for D. Ayton,,74,95
389,3,1:41.0,,S. Brown enters the game for P. Connaughton,74,95
390,3,1:41.0,,G. Antetokounmpo misses free throw 2 of 2,74,95
391,3,1:36.0,Defensive rebound by M. Bridges,,74,95
392,3,1:33.0,Turnover by M. Bridges (bad pass; steal by G. Antetokounmpo),,74,95
393,3,1:22.0,,S. Brown misses 3-pt jump shot from 25 ft,74,95
394,3,1:19.0,Defensive rebound by C. Diallo,,74,95
395,3,1:08.0,Personal foul by S. Brown (drawn by M. Bridges),,74,95
396,3,1:08.0,M. Bridges makes free throw 1 of 2,,75,95
397,3,1:08.0,M. Bridges makes free throw 2 of 2,,76,95
398,3,0:56.0,,Turnover by D. DiVincenzo (lost ball; steal by J. Carter),76,95
399,3,0:55.0,J. Carter makes 2-pt layup from 2 ft,,78,95
400,3,0:48.0,,K. Korver misses 3-pt jump shot from 23 ft,78,95
401,3,0:44.0,Defensive rebound by C. Diallo,,78,95
402,3,0:37.0,T. Johnson misses 2-pt jump shot from 6 ft,,78,95
403,3,0:35.0,,Defensive rebound by R. Lopez,78,95
404,3,0:26.0,,S. Brown makes 2-pt layup from 3 ft (assist by G. Antetokounmpo),78,97
405,3,0:05.0,J. Carter makes 2-pt jump shot from 16 ft,,80,97
406,3,0:00.0,,D. DiVincenzo misses 3-pt jump shot from 28 ft,80,97
407,3,0:00.0,,Offensive rebound by Team,80,97
408,4,11:35.0,,Turnover by Team (shot clock),80,97
409,4,11:26.0,J. Carter misses 2-pt jump shot from 17 ft,,80,97
410,4,11:22.0,,Defensive rebound by S. Brown,80,97
411,4,11:17.0,,K. Korver makes 3-pt jump shot from 23 ft (assist by K. Middleton),80,100
412,4,11:02.0,J. Lecque makes 2-pt layup from 1 ft,,82,100
413,4,10:51.0,,K. Middleton misses 2-pt jump shot from 12 ft (block by M. Bridges),82,100
414,4,10:47.0,Defensive rebound by J. Carter,,82,100
415,4,10:44.0,J. Carter makes 2-pt jump shot from 16 ft,,84,100
416,4,10:33.0,,Offensive foul by G. Antetokounmpo (drawn by C. Diallo),84,100
417,4,10:33.0,,Turnover by G. Antetokounmpo (offensive foul),84,100
418,4,10:33.0,E. Okobo enters the game for T. Johnson,,84,100
419,4,10:20.0,E. Okobo misses 3-pt jump shot from 27 ft,,84,100
420,4,10:18.0,,Defensive rebound by G. Antetokounmpo,84,100
421,4,10:14.0,,Personal foul by C. Diallo (drawn by G. Antetokounmpo),84,100
422,4,10:06.0,,K. Middleton makes 2-pt jump shot from 17 ft,84,102
423,4,9:44.0,C. Diallo makes 2-pt layup from 1 ft (assist by J. Lecque),,86,102
424,4,9:33.0,,Shooting foul by C. Diallo (drawn by G. Antetokounmpo),86,102
425,4,9:33.0,,G. Antetokounmpo makes free throw 1 of 2,86,103
426,4,9:33.0,,B. Lopez enters the game for S. Brown,86,103
427,4,9:33.0,,G. Antetokounmpo misses free throw 2 of 2,86,103
428,4,9:30.0,Defensive rebound by C. Diallo,,86,103
429,4,9:10.0,J. Carter makes 3-pt jump shot from 25 ft,,89,103
430,4,8:53.0,,K. Korver makes 2-pt jump shot from 17 ft (assist by G. Antetokounmpo),89,105
431,4,8:34.0,C. Diallo misses 2-pt layup from 1 ft (block by B. Lopez),,89,105
432,4,8:31.0,,Defensive rebound by G. Antetokounmpo,89,105
433,4,8:26.0,,K. Korver misses 3-pt jump shot from 27 ft,89,105
434,4,8:23.0,Defensive rebound by C. Diallo,,89,105
435,4,8:21.0,M. Bridges misses 2-pt layup at rim (block by B. Lopez),,89,105
436,4,8:17.0,,Defensive rebound by G. Antetokounmpo,89,105
437,4,8:14.0,,Turnover by G. Antetokounmpo (bad pass; steal by M. Bridges),89,105
438,4,8:13.0,Personal take foul by G. Antetokounmpo (drawn by M. Bridges),,89,105
439,4,8:13.0,,S. Brown enters the game for G. Antetokounmpo,89,105
440,4,8:02.0,Personal foul by E. Bledsoe (drawn by C. Diallo),,89,105
441,4,7:53.0,E. Okobo misses 2-pt jump shot from 13 ft,,89,105
442,4,7:49.0,,Defensive rebound by E. Bledsoe,89,105
443,4,7:46.0,,Offensive foul by K. Middleton (drawn by J. Lecque),89,105
444,4,7:46.0,,Turnover by K. Middleton (offensive foul),89,105
445,4,7:46.0,D. Booker enters the game for J. Lecque,,89,105
446,4,7:46.0,K. Oubre enters the game for E. Okobo,,89,105
447,4,7:46.0,,D. DiVincenzo enters the game for K. Korver,89,105
448,4,7:31.0,Shooting foul by B. Lopez (drawn by C. Diallo),,89,105
449,4,7:31.0,C. Diallo misses free throw 1 of 2,,89,105
450,4,7:31.0,Offensive rebound by Team,,89,105
451,4,7:31.0,C. Diallo makes free throw 2 of 2,,90,105
452,4,7:15.0,,B. Lopez misses 2-pt hook shot from 5 ft,90,105
453,4,7:12.0,Defensive rebound by C. Diallo,,90,105
454,4,7:01.0,C. Diallo misses 2-pt jump shot from 18 ft,,90,105
455,4,6:57.0,,Defensive rebound by S. Brown,90,105
456,4,6:50.0,,E. Bledsoe misses 2-pt jump shot from 13 ft,90,105
457,4,6:48.0,,Offensive rebound by E. Bledsoe,90,105
458,4,6:48.0,,Personal foul by K. Oubre (drawn by E. Bledsoe),90,105
459,4,6:48.0,,Milwaukee full timeout,90,105
460,4,6:48.0,D. Ayton enters the game for M. Bridges,,90,105
461,4,6:48.0,J. Lecque enters the game for C. Diallo,,90,105
462,4,6:36.0,,K. Middleton makes 3-pt jump shot from 26 ft (assist by B. Lopez),90,108
463,4,6:36.0,,Shooting foul by K. Oubre (drawn by K. Middleton),90,108
464,4,6:36.0,,K. Middleton makes free throw 1 of 1,90,109
465,4,6:20.0,Turnover by D. Booker (bad pass; steal by D. DiVincenzo),,90,109
466,4,6:15.0,,K. Middleton makes 2-pt jump shot from 13 ft,90,111
467,4,6:01.0,D. Ayton makes 2-pt layup from 2 ft (assist by D. Booker),,92,111
468,4,5:42.0,,E. Bledsoe makes 3-pt jump shot from 27 ft,92,114
469,4,5:26.0,K. Oubre makes 3-pt jump shot from 27 ft (assist by D. Booker),,95,114
470,4,5:26.0,,G. Antetokounmpo enters the game for E. Bledsoe,95,114
471,4,5:26.0,,P. Connaughton enters the game for S. Brown,95,114
472,4,5:01.0,,K. Middleton misses 2-pt layup from 3 ft,95,114
473,4,4:59.0,Defensive rebound by D. Booker,,95,114
474,4,4:53.0,D. Booker makes 3-pt jump shot from 27 ft,,98,114
475,4,4:44.0,,Personal foul by D. Ayton (drawn by G. Antetokounmpo),98,114
476,4,4:44.0,,G. Antetokounmpo misses free throw 1 of 2,98,114
477,4,4:44.0,,Offensive rebound by Team,98,114
478,4,4:44.0,C. Diallo enters the game for J. Lecque,,98,114
479,4,4:44.0,,S. Brown enters the game for K. Middleton,98,114
480,4,4:44.0,,G. Antetokounmpo makes free throw 2 of 2,98,115
481,4,4:33.0,D. Booker makes 2-pt jump shot from 10 ft,,100,115
482,4,4:19.0,,S. Brown makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),100,117
483,4,3:59.0,D. Ayton makes 2-pt jump shot from 6 ft (assist by C. Diallo),,102,117
484,4,3:49.0,,D. DiVincenzo misses 3-pt jump shot from 27 ft,102,117
485,4,3:47.0,,Offensive rebound by P. Connaughton,102,117
486,4,3:46.0,,B. Lopez misses 3-pt jump shot from 27 ft,102,117
487,4,3:43.0,Defensive rebound by D. Ayton,,102,117
488,4,3:35.0,Shooting foul by D. DiVincenzo (drawn by D. Booker),,102,117
489,4,3:35.0,D. Booker makes free throw 1 of 2,,103,117
490,4,3:35.0,,Milwaukee full timeout,103,117
491,4,3:35.0,,E. Bledsoe enters the game for P. Connaughton,103,117
492,4,3:35.0,D. Booker makes free throw 2 of 2,,104,117
493,4,3:22.0,,Turnover by G. Antetokounmpo (traveling),104,117
494,4,3:06.0,K. Oubre misses 3-pt jump shot from 27 ft,,104,117
495,4,3:06.0,Offensive rebound by Team,,104,117
496,4,3:06.0,,Loose ball foul by S. Brown (drawn by K. Oubre),104,117
497,4,3:06.0,K. Oubre makes free throw 1 of 2,,105,117
498,4,3:06.0,,K. Middleton enters the game for S. Brown,105,117
499,4,3:06.0,K. Oubre makes free throw 2 of 2,,106,117
500,4,2:49.0,,D. DiVincenzo makes 2-pt jump shot from 11 ft (assist by E. Bledsoe),106,119
501,4,2:40.0,,Violation by Team (kicked ball),106,119
502,4,2:32.0,K. Oubre misses 3-pt jump shot from 27 ft,,106,119
503,4,2:30.0,,Defensive rebound by G. Antetokounmpo,106,119
504,4,2:24.0,,D. DiVincenzo misses 3-pt jump shot from 26 ft,106,119
505,4,2:22.0,,Offensive rebound by B. Lopez,106,119
506,4,2:21.0,,B. Lopez misses 3-pt jump shot from 27 ft,106,119
507,4,2:21.0,,Offensive rebound by Team,106,119
508,4,2:21.0,J. Harper enters the game for D. Ayton,,106,119
509,4,2:21.0,J. Lecque enters the game for D. Booker,,106,119
510,4,2:21.0,E. Okobo enters the game for J. Carter,,106,119
511,4,2:21.0,T. Owens enters the game for K. Oubre,,106,119
512,4,2:12.0,,G. Antetokounmpo makes 2-pt layup from 3 ft,106,121
513,4,1:51.0,T. Owens misses 3-pt jump shot from 23 ft,,106,121
514,4,1:49.0,,Defensive rebound by K. Middleton,106,121
515,4,1:41.0,,K. Middleton makes 2-pt jump shot from 17 ft,106,123
516,4,1:27.0,J. Lecque misses 3-pt jump shot from 28 ft,,106,123
517,4,1:26.0,,Defensive rebound by Team,106,123
518,4,1:26.0,,S. Brown enters the game for G. Antetokounmpo,106,123
519,4,1:26.0,,P. Connaughton enters the game for E. Bledsoe,106,123
520,4,1:26.0,,E. İlyasova enters the game for D. DiVincenzo,106,123
521,4,1:26.0,,K. Korver enters the game for B. Lopez,106,123
522,4,1:26.0,,R. Lopez enters the game for K. Middleton,106,123
523,4,1:09.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by P. Connaughton),106,126
524,4,0:52.0,J. Harper misses 3-pt jump shot from 27 ft,,106,126
525,4,0:49.0,,Defensive rebound by K. Korver,106,126
526,4,0:31.0,,E. İlyasova makes 3-pt jump shot from 26 ft (assist by R. Lopez),106,129
527,4,0:16.0,J. Lecque makes 2-pt layup from 1 ft,,108,129
