,QUARTER,TIME_REMAINING,DENVER_ACTION,PHILADELPHIA_ACTION,DENVER_SCORE,PHILADELPHIA_SCORE
384,4,5:01.0,N. Jokić misses 2-pt jump shot from 19 ft,,86,91
385,4,4:58.0,,Defensive rebound by T. Harris,86,91
386,4,4:52.0,,T. Harris misses 3-pt jump shot from 26 ft,86,91
387,4,4:48.0,,Offensive rebound by M. Thybulle,86,91
388,4,4:37.0,,A. Horford makes 2-pt jump shot from 18 ft,86,93
389,4,4:24.0,W. Barton makes 2-pt layup from 1 ft (assist by N. Jokić),,88,93
390,4,4:09.0,,T. Harris makes 2-pt hook shot from 5 ft,88,95
391,4,3:56.0,N. Jokić misses 3-pt jump shot from 25 ft,,88,95
392,4,3:52.0,,Defensive rebound by M. Thybulle,88,95
393,4,3:49.0,,Philadelphia full timeout,88,95
394,4,3:49.0,,J. Embiid enters the game for J. Ennis,88,95
395,4,3:33.0,,A. Horford misses 3-pt jump shot from 26 ft,88,95
396,4,3:29.0,Defensive rebound by W. Barton,,88,95
397,4,3:08.0,P. Millsap misses 3-pt jump shot from 27 ft,,88,95
398,4,3:06.0,,Defensive rebound by T. Harris,88,95
399,4,2:54.0,,J. Embiid misses 3-pt jump shot from 26 ft,88,95
400,4,2:50.0,,Offensive rebound by Team,88,95
401,4,2:40.0,,Turnover by J. Embiid (out of bounds lost ball),88,95
402,4,2:40.0,,Violation by Team (delay of game),88,95
403,4,2:23.0,G. Harris misses 2-pt jump shot from 12 ft,,88,95
404,4,2:18.0,,Defensive rebound by A. Horford,88,95
405,4,2:14.0,,T. Harris misses 2-pt layup from 1 ft,88,95
406,4,2:14.0,Defensive rebound by Team,,88,95
407,4,1:52.0,Shooting foul by B. Simmons (drawn by G. Harris),,88,95
408,4,1:52.0,G. Harris makes free throw 1 of 2,,89,95
409,4,1:52.0,G. Harris makes free throw 2 of 2,,90,95
410,4,1:29.0,,J. Embiid misses 2-pt layup from 3 ft,90,95
411,4,1:27.0,,Offensive rebound by Team,90,95
412,4,1:27.0,,Turnover by Team (shot clock),90,95
413,4,1:11.0,Turnover by W. Barton (bad pass; steal by B. Simmons),,90,95
414,4,0:53.0,,Turnover by B. Simmons (bad pass; steal by P. Millsap),90,95
415,4,0:49.0,Turnover by P. Millsap (lost ball; steal by A. Horford),,90,95
416,4,0:29.0,,A. Horford misses 2-pt jump shot from 14 ft,90,95
417,4,0:27.0,Defensive rebound by N. Jokić,,90,95
418,4,0:27.0,Denver full timeout,,90,95
419,4,0:27.0,J. Grant enters the game for P. Millsap,,90,95
420,4,0:18.0,N. Jokić makes 2-pt layup from 3 ft,,92,95
421,4,0:18.0,,Philadelphia full timeout,92,95
422,4,0:18.0,T. Craig enters the game for N. Jokić,,92,95
423,4,0:18.0,M. Plumlee enters the game for M. Morris,,92,95
424,4,0:18.0,,J. Richardson enters the game for M. Thybulle,92,95
425,4,0:16.0,,Personal take foul by J. Grant (drawn by J. Embiid),92,95
426,4,0:15.0,,Personal take foul by J. Grant (drawn by J. Embiid),92,95
427,4,0:15.0,,J. Embiid makes free throw 1 of 2,92,96
428,4,0:15.0,N. Jokić enters the game for T. Craig,,92,96
429,4,0:15.0,M. Morris enters the game for M. Plumlee,,92,96
430,4,0:15.0,,J. Embiid makes free throw 2 of 2,92,97
431,4,0:09.0,W. Barton misses 3-pt jump shot from 27 ft,,92,97
432,4,0:06.0,,Defensive rebound by J. Embiid,92,97
