,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,LA LAKERS_ACTION,NEW ORLEANS_SCORE,LA LAKERS_SCORE
388,4,6:13.0,Turnover by J. Hart (lost ball; steal by A. Bradley),,100,110
389,4,5:54.0,,A. Davis misses 3-pt jump shot from 26 ft,100,110
390,4,5:51.0,Defensive rebound by K. Williams,,100,110
391,4,5:51.0,New Orleans full timeout,,100,110
392,4,5:51.0,L. Ball enters the game for J. Holiday,,100,110
393,4,5:51.0,B. Ingram enters the game for K. Williams,,100,110
394,4,5:51.0,,D. Green enters the game for D. Howard,100,110
395,4,5:51.0,,L. James enters the game for R. Rondo,100,110
396,4,5:27.0,B. Ingram misses 2-pt jump shot from 17 ft,,100,110
397,4,5:26.0,Offensive rebound by D. Favors,,100,110
398,4,5:20.0,L. Ball makes 2-pt jump shot from 3 ft,,102,110
399,4,4:55.0,,L. James makes 2-pt layup from 3 ft,102,112
400,4,4:41.0,E. Moore misses 3-pt jump shot from 26 ft,,102,112
401,4,4:38.0,,Defensive rebound by L. James,102,112
402,4,4:27.0,,A. Davis makes 2-pt jump shot from 13 ft (assist by L. James),102,114
403,4,4:19.0,D. Favors makes 2-pt layup at rim (assist by B. Ingram),,104,114
404,4,4:19.0,Shooting foul by A. Davis (drawn by D. Favors),,104,114
405,4,4:19.0,J. Redick enters the game for J. Hart,,104,114
406,4,4:19.0,D. Favors makes free throw 1 of 1,,105,114
407,4,4:00.0,,A. Davis misses 2-pt layup from 3 ft (block by D. Favors),105,114
408,4,3:56.0,,Offensive rebound by A. Bradley,105,114
409,4,3:55.0,,A. Bradley misses 2-pt jump shot from 14 ft,105,114
410,4,3:52.0,Defensive rebound by B. Ingram,,105,114
411,4,3:46.0,Turnover by B. Ingram (bad pass; steal by D. Green),,105,114
412,4,3:42.0,,A. Davis makes 2-pt dunk from 1 ft (assist by L. James),105,116
413,4,3:28.0,New Orleans full timeout,,105,116
414,4,3:28.0,J. Holiday enters the game for E. Moore,,105,116
415,4,3:11.0,J. Holiday misses 2-pt jump shot from 4 ft,,105,116
416,4,3:09.0,,Defensive rebound by L. James,105,116
417,4,2:57.0,,D. Green misses 3-pt jump shot from 25 ft,105,116
418,4,2:57.0,Defensive rebound by Team,,105,116
419,4,2:57.0,,Loose ball foul by A. Davis (drawn by D. Favors),105,116
420,4,2:49.0,L. Ball makes 2-pt dunk from 2 ft,,107,116
421,4,2:29.0,,L. James misses 2-pt layup from 5 ft (block by B. Ingram),107,116
422,4,2:27.0,Defensive rebound by J. Holiday,,107,116
423,4,2:25.0,B. Ingram makes 2-pt dunk from 3 ft (assist by L. Ball),,109,116
424,4,2:08.0,,D. Green makes 3-pt jump shot from 25 ft (assist by K. Caldwell-Pope),109,119
425,4,2:08.0,New Orleans full timeout,,109,119
426,4,1:49.0,B. Ingram misses 2-pt jump shot from 12 ft,,109,119
427,4,1:46.0,,Defensive rebound by A. Davis,109,119
428,4,1:25.0,,Turnover by Team (shot clock),109,119
429,4,1:25.0,,Instant Replay (Request: Stands),109,119
430,4,1:18.0,Turnover by J. Holiday (bad pass; steal by L. James),,109,119
431,4,0:57.0,,A. Davis makes 2-pt jump shot from 13 ft,109,121
432,4,0:49.0,B. Ingram makes 2-pt dunk from 2 ft,,111,121
433,4,0:35.0,,Turnover by K. Caldwell-Pope (lost ball; steal by L. Ball),111,121
434,4,0:34.0,L. Ball makes 2-pt dunk from 1 ft,,113,121
435,4,0:11.0,,D. Green makes 2-pt jump shot from 9 ft,113,123
