,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,WASHINGTON_ACTION,LA CLIPPERS_SCORE,WASHINGTON_SCORE
388,4,10:16.0,,C. Chiozza misses 2-pt jump shot from 17 ft,100,95
389,4,10:13.0,Defensive rebound by P. George,,100,95
390,4,10:08.0,Personal foul by R. Hachimura (drawn by M. Harrell),,100,95
391,4,10:01.0,D. Walton makes 3-pt jump shot from 23 ft (assist by P. George),,103,95
392,4,9:41.0,,D. Bertāns misses 3-pt jump shot from 27 ft,103,95
393,4,9:40.0,Defensive rebound by Team,,103,95
394,4,9:33.0,M. Harrell misses 2-pt hook shot from 6 ft,,103,95
395,4,9:30.0,,Defensive rebound by C. Chiozza,103,95
396,4,9:23.0,Violation by Team (kicked ball),,103,95
397,4,9:23.0,,I. Smith enters the game for C. Chiozza,103,95
398,4,9:19.0,,Turnover by I. Smith (out of bounds lost ball),103,95
399,4,9:09.0,P. George makes 3-pt jump shot from 26 ft (assist by L. Williams),,106,95
400,4,8:52.0,,Shooting foul by M. Harrell (drawn by R. Hachimura),106,95
401,4,8:52.0,,Instant Replay (Request: Stands),106,95
402,4,8:52.0,,R. Hachimura makes free throw 1 of 2,106,96
403,4,8:52.0,,B. Beal enters the game for I. Mahinmi,106,96
404,4,8:52.0,,R. Hachimura makes free throw 2 of 2,106,97
405,4,8:42.0,P. George makes 3-pt jump shot from 26 ft (assist by L. Williams),,109,97
406,4,8:19.0,,B. Beal misses 2-pt layup from 4 ft,109,97
407,4,8:16.0,,Offensive rebound by R. Hachimura,109,97
408,4,8:16.0,,R. Hachimura misses 2-pt layup from 4 ft,109,97
409,4,8:14.0,Defensive rebound by M. Harrell,,109,97
410,4,8:12.0,Turnover by M. Harrell (lost ball; steal by T. Brown),,109,97
411,4,8:05.0,,D. Bertāns makes 3-pt jump shot from 25 ft (assist by T. Brown),109,100
412,4,7:53.0,J. Robinson makes 2-pt layup from 2 ft,,111,100
413,4,7:47.0,,Shooting foul by P. George (drawn by D. Bertāns),111,100
414,4,7:47.0,,D. Bertāns makes free throw 1 of 3,111,101
415,4,7:47.0,,D. Bertāns makes free throw 2 of 3,111,102
416,4,7:47.0,K. Leonard enters the game for P. George,,111,102
417,4,7:47.0,,D. Bertāns misses free throw 3 of 3,111,102
418,4,7:46.0,Defensive rebound by K. Leonard,,111,102
419,4,7:30.0,D. Walton makes 2-pt jump shot from 14 ft,,113,102
420,4,7:17.0,,R. Hachimura makes 2-pt layup from 1 ft (assist by I. Smith),113,104
421,4,7:06.0,Turnover by K. Leonard (traveling),,113,104
422,4,6:58.0,,R. Hachimura makes 2-pt dunk from 2 ft (assist by B. Beal),113,106
423,4,6:40.0,L. Williams misses 2-pt jump shot from 4 ft,,113,106
424,4,6:38.0,,Defensive rebound by I. Smith,113,106
425,4,6:34.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by I. Smith),113,109
426,4,6:33.0,LA Clippers full timeout,,113,109
427,4,6:19.0,J. Robinson misses 3-pt jump shot from 26 ft,,113,109
428,4,6:16.0,Offensive rebound by M. Harrell,,113,109
429,4,6:16.0,M. Harrell makes 2-pt layup from 2 ft,,115,109
430,4,6:16.0,Shooting foul by D. Bertāns (drawn by M. Harrell),,115,109
431,4,6:16.0,M. Harrell misses free throw 1 of 1,,115,109
432,4,6:14.0,,Defensive rebound by R. Hachimura,115,109
433,4,6:08.0,,I. Smith misses 2-pt layup from 3 ft (block by M. Harrell),115,109
434,4,6:08.0,,Offensive rebound by Team,115,109
435,4,6:08.0,M. Harkless enters the game for J. Robinson,,115,109
436,4,6:02.0,,D. Bertāns misses 3-pt jump shot from 26 ft,115,109
437,4,5:59.0,Defensive rebound by Team,,115,109
438,4,5:42.0,Shooting foul by D. Bertāns (drawn by M. Harrell),,115,109
439,4,5:42.0,,Violation by Team (delay of game),115,109
440,4,5:42.0,M. Harrell makes free throw 1 of 2,,116,109
441,4,5:42.0,M. Harrell makes free throw 2 of 2,,117,109
442,4,5:28.0,,B. Beal misses 2-pt layup from 3 ft,117,109
443,4,5:26.0,Defensive rebound by K. Leonard,,117,109
444,4,5:24.0,K. Leonard makes 2-pt layup from 2 ft,,119,109
445,4,5:24.0,Shooting foul by I. Smith (drawn by K. Leonard),,119,109
446,4,5:24.0,,Technical foul by I. Smith,119,109
447,4,5:24.0,K. Leonard makes technical free throw,,120,109
448,4,5:24.0,,Washington full timeout,120,109
449,4,5:24.0,,I. Mahinmi enters the game for T. Brown,120,109
450,4,5:24.0,K. Leonard makes free throw 1 of 1,,121,109
451,4,5:01.0,,B. Beal makes 2-pt layup from 10 ft,121,111
452,4,5:01.0,,Shooting foul by M. Harrell (drawn by B. Beal),121,111
453,4,5:01.0,,B. Beal makes free throw 1 of 1,121,112
454,4,4:44.0,D. Walton misses 3-pt jump shot from 25 ft,,121,112
455,4,4:41.0,,Defensive rebound by R. Hachimura,121,112
456,4,4:29.0,,Turnover by B. Beal (bad pass),121,112
457,4,4:29.0,P. George enters the game for D. Walton,,121,112
458,4,4:20.0,K. Leonard makes 2-pt layup from 2 ft,,123,112
459,4,4:13.0,,Turnover by I. Smith (traveling),123,112
460,4,3:58.0,K. Leonard makes 2-pt jump shot from 18 ft,,125,112
461,4,3:41.0,,I. Smith makes 2-pt jump shot from 4 ft,125,114
462,4,3:18.0,M. Harrell makes 2-pt dunk from 3 ft,,127,114
463,4,3:18.0,Shooting foul by I. Mahinmi (drawn by M. Harrell),,127,114
464,4,3:18.0,,T. Brown enters the game for I. Mahinmi,127,114
465,4,3:18.0,M. Harrell makes free throw 1 of 1,,128,114
466,4,3:05.0,,I. Smith misses 3-pt jump shot from 25 ft,128,114
467,4,3:02.0,Defensive rebound by K. Leonard,,128,114
468,4,2:51.0,M. Harrell makes 2-pt layup from 2 ft (assist by P. George),,130,114
469,4,2:51.0,,Washington full timeout,130,114
470,4,2:51.0,D. Walton enters the game for P. George,,130,114
471,4,2:38.0,,D. Bertāns misses 3-pt jump shot from 29 ft,130,114
472,4,2:35.0,Defensive rebound by M. Harrell,,130,114
473,4,2:16.0,M. Harkless makes 2-pt layup from 2 ft (assist by L. Williams),,132,114
474,4,2:14.0,,Washington full timeout,132,114
475,4,2:14.0,M. Kabengele enters the game for M. Harrell,,132,114
476,4,2:14.0,T. Mann enters the game for K. Leonard,,132,114
477,4,2:14.0,J. Robinson enters the game for L. Williams,,132,114
478,4,2:14.0,,I. Bonga enters the game for B. Beal,132,114
479,4,2:14.0,,C. Chiozza enters the game for D. Bertāns,132,114
480,4,2:14.0,,J. Robinson enters the game for R. Hachimura,132,114
481,4,2:14.0,,A. Schofield enters the game for I. Smith,132,114
482,4,1:51.0,,T. Brown misses 3-pt jump shot from 30 ft,132,114
483,4,1:47.0,Defensive rebound by M. Harkless,,132,114
484,4,1:33.0,M. Kabengele misses 3-pt jump shot from 28 ft,,132,114
485,4,1:31.0,,Defensive rebound by C. Chiozza,132,114
486,4,1:25.0,,I. Bonga misses 3-pt jump shot from 26 ft,132,114
487,4,1:20.0,Defensive rebound by M. Harkless,,132,114
488,4,1:07.0,M. Harkless makes 3-pt jump shot from 23 ft (assist by M. Kabengele),,135,114
489,4,0:58.0,,Personal foul by T. Mann (drawn by T. Brown),135,114
490,4,0:58.0,,T. Brown makes free throw 1 of 2,135,115
491,4,0:58.0,,T. Brown makes free throw 2 of 2,135,116
492,4,0:36.0,M. Harkless misses 3-pt jump shot from 24 ft,,135,116
493,4,0:34.0,Offensive rebound by M. Kabengele,,135,116
494,4,0:31.0,Turnover by M. Kabengele (bad pass; steal by T. Brown),,135,116
495,4,0:25.0,,C. Chiozza makes 3-pt jump shot from 28 ft (assist by T. Brown),135,119
496,4,0:00.0,Turnover by Team (shot clock),,135,119
