,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,PORTLAND_ACTION,SACRAMENTO_SCORE,PORTLAND_SCORE
380,4,8:03.0,,C. McCollum makes 2-pt layup from 1 ft,110,88
381,4,7:41.0,C. Joseph misses 3-pt jump shot from 23 ft,,110,88
382,4,7:39.0,,Defensive rebound by H. Whiteside,110,88
383,4,7:32.0,,D. Lillard misses 3-pt jump shot from 27 ft,110,88
384,4,7:30.0,Defensive rebound by H. Barnes,,110,88
385,4,7:23.0,Sacramento full timeout,,110,88
386,4,7:23.0,R. Holmes enters the game for H. Giles,,110,88
387,4,7:15.0,B. Hield makes 3-pt jump shot from 23 ft (assist by D. Fox),,113,88
388,4,7:03.0,,G. Trent misses 3-pt jump shot from 23 ft,113,88
389,4,7:01.0,Defensive rebound by H. Barnes,,113,88
390,4,6:40.0,Turnover by R. Holmes (step out of bounds),,113,88
391,4,6:40.0,B. Bogdanović enters the game for D. Fox,,113,88
392,4,6:32.0,,C. McCollum misses 3-pt jump shot from 23 ft,113,88
393,4,6:30.0,,Offensive rebound by H. Whiteside,113,88
394,4,6:27.0,,H. Whiteside makes 2-pt hook shot from 2 ft,113,90
395,4,6:07.0,H. Barnes makes 2-pt layup from 1 ft (assist by B. Bogdanović),,115,90
396,4,5:54.0,,D. Lillard makes 3-pt jump shot from 30 ft,115,93
397,4,5:46.0,Shooting foul by C. McCollum (drawn by C. Joseph),,115,93
398,4,5:46.0,C. Joseph makes free throw 1 of 2,,116,93
399,4,5:46.0,C. Joseph makes free throw 2 of 2,,117,93
400,4,5:46.0,,Portland full timeout,117,93
401,4,5:46.0,,W. Gabriel enters the game for T. Ariza,117,93
402,4,5:46.0,,M. Hezonja enters the game for D. Lillard,117,93
403,4,5:46.0,,N. Little enters the game for C. McCollum,117,93
404,4,5:46.0,,A. Simons enters the game for G. Trent,117,93
405,4,5:46.0,,C. Swanigan enters the game for H. Whiteside,117,93
406,4,5:30.0,,N. Little makes 2-pt jump shot from 3 ft (assist by A. Simons),117,95
407,4,5:30.0,,Shooting foul by B. Bogdanović (drawn by N. Little),117,95
408,4,5:30.0,,N. Little misses free throw 1 of 1,117,95
409,4,5:25.0,,Offensive rebound by W. Gabriel,117,95
410,4,5:24.0,,W. Gabriel makes 2-pt layup from 1 ft,117,97
411,4,5:00.0,B. Hield misses 3-pt jump shot from 25 ft,,117,97
412,4,4:58.0,,Defensive rebound by W. Gabriel,117,97
413,4,4:36.0,,N. Little misses 3-pt jump shot from 23 ft,117,97
414,4,4:32.0,Defensive rebound by B. Bogdanović,,117,97
415,4,4:14.0,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by B. Hield),,120,97
416,4,3:59.0,,W. Gabriel makes 3-pt jump shot from 22 ft (assist by C. Swanigan),120,100
417,4,3:41.0,H. Barnes misses 3-pt jump shot from 23 ft,,120,100
418,4,3:39.0,,Defensive rebound by M. Hezonja,120,100
419,4,3:32.0,,Shooting foul by C. Joseph (drawn by W. Gabriel),120,100
420,4,3:32.0,,W. Gabriel makes free throw 1 of 2,120,101
421,4,3:32.0,K. Bazemore enters the game for B. Bogdanović,,120,101
422,4,3:32.0,Y. Ferrell enters the game for R. Holmes,,120,101
423,4,3:32.0,A. Len enters the game for C. Joseph,,120,101
424,4,3:32.0,,W. Gabriel misses free throw 2 of 2,120,101
425,4,3:30.0,,Offensive rebound by W. Gabriel,120,101
426,4,3:23.0,,N. Little misses 3-pt jump shot from 25 ft,120,101
427,4,3:21.0,Defensive rebound by K. Bazemore,,120,101
428,4,3:08.0,Turnover by K. Bazemore (lost ball; steal by W. Gabriel),,120,101
429,4,3:04.0,,M. Hezonja makes 2-pt layup from 1 ft,120,103
430,4,3:03.0,Sacramento full timeout,,120,103
431,4,2:32.0,B. Hield misses 2-pt jump shot from 23 ft,,120,103
432,4,2:30.0,,Defensive rebound by C. Swanigan,120,103
433,4,2:21.0,,M. Hezonja misses 3-pt jump shot from 31 ft,120,103
434,4,2:19.0,Defensive rebound by B. Hield,,120,103
435,4,2:04.0,Shooting foul by N. Little (drawn by H. Barnes),,120,103
436,4,2:04.0,H. Barnes misses free throw 1 of 2,,120,103
437,4,2:04.0,Offensive rebound by Team,,120,103
438,4,2:04.0,H. Barnes makes free throw 2 of 2,,121,103
439,4,1:43.0,,A. Simons misses 3-pt jump shot from 24 ft,121,103
440,4,1:43.0,,Offensive rebound by M. Hezonja,121,103
441,4,1:42.0,,W. Gabriel makes 2-pt dunk from 1 ft (assist by N. Little),121,105
442,4,1:32.0,Shooting foul by A. Simons (drawn by Y. Ferrell),,121,105
443,4,1:32.0,Y. Ferrell makes free throw 1 of 2,,122,105
444,4,1:32.0,J. James enters the game for H. Barnes,,122,105
445,4,1:32.0,Y. Ferrell makes free throw 2 of 2,,123,105
446,4,1:19.0,,A. Simons makes 2-pt jump shot from 17 ft (assist by C. Swanigan),123,107
447,4,1:00.0,Turnover by B. Hield (lost ball; steal by N. Little),,123,107
448,4,0:59.0,,N. Little makes 2-pt dunk from 1 ft,123,109
449,4,0:40.0,K. Bazemore misses 3-pt jump shot from 23 ft,,123,109
450,4,0:37.0,Offensive rebound by A. Len,,123,109
451,4,0:35.0,Y. Ferrell misses 3-pt jump shot from 29 ft,,123,109
452,4,0:33.0,,Defensive rebound by C. Swanigan,123,109
453,4,0:27.0,,M. Hezonja makes 2-pt layup from 1 ft,123,111
454,4,0:02.0,Turnover by Team (shot clock),,123,111
