,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,DALLAS_ACTION,MEMPHIS_SCORE,DALLAS_SCORE
376,4,9:45.0,,K. Porziņģis makes 3-pt jump shot from 23 ft,105,83
377,4,9:32.0,Personal foul by C. Lee (drawn by D. Brooks),,105,83
378,4,9:32.0,J. Morant enters the game for T. Jones,,105,83
379,4,9:22.0,D. Brooks misses 2-pt jump shot from 20 ft,,105,83
380,4,9:20.0,,Defensive rebound by K. Porziņģis,105,83
381,4,9:03.0,,D. Finney-Smith misses 3-pt jump shot from 23 ft,105,83
382,4,8:59.0,Defensive rebound by J. Morant,,105,83
383,4,8:47.0,J. Jackson makes 3-pt jump shot from 23 ft (assist by K. Anderson),,108,83
384,4,8:29.0,,J. Brunson makes 3-pt jump shot from 24 ft (assist by D. Wright),108,86
385,4,8:11.0,J. Jackson misses 3-pt jump shot from 23 ft,,108,86
386,4,8:09.0,Offensive rebound by K. Anderson,,108,86
387,4,8:03.0,Personal foul by K. Porziņģis (drawn by J. Morant),,108,86
388,4,8:03.0,,M. Kleber enters the game for K. Porziņģis,108,86
389,4,7:52.0,J. Morant makes 2-pt jump shot from 10 ft,,110,86
390,4,7:46.0,,Personal foul by K. Anderson (drawn by D. Wright),110,86
391,4,7:46.0,D. Melton enters the game for J. Jackson,,110,86
392,4,7:46.0,,T. Hardaway enters the game for D. Wright,110,86
393,4,7:29.0,,C. Lee makes 3-pt jump shot from 26 ft (assist by T. Hardaway),110,89
394,4,7:15.0,Turnover by J. Morant (traveling),,110,89
395,4,7:04.0,,C. Lee makes 3-pt jump shot from 25 ft (assist by J. Brunson),110,92
396,4,6:47.0,D. Brooks misses 2-pt jump shot from 6 ft,,110,92
397,4,6:45.0,,Defensive rebound by J. Brunson,110,92
398,4,6:32.0,,M. Kleber makes 3-pt jump shot from 24 ft (assist by D. Finney-Smith),110,95
399,4,6:04.0,D. Melton misses 2-pt layup from 4 ft,,110,95
400,4,6:00.0,Offensive rebound by K. Anderson,,110,95
401,4,5:59.0,J. Valančiūnas makes 2-pt dunk at rim (assist by K. Anderson),,112,95
402,4,5:40.0,,D. Finney-Smith misses 3-pt jump shot from 26 ft,112,95
403,4,5:40.0,Defensive rebound by Team,,112,95
404,4,5:40.0,,Dallas full timeout,112,95
405,4,5:40.0,B. Clarke enters the game for K. Anderson,,112,95
406,4,5:40.0,J. Jackson enters the game for J. Valančiūnas,,112,95
407,4,5:20.0,J. Morant makes 2-pt layup from 1 ft (assist by B. Clarke),,114,95
408,4,5:01.0,,C. Lee makes 2-pt jump shot from 9 ft,114,97
409,4,4:39.0,B. Clarke misses 3-pt jump shot from 23 ft,,114,97
410,4,4:36.0,,Defensive rebound by T. Hardaway,114,97
411,4,4:28.0,,M. Kleber misses 3-pt jump shot from 26 ft,114,97
412,4,4:24.0,Defensive rebound by D. Brooks,,114,97
413,4,4:11.0,B. Clarke makes 2-pt jump shot from 10 ft (assist by D. Brooks),,116,97
414,4,3:53.0,,J. Brunson misses 3-pt jump shot from 28 ft,116,97
415,4,3:50.0,Defensive rebound by D. Melton,,116,97
416,4,3:33.0,D. Melton misses 2-pt layup from 1 ft,,116,97
417,4,3:33.0,Offensive rebound by D. Melton,,116,97
418,4,3:32.0,D. Melton misses 2-pt layup from 2 ft,,116,97
419,4,3:29.0,,Defensive rebound by J. Brunson,116,97
420,4,3:26.0,,C. Lee misses 3-pt jump shot from 25 ft,116,97
421,4,3:24.0,,Offensive rebound by D. Finney-Smith,116,97
422,4,3:15.0,,Turnover by D. Finney-Smith (bad pass; steal by D. Brooks),116,97
423,4,2:57.0,D. Brooks misses 3-pt jump shot from 26 ft,,116,97
424,4,2:54.0,,Defensive rebound by C. Lee,116,97
425,4,2:45.0,,J. Brunson makes 2-pt layup from 1 ft,116,99
426,4,2:45.0,,Shooting foul by J. Morant (drawn by J. Brunson),116,99
427,4,2:45.0,Memphis full timeout,,116,99
428,4,2:45.0,,W. Cauley-Stein enters the game for D. Finney-Smith,116,99
429,4,2:45.0,,A. Cleveland enters the game for T. Hardaway,116,99
430,4,2:45.0,,J. Jackson enters the game for M. Kleber,116,99
431,4,2:45.0,,J. Brunson makes free throw 1 of 1,116,100
432,4,2:43.0,Personal take foul by J. Brunson (drawn by J. Morant),,116,100
433,4,2:43.0,,R. Broekhoff enters the game for J. Brunson,116,100
434,4,2:28.0,Turnover by D. Melton (lost ball; steal by A. Cleveland),,116,100
435,4,2:24.0,,A. Cleveland misses 2-pt layup from 2 ft (block by D. Melton),116,100
436,4,2:21.0,Defensive rebound by D. Brooks,,116,100
437,4,2:14.0,B. Clarke makes 2-pt dunk from 1 ft (assist by D. Melton),,118,100
438,4,1:57.0,,R. Broekhoff makes 3-pt jump shot from 25 ft (assist by C. Lee),118,103
439,4,1:38.0,Shooting foul by A. Cleveland (drawn by D. Melton),,118,103
440,4,1:38.0,D. Melton misses free throw 1 of 2,,118,103
441,4,1:38.0,Offensive rebound by Team,,118,103
442,4,1:38.0,J. Jackson enters the game for D. Brooks,,118,103
443,4,1:38.0,T. Jones enters the game for J. Morant,,118,103
444,4,1:38.0,D. Melton makes free throw 2 of 2,,119,103
445,4,1:29.0,,J. Jackson misses 2-pt jump shot from 5 ft,119,103
446,4,1:27.0,Defensive rebound by D. Melton,,119,103
447,4,1:23.0,Turnover by B. Clarke (out of bounds lost ball),,119,103
448,4,1:13.0,,Shooting foul by J. Jackson (drawn by A. Cleveland),119,103
449,4,1:13.0,,A. Cleveland makes free throw 1 of 2,119,104
450,4,1:13.0,Y. Watanabe enters the game for J. Jackson,,119,104
451,4,1:13.0,,A. Cleveland misses free throw 2 of 2,119,104
452,4,1:10.0,Defensive rebound by D. Melton,,119,104
453,4,0:55.0,D. Melton misses 2-pt jump shot from 21 ft (block by A. Cleveland),,119,104
454,4,0:53.0,,Defensive rebound by R. Broekhoff,119,104
455,4,0:50.0,,J. Jackson makes 3-pt jump shot from 27 ft (assist by R. Broekhoff),119,107
456,4,0:40.0,Personal foul by A. Cleveland (drawn by D. Melton),,119,107
457,4,0:40.0,D. Melton makes free throw 1 of 2,,120,107
458,4,0:40.0,D. Melton makes free throw 2 of 2,,121,107
459,4,0:30.0,,J. Jackson misses 3-pt jump shot from 25 ft,121,107
460,4,0:27.0,Defensive rebound by Y. Watanabe,,121,107
461,4,0:05.0,Turnover by Team (shot clock),,121,107
