,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,CHICAGO_ACTION,WASHINGTON_SCORE,CHICAGO_SCORE
387,4,10:02.0,B. Beal makes free throw 2 of 2,,89,102
388,4,9:45.0,,T. Satoranský makes 2-pt jump shot from 6 ft,89,104
389,4,9:45.0,,Shooting foul by T. Bryant (drawn by T. Satoranský),89,104
390,4,9:45.0,,T. Satoranský makes free throw 1 of 1,89,105
391,4,9:24.0,B. Beal misses 3-pt jump shot from 27 ft,,89,105
392,4,9:24.0,Offensive rebound by T. Bryant,,89,105
393,4,9:16.0,S. Napier makes 2-pt layup from 1 ft,,91,105
394,4,8:56.0,,A. Mokoka misses 3-pt jump shot from 22 ft,91,105
395,4,8:53.0,,Offensive rebound by C. White,91,105
396,4,8:38.0,,Turnover by A. Mokoka (bad pass; steal by T. Bryant),91,105
397,4,8:33.0,Personal foul by T. Satoranský (drawn by T. Bryant),,91,105
398,4,8:33.0,M. Wagner enters the game for T. Bryant,,91,105
399,4,8:33.0,,Z. LaVine enters the game for C. White,91,105
400,4,8:23.0,D. Bertāns makes 2-pt layup from 1 ft (assist by S. Napier),,93,105
401,4,8:23.0,Shooting foul by C. Felício (drawn by D. Bertāns),,93,105
402,4,8:23.0,,T. Young enters the game for A. Mokoka,93,105
403,4,8:23.0,D. Bertāns makes free throw 1 of 1,,94,105
404,4,8:08.0,,T. Young misses 2-pt hook shot from 5 ft,94,105
405,4,8:06.0,,Offensive rebound by S. Harrison,94,105
406,4,8:06.0,,S. Harrison makes 2-pt layup from 1 ft,94,107
407,4,7:49.0,Turnover by B. Beal (lost ball; steal by Z. LaVine),,94,107
408,4,7:44.0,,Turnover by S. Harrison (bad pass; steal by S. Napier),94,107
409,4,7:40.0,Shooting foul by S. Harrison (drawn by B. Beal),,94,107
410,4,7:40.0,Instant Replay (Request: Ruling Stands),,94,107
411,4,7:40.0,B. Beal makes free throw 1 of 2,,95,107
412,4,7:40.0,B. Beal makes free throw 2 of 2,,96,107
413,4,7:32.0,,Turnover by Z. LaVine (bad pass; steal by S. Napier),96,107
414,4,7:30.0,Shooting foul by Z. LaVine (drawn by B. Beal),,96,107
415,4,7:30.0,B. Beal makes free throw 1 of 2,,97,107
416,4,7:30.0,,C. White enters the game for S. Harrison,97,107
417,4,7:30.0,B. Beal makes free throw 2 of 2,,98,107
418,4,7:13.0,,Offensive foul by Z. LaVine (drawn by M. Wagner),98,107
419,4,7:13.0,,Turnover by Z. LaVine (offensive foul),98,107
420,4,7:03.0,Personal foul by C. White (drawn by D. Bertāns),,98,107
421,4,7:03.0,D. Bertāns makes free throw 1 of 2,,99,107
422,4,7:03.0,D. Bertāns makes free throw 2 of 2,,100,107
423,4,6:52.0,,Z. LaVine makes 2-pt layup from 2 ft,100,109
424,4,6:52.0,,Shooting foul by B. Beal (drawn by Z. LaVine),100,109
425,4,6:52.0,,Chicago full timeout,100,109
426,4,6:52.0,R. Hachimura enters the game for T. Brown,,100,109
427,4,6:52.0,,Z. LaVine makes free throw 1 of 1,100,110
428,4,6:38.0,B. Beal makes 2-pt layup from 2 ft (assist by R. Hachimura),,102,110
429,4,6:38.0,Shooting foul by Z. LaVine (drawn by B. Beal),,102,110
430,4,6:38.0,,D. Gafford enters the game for C. Felício,102,110
431,4,6:38.0,B. Beal makes free throw 1 of 1,,103,110
432,4,6:23.0,,D. Gafford makes 2-pt dunk at rim (assist by T. Satoranský),103,112
433,4,6:08.0,R. Hachimura makes 2-pt layup from 2 ft (assist by S. Napier),,105,112
434,4,5:46.0,,T. Satoranský makes 3-pt jump shot from 24 ft (assist by T. Young),105,115
435,4,5:32.0,R. Hachimura misses 2-pt jump shot from 9 ft,,105,115
436,4,5:31.0,,Defensive rebound by D. Gafford,105,115
437,4,5:20.0,,Turnover by Z. LaVine (bad pass; steal by B. Beal),105,115
438,4,5:17.0,B. Beal makes 2-pt layup from 1 ft,,107,115
439,4,4:57.0,,Turnover by C. White (lost ball; steal by S. Napier),107,115
440,4,4:55.0,D. Bertāns misses 3-pt jump shot from 26 ft,,107,115
441,4,4:53.0,,Defensive rebound by Team,107,115
442,4,4:35.0,,Z. LaVine makes 2-pt dunk at rim,107,117
443,4,4:17.0,Turnover by B. Beal (bad pass; steal by T. Young),,107,117
444,4,4:13.0,,Z. LaVine makes 2-pt dunk from 1 ft,107,119
445,4,4:02.0,Offensive foul by D. Bertāns (drawn by T. Young),,107,119
446,4,4:02.0,Turnover by D. Bertāns (offensive foul),,107,119
447,4,3:43.0,,T. Young misses 3-pt jump shot from 25 ft,107,119
448,4,3:38.0,Defensive rebound by M. Wagner,,107,119
449,4,3:35.0,B. Beal makes 2-pt jump shot from 16 ft,,109,119
450,4,3:27.0,,Chicago full timeout,109,119
451,4,3:27.0,I. Smith enters the game for S. Napier,,109,119
452,4,3:13.0,,T. Young makes 2-pt dunk from 1 ft (assist by C. White),109,121
453,4,3:00.0,B. Beal misses 2-pt layup from 2 ft (block by D. Gafford),,109,121
454,4,2:57.0,,Defensive rebound by T. Young,109,121
455,4,2:45.0,,Z. LaVine makes 3-pt jump shot from 25 ft,109,124
456,4,2:31.0,Shooting foul by T. Young (drawn by B. Beal),,109,124
457,4,2:31.0,B. Beal makes free throw 1 of 2,,110,124
458,4,2:31.0,B. Beal makes free throw 2 of 2,,111,124
459,4,2:21.0,,Chicago full timeout,111,124
460,4,2:17.0,,D. Gafford makes 2-pt dunk from 1 ft (assist by T. Satoranský),111,126
461,4,2:03.0,B. Beal makes 3-pt jump shot from 27 ft (assist by I. Smith),,114,126
462,4,1:41.0,,Turnover by Z. LaVine (bad pass; steal by R. Hachimura),114,126
463,4,1:38.0,D. Bertāns misses 3-pt jump shot from 28 ft,,114,126
464,4,1:35.0,,Defensive rebound by T. Young,114,126
465,4,1:35.0,,Personal foul by M. Wagner (drawn by T. Young),114,126
466,4,1:15.0,,Z. LaVine misses 3-pt jump shot from 32 ft,114,126
467,4,1:12.0,Defensive rebound by M. Wagner,,114,126
468,4,1:05.0,B. Beal makes 3-pt jump shot from 25 ft,,117,126
469,4,0:50.0,,Personal foul by D. Bertāns (drawn by Z. LaVine),117,126
470,4,0:50.0,I. Bonga enters the game for B. Beal,,117,126
471,4,0:50.0,T. Brown enters the game for D. Bertāns,,117,126
472,4,0:50.0,G. Payton enters the game for R. Hachimura,,117,126
473,4,0:50.0,J. Robinson enters the game for I. Smith,,117,126
474,4,0:50.0,,A. Mokoka enters the game for D. Gafford,117,126
475,4,0:50.0,,Z. LaVine misses free throw 1 of 2,117,126
476,4,0:50.0,,Offensive rebound by Team,117,126
477,4,0:50.0,,Z. LaVine misses free throw 2 of 2,117,126
478,4,0:46.0,,Offensive rebound by Z. LaVine,117,126
479,4,0:44.0,,Turnover by Z. LaVine (step out of bounds),117,126
480,4,0:39.0,G. Payton misses 3-pt jump shot from 24 ft,,117,126
481,4,0:36.0,,Defensive rebound by C. White,117,126
482,4,0:13.0,,Turnover by Team (shot clock),117,126
