,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,MILWAUKEE_ACTION,WASHINGTON_SCORE,MILWAUKEE_SCORE
376,4,11:14.0,I. Smith makes 2-pt jump shot from 8 ft,,106,119
377,4,11:00.0,,K. Korver misses 3-pt jump shot from 27 ft,106,119
378,4,10:57.0,Defensive rebound by G. Payton,,106,119
379,4,10:52.0,Turnover by T. Bryant (traveling),,106,119
380,4,10:52.0,,Technical foul by T. Bryant,106,119
381,4,10:52.0,,W. Matthews enters the game for G. Hill,106,119
382,4,10:52.0,,K. Korver misses technical free throw,106,119
383,4,10:52.0,,Offensive rebound by Team,106,119
384,4,10:39.0,,E. Bledsoe makes 2-pt layup from 2 ft (assist by E. İlyasova),106,121
385,4,10:25.0,T. Bryant makes 2-pt layup from 2 ft (assist by T. Brown),,108,121
386,4,10:25.0,Shooting foul by K. Korver (drawn by T. Bryant),,108,121
387,4,10:25.0,T. Bryant makes free throw 1 of 1,,109,121
388,4,10:16.0,,E. Bledsoe makes 2-pt layup from 2 ft (assist by W. Matthews),109,123
389,4,10:16.0,,Shooting foul by G. Payton (drawn by E. Bledsoe),109,123
390,4,10:16.0,,Turnover by R. Lopez (off goaltending),109,123
391,4,10:07.0,D. Bertāns makes 3-pt jump shot from 27 ft (assist by T. Brown),,112,123
392,4,9:49.0,,Shooting foul by I. Smith (drawn by W. Matthews),112,123
393,4,9:49.0,,W. Matthews makes free throw 1 of 2,112,124
394,4,9:49.0,,W. Matthews makes free throw 2 of 2,112,125
395,4,9:49.0,,P. Connaughton enters the game for E. İlyasova,112,125
396,4,9:49.0,,K. Middleton enters the game for K. Korver,112,125
397,4,9:40.0,Turnover by T. Brown (step out of bounds),,112,125
398,4,9:40.0,,B. Lopez enters the game for R. Lopez,112,125
399,4,9:30.0,,Shooting foul by T. Bryant (drawn by E. Bledsoe),112,125
400,4,9:30.0,,E. Bledsoe makes free throw 1 of 2,112,126
401,4,9:30.0,,E. Bledsoe makes free throw 2 of 2,112,127
402,4,9:16.0,T. Brown misses 3-pt jump shot from 26 ft,,112,127
403,4,9:13.0,,Defensive rebound by K. Middleton,112,127
404,4,9:05.0,,E. Bledsoe misses 2-pt jump shot from 19 ft,112,127
405,4,9:02.0,Defensive rebound by T. Bryant,,112,127
406,4,8:56.0,I. Smith misses 2-pt jump shot from 16 ft,,112,127
407,4,8:52.0,,Defensive rebound by P. Connaughton,112,127
408,4,8:45.0,,P. Connaughton misses 2-pt layup from 3 ft (block by D. Bertāns),112,127
409,4,8:42.0,Defensive rebound by T. Bryant,,112,127
410,4,8:42.0,Washington full timeout,,112,127
411,4,8:42.0,B. Beal enters the game for G. Payton,,112,127
412,4,8:26.0,T. Bryant makes 2-pt dunk from 2 ft (assist by I. Smith),,114,127
413,4,8:11.0,,K. Middleton misses 3-pt jump shot from 26 ft,114,127
414,4,8:11.0,Defensive rebound by Team,,114,127
415,4,8:05.0,B. Beal misses 2-pt jump shot from 20 ft,,114,127
416,4,8:02.0,,Defensive rebound by Team,114,127
417,4,7:48.0,,K. Middleton misses 2-pt jump shot from 17 ft (block by I. Smith),114,127
418,4,7:47.0,,Offensive rebound by K. Middleton,114,127
419,4,7:46.0,,Shooting foul by I. Smith (drawn by K. Middleton),114,127
420,4,7:46.0,,K. Middleton makes free throw 1 of 2,114,128
421,4,7:46.0,,K. Middleton makes free throw 2 of 2,114,129
422,4,7:28.0,B. Beal makes 3-pt jump shot from 27 ft,,117,129
423,4,7:12.0,,B. Lopez misses 3-pt jump shot from 27 ft,117,129
424,4,7:10.0,,Offensive rebound by P. Connaughton,117,129
425,4,7:09.0,,Turnover by P. Connaughton (lost ball; steal by I. Smith),117,129
426,4,7:03.0,T. Brown makes 2-pt layup from 3 ft (assist by T. Bryant),,119,129
427,4,6:46.0,,K. Middleton makes 2-pt jump shot from 11 ft,119,131
428,4,6:35.0,B. Beal makes 2-pt jump shot from 14 ft (assist by T. Bryant),,121,131
429,4,6:20.0,,K. Middleton misses 2-pt jump shot from 11 ft,121,131
430,4,6:17.0,Defensive rebound by D. Bertāns,,121,131
431,4,6:14.0,B. Beal misses 3-pt jump shot from 27 ft,,121,131
432,4,6:12.0,Offensive rebound by T. Bryant,,121,131
433,4,6:12.0,T. Bryant makes 2-pt layup from 2 ft,,123,131
434,4,6:12.0,Shooting foul by K. Middleton (drawn by T. Bryant),,123,131
435,4,6:12.0,,Milwaukee full timeout,123,131
436,4,6:12.0,,D. DiVincenzo enters the game for E. Bledsoe,123,131
437,4,6:12.0,,G. Hill enters the game for W. Matthews,123,131
438,4,6:12.0,T. Bryant makes free throw 1 of 1,,124,131
439,4,5:54.0,,K. Middleton makes 2-pt layup from 2 ft (assist by B. Lopez),124,133
440,4,5:37.0,D. Bertāns makes 2-pt jump shot from 17 ft (assist by B. Beal),,126,133
441,4,5:20.0,,K. Middleton makes 2-pt jump shot from 18 ft,126,135
442,4,5:04.0,Turnover by B. Beal (bad pass),,126,135
443,4,4:52.0,,K. Middleton misses 3-pt jump shot from 26 ft,126,135
444,4,4:49.0,,Offensive rebound by D. DiVincenzo,126,135
445,4,4:49.0,,Shooting foul by I. Smith (drawn by D. DiVincenzo),126,135
446,4,4:49.0,,D. DiVincenzo makes free throw 1 of 2,126,136
447,4,4:49.0,,D. DiVincenzo misses free throw 2 of 2,126,136
448,4,4:43.0,Defensive rebound by D. Bertāns,,126,136
449,4,4:24.0,B. Beal makes 2-pt jump shot from 15 ft,,128,136
450,4,4:07.0,,K. Middleton makes 2-pt jump shot from 14 ft (assist by G. Hill),128,138
451,4,3:57.0,B. Beal misses 3-pt jump shot from 27 ft,,128,138
452,4,3:57.0,Offensive rebound by Team,,128,138
453,4,3:57.0,,Loose ball foul by K. Middleton (drawn by T. Brown),128,138
454,4,3:50.0,B. Beal misses 3-pt jump shot from 27 ft,,128,138
455,4,3:48.0,Offensive rebound by T. Brown,,128,138
456,4,3:46.0,I. Smith misses 3-pt jump shot from 27 ft,,128,138
457,4,3:43.0,,Defensive rebound by P. Connaughton,128,138
458,4,3:29.0,,B. Lopez makes 2-pt layup from 2 ft (assist by K. Middleton),128,140
459,4,3:29.0,Washington full timeout,,128,140
460,4,3:29.0,Violation by Team (delay of game),,128,140
461,4,3:29.0,,K. Middleton makes technical free throw,128,141
462,4,3:14.0,B. Beal makes 2-pt jump shot from 19 ft,,130,141
463,4,3:14.0,,Milwaukee full timeout,130,141
464,4,3:14.0,,E. Bledsoe enters the game for P. Connaughton,130,141
465,4,3:01.0,,K. Middleton makes 2-pt dunk from 1 ft (assist by B. Lopez),130,143
466,4,2:43.0,B. Beal misses 3-pt jump shot from 26 ft,,130,143
467,4,2:41.0,,Defensive rebound by Team,130,143
468,4,2:19.0,,K. Middleton misses 2-pt jump shot from 13 ft,130,143
469,4,2:16.0,Defensive rebound by T. Brown,,130,143
470,4,2:05.0,B. Beal misses 2-pt jump shot from 19 ft,,130,143
471,4,2:04.0,Offensive rebound by T. Brown,,130,143
472,4,2:04.0,Shooting foul by G. Hill (drawn by T. Brown),,130,143
473,4,2:04.0,T. Brown misses free throw 1 of 2,,130,143
474,4,2:04.0,Offensive rebound by Team,,130,143
475,4,2:04.0,T. Brown makes free throw 2 of 2,,131,143
476,4,1:52.0,,D. DiVincenzo makes 3-pt jump shot from 27 ft (assist by G. Hill),131,146
477,4,1:41.0,D. Bertāns misses 2-pt jump shot from 9 ft,,131,146
478,4,1:41.0,,Defensive rebound by B. Lopez,131,146
479,4,1:30.0,,D. DiVincenzo makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),131,149
480,4,1:30.0,Washington full timeout,,131,149
481,4,1:30.0,A. Pasečņiks enters the game for B. Beal,,131,149
482,4,1:30.0,G. Payton enters the game for D. Bertāns,,131,149
483,4,1:30.0,A. Schofield enters the game for T. Bryant,,131,149
484,4,1:30.0,,P. Connaughton enters the game for G. Hill,131,149
485,4,1:30.0,,R. Lopez enters the game for B. Lopez,131,149
486,4,1:11.0,A. Schofield misses 3-pt jump shot from 25 ft,,131,149
487,4,1:11.0,,Defensive rebound by K. Middleton,131,149
488,4,1:05.0,,E. Bledsoe makes 2-pt layup from 2 ft (assist by K. Middleton),131,151
489,4,0:49.0,I. Smith misses 3-pt jump shot from 26 ft,,131,151
490,4,0:49.0,,Defensive rebound by P. Connaughton,131,151
491,4,0:27.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,131,151
492,4,0:24.0,Defensive rebound by G. Payton,,131,151
493,4,0:21.0,Away from play foul by P. Connaughton (drawn by G. Payton),,131,151
494,4,0:21.0,,E. İlyasova enters the game for K. Middleton,131,151
495,4,0:21.0,A. Schofield misses free throw 1 of 1,,131,151
496,4,0:21.0,Offensive rebound by Team,,131,151
497,4,0:16.0,T. Brown misses 2-pt jump shot from 12 ft,,131,151
498,4,0:13.0,,Defensive rebound by E. İlyasova,131,151
