,QUARTER,TIME_REMAINING,ORLANDO_ACTION,ATLANTA_ACTION,ORLANDO_SCORE,ATLANTA_SCORE
384,4,8:11.0,,Turnover by C. Reddish (out of bounds lost ball),108,104
385,4,8:11.0,M. Fultz enters the game for D. Augustin,,108,104
386,4,8:02.0,E. Fournier makes 3-pt jump shot from 25 ft (assist by M. Fultz),,111,104
387,4,7:47.0,,C. Reddish makes 3-pt jump shot from 26 ft (assist by T. Young),111,107
388,4,7:25.0,E. Fournier misses 2-pt jump shot from 19 ft,,111,107
389,4,7:22.0,,Defensive rebound by C. Reddish,111,107
390,4,7:09.0,,D. Jones misses 2-pt layup from 3 ft (block by A. Gordon),111,107
391,4,7:08.0,Orlando full timeout,,111,107
392,4,7:08.0,Instant Replay (Challenge: Ruling Stands),,111,107
393,4,7:08.0,,Offensive rebound by Team,111,107
394,4,7:08.0,N. Vučević enters the game for M. Bamba,,111,107
395,4,6:59.0,,T. Young misses 2-pt jump shot from 14 ft,111,107
396,4,6:56.0,Defensive rebound by A. Gordon,,111,107
397,4,6:48.0,Personal foul by D. Hunter (drawn by N. Vučević),,111,107
398,4,6:48.0,J. Ennis enters the game for A. Gordon,,111,107
399,4,6:48.0,,J. Collins enters the game for D. Jones,111,107
400,4,6:48.0,,K. Huerter enters the game for J. Teague,111,107
401,4,6:34.0,J. Ennis makes 3-pt jump shot from 24 ft (assist by E. Fournier),,114,107
402,4,6:20.0,,T. Young makes 2-pt layup from 1 ft,114,109
403,4,6:09.0,Offensive foul by M. Fultz (drawn by T. Young),,114,109
404,4,6:09.0,Turnover by M. Fultz (offensive foul),,114,109
405,4,5:51.0,,C. Reddish misses 2-pt layup from 6 ft,114,109
406,4,5:49.0,Defensive rebound by T. Ross,,114,109
407,4,5:43.0,Personal foul by D. Hunter (drawn by E. Fournier),,114,109
408,4,5:40.0,T. Ross misses 2-pt dunk from 2 ft (block by J. Collins),,114,109
409,4,5:37.0,,Defensive rebound by D. Hunter,114,109
410,4,5:28.0,,D. Hunter misses 2-pt layup from 1 ft,114,109
411,4,5:25.0,Defensive rebound by N. Vučević,,114,109
412,4,5:16.0,Shooting foul by D. Hunter (drawn by E. Fournier),,114,109
413,4,5:16.0,E. Fournier misses free throw 1 of 2,,114,109
414,4,5:16.0,Offensive rebound by Team,,114,109
415,4,5:16.0,A. Gordon enters the game for T. Ross,,114,109
416,4,5:16.0,E. Fournier makes free throw 2 of 2,,115,109
417,4,5:04.0,,J. Collins misses 2-pt hook shot from 9 ft (block by N. Vučević),115,109
418,4,5:03.0,Defensive rebound by N. Vučević,,115,109
419,4,5:00.0,E. Fournier makes 2-pt layup from 1 ft,,117,109
420,4,5:00.0,Shooting foul by K. Huerter (drawn by E. Fournier),,117,109
421,4,5:00.0,E. Fournier misses free throw 1 of 1,,117,109
422,4,4:57.0,,Defensive rebound by D. Hunter,117,109
423,4,4:50.0,,T. Young misses 3-pt jump shot from 26 ft,117,109
424,4,4:48.0,,Offensive rebound by D. Hunter,117,109
425,4,4:47.0,,Turnover by D. Hunter (bad pass; steal by E. Fournier),117,109
426,4,4:40.0,J. Ennis misses 2-pt dunk from 2 ft (block by J. Collins),,117,109
427,4,4:34.0,Offensive rebound by E. Fournier,,117,109
428,4,4:33.0,E. Fournier makes 2-pt layup from 1 ft,,119,109
429,4,4:33.0,Shooting foul by C. Reddish (drawn by E. Fournier),,119,109
430,4,4:33.0,E. Fournier makes free throw 1 of 1,,120,109
431,4,4:23.0,,J. Collins misses 2-pt jump shot from 13 ft,120,109
432,4,4:18.0,Defensive rebound by M. Fultz,,120,109
433,4,4:13.0,E. Fournier misses 3-pt jump shot from 25 ft,,120,109
434,4,4:09.0,,Defensive rebound by T. Young,120,109
435,4,4:02.0,,K. Huerter makes 3-pt jump shot from 26 ft (assist by T. Young),120,112
436,4,3:38.0,A. Gordon misses 2-pt jump shot from 10 ft,,120,112
437,4,3:33.0,,Defensive rebound by C. Reddish,120,112
438,4,3:32.0,,J. Collins misses 2-pt layup from 2 ft (block by A. Gordon),120,112
439,4,3:30.0,Defensive rebound by J. Ennis,,120,112
440,4,3:12.0,N. Vučević makes 2-pt layup from 1 ft (assist by A. Gordon),,122,112
441,4,3:12.0,,Atlanta full timeout,122,112
442,4,3:12.0,,B. Fernando enters the game for K. Huerter,122,112
443,4,3:12.0,,J. Teague enters the game for C. Reddish,122,112
444,4,3:01.0,,T. Young misses 3-pt jump shot from 26 ft,122,112
445,4,2:59.0,Defensive rebound by J. Ennis,,122,112
446,4,2:50.0,Personal foul by J. Teague (drawn by E. Fournier),,122,112
447,4,2:50.0,E. Fournier misses free throw 1 of 2,,122,112
448,4,2:50.0,Offensive rebound by Team,,122,112
449,4,2:50.0,E. Fournier makes free throw 2 of 2,,123,112
450,4,2:33.0,,Turnover by D. Hunter (lost ball; steal by M. Fultz),123,112
451,4,2:25.0,E. Fournier makes 2-pt layup from 1 ft,,125,112
452,4,2:13.0,,T. Young misses 2-pt jump shot from 8 ft,125,112
453,4,2:10.0,Defensive rebound by J. Ennis,,125,112
454,4,1:55.0,J. Ennis misses 3-pt jump shot from 26 ft,,125,112
455,4,1:51.0,,Defensive rebound by J. Collins,125,112
456,4,1:40.0,,B. Fernando makes 2-pt hook shot from 8 ft (assist by J. Collins),125,114
457,4,1:20.0,A. Gordon makes 3-pt jump shot from 25 ft (assist by M. Fultz),,128,114
458,4,1:09.0,,B. Fernando makes 2-pt jump shot from 11 ft (assist by T. Young),128,116
459,4,0:58.0,J. Ennis misses 3-pt jump shot from 24 ft,,128,116
460,4,0:55.0,,Defensive rebound by Team,128,116
461,4,0:55.0,Loose ball foul by N. Vučević (drawn by J. Teague),,128,116
462,4,0:55.0,,J. Teague makes free throw 1 of 2,128,117
463,4,0:55.0,,C. Reddish enters the game for D. Hunter,128,117
464,4,0:55.0,,J. Teague makes free throw 2 of 2,128,118
465,4,0:49.0,N. Vučević misses 2-pt hook shot from 6 ft,,128,118
466,4,0:45.0,,Defensive rebound by B. Fernando,128,118
467,4,0:41.0,,J. Collins makes 2-pt dunk from 1 ft (assist by T. Young),128,120
468,4,0:25.0,E. Fournier makes 2-pt jump shot from 18 ft (assist by N. Vučević),,130,120
469,4,0:17.0,,T. Young misses 3-pt jump shot from 33 ft,130,120
470,4,0:13.0,Defensive rebound by N. Vučević,,130,120
