,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,WASHINGTON_ACTION,BROOKLYN_SCORE,WASHINGTON_SCORE
386,4,10:18.0,Turnover by C. LeVert (lost ball; steal by D. Bertāns),,86,88
387,4,10:13.0,,B. Beal misses 2-pt layup from 7 ft,86,88
388,4,10:09.0,Defensive rebound by R. Kurucs,,86,88
389,4,10:06.0,Offensive foul by J. Allen (drawn by J. Robinson),,86,88
390,4,10:06.0,Turnover by J. Allen (offensive foul),,86,88
391,4,10:06.0,D. Jordan enters the game for J. Allen,,86,88
392,4,9:52.0,,I. Smith misses 3-pt jump shot from 24 ft,86,88
393,4,9:48.0,Defensive rebound by D. Jordan,,86,88
394,4,9:30.0,T. Luwawu-Cabarrot misses 2-pt jump shot from 14 ft,,86,88
395,4,9:27.0,,Defensive rebound by B. Beal,86,88
396,4,9:20.0,,I. Smith misses 2-pt layup from 9 ft,86,88
397,4,9:17.0,Defensive rebound by D. Jordan,,86,88
398,4,9:01.0,G. Temple misses 3-pt jump shot from 25 ft,,86,88
399,4,8:59.0,,Defensive rebound by B. Beal,86,88
400,4,8:57.0,,D. Bertāns misses 3-pt jump shot from 28 ft,86,88
401,4,8:53.0,Defensive rebound by R. Kurucs,,86,88
402,4,8:48.0,Brooklyn full timeout,,86,88
403,4,8:48.0,S. Dinwiddie enters the game for R. Kurucs,,86,88
404,4,8:48.0,T. Prince enters the game for C. LeVert,,86,88
405,4,8:39.0,T. Luwawu-Cabarrot makes 2-pt layup from 1 ft (assist by G. Temple),,88,88
406,4,8:19.0,,B. Beal misses 2-pt jump shot from 12 ft,88,88
407,4,8:16.0,Defensive rebound by D. Jordan,,88,88
408,4,8:01.0,Shooting foul by M. Wagner (drawn by S. Dinwiddie),,88,88
409,4,8:01.0,S. Dinwiddie makes free throw 1 of 2,,89,88
410,4,8:01.0,S. Dinwiddie makes free throw 2 of 2,,90,88
411,4,7:46.0,,M. Wagner makes 2-pt layup from 2 ft (assist by I. Smith),90,90
412,4,7:35.0,T. Prince misses 3-pt jump shot from 27 ft,,90,90
413,4,7:35.0,,Defensive rebound by Team,90,90
414,4,7:30.0,,D. Bertāns misses 3-pt jump shot from 27 ft,90,90
415,4,7:25.0,Defensive rebound by T. Luwawu-Cabarrot,,90,90
416,4,7:15.0,T. Luwawu-Cabarrot makes 2-pt jump shot from 22 ft (assist by S. Dinwiddie),,92,90
417,4,7:08.0,,Personal foul by S. Dinwiddie (drawn by B. Beal),92,90
418,4,7:08.0,J. Harris enters the game for G. Temple,,92,90
419,4,7:08.0,,R. Hachimura enters the game for D. Bertāns,92,90
420,4,6:56.0,,Turnover by R. Hachimura (traveling),92,90
421,4,6:38.0,J. Harris misses 2-pt jump shot from 15 ft,,92,90
422,4,6:36.0,Offensive rebound by Team,,92,90
423,4,6:36.0,,S. Napier enters the game for I. Smith,92,90
424,4,6:34.0,T. Luwawu-Cabarrot misses 2-pt layup from 6 ft (block by J. Robinson),,92,90
425,4,6:32.0,Offensive rebound by T. Prince,,92,90
426,4,6:29.0,Turnover by T. Prince (bad pass; steal by J. Robinson),,92,90
427,4,6:16.0,,B. Beal makes 3-pt jump shot from 29 ft,92,93
428,4,5:58.0,Shooting foul by M. Wagner (drawn by S. Dinwiddie),,92,93
429,4,5:58.0,S. Dinwiddie makes free throw 1 of 2,,93,93
430,4,5:58.0,S. Dinwiddie makes free throw 2 of 2,,94,93
431,4,5:46.0,,B. Beal misses 3-pt jump shot from 26 ft,94,93
432,4,5:41.0,Defensive rebound by D. Jordan,,94,93
433,4,5:29.0,T. Prince misses 3-pt jump shot from 27 ft,,94,93
434,4,5:25.0,,Defensive rebound by J. Robinson,94,93
435,4,5:21.0,,S. Napier misses 3-pt jump shot from 27 ft,94,93
436,4,5:17.0,Defensive rebound by S. Dinwiddie,,94,93
437,4,5:10.0,Brooklyn full timeout,,94,93
438,4,5:10.0,C. LeVert enters the game for T. Luwawu-Cabarrot,,94,93
439,4,5:10.0,G. Temple enters the game for T. Prince,,94,93
440,4,5:10.0,,D. Bertāns enters the game for J. Robinson,94,93
441,4,4:57.0,J. Harris misses 2-pt jump shot from 13 ft,,94,93
442,4,4:56.0,,Defensive rebound by Team,94,93
443,4,4:41.0,,Shooting foul by S. Dinwiddie (drawn by B. Beal),94,93
444,4,4:41.0,,B. Beal makes free throw 1 of 2,94,94
445,4,4:41.0,J. Allen enters the game for D. Jordan,,94,94
446,4,4:41.0,,B. Beal makes free throw 2 of 2,94,95
447,4,4:26.0,Offensive foul by S. Dinwiddie (drawn by D. Bertāns),,94,95
448,4,4:26.0,Turnover by S. Dinwiddie (offensive foul),,94,95
449,4,4:26.0,,Washington full timeout,94,95
450,4,4:01.0,,B. Beal makes 2-pt layup from 2 ft,94,97
451,4,3:45.0,Personal foul by R. Hachimura (drawn by J. Allen),,94,97
452,4,3:37.0,C. LeVert misses 3-pt jump shot from 27 ft,,94,97
453,4,3:36.0,,Defensive rebound by Team,94,97
454,4,3:36.0,Loose ball foul by J. Allen (drawn by M. Wagner),,94,97
455,4,3:36.0,,Washington full timeout,94,97
456,4,3:36.0,D. Jordan enters the game for J. Allen,,94,97
457,4,3:16.0,,Turnover by B. Beal (bad pass),94,97
458,4,3:01.0,S. Dinwiddie makes 2-pt jump shot from 15 ft,,96,97
459,4,2:49.0,,B. Beal misses 2-pt jump shot from 13 ft,96,97
460,4,2:47.0,,Offensive rebound by M. Wagner,96,97
461,4,2:44.0,,B. Beal misses 3-pt jump shot from 26 ft,96,97
462,4,2:41.0,Defensive rebound by S. Dinwiddie,,96,97
463,4,2:36.0,Personal foul by S. Napier (drawn by C. LeVert),,96,97
464,4,2:36.0,C. LeVert makes free throw 1 of 2,,97,97
465,4,2:36.0,,T. Bryant enters the game for M. Wagner,97,97
466,4,2:36.0,C. LeVert makes free throw 2 of 2,,98,97
467,4,2:25.0,,Personal foul by G. Temple (drawn by B. Beal),98,97
468,4,2:12.0,,S. Napier misses 3-pt jump shot from 23 ft,98,97
469,4,2:09.0,Defensive rebound by J. Harris,,98,97
470,4,1:48.0,S. Dinwiddie makes 2-pt layup from 4 ft,,100,97
471,4,1:36.0,,D. Bertāns makes 3-pt jump shot from 23 ft (assist by S. Napier),100,100
472,4,1:17.0,S. Dinwiddie misses 3-pt jump shot from 27 ft,,100,100
473,4,1:13.0,Offensive rebound by D. Jordan,,100,100
474,4,1:11.0,D. Jordan makes 2-pt layup from 3 ft (assist by C. LeVert),,102,100
475,4,1:11.0,Shooting foul by T. Bryant (drawn by D. Jordan),,102,100
476,4,1:11.0,D. Jordan makes free throw 1 of 1,,103,100
477,4,1:02.0,,B. Beal makes 3-pt jump shot from 28 ft (assist by S. Napier),103,103
478,4,0:51.0,Turnover by S. Dinwiddie (bad pass; steal by S. Napier),,103,103
479,4,0:46.0,,S. Napier misses 2-pt layup from 2 ft,103,103
480,4,0:43.0,Defensive rebound by C. LeVert,,103,103
481,4,0:37.0,Shooting foul by T. Bryant (drawn by S. Dinwiddie),,103,103
482,4,0:37.0,S. Dinwiddie misses free throw 1 of 2,,103,103
483,4,0:37.0,Offensive rebound by Team,,103,103
484,4,0:37.0,S. Dinwiddie makes free throw 2 of 2,,104,103
485,4,0:37.0,,Washington full timeout,104,103
486,4,0:29.0,,Shooting foul by D. Jordan (drawn by T. Bryant),104,103
487,4,0:29.0,,T. Bryant makes free throw 1 of 2,104,104
488,4,0:29.0,,J. Robinson enters the game for S. Napier,104,104
489,4,0:29.0,,T. Bryant makes free throw 2 of 2,104,105
490,4,0:29.0,Brooklyn full timeout,,104,105
491,4,0:24.0,S. Dinwiddie makes 2-pt layup from 2 ft,,106,105
492,4,0:09.0,,J. Robinson makes 3-pt jump shot from 27 ft (assist by B. Beal),106,108
493,4,0:08.0,Brooklyn full timeout,,106,108
494,4,0:08.0,T. Prince enters the game for G. Temple,,106,108
495,4,0:08.0,,I. Bonga enters the game for T. Bryant,106,108
496,4,0:04.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,106,108
497,4,0:01.0,,Defensive rebound by J. Robinson,106,108
498,4,0:01.0,,Personal take foul by C. LeVert (drawn by J. Robinson),106,108
499,4,0:01.0,,J. Robinson makes free throw 1 of 2,106,109
500,4,0:01.0,,J. Robinson makes free throw 2 of 2,106,110
501,4,0:01.0,T. Prince misses 3-pt jump shot from 50 ft,,106,110
502,4,0:00.0,Offensive rebound by Team,,106,110
