,QUARTER,TIME_REMAINING,MIAMI_ACTION,PHILADELPHIA_ACTION,MIAMI_SCORE,PHILADELPHIA_SCORE
385,4,3:44.0,,Offensive rebound by J. Richardson,99,88
386,4,3:36.0,,J. Richardson makes 3-pt jump shot from 27 ft (assist by T. Harris),99,91
387,4,3:25.0,Miami full timeout,,99,91
388,4,3:25.0,Turnover by (5 sec),,99,91
389,4,3:21.0,,J. Richardson misses 3-pt jump shot from 24 ft,99,91
390,4,3:20.0,Defensive rebound by Team,,99,91
391,4,3:20.0,,Loose ball foul by B. Simmons (drawn by B. Adebayo),99,91
392,4,3:20.0,M. Leonard enters the game for D. Jones,,99,91
393,4,3:09.0,J. Butler makes 2-pt jump shot from 15 ft,,101,91
394,4,2:54.0,,T. Harris makes 3-pt jump shot from 27 ft (assist by J. Embiid),101,94
395,4,2:32.0,J. Butler misses 2-pt jump shot from 13 ft,,101,94
396,4,2:30.0,,Defensive rebound by B. Simmons,101,94
397,4,2:25.0,,A. Horford misses 2-pt jump shot from 22 ft,101,94
398,4,2:19.0,Defensive rebound by J. Butler,,101,94
399,4,2:17.0,Turnover by J. Butler (bad pass),,101,94
400,4,2:13.0,,J. Richardson makes 3-pt jump shot from 27 ft (assist by B. Simmons),101,97
401,4,1:46.0,M. Leonard misses 2-pt layup from 2 ft,,101,97
402,4,1:44.0,,Defensive rebound by Team,101,97
403,4,1:44.0,D. Jones enters the game for M. Leonard,,101,97
404,4,1:30.0,,Turnover by J. Embiid (bad pass; steal by B. Adebayo),101,97
405,4,1:08.0,D. Jones makes 3-pt jump shot from 28 ft (assist by J. Butler),,104,97
406,4,1:07.0,,Philadelphia full timeout,104,97
407,4,0:54.0,,J. Richardson misses 3-pt jump shot from 28 ft,104,97
408,4,0:51.0,,Offensive rebound by J. Embiid,104,97
409,4,0:51.0,,J. Embiid makes 2-pt layup from 2 ft,104,99
410,4,0:50.0,Turnover by B. Adebayo (bad pass; steal by B. Simmons),,104,99
411,4,0:47.0,,J. Embiid makes 2-pt layup from 2 ft,104,101
412,4,0:47.0,Miami full timeout,,104,101
413,4,0:33.0,Shooting foul by J. Embiid (drawn by J. Butler),,104,101
414,4,0:33.0,,Philadelphia full timeout,104,101
415,4,0:33.0,,Instant Replay (Challenge: Stands),104,101
416,4,0:33.0,J. Butler makes free throw 1 of 2,,105,101
417,4,0:33.0,J. Butler makes free throw 2 of 2,,106,101
418,4,0:25.0,,T. Harris makes 3-pt jump shot from 27 ft (assist by J. Embiid),106,104
419,4,0:12.0,Personal take foul by J. Richardson (drawn by K. Nunn),,106,104
420,4,0:12.0,K. Nunn misses free throw 1 of 2,,106,104
421,4,0:12.0,Offensive rebound by Team,,106,104
422,4,0:12.0,K. Nunn misses free throw 2 of 2,,106,104
423,4,0:11.0,,Defensive rebound by B. Simmons,106,104
424,4,0:04.0,,A. Horford misses 3-pt jump shot from 29 ft,106,104
425,4,0:01.0,Defensive rebound by B. Adebayo,,106,104
426,4,0:01.0,Personal take foul by T. Harris (drawn by B. Adebayo),,106,104
427,4,0:01.0,B. Adebayo makes free throw 1 of 2,,107,104
428,4,0:01.0,B. Adebayo makes free throw 2 of 2,,108,104
429,4,0:00.0,,Turnover by B. Simmons (bad pass; steal by B. Adebayo),108,104
