,QUARTER,TIME_REMAINING,DETROIT_ACTION,WASHINGTON_ACTION,DETROIT_SCORE,WASHINGTON_SCORE
384,4,5:21.0,Shooting foul by I. Mahinmi (drawn by D. Rose),,89,97
385,4,5:21.0,D. Rose makes free throw 1 of 2,,90,97
386,4,5:21.0,D. Rose misses free throw 2 of 2,,90,97
387,4,5:18.0,,Defensive rebound by I. Mahinmi,90,97
388,4,4:59.0,,B. Beal misses 2-pt layup from 7 ft (block by B. Brown),90,97
389,4,4:56.0,Defensive rebound by A. Drummond,,90,97
390,4,4:51.0,D. Rose misses 2-pt layup from 7 ft (block by I. Mahinmi),,90,97
391,4,4:51.0,Offensive rebound by Team,,90,97
392,4,4:38.0,Turnover by A. Drummond (off goaltending),,90,97
393,4,4:18.0,,B. Beal misses 2-pt jump shot from 11 ft,90,97
394,4,4:16.0,Defensive rebound by A. Drummond,,90,97
395,4,4:08.0,Personal foul by I. Bonga (drawn by T. Snell),,90,97
396,4,4:08.0,,J. McRae enters the game for I. Bonga,90,97
397,4,3:54.0,B. Brown makes 2-pt layup from 9 ft,,92,97
398,4,3:35.0,,B. Beal makes 2-pt jump shot from 10 ft (assist by I. Smith),92,99
399,4,3:26.0,D. Rose misses 2-pt jump shot from 15 ft (block by I. Mahinmi),,92,99
400,4,3:23.0,,Defensive rebound by I. Mahinmi,92,99
401,4,3:22.0,,Shooting foul by D. Rose (drawn by B. Beal),92,99
402,4,3:22.0,,B. Beal misses free throw 1 of 2,92,99
403,4,3:22.0,,Offensive rebound by Team,92,99
404,4,3:22.0,,B. Beal makes free throw 2 of 2,92,100
405,4,3:13.0,S. Mykhailiuk misses 3-pt jump shot from 26 ft,,92,100
406,4,3:10.0,,Defensive rebound by J. McRae,92,100
407,4,2:58.0,,I. Smith makes 2-pt jump shot from 11 ft,92,102
408,4,2:55.0,Detroit full timeout,,92,102
409,4,2:48.0,Turnover by A. Drummond (out of bounds lost ball),,92,102
410,4,2:35.0,,Turnover by B. Beal (step out of bounds),92,102
411,4,2:25.0,Personal foul by I. Mahinmi (drawn by A. Drummond),,92,102
412,4,2:25.0,,T. Bryant enters the game for I. Mahinmi,92,102
413,4,2:16.0,Personal foul by J. McRae (drawn by T. Snell),,92,102
414,4,2:16.0,T. Snell makes free throw 1 of 2,,93,102
415,4,2:16.0,T. Snell makes free throw 2 of 2,,94,102
416,4,2:01.0,,B. Beal misses 3-pt jump shot from 25 ft,94,102
417,4,1:56.0,Defensive rebound by S. Mykhailiuk,,94,102
418,4,1:52.0,T. Snell misses 3-pt jump shot from 29 ft,,94,102
419,4,1:48.0,Offensive rebound by B. Brown,,94,102
420,4,1:48.0,S. Mykhailiuk makes 3-pt jump shot from 26 ft (assist by B. Brown),,97,102
421,4,1:28.0,,J. McRae misses 2-pt jump shot from 20 ft,97,102
422,4,1:23.0,Defensive rebound by A. Drummond,,97,102
423,4,1:16.0,D. Rose misses 3-pt jump shot from 26 ft,,97,102
424,4,1:13.0,,Defensive rebound by J. McRae,97,102
425,4,0:55.0,,Turnover by B. Beal (bad pass; steal by D. Rose),97,102
426,4,0:53.0,Personal foul by T. Brown (drawn by D. Rose),,97,102
427,4,0:53.0,D. Rose misses free throw 1 of 2,,97,102
428,4,0:53.0,Offensive rebound by Team,,97,102
429,4,0:53.0,D. Rose makes free throw 2 of 2,,98,102
430,4,0:36.0,,B. Beal makes 2-pt jump shot from 20 ft,98,104
431,4,0:35.0,Detroit full timeout,,98,104
432,4,0:35.0,L. Galloway enters the game for B. Brown,,98,104
433,4,0:33.0,S. Mykhailiuk misses 3-pt jump shot from 25 ft,,98,104
434,4,0:29.0,,Defensive rebound by I. Smith,98,104
435,4,0:25.0,,Turnover by (8 sec),98,104
436,4,0:22.0,D. Rose misses 3-pt jump shot from 25 ft,,98,104
437,4,0:17.0,Offensive rebound by L. Galloway,,98,104
438,4,0:16.0,L. Galloway misses 2-pt layup from 2 ft (block by I. Smith),,98,104
439,4,0:14.0,,Defensive rebound by B. Beal,98,104
440,4,0:14.0,,Personal take foul by L. Galloway (drawn by B. Beal),98,104
441,4,0:14.0,C. Wood enters the game for A. Drummond,,98,104
442,4,0:14.0,,B. Beal makes free throw 1 of 2,98,105
443,4,0:14.0,,B. Beal makes free throw 2 of 2,98,106
444,4,0:05.0,T. Snell makes 2-pt dunk from 1 ft (assist by D. Rose),,100,106
