,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,CLEVELAND_ACTION,CHARLOTTE_SCORE,CLEVELAND_SCORE
390,4,2:13.0,T. Rozier makes 3-pt jump shot from 23 ft (assist by D. Graham),,103,103
391,4,1:58.0,,C. Osman misses 3-pt jump shot from 26 ft,103,103
392,4,1:53.0,Defensive rebound by T. Rozier,,103,103
393,4,1:39.0,Turnover by T. Rozier (lost ball; steal by D. Garland),,103,103
394,4,1:39.0,,Personal take foul by D. Graham (drawn by D. Garland),103,103
395,4,1:39.0,,Instant Replay (Request: Stands),103,103
396,4,1:30.0,,K. Love misses 3-pt jump shot from 26 ft,103,103
397,4,1:27.0,Defensive rebound by P. Washington,,103,103
398,4,1:03.0,T. Rozier misses 3-pt jump shot from 22 ft,,103,103
399,4,1:00.0,,Defensive rebound by T. Thompson,103,103
400,4,0:45.0,,D. Garland misses 2-pt jump shot from 7 ft,103,103
401,4,0:42.0,Defensive rebound by T. Rozier,,103,103
402,4,0:23.0,D. Graham makes 3-pt jump shot from 35 ft,,106,103
403,4,0:23.0,,Cleveland full timeout,106,103
404,4,0:11.0,,C. Sexton misses 2-pt jump shot from 3 ft,106,103
405,4,0:10.0,,Offensive rebound by T. Thompson,106,103
406,4,0:10.0,,T. Thompson misses 2-pt layup at rim,106,103
407,4,0:10.0,Defensive rebound by B. Biyombo,,106,103
408,4,0:10.0,Personal take foul by C. Osman (drawn by B. Biyombo),,106,103
409,4,0:09.0,Personal take foul by C. Osman (drawn by D. Graham),,106,103
410,4,0:09.0,D. Graham makes free throw 1 of 2,,107,103
411,4,0:09.0,D. Graham makes free throw 2 of 2,,108,103
412,4,0:09.0,,Cleveland full timeout,108,103
413,4,0:09.0,,L. Nance enters the game for T. Thompson,108,103
414,4,0:04.0,,C. Osman makes 3-pt jump shot from 26 ft (assist by K. Love),108,106
415,4,0:04.0,Charlotte full timeout,,108,106
416,4,0:04.0,M. Monk enters the game for B. Biyombo,,108,106
417,4,0:04.0,,T. Thompson enters the game for K. Love,108,106
418,4,0:03.0,Personal take foul by C. Sexton (drawn by T. Rozier),,108,106
419,4,0:03.0,T. Rozier misses free throw 1 of 2,,108,106
420,4,0:03.0,Offensive rebound by Team,,108,106
421,4,0:03.0,B. Biyombo enters the game for M. Monk,,108,106
422,4,0:03.0,,K. Love enters the game for T. Thompson,108,106
423,4,0:03.0,T. Rozier makes free throw 2 of 2,,109,106
424,4,0:00.0,,C. Sexton misses 3-pt jump shot from 40 ft,109,106
425,4,0:00.0,,Offensive rebound by Team,109,106
