,QUARTER,TIME_REMAINING,HOUSTON_ACTION,ATLANTA_ACTION,HOUSTON_SCORE,ATLANTA_SCORE
396,4,11:14.0,A. Rivers misses 3-pt jump shot from 26 ft,,99,86
397,4,11:14.0,,Defensive rebound by Team,99,86
398,4,11:14.0,Loose ball foul by C. Capela (drawn by J. Collins),,99,86
399,4,11:04.0,,Shooting foul by A. Rivers (drawn by T. Young),99,86
400,4,11:04.0,,T. Young makes free throw 1 of 2,99,87
401,4,11:04.0,,T. Young makes free throw 2 of 2,99,88
402,4,10:44.0,Shooting foul by C. Reddish (drawn by E. Gordon),,99,88
403,4,10:44.0,E. Gordon misses free throw 1 of 2,,99,88
404,4,10:44.0,Offensive rebound by Team,,99,88
405,4,10:44.0,E. Gordon makes free throw 2 of 2,,100,88
406,4,10:34.0,,T. Young makes 3-pt jump shot from 26 ft,100,91
407,4,10:15.0,Personal foul by A. Crabbe (drawn by A. Rivers),,100,91
408,4,10:15.0,P. Tucker enters the game for B. McLemore,,100,91
409,4,10:06.0,A. Rivers makes 2-pt layup from 2 ft,,102,91
410,4,9:55.0,,T. Young makes 2-pt layup from 3 ft,102,93
411,4,9:48.0,Shooting foul by C. Reddish (drawn by E. Gordon),,102,93
412,4,9:48.0,E. Gordon makes free throw 1 of 2,,103,93
413,4,9:48.0,E. Gordon makes free throw 2 of 2,,104,93
414,4,9:29.0,,J. Collins misses 2-pt hook shot from 9 ft (block by C. Capela),104,93
415,4,9:25.0,Defensive rebound by C. Capela,,104,93
416,4,9:18.0,Turnover by A. Rivers (bad pass; steal by A. Crabbe),,104,93
417,4,9:05.0,,J. Collins misses 3-pt jump shot from 26 ft,104,93
418,4,9:03.0,Defensive rebound by C. Capela,,104,93
419,4,8:57.0,C. Capela makes 2-pt dunk at rim (assist by E. Gordon),,106,93
420,4,8:57.0,,Atlanta full timeout,106,93
421,4,8:57.0,J. Harden enters the game for E. Gordon,,106,93
422,4,8:57.0,,V. Carter enters the game for J. Collins,106,93
423,4,8:57.0,,K. Huerter enters the game for A. Crabbe,106,93
424,4,8:57.0,,A. Len enters the game for C. Reddish,106,93
425,4,8:48.0,,A. Len makes 2-pt dunk from 2 ft (assist by T. Young),106,95
426,4,8:28.0,J. Harden misses 3-pt jump shot from 27 ft,,106,95
427,4,8:27.0,,Defensive rebound by Team,106,95
428,4,8:22.0,,Shooting foul by A. Rivers (drawn by T. Young),106,95
429,4,8:22.0,,T. Young makes free throw 1 of 2,106,96
430,4,8:22.0,,T. Young makes free throw 2 of 2,106,97
431,4,8:11.0,J. Harden misses 3-pt jump shot from 26 ft,,106,97
432,4,8:07.0,Offensive rebound by C. Capela,,106,97
433,4,7:53.0,J. Harden misses 3-pt jump shot from 26 ft,,106,97
434,4,7:50.0,,Defensive rebound by K. Huerter,106,97
435,4,7:41.0,,T. Young misses 3-pt jump shot from 28 ft,106,97
436,4,7:38.0,Defensive rebound by P. Tucker,,106,97
437,4,7:31.0,J. Harden makes 2-pt layup from 1 ft,,108,97
438,4,7:18.0,,D. Hunter makes 3-pt jump shot from 23 ft (assist by T. Young),108,100
439,4,6:55.0,J. Harden misses 2-pt layup at rim,,108,100
440,4,6:53.0,,Defensive rebound by A. Len,108,100
441,4,6:43.0,,A. Len misses 2-pt layup from 2 ft,108,100
442,4,6:42.0,,Offensive rebound by A. Len,108,100
443,4,6:42.0,,A. Len makes 2-pt layup from 1 ft,108,102
444,4,6:42.0,,Shooting foul by J. Harden (drawn by A. Len),108,102
445,4,6:42.0,B. McLemore enters the game for A. Rivers,,108,102
446,4,6:42.0,,A. Len makes free throw 1 of 1,108,103
447,4,6:25.0,Personal foul by V. Carter (drawn by J. Harden),,108,103
448,4,6:14.0,J. Harden misses 2-pt jump shot from 5 ft,,108,103
449,4,6:12.0,,Defensive rebound by T. Young,108,103
450,4,6:08.0,,T. Young misses 2-pt layup from 2 ft,108,103
451,4,6:08.0,,Offensive rebound by A. Len,108,103
452,4,6:03.0,,A. Len misses 2-pt layup at rim,108,103
453,4,6:03.0,Defensive rebound by C. Capela,,108,103
454,4,6:03.0,E. Gordon enters the game for D. House,,108,103
455,4,6:03.0,,B. Goodwin enters the game for T. Young,108,103
456,4,5:48.0,J. Harden misses 3-pt jump shot from 25 ft,,108,103
457,4,5:43.0,,Defensive rebound by B. Goodwin,108,103
458,4,5:34.0,,A. Len misses 2-pt layup from 2 ft,108,103
459,4,5:31.0,Defensive rebound by B. McLemore,,108,103
460,4,5:26.0,E. Gordon misses 3-pt jump shot from 25 ft,,108,103
461,4,5:24.0,,Defensive rebound by B. Goodwin,108,103
462,4,5:20.0,,B. Goodwin makes 2-pt jump shot from 9 ft,108,105
463,4,4:58.0,E. Gordon misses 2-pt jump shot from 6 ft,,108,105
464,4,4:55.0,Offensive rebound by C. Capela,,108,105
465,4,4:54.0,C. Capela misses 2-pt layup from 1 ft (block by A. Len),,108,105
466,4,4:51.0,,Defensive rebound by K. Huerter,108,105
467,4,4:50.0,,K. Huerter misses 2-pt layup from 2 ft,108,105
468,4,4:49.0,,Offensive rebound by Team,108,105
469,4,4:49.0,,J. Collins enters the game for B. Goodwin,108,105
470,4,4:49.0,,T. Young enters the game for A. Len,108,105
471,4,4:49.0,Houston full timeout,,108,105
472,4,4:42.0,,T. Young misses 2-pt jump shot from 8 ft,108,105
473,4,4:38.0,,Offensive rebound by J. Collins,108,105
474,4,4:38.0,,J. Collins misses 2-pt layup at rim,108,105
475,4,4:38.0,,Offensive rebound by J. Collins,108,105
476,4,4:37.0,,J. Collins misses 2-pt layup from 5 ft,108,105
477,4,4:36.0,Defensive rebound by P. Tucker,,108,105
478,4,4:15.0,P. Tucker misses 3-pt jump shot from 23 ft,,108,105
479,4,4:09.0,Offensive rebound by C. Capela,,108,105
480,4,4:09.0,C. Capela makes 2-pt layup from 1 ft,,110,105
481,4,4:04.0,,Shooting foul by B. McLemore (drawn by T. Young),110,105
482,4,4:04.0,,T. Young makes free throw 1 of 2,110,106
483,4,4:04.0,,T. Young makes free throw 2 of 2,110,107
484,4,3:47.0,E. Gordon misses 3-pt jump shot from 26 ft,,110,107
485,4,3:43.0,,Defensive rebound by T. Young,110,107
486,4,3:25.0,,D. Hunter misses 3-pt jump shot from 25 ft,110,107
487,4,3:23.0,Defensive rebound by Team,,110,107
488,4,3:23.0,,Loose ball foul by J. Collins (drawn by P. Tucker),110,107
489,4,3:23.0,P. Tucker makes free throw 1 of 2,,111,107
490,4,3:23.0,,A. Len enters the game for V. Carter,111,107
491,4,3:23.0,P. Tucker makes free throw 2 of 2,,112,107
492,4,3:10.0,,T. Young misses 2-pt layup from 11 ft (block by P. Tucker),112,107
493,4,3:09.0,,Offensive rebound by T. Young,112,107
494,4,3:08.0,,Offensive foul by A. Len (drawn by P. Tucker),112,107
495,4,3:08.0,,Turnover by A. Len (offensive foul),112,107
496,4,2:54.0,J. Harden misses 3-pt jump shot from 26 ft,,112,107
497,4,2:50.0,,Defensive rebound by K. Huerter,112,107
498,4,2:34.0,,K. Huerter makes 2-pt jump shot from 17 ft,112,109
499,4,2:07.0,E. Gordon makes 3-pt jump shot from 26 ft (assist by J. Harden),,115,109
500,4,1:58.0,,T. Young misses 3-pt jump shot from 33 ft,115,109
501,4,1:56.0,Defensive rebound by P. Tucker,,115,109
502,4,1:47.0,J. Harden misses 3-pt jump shot from 27 ft,,115,109
503,4,1:44.0,,Defensive rebound by K. Huerter,115,109
504,4,1:42.0,,Turnover by K. Huerter (bad pass),115,109
505,4,1:42.0,Houston full timeout,,115,109
506,4,1:29.0,P. Tucker makes 2-pt layup from 1 ft (assist by E. Gordon),,117,109
507,4,1:23.0,,T. Young misses 2-pt jump shot from 11 ft,117,109
508,4,1:23.0,,Offensive rebound by A. Len,117,109
509,4,1:23.0,,A. Len makes 2-pt dunk at rim,117,111
510,4,0:59.0,J. Harden misses 3-pt jump shot from 29 ft,,117,111
511,4,0:57.0,Offensive rebound by J. Harden,,117,111
512,4,0:50.0,Turnover by J. Harden (bad pass; steal by K. Huerter),,117,111
513,4,0:36.0,,T. Young misses 2-pt jump shot from 12 ft (block by J. Harden),117,111
514,4,0:34.0,,Offensive rebound by T. Young,117,111
515,4,0:34.0,,T. Young makes 2-pt layup from 3 ft,117,113
516,4,0:28.0,Personal foul by D. Hunter (drawn by J. Harden),,117,113
517,4,0:28.0,J. Harden misses free throw 1 of 2,,117,113
518,4,0:28.0,Offensive rebound by Team,,117,113
519,4,0:28.0,J. Harden makes free throw 2 of 2,,118,113
520,4,0:23.0,,T. Young misses 3-pt jump shot from 26 ft,118,113
521,4,0:19.0,,Offensive rebound by Team,118,113
522,4,0:18.0,,Shooting foul by E. Gordon (drawn by A. Len),118,113
523,4,0:18.0,,A. Len makes free throw 1 of 2,118,114
524,4,0:18.0,D. House enters the game for C. Capela,,118,114
525,4,0:18.0,,C. Reddish enters the game for J. Collins,118,114
526,4,0:18.0,,A. Len makes free throw 2 of 2,118,115
527,4,0:10.0,Personal take foul by C. Reddish (drawn by J. Harden),,118,115
528,4,0:10.0,J. Harden makes free throw 1 of 2,,119,115
529,4,0:10.0,,J. Collins enters the game for C. Reddish,119,115
530,4,0:10.0,J. Harden makes free throw 2 of 2,,120,115
531,4,0:10.0,,Atlanta full timeout,120,115
532,4,0:06.0,,A. Len misses 3-pt jump shot from 26 ft,120,115
533,4,0:01.0,Defensive rebound by J. Harden,,120,115
534,4,0:01.0,Personal take foul by D. Hunter (drawn by J. Harden),,120,115
535,4,0:01.0,J. Harden makes free throw 1 of 2,,121,115
536,4,0:01.0,J. Harden makes free throw 2 of 2,,122,115
537,4,0:00.0,,D. Hunter misses 3-pt jump shot from 70 ft,122,115
538,4,0:00.0,,Offensive rebound by Team,122,115
