,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,CHARLOTTE_ACTION,MEMPHIS_SCORE,CHARLOTTE_SCORE
380,4,5:51.0,Turnover by J. Crowder (offensive foul),,109,100
381,4,5:51.0,J. Jackson enters the game for J. Valančiūnas,,109,100
382,4,5:37.0,,T. Rozier makes 2-pt layup from 1 ft,109,102
383,4,5:22.0,D. Brooks misses 2-pt jump shot from 21 ft,,109,102
384,4,5:22.0,,Defensive rebound by Team,109,102
385,4,5:22.0,,D. Graham enters the game for P. Washington,109,102
386,4,4:58.0,,D. Graham misses 2-pt layup from 4 ft,109,102
387,4,4:58.0,,Offensive rebound by Team,109,102
388,4,4:58.0,Loose ball foul by T. Jones (drawn by C. Zeller),,109,102
389,4,4:58.0,J. Morant enters the game for T. Jones,,109,102
390,4,4:51.0,,T. Rozier misses 3-pt jump shot from 26 ft,109,102
391,4,4:49.0,Defensive rebound by B. Clarke,,109,102
392,4,4:24.0,J. Jackson misses 2-pt jump shot from 21 ft (block by M. Monk),,109,102
393,4,4:24.0,Offensive rebound by J. Jackson,,109,102
394,4,4:24.0,Turnover by Team (shot clock),,109,102
395,4,4:03.0,,M. Bridges misses 2-pt jump shot from 7 ft,109,102
396,4,4:01.0,Defensive rebound by B. Clarke,,109,102
397,4,3:40.0,J. Morant misses 2-pt layup from 8 ft,,109,102
398,4,3:38.0,,Defensive rebound by M. Monk,109,102
399,4,3:35.0,,M. Bridges misses 2-pt layup from 3 ft (block by D. Brooks),109,102
400,4,3:35.0,Defensive rebound by D. Brooks,,109,102
401,4,3:21.0,B. Clarke makes 3-pt jump shot from 24 ft (assist by D. Brooks),,112,102
402,4,3:21.0,,Charlotte full timeout,112,102
403,4,3:07.0,,D. Graham misses 2-pt jump shot from 3 ft (block by J. Jackson),112,102
404,4,3:06.0,Defensive rebound by J. Jackson,,112,102
405,4,2:50.0,J. Morant misses 2-pt layup from 1 ft (block by M. Bridges),,112,102
406,4,2:47.0,,Defensive rebound by M. Bridges,112,102
407,4,2:41.0,,T. Rozier makes 3-pt jump shot from 26 ft (assist by M. Monk),112,105
408,4,2:25.0,J. Jackson makes 3-pt jump shot from 26 ft (assist by J. Morant),,115,105
409,4,2:03.0,,M. Bridges makes 3-pt jump shot from 25 ft (assist by D. Graham),115,108
410,4,1:44.0,Personal foul by D. Graham (drawn by J. Crowder),,115,108
411,4,1:34.0,D. Brooks misses 2-pt jump shot from 16 ft,,115,108
412,4,1:31.0,,Defensive rebound by C. Zeller,115,108
413,4,1:20.0,,M. Monk makes 2-pt hook shot from 5 ft,115,110
414,4,1:13.0,Shooting foul by C. Zeller (drawn by J. Jackson),,115,110
415,4,1:13.0,J. Jackson makes free throw 1 of 2,,116,110
416,4,1:13.0,K. Anderson enters the game for B. Clarke,,116,110
417,4,1:13.0,J. Jackson makes free throw 2 of 2,,117,110
418,4,1:05.0,,C. Zeller misses 3-pt jump shot from 26 ft,117,110
419,4,1:02.0,,Offensive rebound by M. Bridges,117,110
420,4,1:02.0,,M. Bridges makes 2-pt layup from 2 ft,117,112
421,4,1:02.0,Memphis full timeout,,117,112
422,4,1:02.0,,C. Martin enters the game for M. Monk,117,112
423,4,0:52.0,J. Crowder misses 3-pt jump shot from 26 ft,,117,112
424,4,0:52.0,,Defensive rebound by C. Zeller,117,112
425,4,0:52.0,,Personal foul by J. Crowder (drawn by D. Graham),117,112
426,4,0:52.0,,M. Monk enters the game for C. Martin,117,112
427,4,0:40.0,,M. Monk makes 2-pt layup from 2 ft (assist by D. Graham),117,114
428,4,0:32.0,Turnover by J. Morant (step out of bounds),,117,114
429,4,0:23.0,,D. Graham makes 3-pt jump shot from 26 ft (assist by M. Bridges),117,117
430,4,0:15.0,Memphis full timeout,,117,117
431,4,0:15.0,B. Clarke enters the game for K. Anderson,,117,117
432,4,0:15.0,,C. Martin enters the game for M. Monk,117,117
433,4,0:00.0,J. Morant makes 2-pt layup from 1 ft,,119,117
434,4,0:00.0,,Charlotte full timeout,119,117
