,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,OKLAHOMA CITY_ACTION,LA CLIPPERS_SCORE,OKLAHOMA CITY_SCORE
387,4,7:47.0,K. Leonard makes free throw 2 of 2,,96,75
388,4,7:27.0,,Def 3 sec tech foul by Team,96,75
389,4,7:27.0,,D. Gallinari makes technical free throw,96,76
390,4,7:27.0,P. Beverley enters the game for J. Green,,96,76
391,4,7:16.0,,Offensive foul by N. Noel (drawn by P. Beverley),96,76
392,4,7:16.0,,Turnover by N. Noel (offensive foul),96,76
393,4,7:06.0,M. Harrell misses 2-pt dunk from 1 ft (block by N. Noel),,96,76
394,4,7:05.0,Offensive rebound by M. Harrell,,96,76
395,4,7:03.0,P. George misses 3-pt jump shot from 24 ft,,96,76
396,4,7:00.0,,Defensive rebound by S. Gilgeous-Alexander,96,76
397,4,6:48.0,,S. Gilgeous-Alexander makes 3-pt jump shot from 25 ft,96,79
398,4,6:48.0,M. Morris enters the game for L. Williams,,96,79
399,4,6:48.0,,D. Schröder enters the game for S. Gilgeous-Alexander,96,79
400,4,6:27.0,M. Harrell makes 2-pt dunk from 2 ft (assist by P. Beverley),,98,79
401,4,6:09.0,,D. Schröder misses 3-pt jump shot from 26 ft,98,79
402,4,6:06.0,Defensive rebound by K. Leonard,,98,79
403,4,5:58.0,M. Harrell misses 2-pt layup from 1 ft,,98,79
404,4,5:56.0,,Defensive rebound by L. Dort,98,79
405,4,5:42.0,LA Clippers full timeout,,98,79
406,4,5:42.0,,L. Dort misses 2-pt layup from 6 ft,98,79
407,4,5:42.0,Defensive rebound by Team,,98,79
408,4,5:42.0,Instant Replay (Challenge: Ruling Stands),,98,79
409,4,5:42.0,J. Green enters the game for M. Harrell,,98,79
410,4,5:29.0,K. Leonard misses 3-pt jump shot from 26 ft,,98,79
411,4,5:27.0,,Defensive rebound by N. Noel,98,79
412,4,5:27.0,,S. Adams enters the game for L. Dort,98,79
413,4,5:27.0,,S. Gilgeous-Alexander enters the game for N. Noel,98,79
414,4,5:12.0,,D. Gallinari misses 2-pt jump shot from 17 ft,98,79
415,4,5:09.0,Defensive rebound by J. Green,,98,79
416,4,5:00.0,Shooting foul by S. Gilgeous-Alexander (drawn by K. Leonard),,98,79
417,4,5:00.0,K. Leonard makes free throw 1 of 2,,99,79
418,4,5:00.0,K. Leonard makes free throw 2 of 2,,100,79
419,4,4:45.0,,D. Gallinari makes 3-pt jump shot from 25 ft (assist by S. Adams),100,82
420,4,4:31.0,Shooting foul by D. Schröder (drawn by P. George),,100,82
421,4,4:31.0,P. George makes free throw 1 of 2,,101,82
422,4,4:31.0,R. Jackson enters the game for P. Beverley,,101,82
423,4,4:31.0,P. George makes free throw 2 of 2,,102,82
424,4,4:21.0,,D. Gallinari misses 3-pt jump shot from 26 ft,102,82
425,4,4:19.0,,Offensive rebound by Team,102,82
426,4,4:19.0,Loose ball foul by J. Green (drawn by S. Adams),,102,82
427,4,4:06.0,,C. Paul misses 3-pt jump shot from 24 ft,102,82
428,4,4:02.0,Defensive rebound by P. George,,102,82
429,4,3:54.0,K. Leonard misses 3-pt jump shot from 23 ft,,102,82
430,4,3:51.0,Offensive rebound by P. George,,102,82
431,4,3:46.0,P. George misses 3-pt jump shot from 23 ft,,102,82
432,4,3:42.0,,Defensive rebound by D. Gallinari,102,82
433,4,3:34.0,,Oklahoma City full timeout,102,82
434,4,3:34.0,L. Shamet enters the game for P. George,,102,82
435,4,3:34.0,,D. Burton enters the game for S. Adams,102,82
436,4,3:34.0,,H. Diallo enters the game for D. Gallinari,102,82
437,4,3:34.0,,L. Dort enters the game for S. Gilgeous-Alexander,102,82
438,4,3:34.0,,M. Muscala enters the game for C. Paul,102,82
439,4,3:34.0,,A. Nader enters the game for D. Schröder,102,82
440,4,3:27.0,,Shooting foul by J. Green (drawn by L. Dort),102,82
441,4,3:27.0,,L. Dort makes free throw 1 of 2,102,83
442,4,3:27.0,A. Coffey enters the game for J. Green,,102,83
443,4,3:27.0,R. McGruder enters the game for K. Leonard,,102,83
444,4,3:27.0,P. Patterson enters the game for M. Morris,,102,83
445,4,3:27.0,,L. Dort makes free throw 2 of 2,102,84
446,4,3:03.0,A. Coffey makes 2-pt jump shot from 10 ft,,104,84
447,4,2:46.0,,D. Burton makes 3-pt jump shot from 24 ft (assist by A. Nader),104,87
448,4,2:26.0,A. Coffey misses 2-pt layup from 7 ft,,104,87
449,4,2:23.0,Offensive rebound by A. Coffey,,104,87
450,4,2:22.0,A. Coffey misses 2-pt layup from 2 ft,,104,87
451,4,2:21.0,,Defensive rebound by H. Diallo,104,87
452,4,2:16.0,,Turnover by H. Diallo (out of bounds lost ball),104,87
453,4,1:57.0,R. Jackson makes 2-pt jump shot from 3 ft (assist by L. Shamet),,106,87
454,4,1:41.0,,A. Nader makes 2-pt layup from 3 ft (assist by M. Muscala),106,89
455,4,1:30.0,P. Patterson makes 3-pt jump shot from 25 ft (assist by R. Jackson),,109,89
456,4,1:21.0,,H. Diallo makes 2-pt layup from 2 ft,109,91
457,4,1:16.0,L. Shamet misses 3-pt jump shot from 25 ft,,109,91
458,4,1:13.0,,Defensive rebound by M. Muscala,109,91
459,4,1:04.0,,Shooting foul by R. Jackson (drawn by H. Diallo),109,91
460,4,1:04.0,,H. Diallo misses free throw 1 of 2,109,91
461,4,1:04.0,,Offensive rebound by Team,109,91
462,4,1:04.0,,H. Diallo makes free throw 2 of 2,109,92
463,4,0:51.0,L. Shamet misses 3-pt jump shot from 24 ft,,109,92
464,4,0:47.0,,Defensive rebound by D. Burton,109,92
465,4,0:42.0,,Shooting foul by L. Shamet (drawn by L. Dort),109,92
466,4,0:42.0,,L. Dort makes free throw 1 of 2,109,93
467,4,0:42.0,,L. Dort makes free throw 2 of 2,109,94
468,4,0:28.0,R. Jackson misses 3-pt jump shot from 26 ft,,109,94
469,4,0:25.0,,Defensive rebound by H. Diallo,109,94
470,4,0:16.0,,H. Diallo misses 3-pt jump shot from 26 ft,109,94
471,4,0:11.0,Defensive rebound by A. Coffey,,109,94
