,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,PHOENIX_ACTION,OKLAHOMA CITY_SCORE,PHOENIX_SCORE
380,4,7:13.0,,R. Rubio makes free throw 2 of 2,88,91
381,4,6:54.0,H. Diallo misses 2-pt jump shot from 4 ft,,88,91
382,4,6:51.0,Offensive rebound by Team,,88,91
383,4,6:51.0,L. Dort enters the game for H. Diallo,,88,91
384,4,6:43.0,S. Gilgeous-Alexander misses 3-pt jump shot from 27 ft,,88,91
385,4,6:40.0,,Defensive rebound by K. Oubre,88,91
386,4,6:30.0,,Turnover by R. Rubio (bad pass; steal by N. Noel),88,91
387,4,6:25.0,S. Gilgeous-Alexander makes 2-pt layup from 1 ft (assist by N. Noel),,90,91
388,4,6:16.0,,Turnover by D. Booker (lost ball; steal by L. Dort),90,91
389,4,6:12.0,L. Dort misses 2-pt layup from 2 ft,,90,91
390,4,6:12.0,,Defensive rebound by Team,90,91
391,4,6:12.0,D. Gallinari enters the game for D. Bazley,,90,91
392,4,5:59.0,,D. Ayton misses 2-pt layup from 2 ft,90,91
393,4,5:58.0,Defensive rebound by Team,,90,91
394,4,5:49.0,D. Schröder misses 2-pt jump shot from 17 ft,,90,91
395,4,5:47.0,,Defensive rebound by K. Oubre,90,91
396,4,5:40.0,,Offensive foul by D. Booker (drawn by L. Dort),90,91
397,4,5:40.0,,Turnover by D. Booker (offensive foul),90,91
398,4,5:40.0,C. Paul enters the game for D. Schröder,,90,91
399,4,5:17.0,S. Gilgeous-Alexander makes 2-pt jump shot from 15 ft,,92,91
400,4,4:59.0,,Shooting foul by L. Dort (drawn by M. Bridges),92,91
401,4,4:59.0,,M. Bridges makes free throw 1 of 2,92,92
402,4,4:59.0,S. Adams enters the game for N. Noel,,92,92
403,4,4:59.0,,M. Bridges makes free throw 2 of 2,92,93
404,4,4:51.0,S. Gilgeous-Alexander misses 2-pt jump shot from 14 ft,,92,93
405,4,4:47.0,,Defensive rebound by D. Ayton,92,93
406,4,4:43.0,,K. Oubre makes 3-pt jump shot from 26 ft (assist by R. Rubio),92,96
407,4,4:43.0,,Shooting foul by S. Adams (drawn by K. Oubre),92,96
408,4,4:43.0,,K. Oubre makes free throw 1 of 1,92,97
409,4,4:32.0,S. Gilgeous-Alexander misses 2-pt layup from 6 ft (block by D. Ayton),,92,97
410,4,4:31.0,,Defensive rebound by M. Bridges,92,97
411,4,4:22.0,,D. Ayton makes 2-pt layup from 1 ft (assist by R. Rubio),92,99
412,4,4:06.0,S. Adams makes 2-pt dunk from 2 ft (assist by C. Paul),,94,99
413,4,4:06.0,,Phoenix full timeout,94,99
414,4,4:06.0,D. Schröder enters the game for L. Dort,,94,99
415,4,3:51.0,,Turnover by M. Bridges (bad pass; steal by S. Adams),94,99
416,4,3:27.0,D. Schröder makes 2-pt layup from 2 ft,,96,99
417,4,3:04.0,,D. Ayton misses 2-pt jump shot from 14 ft,96,99
418,4,3:03.0,Defensive rebound by C. Paul,,96,99
419,4,2:59.0,C. Paul misses 3-pt jump shot from 29 ft,,96,99
420,4,2:59.0,Offensive rebound by Team,,96,99
421,4,2:57.0,,Loose ball foul by R. Rubio (drawn by C. Paul),96,99
422,4,2:57.0,,Phoenix full timeout,96,99
423,4,2:57.0,,Instant Replay (Challenge: Ruling Stands),96,99
424,4,2:46.0,Turnover by S. Gilgeous-Alexander (bad pass; steal by R. Rubio),,96,99
425,4,2:35.0,,K. Oubre misses 3-pt jump shot from 23 ft,96,99
426,4,2:32.0,,Offensive rebound by M. Bridges,96,99
427,4,2:31.0,,D. Booker misses 3-pt jump shot from 28 ft,96,99
428,4,2:27.0,Defensive rebound by D. Schröder,,96,99
429,4,2:17.0,D. Schröder makes 3-pt jump shot from 27 ft (assist by S. Gilgeous-Alexander),,99,99
430,4,1:56.0,,D. Booker misses 2-pt jump shot from 16 ft,99,99
431,4,1:53.0,Defensive rebound by S. Gilgeous-Alexander,,99,99
432,4,1:48.0,Personal foul by D. Booker (drawn by D. Schröder),,99,99
433,4,1:36.0,Turnover by D. Schröder (out of bounds lost ball),,99,99
434,4,1:18.0,,Turnover by K. Oubre (lost ball; steal by C. Paul),99,99
435,4,1:03.0,C. Paul makes 2-pt jump shot from 17 ft,,101,99
436,4,0:52.0,,R. Rubio misses 2-pt jump shot from 6 ft,101,99
437,4,0:47.0,Defensive rebound by S. Gilgeous-Alexander,,101,99
438,4,0:44.0,Personal take foul by D. Booker (drawn by C. Paul),,101,99
439,4,0:44.0,C. Paul makes free throw 1 of 2,,102,99
440,4,0:44.0,C. Paul makes free throw 2 of 2,,103,99
441,4,0:44.0,,Phoenix full timeout,103,99
442,4,0:32.0,,D. Booker misses 2-pt jump shot from 12 ft,103,99
443,4,0:29.0,,Offensive rebound by M. Bridges,103,99
444,4,0:28.0,,D. Booker misses 3-pt jump shot from 29 ft,103,99
445,4,0:25.0,Defensive rebound by D. Gallinari,,103,99
446,4,0:24.0,Personal take foul by M. Bridges (drawn by D. Gallinari),,103,99
447,4,0:24.0,D. Gallinari makes free throw 1 of 2,,104,99
448,4,0:24.0,D. Gallinari makes free throw 2 of 2,,105,99
449,4,0:19.0,,Shooting foul by S. Adams (drawn by D. Booker),105,99
450,4,0:19.0,,D. Booker makes free throw 1 of 2,105,100
451,4,0:19.0,,D. Booker makes free throw 2 of 2,105,101
452,4,0:16.0,Personal take foul by R. Rubio (drawn by C. Paul),,105,101
453,4,0:16.0,C. Paul makes free throw 1 of 2,,106,101
454,4,0:16.0,C. Paul makes free throw 2 of 2,,107,101
455,4,0:14.0,,Personal foul by D. Schröder (drawn by D. Booker),107,101
456,4,0:14.0,,D. Booker makes free throw 1 of 2,107,102
457,4,0:14.0,,D. Booker makes free throw 2 of 2,107,103
458,4,0:12.0,Turnover by D. Schröder (out of bounds lost ball),,107,103
459,4,0:09.0,,K. Oubre makes 3-pt jump shot from 26 ft (assist by D. Booker),107,106
460,4,0:07.0,Personal take foul by D. Booker (drawn by S. Gilgeous-Alexander),,107,106
461,4,0:07.0,,T. Johnson enters the game for D. Booker,107,106
462,4,0:07.0,S. Gilgeous-Alexander makes free throw 1 of 2,,108,106
463,4,0:07.0,S. Gilgeous-Alexander makes free throw 2 of 2,,109,106
464,4,0:04.0,,Personal take foul by C. Paul (drawn by K. Oubre),109,106
465,4,0:04.0,,K. Oubre makes free throw 1 of 2,109,107
466,4,0:04.0,,K. Oubre misses free throw 2 of 2,109,107
467,4,0:04.0,Defensive rebound by Team,,109,107
468,4,0:04.0,Oklahoma City full timeout,,109,107
469,4,0:03.0,Personal take foul by T. Johnson (drawn by D. Gallinari),,109,107
470,4,0:03.0,D. Gallinari makes free throw 1 of 2,,110,107
471,4,0:03.0,D. Gallinari makes free throw 2 of 2,,111,107
472,4,0:00.0,,K. Oubre misses 3-pt jump shot from 39 ft,111,107
473,4,0:00.0,,Offensive rebound by Team,111,107
