,QUARTER,TIME_REMAINING,BOSTON_ACTION,DALLAS_ACTION,BOSTON_SCORE,DALLAS_SCORE
387,4,7:48.0,,J. Brunson misses 2-pt jump shot from 17 ft,85,80
388,4,7:45.0,Defensive rebound by B. Wanamaker,,85,80
389,4,7:32.0,J. Brown misses 3-pt jump shot from 25 ft,,85,80
390,4,7:30.0,,Defensive rebound by J. Brunson,85,80
391,4,7:22.0,,D. Finney-Smith misses 3-pt jump shot from 24 ft,85,80
392,4,7:18.0,,Offensive rebound by K. Porziņģis,85,80
393,4,7:18.0,,K. Porziņģis misses 2-pt dunk from 1 ft,85,80
394,4,7:18.0,Defensive rebound by J. Brown,,85,80
395,4,7:18.0,Personal take foul by M. Kleber (drawn by J. Brown),,85,80
396,4,7:18.0,,D. Powell enters the game for K. Porziņģis,85,80
397,4,7:01.0,J. Tatum misses 3-pt jump shot from 26 ft,,85,80
398,4,6:58.0,,Defensive rebound by J. Brunson,85,80
399,4,6:51.0,,T. Hardaway misses 3-pt jump shot from 26 ft,85,80
400,4,6:48.0,Defensive rebound by J. Brown,,85,80
401,4,6:44.0,Boston full timeout,,85,80
402,4,6:44.0,K. Walker enters the game for G. Williams,,85,80
403,4,6:38.0,J. Tatum makes 2-pt dunk at rim,,87,80
404,4,6:38.0,Shooting foul by T. Hardaway (drawn by J. Tatum),,87,80
405,4,6:38.0,,K. Porziņģis enters the game for M. Kleber,87,80
406,4,6:38.0,J. Tatum makes free throw 1 of 1,,88,80
407,4,6:27.0,,Personal foul by J. Tatum (drawn by T. Hardaway),88,80
408,4,6:23.0,,T. Hardaway misses 2-pt layup from 5 ft (block by D. Theis),88,80
409,4,6:20.0,,Offensive rebound by T. Hardaway,88,80
410,4,6:19.0,,Shooting foul by D. Theis (drawn by T. Hardaway),88,80
411,4,6:19.0,,T. Hardaway makes free throw 1 of 2,88,81
412,4,6:19.0,,T. Hardaway makes free throw 2 of 2,88,82
413,4,6:04.0,J. Brown misses 2-pt jump shot from 14 ft,,88,82
414,4,6:02.0,,Defensive rebound by J. Brunson,88,82
415,4,6:00.0,,J. Brunson misses 2-pt layup from 4 ft (block by K. Walker),88,82
416,4,5:59.0,Defensive rebound by K. Walker,,88,82
417,4,5:49.0,J. Brown misses 3-pt jump shot from 25 ft,,88,82
418,4,5:45.0,,Defensive rebound by K. Porziņģis,88,82
419,4,5:40.0,,T. Hardaway misses 3-pt jump shot from 25 ft,88,82
420,4,5:38.0,Defensive rebound by K. Walker,,88,82
421,4,5:17.0,K. Walker makes 3-pt jump shot from 25 ft (assist by B. Wanamaker),,91,82
422,4,5:16.0,,Dallas full timeout,91,82
423,4,5:16.0,,S. Curry enters the game for D. Powell,91,82
424,4,4:55.0,,J. Brunson makes 3-pt jump shot from 26 ft (assist by S. Curry),91,85
425,4,4:32.0,Shooting foul by K. Porziņģis (drawn by K. Walker),,91,85
426,4,4:32.0,K. Walker makes free throw 1 of 2,,92,85
427,4,4:32.0,K. Walker makes free throw 2 of 2,,93,85
428,4,4:20.0,,Turnover by J. Brunson (bad pass; steal by J. Brown),93,85
429,4,4:13.0,Shooting foul by D. Finney-Smith (drawn by K. Walker),,93,85
430,4,4:13.0,K. Walker makes free throw 1 of 2,,94,85
431,4,4:13.0,K. Walker makes free throw 2 of 2,,95,85
432,4,4:06.0,,Turnover by J. Brunson (bad pass),95,85
433,4,3:50.0,J. Tatum misses 3-pt jump shot from 24 ft,,95,85
434,4,3:46.0,Offensive rebound by D. Theis,,95,85
435,4,3:45.0,D. Theis makes 2-pt layup at rim,,97,85
436,4,3:45.0,,Dallas full timeout,97,85
437,4,3:45.0,,D. Wright enters the game for J. Brunson,97,85
438,4,3:34.0,,S. Curry makes 3-pt jump shot from 25 ft,97,88
439,4,3:19.0,K. Walker makes 3-pt jump shot from 25 ft,,100,88
440,4,3:00.0,,Personal foul by J. Tatum (drawn by S. Curry),100,88
441,4,2:53.0,,D. Finney-Smith makes 3-pt jump shot from 26 ft (assist by S. Curry),100,91
442,4,2:26.0,D. Theis misses 2-pt jump shot from 8 ft,,100,91
443,4,2:24.0,,Defensive rebound by D. Finney-Smith,100,91
444,4,2:20.0,,S. Curry makes 3-pt jump shot from 28 ft,100,94
445,4,2:04.0,K. Walker misses 3-pt jump shot from 26 ft,,100,94
446,4,2:00.0,Offensive rebound by J. Brown,,100,94
447,4,2:00.0,J. Brown makes 2-pt layup from 1 ft,,102,94
448,4,1:53.0,,Turnover by S. Curry (traveling),102,94
449,4,1:53.0,G. Williams enters the game for D. Theis,,102,94
450,4,1:43.0,K. Walker makes 2-pt layup from 1 ft,,104,94
451,4,1:31.0,,K. Porziņģis misses 2-pt jump shot from 15 ft,104,94
452,4,1:28.0,,Offensive rebound by S. Curry,104,94
453,4,1:26.0,,S. Curry makes 2-pt layup from 1 ft,104,96
454,4,1:07.0,Turnover by K. Walker (bad pass; steal by D. Wright),,104,96
455,4,1:01.0,,T. Hardaway misses 3-pt jump shot from 25 ft,104,96
456,4,0:58.0,Defensive rebound by J. Tatum,,104,96
457,4,0:47.0,Personal foul by K. Porziņģis (drawn by G. Williams),,104,96
458,4,0:47.0,,R. Broekhoff enters the game for K. Porziņģis,104,96
459,4,0:47.0,G. Williams makes free throw 1 of 2,,105,96
460,4,0:47.0,G. Williams makes free throw 2 of 2,,106,96
461,4,0:42.0,,D. Wright makes 2-pt dunk at rim,106,98
462,4,0:38.0,Turnover by J. Brown (lost ball; steal by D. Wright),,106,98
463,4,0:35.0,,R. Broekhoff makes 3-pt jump shot from 26 ft (assist by T. Hardaway),106,101
464,4,0:35.0,Boston full timeout,,106,101
465,4,0:33.0,Personal foul by R. Broekhoff (drawn by K. Walker),,106,101
466,4,0:33.0,K. Walker misses free throw 1 of 2,,106,101
467,4,0:33.0,Offensive rebound by Team,,106,101
468,4,0:33.0,,M. Kleber enters the game for R. Broekhoff,106,101
469,4,0:33.0,,D. Powell enters the game for S. Curry,106,101
470,4,0:33.0,K. Walker makes free throw 2 of 2,,107,101
471,4,0:33.0,,Dallas full timeout,107,101
472,4,0:33.0,,R. Broekhoff enters the game for D. Finney-Smith,107,101
473,4,0:33.0,,J. Brunson enters the game for M. Kleber,107,101
474,4,0:33.0,,S. Curry enters the game for D. Wright,107,101
475,4,0:20.0,,Shooting foul by J. Brown (drawn by R. Broekhoff),107,101
476,4,0:20.0,,Instant Replay (Request: Ruling Stands),107,101
477,4,0:20.0,,R. Broekhoff makes free throw 1 of 3,107,102
478,4,0:20.0,,R. Broekhoff makes free throw 2 of 3,107,103
479,4,0:20.0,E. Freedom enters the game for G. Williams,,107,103
480,4,0:20.0,,D. Wright enters the game for D. Powell,107,103
481,4,0:20.0,,R. Broekhoff misses free throw 3 of 3,107,103
482,4,0:18.0,Defensive rebound by J. Brown,,107,103
483,4,0:16.0,Personal take foul by R. Broekhoff (drawn by J. Brown),,107,103
484,4,0:16.0,J. Brown makes free throw 1 of 2,,108,103
485,4,0:16.0,G. Williams enters the game for E. Freedom,,108,103
486,4,0:16.0,J. Brown makes free throw 2 of 2,,109,103
487,4,0:10.0,,S. Curry misses 3-pt jump shot from 25 ft,109,103
488,4,0:07.0,Defensive rebound by J. Tatum,,109,103
